title,text,author,published,tags,source
"„Niemand hat das Recht, uns zu verurteilen“, sagt Katarina Witt",,Jana Hensel,1600848002,"Panorama,30 Jahre Wiedervereinigung",welt
Europas strategische Schizophrenie,,"'Christoph B. Schiltz', 'Marc Pfitzenmaier'",1600847846,"Ausland,Außenpolitik",welt
Ohne zu zögern ziehe ich mich aus,"Während du die Kameraausrüstung im Wohnzimmer deines Freundes abstellst, fragst du mich, ob ich mich rasiert habe. Wie gut du aussiehst. Besonders, weil jeder darüber spricht, was für ein außergewöhnlicher Mensch du bist. Alle diese schönen Frauen, die du fotografierst, es ist dein Job. Deine grauen Locken fallen frei über deine Stirn. Als wärst du Wim Wenders. Nur jünger. Und somit vertrauter.

Einige Minuten später stehe ich in der Badewanne deines Freundes und rasiere mir die Schamhaare. Ich trage noch mein T-Shirt, das ich kurz vor dem Aufdrehen des Wassers zu einem losen Knoten zusammenbinde. Wir reden nicht darüber, wie viel ich rasieren soll. Von Anfang an ist es irgendwie klar, dass es am besten ist, wenn alles weg ist.",Lara Konrad,1600958957,"Literatur,Geschichte eines Übergriffs",welt
Wird dieser Jüngling das teuerste Porträt der Welt?,"Sandro Botticellis „Junger Mann mit Medaillon“ (um 1480) kommt bei Sotheby’s in New York zur Auktion

Anzeige

Wer ist dieser junge Mann? Im Florenz des späten 15. Jahrhunderts muss er wohl eine gewisse Bedeutung gehabt haben, wenn Sandro Botticelli den Auftrag bekam, ihn zu porträtieren. Der Florentiner Maler führte eine große Werkstatt, in der hauptsächlich Gemälde von christlichen Szenen oder Darstellungen aus der antiken Mythologie entstanden. Berühmt sind seine „Geburt der Venus“ und die „Allegorie des Frühlings“, die in den Uffizien hängen.

Die Kunstgeschichte hat bisher nicht entschlüsseln können, wer auf dem „Bildnis eines jungen Mannes mit Medaillon“ dargestellt ist. Möglicherweise Giovanni di Pierfrancesco de’ Medici, dessen älterer Bruder Lorenzo ein wichtiger Gönner Botticellis war. Und im Werk Botticellis finden sich einige Familienmitglieder des Medici-Imperiums, als Porträtierte wie als Auftraggeber.

Der Wirkung des Gemäldes schadet die fragliche Identität des Abgebildeten nicht. Mehr noch, sie lenkt nicht von der Anschauung mit unserem zeitgenössischen Blick ab. Denn wir sehen hier nicht die Darstellung einer vergessenen historischen Persönlichkeit aus dem geschätzten Jahr 1480, sondern einen Menschen der Renaissance, wie wir ihn uns mit dem Abstand eines halben Jahrtausends gern vorstellen.

Botticelli war lange vergessen

Anzeige

Geradezu modern sieht der junge Mann dann aus. Elegant und feingliedrig, kontemplativ und doch selbstbewusst, um den Augenkontakt mit dem Betrachter aufzunehmen. Eine Gestalt, die zwischen den Welten steht. Eine Figur, die in der Vorstellung der spätmittelalterlichen Toskana genauso möglich ist wie auf den Straßen von heute.

Lesen Sie auch Olbricht-Sammlung wird versteigert Zehn Jahre und keinen Tag länger

Es ist ein Bild, dass man als Verkörperung des Menschseins an sich interpretieren kann. Dabei war Botticelli jahrhundertelang nahezu vergessen. Glücklicherweise erkannten die jungen Maler der präraffaelitischen Bewegung in England in ihm einen Wesensverwandten und sahen in seiner Malerei eine Gegenwärtigkeit, an die sie im späten 19. Jahrhundert anknüpften.

Das „Bildnis eines jungen Mannes mit Medaillon“ befand sich zu jener Zeit wahrscheinlich im Besitz der Nachfahren von Sir Thomas Wynn, einem britischen Politiker, der es während seiner Grand Tour in Italien erworben haben könnte. In den 1930er-Jahren kam es in London erstmals in den Kunsthandel. 1982 wurde es für 810.000 Pfund dann letztmalig versteigert.

Anzeige

Jetzt wird es von Sotheby’s auf 80 Millionen Dollar geschätzt und als Hauptwerk der „Masters Week“ im Januar 2021 in New York angeboten. Es könnte das teuerste Porträtbildnis der Welt werden und zu „Adele Bloch-Bauer II“ von Gustav Klimt (2006 verkauft für 87,9 Millionen Dollar) und „Dr. Gachet“ von Vincent van Gogh (82,5 Millionen, 1990) aufschließen. Der Eigentümer, ein anonymer Privatsammler, kann nach knapp 40 Jahren auf die Verhundertfachung seiner ursprünglichen Investition hoffen.

Lesen Sie auch Mysteriöse Moderne Das Rätsel der belgischen Dekadenz

Die außerordentlich hohe Taxe liegt nicht nur an der hohen Qualität des Porträts, daran, dass Botticelli eine Marke ist, und an der Tatsache, dass derartige Altmeistergemälde immer seltener in den Handel kommen, sondern auch daran, dass das Bild in den vergangenen 50 Jahren fast durchgängig öffentlich ausgestellt worden war. Lange hing es als Leihgabe in der National Gallery in London sowie im Metropolitan Museum of Art in New York.

Zudem wurde es in prominente Ausstellungen entliehen, wie etwa in die Royal Academy in London oder die National Gallery of Art in Washington. In Deutschland wurde das Porträt vor zehn Jahren in der großen Botticelli-Schau im Frankfurter Städel gezeigt.",Marcus Woeller,1600958829,"Kunst,Botticelli-Auktion",welt
Mit Raf Simons will Prada wieder die Modemeinung bestimmen,"Anzeige

Zwischen weißer Klinikmaske und Wasserglas sitzt die Chefin (blauer Pullover, weißer Rock) des Imperiums. Und redet. Ihr neuer Partner lächelt (ein bisschen säuerlich?) im übergroßen Pullover, der für die spätsommerlichen Temperaturen fast absichtsvoll unpassend scheint. Und schweigt erst mal. „Guten Morgen. Guten Abend. Die Situation ist seltsam“, beginnt sie. Was vielleicht nicht die naheliegendste Gute-Laune-Begrüßung nach einer Modenschau ist. Aber Miuccia Prada ist auch nicht dafür bekannt, das Naheliegende zu machen. Und was sie hier erklärt, ist in der Tat ungewöhnlich. Eine Modenschau ohne Publikum. Ein Interview ohne Interviewer. Zwei Designer, die sich einen Fahrersitz teilen. Nun stellten sie in Mailand ihre erste gemeinsame Kollektion vor.

Man nennt das wohl Elefantenhochzeit. Und die Fachwelt überschlug sich vor Begeisterung, als die Modedesignerin Miuccia Prada und ihr belgischer Kollege Raf Simons im Februar 2020 (was sich wie eine Ewigkeit her anfühlt) verkündeten, dass sie künftig gemeinsam die Kollektionen des italienischen Luxushauses entwerfen würden. Das war für jeden, der sich auch nur entfernt für Mode interessiert, eine Sensation. Prada hat gemeinsam mit ihrem Mann Patrizio Bertelli aus dem Lederwaren produzierenden Familienunternehmen eine der einflussreichsten Marken der Welt gemacht. Sie gilt als Meisterin des Hässlich-Eleganten und schafft es, Luxus intelligent aussehen zu lassen. Und Raf Simons ist ein Erneuerer der Herrenmode: Seine von Jugend- und Subkulturen geprägten Kollektionen haben etwa den Siegeszug der Streetwear oder die Neuerfindung des Anzugs maßgeblich vorbereitet und geprägt.

An dieser Stelle finden Sie Inhalte aus YouTube Um mit Inhalten aus YouTube und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Nun sollen die beiden schaffen, was eigentlich unmöglich ist: gleichberechtigt eine Modelinie zu führen. Zwar besteht der Designprozess immer aus Teamwork, und viele berühmte Modeschöpfer verdanken ihren Stylisten, Chefdesignern oder auch Praktikanten mehr, als sie öffentlich zugeben würden. Nach außen darf es stets nur einen kreativen Kopf geben.

Anzeige

Dass sich zwei der profiliertesten Köpfe nun zusammengetan haben, hat mehrere Gründe. Raf Simons war nach Stationen bei Jil Sander und Dior an seiner Aufgabe gescheitert, aus Calvin Klein wieder ein Modelabel zu machen. Sein eigenes Label wiederum ist für einen Mann mit seinem Ehrgeiz und Talent ein bisschen klein. Und Prada, noch immer ein Monument, hatte in den letzten Jahren ein bisschen geschwächelt. Digitalisierung halb verschlafen, lebenswichtige Sneakertrends nicht mitgeprägt, Innovation durch den Griff ins Archiv ersetzt.

Seine Liebe zu Löchern in Pullovern hat Raf Simons mit zu Prada gebracht Quelle: Prada/AGOSTINO OSIO

Die Verbindung mit Simons ist eine Allianz, die Marke zu alter Meinungsführerschaft zurückzuführen. Pünktlich auf die Minute kommt Lydia in einem schwarzen Nylonlook mit großem Dreieckslogo durch einen Raum mit gelben Vorhängen und skulptural montierten Kamerabündeln, die den Models bedrohlich hinterher schwenken. Die Regie spielt mit Close-up und Zeitlupe, das Ganze wirkt traurig, modern und also glamourös.

Trend an den Füßen: Kittenheels – die im tiefen Teppich fast versinken Quelle: Prada/AGOSTINO OSIO

Erste Eindrücke: Kittenheels mit extra fetter Zunge, die im tiefen Teppich fast versinken. Durch das Logo auf der Brust sieht jedes Model ein bisschen aus wie ein Gepäckstück. Seine Liebe zu Löchern in Pullovern hat Simons mitgebracht, für Prada aber systematisiert und sortiert. Ihren gemeinsamen Nenner haben die beiden wirklich interessant ausgearbeitet: abstrakter Techno-Minimalismus. Es gibt spannend konstruierte, super elegante Parkas, die mit dem Megathema Gepäck spielen. Noch radikaler vielleicht: die albernen, tollen Rocktaschen. Und dann wieder übergroße Hoodies mit kryptischen Botschaften in Schwarz-Weiß (typisch Simons) oder mit Tischdeckenprint (ein Prada-Klassiker).

Anzeige

Poesie wird nur in Kleinstdosen eingesetzt, dann aber sehr effektiv: steife, voluminöse Mantelkleider, eins davon mit einem roten Print, der an van Goghs Sonnenblumen erinnert (natürlich eine abstrahierte Version). Und vieles, da ist die digitale Show der echten sehr ähnlich, rauscht so schnell vorbei, dass man es doch sehr gern im Showroom oder Laden noch mal sehen will. Aber so viel ist klar: Das neue Prada ist ein bisschen jünger und slicker geworden. Und für die Selbstverdienerin mit Abitur und Hang zu Konzeptkunst ist wirklich vieles dabei, auf das sie jetzt sehnsüchtig warten wird. Ohne Lochkleid jedenfalls wird man nicht durch den nächsten Sommer kommen.

Ebenfalls typisch Simons: übergroße Hoodies mit kryptischen Botschaften Quelle: Prada

„Neu als Selbstzweck ist nicht mehr so relevant wie früher“, sagt Prada. „Wenn man das ein paar Jahrzehnte lang gemacht hat, muss man seine Arbeit erneuern“, sagt Simons. Man erfährt, was sie morgens trinken: sie heißes Wasser, er Kaffee. Und dass sie beide Uniformen lieben. Und ein junges Mädchen, das vom Modedesign träumt, wird ermahnt, viel zu lesen und zu lernen. Bei allem Respekt darf man sagen: Große Entertainer sind die beiden nicht. Aber sie haben sich auf eine interessante Reise begeben.

Poesie in Kleinstdosen: Voluminöses Mantelkleid mit rotem Print, der an van Goghs Sonnenblumen erinnert Quelle: Prada

In unserem Podcast THE REAL WORD geht‘s um die wichtigen großen und kleinen Fragen des Lebens: Was haben Busen-Selfies mit Feminismus zu tun? Wie bleibt die Langzeitbeziehung glücklich? Und was kann man von der TV-Bachelorette lernen? Abonnieren Sie den Podcast auf Spotify, Deezer, iTunes oder Google Podcasts oder abonnieren Sie uns direkt per RSS-Feed.

Hier können Sie unsere WELT-Podcasts hören Wir nutzen den Player des Anbieters Podigee für unsere WELT-Podcasts. Damit Sie den Podcast-Player sehen können und um mit Inhalten aus Podigee und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

I",Adriano Sack,1600958645,"Mode,Elefantenhochzeit in Mailand",welt
Mannschaftsarzt punktiert bei NFL-Profi versehentlich die Lunge,"Anzeige

Tyrod Taylor sollte eigentlich nur eine Spritze gegen seine Schmerzen bekommen. Doch statt einer Linderung trat bei dem NFL-Profi plötzlich eine Atemnot ein. Taylor wurde von seinem Mannschaftsarzt bei den Los Angeles Chargers versehentlich die Lunge punktiert.

Aus diesem Grund hatte Taylor am vergangenen Sonntag das Spiel gegen den Meister Kansas City Chiefs verpasst, wie das US-amerikanische Nachrichtenportal ESPN berichtet.

Der Mannschaftsarzt der Chargers soll Taylor kurz vor dem Kickoff am Sonntag versehentlich die Lunge durchstochen haben, als er versuchte, dem Quarterback eine schmerzstillende Spritze für dessen gebrochene Rippen zu setzen.

Mit Atemnot ins Krankenhaus

Anzeige

Der 31 Jahre alte Taylor hatte sich während des Auftaktspiels gegen die Cincinnati Bengals zwei Rippen gebrochen. Die Verletzung wurde ein paar Tage später bei einer MRT-Untersuchung entdeckt.

„Es gab Komplikationen mit der Spritze, aber ich kann keine Details nennen. Niemand ist perfekt. Ich kenne den Doktor, er ist ein guter Mann. Es war unglücklich. Tyrod ist nicht sauer oder wütend deswegen. Der Doktor hat einfach einen Fehler gemacht“, versuchte Anthony Lynn, der Trainer der Chargers, zu beschwichtigen.

Im Spiel gegen die Cincinatti Bengals brach sich Taylor zwei Rippen Quelle: AP/Bryan Woolston





Anzeige

Taylor musste sich laut übereinstimmender Medienberichte am Sonntagabend im Krankenhaus wegen der Verletzung und einer daraus resultierenden Atemnot behandeln lassen. Die Ärzte sollen dem Quarterback daraufhin geraten haben, „auf unbestimmte Zeit“ nicht zu spielen. Die Chargers wollten dagegen wohl, dass Taylor bereits in dieser Woche wieder ins Training einsteigt, was die Ärzte abgelehnt haben.

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Die Spritze, die Taylor erhielt, soll bei der Behandlung von Rippenverletzungen nicht ungewöhnlich sein. Allerdings gilt sie als sogenannte Blindspritze und ist mit Risiken verbunden. Dennoch kommt es selten vor, dass ein Spieler durch die Injektion eine Lungenverletzung erleidet.

Spielergewerkschaft leitet Ermittlungen ein

Während Taylor im Krankenhaus behandelt werden musste, kam sein Stellvertreter Justin Herbert zum Einsatz. Der Rookie lieferte gegen Kansas eine starke Leistung ab, konnte das 20:23 nach Verlängerung aber nicht verhindern. Herbert wird allerdings wohl noch weitere Chancen bekommen.

Lesen Sie auch Trend Nahrungsverzicht „Vom Intervallfasten geht eine enorme Anti-Aging-Wirkung aus“

Anzeige

Taylor wird voraussichtlich auch am Sonntag gegen die Carolina Panthers fehlen. Zwar sollen die durch die falsch gesetzte Spritze entstandenen Verletzungen nicht karriere- oder gar lebensgefährdend sein, die Spielergewerkschaft NFLPA hat aber dennoch Ermittlungen eingeleitet.

Der stellvertretende NFLPA-Boss George Atallah schrieb auf Twitter: „Unser medizinisches und juristisches Team stehen seit Sonntag in Kontakt mit Tyrod und seinem Berater und sammeln die Fakten.“","'Rouven Chlebna', 'Oskar Beck'",1600958530,"Sport,Los Angeles Chargers",welt
Supercup zwischen Bayern und Sevilla soll in Risikogebiet stattfinden,,,1600958501,"Fußball,Vor 20.000 Zuschauern",welt
Rituale – eine Abwehrkraft gegen die Angst,"Rituale begleiten den Homo sapiens von der Taufe bis zum Leichenschmaus – aus deutscher Sicht gesprochen. Sie finden sich in allen Gesellschaften, Kulturen und Epochen wieder und geben, davon zeugen Studien, vor allem in Krisenzeiten Halt. Warum, untersuchen Wissenschaftler wie Dimitris Xygalatas, die in ihren Studien erstaunliche körperliche und seelische Effekte zusammentragen. Glaubt man dem Anthropologen, handelt es sich bei den einstudierten Abläufen um eine Art natürliche Abwehrkraft: „Rituale sind Lifehacks gegen die Angst“, sagt er. Doch woher kommt ihre heilsame Wirkung?",Céline Lauer,1600958093,"Wissenschaft,Anthropologie",welt
Pekings Botschaft hinter der Verhaftung von Joshua Wong,"Anzeige

Auf den ersten Blick ist es die typische Geschichte von David gegen Goliath. In diesem Fall: der Hongkonger Bürgerrechtler Joshua Wong gegen die Supermacht Peking.

Der 23-jährige Aktivist steht mit seinem Kampf im Fokus der Weltöffentlichkeit. Er erscheint vielen gewissermaßen als der Sieger, so, wie es die Geschichte von David und Goliath vorgibt. Einige mögen das unfair finden, weil andere Unterstützer und Aktivisten der Hongkonger Demokratiebewegung derweil aus dem Blick geraten.

Unfair deswegen, weil die namenlosen Aktivisten in der zweiten Reihe im Kampf für Demokratie oftmals ein vielfach größeres Risiko eingehen als die Stars in der ersten Reihe. Das Scheinwerferlicht der Öffentlichkeit bietet den Stars gewöhnlich Schutz. Es halte ihnen die Sicherheitsbehörden vom Leib. Auch Diktatoren und Autokraten ließen sich von schlechter Presse beeindrucken. So zumindest die verbreitete Annahme.

Lesen Sie auch Meinung Appell von WELT AM SONNTAG China muss Joshua Wongs Sicherheit garantieren

Anzeige

Dass diese Gleichung aber zunehmend falsch ist, zeigt die vorübergehende Festnahme von Joshua Wong am Donnerstag. Wong, das bekannteste Gesicht der Hongkonger Demokratiebewegung, wurde gegen Mittag verhaftet. Das machte der Aktivist auf Twitter öffentlich. Die Behörden werfen ihm vor, im vergangenen Oktober an einer nicht genehmigten Versammlung teilgenommen zu haben.

Auch beschuldigen sie ihn, gegen das damals geltende Vermummungsverbot verstoßen zu haben. Wong kam zwar schnell wieder frei. Aber in Sicherheit ist er nicht. Ihm droht nach eigenen Angaben eine mehrjährige Haftstrafe. Das zeigt: Selbst Wongs Bekanntheit schützt ihn also nicht mehr vor den Behörden. Sein Kampf für Demokratie ist mit realen Risiken verbunden. Es bleibt also die archetypische Geschichte: Joshua gegen die Supermacht. Aber der Gewinner steht keinesfalls fest.

Nicht die erste Festnahme

Die Festsetzung am Donnerstag ist nicht Wongs erste Festnahme – und vielleicht auch nicht seine letzte. Wegen seines Aktivismus wurde er bereits mehrfach festgenommen und sogar zu mehrmonatigen Gefängnisstrafen verurteilt. Aber die Festsetzung am Donnerstag ist wohl die bisher symbolträchtigste.

Anzeige

Im Juli führte die Volksrepublik in Hongkong das „Sicherheitsgesetz“ ein. Es richtet sich gegen Aktivitäten, die Peking als subversiv, separatistisch und terroristisch ansieht. Das Gesetz gibt Chinas Staatssicherheit weitreichende Vollmachten. Kritiker sehen in ihm einen massiven Eingriff in Hongkongs Autonomie – und damit auch in internationales Recht. Denn der Vertrag, in dem sich Großbritannien und die Volksrepublik auf die Rückgabe Hongkongs einigten, ist bei den Vereinten Nationen registriert.

Lesen Sie auch Aggressive Außenpolitik Chinas Fehlkalkulation

In den vergangenen Wochen setzten die Sicherheitsbehörden in Hongkong immer wieder prominente Gesichter der Demokratiebewegung fest. Im August nahmen sie den Verleger und Medienmogul Jimmy Lai fest. Seine Zeitung, die „Apple Daily“, ist für ihre demokratische Haltung und ihre Kritik an Peking bekannt.

Lai wurde gegen Kaution freigelassen. Auch wurde im August Agnes Chow festgesetzt. Die 23-Jährige ist, wie Wong, eine prodemokratische Aktivistin. Sie war Vorstandsmitglied der prodemokratischen – und inzwischen aufgelösten – Partei Demosisto. Auch Chow wurde wieder freigelassen.

Anzeige

Als die Behörden aber am Donnerstag Joshua Wong festnahmen, schnappten sie sich das mit Abstand bekannteste Gesicht der Demokratiebewegung. Wong ist erst 23 Jahre alt. Aber er prägt das politische Leben Hongkongs seit fast einem Jahrzehnt. Im Alter von 15 Jahren mobilisierte er Widerstand gegen das Schulfach „Moralische und Nationale Erziehung“, das er als Gehirnwäsche bezeichnete. Während der „Regenschirm-Revolution“, die 2014 fast drei Monate lang Hongkong lahmlegte, stieg er zur Leitfigur des Protests auf.

Wong, eine ikonische Figur des Protests

Dieses Jahr ließ er sich als Kandidat für den Legislativrat aufstellen. Aber die Behörden schlossen ihn – und rund ein Dutzend weitere prodemokratische Kandidaten – von der Wahl aus. Schließlich wurde die Wahl verschoben – offiziell wegen der Corona-Pandemie.

Inzwischen ist Wong eine ikonische Figur des Protests. 2014 wählte ihn das Magazin „Time“ zu den 25 einflussreichsten Teenagern des Jahres. 2017 veröffentlichte Netflix eine Dokumentation über ihn – mit dem alles sagenden Titel „Joshua“. Für WELT AM SONNTAG schreibt er alle zwei Wochen eine Kolumne.

Lesen Sie auch Aktivist Joshua Wong „Ich kann mir kaum ausmalen, wie weit Peking gehen wird“

Wie nervös der junge Aktivist die Parteikader in Peking macht, zeigt eine Anekdote aus dem vergangenen Herbst: Auf einem Pressempfang in Berlin schüttelte Außenminister Heiko Maas Wong die Hand. Daraufhin bestellte die Volksrepublik erzürnt den deutschen Botschafter ein.

Chinas Botschafter in Berlin drohte mit „negativen Konsequenzen“. Deutsche Diplomaten berichten, dass Peking die Beziehungen zu Berlin nach dem Plausch damals auf dem von der „Bild“-Zeitung ausgerichteten Presseempfang monatelang auf Eis legte.

Mit der Festnahme wollen die Hongkonger Behörden aller Wahrscheinlichkeit nach einen Warnschuss abfeuern. Macht euch nichts vor, so lautet wohl der Subtext, in Hongkong ist unter dem „Sicherheitsgesetz“ niemand mehr sicher – nicht einmal Joshua Wong. In einer Woche feiert die Volksrepublik ihren Nationalfeiertag. Vor einem Jahr, als in Hongkong Massenproteste tobten, machten Demonstranten aus dem Feiertag einen „Nationalen Tag der Trauer“.

Lesen Sie auch Sicherheitsgesetz China beerdigt Hongkongs freie Presse – doch die nimmt den Kampf auf

Während sich Peking mit einer pompösen Militärparade selbst feierte, protestierten in Hongkong mehrere Zehntausend Menschen gegen die Verletzung ihrer Freiheitsrechte. Am selben Tag schoss die Polizei einem Demonstranten mit scharfer Munition in die Brust. Der Tag markierte eine Eskalation der Gewalt. Vor diesem Hintergrund soll die Festnahme Joshua Wongs wohl als Abschreckung dienen.

Am Donnerstag teilten die Behörden in Hongkong mit, dass Joshua Wong am 30. September, einen Tag vor dem chinesischen Nationalfeiertag, vor Gericht erscheinen muss. Über Wong hängt damit das Damoklesschwert einer langen Haftstrafe. „Es gibt keinen Grund zur Freude über die bizarr schnelle Freilassung“, twitterte er, nachdem er wieder auf freien Fuß gesetzt worden war. „Die heutige Verhaftung ist ein Missbrauch des Strafrechtssystems“, schrieb er weiter. „Aber ich habe mich entschieden, mich nicht zu ergeben.“",Maximilian Kalkhof,1600957873,"Ausland,Hongkong",welt
Katholische Kirche zahlt bis zu 50.000 Euro für Missbrauchsopfer,,,1600957418,"Videos,Missbrauch",welt
