title,text,author,published,tags,source
AfD-Abgeordneter mit Gasmaske im Landtag,,,1594212131,"Deutschland,Provokation",welt
„Erste Auslandsreise führt mich bewusst ins Herz der europäischen Demokratie“,,,1594211773,"Ausland,Merkel vor EU-Parlament",welt
"„Ich glaube an Europa“, sagt Merkel und nennt ihre fünf Schwerpunkte","Deutschland hat seit Juli die EU-Ratspräsidentschaft inne. In Brüssel hat Angela Merkel nun ihre Pläne für Europa skizziert. Sehen Sie die Rede der Bundeskanzlerin im EU-Parlament hier in voller Länge.

Anzeige

Bundeskanzlerin Angela Merkel (CDU) hat bei ihrer Rede im Europaparlament das Programm der deutschen EU-Ratspräsidentschaft vorgestellt. „Mir sind fünf Themen in dieser Zeit besonders wichtig: unsere Grundrechte, der Zusammenhalt, der Klimaschutz, die Digitalisierung und Europas Verantwortung in der Welt.“

Diese fünf Themen seien wichtig, „weil wir Europa nachhaltig wandeln müssen“, wenn Europa bewahrt werden soll. Die Corona-Krise sei die „größte Bewährungsprobe in der Geschichte der EU“.

Die Opfer der Krise dürften nicht vergessen werden. „Die Trauer um die Toten, der Schmerz über die unmöglichen Abschiede, das wird uns noch lange begleiten.“

„Ich bin überzeugt von Europa“

Anzeige

Vor dem Hintergrund dieser Krise übernehme Deutschland die EU-Ratspräsidentschaft. „Ich glaube an Europa. Ich bin überzeugt von Europa.“ Nicht nur als Erbe der Vergangenheit, sondern als Vision für die Zukunft, betonte Merkel. „Europa nimmt uns keine Handlungsmöglichkeiten, sondern in einer globalisierten Welt gibt uns Europa erst Handlungsmöglichkeiten.“ Es brauche daher mehr denn je die Orientierung an den Grundrechten, die wechselseitige Unterstützung und den Zusammenhalt in Europa.

„Menschen- und Bürgerrechte sind das wertvollste Gut, das wir in Europa haben“, betonte die Kanzlerin.

Europa müsse sich seiner Verantwortung in der Welt stellen. Die CDU-Politikerin gab sich optimistisch: „Ich bin zuversichtlich.“ Sie erinnerte an die bewältigen Herausforderungen der Vergangenheit wie die Euro-Krise oder die Flüchtlingskrise. „Auch die bittersten Krisen haben geholfen, die Bedürfnisse des anderen besser zu verstehen.“

Lesen Sie auch Rezession durch Corona Ohne Wachstum sind wir erledigt

Anzeige

„Europa wird nach der Krise stärker werden als zuvor, wenn wir den Gemeinsinn stärken“; sagte Merkel. „Allein kommt niemand durch die Krise. Allein sind wir verwundbar.“ „Gemeinsam Europa wieder stark machen“, so laute daher das Motto der deutschen Ratspräsidentschaft.

„Wir wollen einen Aufbruch für Europa“, sagte sie. Diesem Motto folge auch die deutsch-französische Initiative für einen Wiederaufbaufonds. „Die Tiefe des wirtschaftlichen Einbruchs mahnt uns zur Eile.“ Daher hoffe sie, dass es noch im Sommer zu einer Einigung zum Wiederaufbaufonds komme.

Kinder und Jugendliche im Fokus

„Ein sozial und wirtschaftlich gerechtes Europa ist entscheidend für den demokratischen Zusammenhalt. Es ist das beste Rezept gegen jene, die unsere Gemeinschaft schwächen wollen“, sagte Merkel weiter. Im Fokus der deutschen Ratspräsidentschaft stünden daher auch Kinder und Jugendliche.

Anzeige

An die Kritiker Brüssels gerichtet, sagte Merkel: „Wir müssen zeigen, dass die Rückkehr zum Nationalismus nicht mehr, sondern weniger Kontrolle bewirkt.“

Klimaneutralität bis 2050 gesetzlich festschreiben

Eine globale Lösung des Klimawandels sei nur möglich, wenn Europa eine Vorreiterrolle einnehme, erklärte Merkel. Wichtig sei für sie, Europas Klimaneutralität bis 2050 rechtlich festzuschreiben.

Sie begrüßte die Überlegung der EU-Kommission, als Zwischenschritt die Emissionen bis 2030 zwischen 50 und 55 Prozent gegenüber der Emissionen 1990 zu reduzieren.

Die Digitalisierung löse bei vielen Menschen Angst aus, „Angst vor dem Tempo der Veränderung.“ Merkel betonte: Das Engagement für den digitalen Wandel bedeute nicht, dass alles Etablierte aufgegeben werde und Arbeitsplätze aufs Spiel gesetzt würden. Der digitale Wandel biete langfristig mehr Schutz.

Gerade während der Corona-Krise sei die digitale Abhängigkeit von Drittstaaten klar geworden. „Es ist wichtig, dass Europa digital souverän wird.“ Bei künstlicher Intelligenz oder beim Aufbau einer sicheren digitalen Infrastruktur solle Europa vorankommen.

„Dem Fakten leugnenden Populismus werden seine Grenzen aufgezeigt“

„Entscheidend ist aber auch der effektive Schutz unserer Demokratien vor Cyberbedrohungen und Desinformationskampagnen“, sagte Merkel. „Wir erleben es gerade: Mit Lüge und mit Desinformation lässt sich die Pandemie nicht bekämpfen.“ Ebenso wenig wie mit Hass und Hetze.

Merkel fügte hinzu: „Dem Fakten leugnenden Populismus werden seine Grenzen aufgezeigt.“ An dieser Stelle klatschen die Abgeordneten.

Am Ende spricht Merkel über Beethoven

Anzeige

„Wollen wir Europa? Dann braucht es das, was ich heute vorgeschlagen habe“, sagte sie. „Denn Europa soll international für eine Ordnung des Rechts und Europa soll international für Innovation und Nachhaltigkeit stehen.“

Sie endete mit einer persönlichen Bemerkung. „Ich bin Musikliebhaberin, und so ist es mir eine große Freude, dass während unserer Ratspräsidentschaft ein ganz besonderer Jahrestag liegt: Im Dezember 2020 wäre der Komponist der Europahymne, Ludwig van Beethoven, 250 Jahre alt geworden.“

Die 9. Sinfonie Beethovens erfülle Merkel „immer noch und immer wieder neu“. „Bei jedem Hören entdecke ich etwas anderes in der Musik, das mich trifft und mich beeindruckt“, sagte die Kanzlerin. Ebenso sei es mit Europa, das sich immer wieder neu entdecken lasse. „So lassen Sie mich heute enden mit dem Wunsch, dass die Botschaft dieser Musik, die Idee der Brüderlichkeit und Eintracht, uns leitet. Welche Botschaft könnte passender sein als diese.“","'Thomas Vitzthum', 'Christoph B. Schiltz', 'Tobias Kaiser'",1594211196,"Deutschland,EU-Ratspräsidentschaft",welt
Debatte im Europaparlament nach Merkels Rede zum EU-Vorsitz,,,1594210017,"Politik,Brüssel",welt
Polizei prüft mögliches Manifest des flüchtigen Waffennarrs,"Anzeige

Die Polizei prüft ein mögliches Manifest des Mannes, der seit Sonntag mit vier geraubten Polizeipistolen im Schwarzwald auf der Flucht ist. Es sei aber nicht gesichert, dass der Text tatsächlich von dem 31-Jährigen stamme, sagte Polizeisprecher Yannik Hilger am Mittwoch. Es sei keine politische Richtung daraus abzuleiten, es handele sich um einen Hinweis unter vielen. Der Text bestätige in erster Linie die Affinität des Mannes zum Wald, sagte Hilger.

Zuvor hatte die „Bild“ über das Manifest berichtet, in dem es um Kritik an der Technisierung des Lebens und das einfache Leben im Wald geht. Medienberichten zufolge war der Text in einem Lokal hinterlegt.

Die Polizei setzt ihre Fahndung nach dem Flüchtigen auch am Mittwoch fort. Viele Maßnahmen liefen jetzt im Hintergrund ab, sagte Hilger. In Oppenau seien Präventionsteams der Polizei unterwegs, um die Menschen zu beraten. Die Beamten kontrollierten weiterhin das Gebiet, in dem sich der Mann aufhalten könnte. Auch Spezialkräfte seien im Einsatz.

Polizei rät, den Aufenthalt im Freien auf das Nötigste zu beschränken

Anzeige

Laut SWR war die Polizei zuletzt vermehrt mit Streifenwagen unterwegs. Die Polizei werde nach und nach ihre Suchstrategie ändern. Sie wolle verstärkt punktuell mögliche Verstecke durchsuchen und weiter Hinweisen aus der Bevölkerung nachgehen. Außerdem gibt es laut Polizei die Option, aus dem Helikopter oder Streifenwagen heraus Lautsprecherdurchsagen zu machen und damit den Mann zum Aufgeben zu überreden.

Die Polizei bittet außerdem die Bevölkerung um Hilfe: Dafür wurde ein Hinweistelefon eingerichtet, das unter den beiden Telefonnummern: 0781/21-3333 und 0781/21-3334 zu erreichen ist. Dort werden Hinweise über den Tatverdächtigen oder Aussagen zu verdächtigen Beobachtungen entgegengenommen.

In einer Infostelle der Polizei Offenburg gibt es außerdem Informationen und Tipps für die Bevölkerung. Laut dem Beamten erkundigen sich die meisten Bürger nach dem Aufenthalt im Freien und insbesondere im Wald. Vom Joggen im Wald rät Hans-Peter Huber, einer der beiden Beauftragten, derzeit ab. Er empfiehlt, den Aufenthalt im Freien auf das Nötigste zu beschränken.

Anzeige

Der 31-jährige Deutsche ohne festen Wohnsitz hatte am Sonntagmorgen bei einer Kontrolle vier Polizisten mit einer Schusswaffe bedroht und sie gezwungen, ihre Dienstpistolen abzulegen. Anschließend flüchtete er mit den Waffen in den unwegsamen Wald, in dem er sich gut auskennt.

„Er lebt im Wald, er fühlt sich hier sicher“

Nach ihm wird mit nationalem und europäischem Haftbefehl gesucht – wegen besonders schwerer räuberischer Erpressung. Das Strafmaß für eine solche Tat liegt zwischen fünf und 15 Jahren Haft.

Der vorbestrafte Deutsche ohne festen Wohnsitz ist nach Angaben der Ermittler ein Waffennarr, hat aber wohl keinen rechtsradikalen Hintergrund. Das sagte Oberstaatsanwalt Herwig Schäfer am Dienstag und fügte hinzu: „Wir wissen nicht, was den Schuldigen bewogen hat, so zu handeln.“ Er sei in der Schwarzwald-Gemeinde bekannt und erscheine als etwas „seltsame Person“. Er sehe sich als „Waldläufer“, der gut allein in der Natur zurechtkomme.

Anzeige

Die Ermittler gehen davon aus, dass sich der Gesuchte noch in der Region Oppenau aufhält. „Er lebt im Wald, er fühlt sich hier sicher“, sagte Polizeipräsident Reinhard Renter. „Der Wald ist schlicht sein Wohnzimmer.“

Oppenaus Bürgermeister Uwe Gaiser macht sich laut „Schwarzwälder Bote“ Sorgen um seine Stadt. Vor allem für den Tourismus könnte die Ausnahmesituation schwerwiegende Folgen haben.",'Frédéric Schwilden',1594821360,"Panorama,Oppenau",welt
Corona-Neuinfektionen in den USA erreichen neuen Höchststand,"Der britische Gesundheitsminister Matt Hancock hat für London die zweithöchste Corona-Warnstufe ausgerufen. Das RKI meldet mit 6638 so viele Neuinfektionen an einem Tag wie noch nie seit Ausbruch der Coronavirus-Pandemie in Deutschland. Ein Überblick in Grafiken und Zahlen.

Anzeige

Die Zahl der binnen eines Tages mit dem Coronavirus neu infizierten Menschen in Deutschland ist erneut sprunghaft gestiegen und hat damit einen Rekordwert erreicht. Die Gesundheitsämter meldeten nach Angaben des Robert-Koch-Instituts vom Donnerstagmorgen 6638 Neuinfektionen – rund 1500 mehr als am Mittwoch. Da waren noch 5132 neue Fälle gemeldet worden. Bislang waren Ende März mit knapp 6300 Neuinfizierten die meisten registriert worden. Allerdings sind die jetzigen Werte nicht mit denen aus dem Frühjahr vergleichbar, weil mittlerweile wesentlich mehr getestet wird – und deshalb auch mehr Infektionen entdeckt werden.

Am Mittwoch vergangener Woche hatten die Gesundheitsämter dem RKI 4059 Neuinfektionen mitgeteilt. Damit war zum ersten Mal seit April die 4000er-Marke überschritten worden.

Bei den intensivmedizinisch behandelten Covid-19-Patienten zeichnet sich ein deutlicher Anstieg ab. Laut RKI-Lagebericht wurden am Donnerstag 655 Corona-Infizierte intensivmedizinisch behandelt, 329 davon wurden beatmet. Eine Woche zuvor (8.10.) hatte der Wert noch bei 487 (239 beatmet) gelegen, in der Woche davor (1.10.) bei 362 (193 beatmet). Rund 8700 Intensivbetten sind in Deutschland derzeit jedoch noch frei.

Anzeige

Die Zahl der Corona-Tests schwankt seit Mitte August zwischen rund 1,1 Millionen und 1,2 Millionen pro Woche. Die Rate der positiven Tests ist nach RKI-Angaben vom Mittwochabend jedoch deutlich gestiegen: von 0,74 Prozent Ende August auf 2,48 Prozent in der Woche vom 5. bis 11. Oktober.

An dieser Stelle finden Sie Inhalte von Drittanbietern Um mit Inhalten von Drittanbietern zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Externe Inhalte aktivieren

In mehreren Labors gebe es einen Rückstau, einige gaben laut RKI Lieferschwierigkeiten für Reagenzien an. „Das RKI erreichen in den letzten Wochen zunehmend Berichte von Laboren, die sich stark an den Grenzen ihrer Auslastung befinden“, schreibt das Institut im Lagebericht vom Mittwoch. Der zusätzliche Testbedarf durch Urlauber nach Einführung des Beherbergungsverbots mit der Option zu einer „Freitestung“ habe die Situation weiter verschärft.

Seit Beginn der Corona-Krise haben sich nach RKI-Angaben mindestens 341.223 Menschen in Deutschland nachweislich mit dem Virus Sars-CoV-2 infiziert (Datenstand 15.10., 0 Uhr). Die Zahl der Todesfälle im Zusammenhang mit einer Corona-Infektion lag demnach bei 9710. Das waren 33 mehr als am Vortag. Nach Schätzungen des RKI gibt es etwa 284.600 Genesene.

An dieser Stelle finden Sie Inhalte von Drittanbietern Um mit Inhalten von Drittanbietern zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Externe Inhalte aktivieren

Anzeige

Die Reproduktionszahl, kurz R-Wert, lag nach RKI-Schätzungen in Deutschland laut Lagebericht vom Donnerstag bei 1,08 (Vortag: 1,04). Das bedeutet, dass ein Infizierter im Mittel etwa einen weiteren Menschen ansteckt. Der R-Wert bildet jeweils das Infektionsgeschehen etwa eineinhalb Wochen zuvor ab.

Zudem gibt das RKI in seinem aktuellen Lagebericht ein sogenanntes Sieben-Tage-R an. Der Wert bezieht sich auf einen längeren Zeitraum und unterliegt daher weniger tagesaktuellen Schwankungen. Nach RKI-Schätzungen lag dieser Wert bei 1,22 (Vortag: 1,16). Er zeigt das Infektionsgeschehen von vor 8 bis 16 Tagen.

An dieser Stelle finden Sie Inhalte von Drittanbietern Um mit Inhalten von Drittanbietern zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Externe Inhalte aktivieren

Weltweit gibt es laut der Johns-Hopkins-Universität mindestens 38.510.263 mit Covid-19 infizierte Personen (Stand 15.10., 8 Uhr). Davon sind 1.092.144 Menschen am Virus gestorben.

Anzeige

In Israel haben sich seit dem Ausbruch der Pandemie mehr als 300.000 Menschen mit dem Coronavirus angesteckt. Nach Angaben des Gesundheitsministeriums wurden am Donnerstagabend 300.201 Infektionen registriert. Mehr als 200.000 Fälle waren in dem Land am 23. September und mehr als 100.000 Fälle am 21. August ausgewiesen worden. Israel hat rund neun Millionen Einwohner. In Deutschland, das etwa neunmal so viele Einwohner hat, wurden zuletzt insgesamt 341.223 Infektionen registriert.

Die Pandemie verlief in Israel zunächst glimpflich, auch wegen eines strikten Kurses der Regierung. Nach Lockerungen und einer massiven Zunahme der Fallzahlen im Laufe des Sommers gilt seit dem 18. September und mindestens bis Sonntag ein zweiter landesweiter Lockdown mit strikten Regeln wie Ausgangsbeschränkungen. Zuletzt zeichnete sich ab, dass die Zahl der Neuinfektionen abnimmt.

In Israel starben bislang 2127 Menschen in Verbindung mit einer Corona-Infektion, in Deutschland 9710.

An dieser Stelle finden Sie Inhalte von Drittanbietern Um mit Inhalten von Drittanbietern zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Externe Inhalte aktivieren

In Großbritannien mit 66,6 Millionen Einwohnern haben sich innerhalb von 24 Stunden nachweislich knapp 20.000 Menschen mit dem Coronavirus angesteckt. Das entspricht einem Anstieg von etwa 2500 im Vergleich zum Vortag. 137 Menschen sind an einer Covid-19-Erkrankung gestorben, wie die Gesundheitsbehörden am Mittwoch mitteilten. Besonders stark betroffen von der Pandemie sind der Norden Englands, Nordirland, Schottland und Teile von Wales. Die tatsächliche Zahl der Neuinfektionen dürfte aber noch höher liegen, da nicht genügend Tests zur Verfügung stehen. Der britische Gesundheitsminister Matt Hancock rief für London die zweithöchste Corona-Warnstufe aus. Er begründete dies am Donnerstag im Unterhaus mit rasch steigenden Infektionsraten in der Hauptstadt. Schnelles Handeln sei erforderlich, um das Virus unter Kontrolle zu bekommen, sagte er.

Angesichts rapide steigender Infektionszahlen dürfen sich Angehörige verschiedener Haushalte demnach in Innenräumen nicht mehr treffen, wie der Londoner Bürgermeister Sadiq Khan am Donnerstag bekannt gab. Auch Treffen in Pubs oder Restaurants sind nicht erlaubt, während sie in Grünanlagen gestattet bleiben. Schulen und der Einzelhandel bleiben geöffnet.

Millionen Bewohner Nordenglands warten darauf, zu erfahren, ob sie unter die strengsten Corona-Regeln fallen. Für Liverpool wurden diese bereits angeordnet. Seit dieser Woche gibt es in Großbritannien ein dreistufiges Corona-Warnsystem.

An dieser Stelle finden Sie Inhalte von Drittanbietern Um mit Inhalten von Drittanbietern zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Externe Inhalte aktivieren

In Spanien verzeichnen die Behörden mehr als 13.300 Neuinfektionen. Die Gesamtzahl der nachgewiesenen Ansteckungen steigt damit auf 921.374. Die Zahl der Todesfälle in Zusammenhang mit dem Virus steigt laut Gesundheitsministerium um 140 auf 33.553. Die Region Katalonien bereitet sich darauf vor, Bars und Restaurants zu schließen, um so eine Verbreitung des Virus einzudämmen.

Anzeige

In Frankreich haben die Gesundheitsbehörden 30.621 Neuinfektionen binnen 24 Stunden registriert. Seit Beginn der Pandemie verzeichnen die Behörden insgesamt 809.684 Infektionen. Die Zahl der Todesfälle stieg um 88 auf 33.125. Dies betrifft Patienten, die in Kranken- oder Pflegeheimen gestorben sind und bei denen das Virus nachgewiesen wude.

Die Zahl der registrierten Neuinfektionen binnen 24 Stunden stieg am Mittwoch in Portugal mit 10,3 Millionen Einwohnern auf 2072 – das war der höchste Wert seit Beginn der Pandemie. Die Gesamtzahl der Fälle kletterte den amtlichen Angaben zufolge auf mehr als 91.000. Die Zahl der Menschen, die an Covid-19 starben, stieg um sieben auf 2117. Besonders betroffen sind der Norden und der Großraum Lissabon. Sorge bereitet vor allem die Tatsache, dass die Zahl der in Krankenhäusern behandelten Covid-19-Patienten in etwas mehr als einem Monat von gut 300 auf nun fast 1000 in die Höhe schoss.

An dieser Stelle finden Sie Inhalte von Drittanbietern Um mit Inhalten von Drittanbietern zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Externe Inhalte aktivieren

Neun weitere US-Bundesstaaten verzeichnen Höchststände bei den Neuinfektionen. Wisconsin etwa meldet 3747 bestätigte Fälle binnen 24 Stunden. In einigen Gegenden des Bundesstaats sind nach Angaben der Behörden nur noch zehn Prozent der Intensivbetten in Kliniken frei. „Wir befinden uns an einem sehr kritischen Punkt“, erklärt Gouverneur Tony Evers.

Russland mit seinen 144,5 Millionen Einwohnern meldet einen Rekord an Neuinfektionen. Binnen der letzten 24 Stunden gibt es 14.231 weitere Coronavirus-Fälle. Die Gesamtzahl der Infektionen steigt damit auf 1,34 Millionen. Weitere 239 Menschen starben, wodurch sich die Zahl der Todesfälle auf 23.205 erhöht.

Brasiliens Gesundheitsministerium meldet 713 weitere Corona-Todesfälle und 28.523 Neuinfektionen binnen 24 Stunden. Insgesamt sind in dem Land damit bislang 152.460 Menschen im Zusammenhang mit dem Virus gestorben. Die Zahl der bestätigten Fälle kletterte auf 5.169.386.

In Südkorea sind 110 neue Infektionen mit dem Coronavirus registriert worden. Die Hälfte der Fälle stehe in Verbindung mit einem Krankenhaus in der Stadt Busan, teilte die südkoreanische Behörde für Krankheitskontrolle und -prävention am Donnerstag mit. In dem Land mit gut 51 Millionen Einwohner liegt die offizielle Zahl der Fälle damit bei fast 25.000.

Mindestens 54 der Neuinfektionen stünden mit dem Krankenhaus für Ältere in Verbindung. Mehr als 40 seien in der dicht bevölkerten Metropolregion Seoul verzeichnet worden, mit Verbindungen zu Krankenhäusern, Kirchen, Schule und Büros.

Alle aktuellen und weltweiten Entwicklungen zum Coronavirus können Sie in unserem Live-Ticker verfolgen.

Haben Sie Fragen zum Coronavirus? Hier finden Sie die wichtigsten Fakten und Informationen.",'Cornelia Karin Hendrich',1594821060,"Panorama,Daten, Karten, Grafiken",welt
Staatsschutz ermittelt gegen AfD-Politikerin von Storch,"Am Dienstagmorgen hatte Beatrix von Storch mit einigen Mitgliedern der AfD-Jugendorganisation Junge Alternative eine Karl-Marx-Büste in Berlin zeitweise verhüllt. Nun ermittelt deshalb der polizeiliche Staatsschutz gegen sie.

Aus Protest gegen die Rassismusdebatte hatte Beatrix von Storch gemeinsam mit anderen eine Büste von Karl Marx in Berlin verhüllt. Nun ermittelt der polizeiliche Staatsschutz gegen sie. Die Aktion war nicht angemeldet.

Anzeige

Nach der vorübergehenden Verhüllung eines Karl-Marx-Denkmals in Berlin ermittelt der polizeiliche Staatsschutz gegen die AfD-Politikerin Beatrix von Storch und andere Beteiligte. Es bestehe der Verdacht des Verstoßes gegen das Versammlungsgesetz, sagte ein Polizeisprecher am Mittwoch. Die Aktion sei nicht angemeldet gewesen.

Von Storch und einige Mitglieder der Jugendorganisation Junge Alternative (JA) hatten die Marx-Büste am Strausberger Platz in Berlin am frühen Dienstagmorgen zeitweise verhüllt. Sie stülpten einen dunklen Plastiksack über die Bronzebüste und fixierten ihn mit Klebeband. Nach etwa 20 Minuten gaben sie Marx wieder frei.

Mit der Aktion wollte von Storch nach eigenen Angaben gegen die aktuelle Rassismusdebatte in Deutschland protestieren. Diese sei „zur Bilderstürmerei verkommen“ und habe die Zerstörung des politisch-kulturellen Erbes zum Ziel.

Anzeige

Die Linken, so von Storch, verschonten dabei lediglich ihre Ikone Karl Marx (1818–1883), dessen Namen viele Straßen in Deutschland tragen. Das sei heuchlerisch. „Marx war Rassist und Antisemit“, erklärte die AfD-Politikerin.

Lesen Sie auch Umgang mit Rechtsnationalen Wie die Abscheu vor der AfD für Chaos sorgt

Im Zuge der Rassismusdebatte wird auch über die Umbenennung von Straßen diskutiert, die etwa nach Kolonialisten benannt sind oder von einigen als rassistisch empfunden werden.

Ein Beispiel ist die Mohrenstraße in Berlin. Über die Umbenennung des gleichnamigen U-Bahnhofs wie der Straße selbst wird derzeit kontrovers diskutiert.","'Curd Wunderlich', 'Don Alphonso', 'Henryk M. Broder'",1594820032,"Deutschland,Marx-Denkmal verhüllt",welt
Mehr als jedes fünfte Kind in Deutschland wächst in Armut auf,,,1595396083,"Deutschland,Corona-Krise verschärft die Lage",welt
Polizei befreit Geiseln nach langen Verhandlungen,,,1595395507,"Videos,Ukraine",welt
„Tragen Sie eine Maske - Ich würde es tun“,,,1595394180,"Videos,Donald Trump",welt
