title,text,author,published,tags,source
2100 Euro im Monat – so erfolgreich ist die teure Alternative zu Hartz IV,"Das solidarische Grundeinkommen in Berlin: Die geschürten Erwartungen waren groß, der Regierende Bürgermeister Michael Müller (SPD) sah gar einen Anfang, das System Hartz IV zu überwinden. Nach einem Jahr fällt die Zwischenbilanz nun ernüchternd aus: Zwar hat das Projekt in Einzelfällen Gutes erreicht. Doch insgesamt, so meinen Kritiker, ist es ein Irrweg – der womöglich sogar Schaden anrichtet.",Christine Haas,1596710698,"Wirtschaft,Grundeinkommen-Experiment",welt
Sechs Wochen bis zur Zulassung,,,1596710681,"Wirtschaft,Neuwagenkauf",welt
Die vergessene Zeitzeugin,"Anzeige

Ja, man kann entdecken, immer wieder. Als vor zwei Jahren der Roman „Der Reisende“ von Ulrich Alexander Boschwitz erschien, war man perplex: Ein authentisches Stück Literatur über das in Windeseile vernichtete Leben eines Berliner Unternehmers in den Pogromtagen 1938 war dem Vergessen entrissen. Nun erleben wir wieder ein solches Wunder: Maria Lazars „Leben verboten!“ aus dem Jahr 1932 erscheint erstmals auf Deutsch. Welche Schätze werden wohl noch geborgen aus der untergegangenen Welt jüdischer Schriftstellerinnen und Schriftsteller?

Lesen Sie auch Junge Faschistin Die Frau, die freiwillig ins KZ ging

Maria Lazar, die Wienerin, hat mit dem farblosen Berliner Bankier Ernst von Ufermann eine Figur ins Zentrum ihres atemlosen, expressionistischen Thrillers gestellt, die einiges mit Otto Silbermann aus dem Buch von Boschwitz verbindet. Beide sind schwache, passive, gutgläubige Typen, Getriebene, herausgerissen aus dem Trott und der Gewohnheit ihrer erodierenden Zeit, die sie als ewigen Selbstlauf, ein Versprechen auf immer, missverstanden hatten.

Der eine als Jude deklassiert, seines Lebens von einer Stunde auf die andere beraubt, der Firma, des Geldes, der Heimat, der Sicherheit, des menschlichen Vertrauens, der Wohnung, der Frau, die sich verleugnen lässt. Der andere, Ufermann, durch einen unglücklichen Zufall (er ist in finanziellen Nöten, will nach Frankfurt fliegen, wird am Flughafen ausgeraubt und tritt die Reise daher nicht an – der Flieger stürzt ab, er wird für tot erklärt) aus der Bahn geworfen. Man spürt, dass es kein Zurück geben kann, denn auf seinen Tod ist eine Versicherung ausgesetzt. Es wird fortan uferlos sein, das Leben des Herrn Ufermann.

Ernst von Ufermann

Anzeige

Er taucht unter, gerät schnell in zwielichtige, kriminelle Kreise und wird in seiner unendlichen Gefügigkeit als Kurier im Zug nach Wien benutzt. Früh ist klar, dass es sich um Jung-Nazis handelt, die ihn nicht mehr aus ihren Fängen lassen wollen. Ufermann indes bleibt ahnungslos. Er akzeptiert von ihnen bereitgestellte Papiere auf den Namen von Schmitz. Später wird er erfahren, dass sie von einem Ermordeten stammen. Auch Boschwitz’ Silbermann glaubte sich zu retten zu können, indem er inkognito im Zug durch Deutschland fuhr. Er hatte keine Chance.

Lesen Sie auch Psychogramm Wenn ein Jude zurückschnauzt, hat der Nazi Respekt

Ufermann erlebt im Zug nach Wien eine neue Welt, die 3. Klasse – arme, nette Menschen, die ihm Kuchen anbieten und voller Empathie ein schreiendes Kind trösten. Erstmals sieht er Landschaft, Städte und Menschen. Sonst hatte er sich stets in Arbeitsmaterial vertieft, war über die reale Welt hinweggegangen (heute nennt man dies: Fly-over), war immer unter Seinesgleichen. Er weiß immer weniger, wer er eigentlich ist.

Zwischen Berlin und Wien

Berlin und Wien sind wie kommunizierende Röhren, und fast scheint Wiens Austrofaschismus noch brutaler mit seinen „Ausgesteuerten“, all den Überflüssigen, Arbeitslosen, Bettlern, Kleinbürgern, Großbürgern, die um Leben und Überleben kämpfen, die ausgesondert werden, weil sie nicht der neuen Norm entsprechen. Ufermann kommt in der schäbigen Kammer einer Familie unter, deren Sohn ein studentischer Schläger-Nazi ist und deren Tochter Mutz eine linke Rebellin, die sich als Alter Ego der Autorin entpuppt. Die Eltern begreifen nichts, sie sind mit ihrem eigenen Abstieg beschäftigt.

Anzeige

Ufermann alias von Schmitz wandert orientierungslos durch die Wiener Straßen. Es herrscht trostloser Winter. Bezeichnend sind die brutalen Universitätsszenen gegen Linke und Juden, von denen später Bruno Kreisky und auch Lord Weidenfeld zu berichten wissen.

Lesen Sie auch Verleger Der große Brückenbauer. Lord Weidenfeld ist tot

Maria Lazar als Zeitzeugin hat alles eingewoben: die realen politischen Morde, die Ranküne, die Verrohung. Und dieser gedankenlose Ufermann, dieser Mann ohne Eigenschaften, glaubt immer noch: „Nein, nein, es gilt nicht ihm, es geht ihn gar nichts an … Die Wege sind vereist, beinahe wäre er jetzt ausgeglitten. Verrecke ... Und verschwinde! Du bist ja einer von den viel zu vielen. In allen Nebenstraßen lauern sie. Betteln verboten! Sie füllen die Hörsäle der Universitäten. Denken verboten! Oder sie wollen ganz einfach essen, ohne zu arbeiten, all diese Überflüssigen. Leben verboten … Da steht einer allein in einem Park und weiß: Es geht ihn etwas an.“

Lesen Sie auch Zeitzeugin Hédi Fried Was half Ihnen, in Auschwitz zu überleben?

Es geht ihn an! Ufermann lernt den jüdischen Professor Frey kennen, dem er sich offenbaren will. Doch nie kommt es zu einem ehrlichen, offenen Gespräch. Frey forscht über die Kriminalität der Zeit und ahnt die Verwerfungen, die er aber in keiner Weise auf sich bezieht. Nur seine Töchter sind hellsichtig und fordern ihn zum Verlassen des Landes auf.

Anzeige

Ufermann derweil schafft es, in der Lederjacke eines Arbeitslosen zu fliehen und nach Berlin zurückzukehren, wo Frau, Kompagnon, ja selbst Bedienstete und Angestellte ihn nicht wiedererkennen (wollen) und als Bettler verjagen. Mithilfe eines Boulevardjournalisten und dem Vertreter der amerikanischen Lebensversicherung will er beweisen, wer er ist, und wie alles kam. Das kann nur schiefgehen. Er stirbt bei einem Anschlag auf den Zug (sic!). Ein irrer Plot.

Temperamentvoll wie Karl Kraus

Das Wort Kolportage schwebt im Raum, um dieser Literatur den Glanz zu rauben, und es ist falsch. Schnelle Szenenwechsel, temperamentvolle Dialoge und eine hämmernde Sprache, die an Slapstick erinnert und den Sarkasmus von Karl Kraus, machen „Leben verboten!“ zu einem einzigartigen Zeitroman. Nach „Berlin Babylon“ könnte man sich vorstellen, dass sogar eine Verfilmung erfolgreich wäre. Die 20er-Jahre lassen uns Heutige nicht los.

Lesen Sie auch TV-Serie „Babylon Berlin“ Als hätte Berlin achtzig Jahre geschlafen

Wieso konnte eine wie Maria Lazar, die als 20-Jährige schon „Die Vergiftung“ geschrieben hatte (1915), ein Mutter-Tochter-Drama, in das Thomas Mann reingeschnuppert und angewidert befunden hatte: „penetranter Frauengeruch“ (was hätte seine Tochter Erika wohl gesagt?), wie konnte Lazar derart in Vergessenheit geraten? Sie kommt in keiner Anthologie vor, in keinem Register der deutschsprachigen Literatur. Eine junge Begabte, Ambitionierte, die Oskar Kokoschka im Gemälde „Mädchen mit Affe“ 1916 verewigte und Elias Canetti in seinen Aufzeichnungen erwähnt. Robert Musil rezensierte Lazar, er sprach von „jugendlichem Ellenbogen“ und ihrem „rücksichtslos unbefangenen Blick“.

Lesen Sie auch „Mann ohne Eigenschaften“ Auf der Suche nach dem Ende für einen Jahrhundertroman

Lazar, die sich in den 20ern mit Übersetzungen ernährte, versuchte vergeblich, „Leben verboten!“ in deutscher Sprache zu veröffentlichen. Zsolnay lehnte ab, Schweizer Verlage ebenso. Wie Ulrich A. Boschwitz blieb ihr nur die englische Erstveröffentlichung: „No right to live“, 1934. Dank ihrer kurzen Ehe mit Friedrich Strindberg, dem Sohn Frank Wedekinds und Frieda Uhls, hatte Lazar einen dänischen Pass und rettete damit sich, die Tochter sowie Helene Weigel und Bertolt Brecht samt deren Kindern nach Dänemark ins Haus der Journalistin und Freundin Karin Michaelis. Dort begegnet ihnen ein Teil von Walter Benjamins Berliner Bibliothek! Später, als sie nach Schweden weiterflüchten müssen, wird Peter Weiss sie in der „Ästhetik des Widerstands“ erwähnen: Helene Weigel und Maria Lazar wären bei einer Polizeirazzia umarmt dagestanden, wie Schwestern.

„Leben verboten!“

Als hätte dieses Leben noch nicht Drama genug in sich, bringt sich Maria Lazar, die sich geweigert hatte, nach dem Krieg nach Wien zurückzukehren (in diese „wunderschöne große Vaterstadt, die ihre Toten selbst ermordet hat“) 1948 um, wegen einer unheilbaren Krankheit. Auch Ulrich Alexander Boschwitz starb einen frühen Tod. 1941 war er auf dem Rückweg aus dem Exil, um mit den Alliierten gegen Hitler zu kämpfen, als die Deutschen das Schiff, auf dem er sich befand, versenkten. Leben verboten!

Lazars Werk, das im Wiener Verlag Das Vergessene Buch (DVB) endlich auf Deutsch erscheint, wurde vom ORF gerade zum Buch des Monats Juli gekürt. Auch wenn klar ist, dass Geschichte sich nicht einfach wiederholt: Gemeinheit, Rohheit, Intoleranz, politische Morde und antisemitische Ausfälle, ja Vernichtungsfantasien, lauern auch in unseren demokratischen Gesellschaften unter der vermeintlich ruhigen und geläuterten Oberfläche. Die Mörder, sie sind noch immer unter uns.

Maria Lazar: Leben verboten! Mit einem Nachwort von Johann Sonnleitner. Das Vergessene Buch (DVB), 383 S., 26 €.",Andrea Seibel,1596710502,"Literatur,Wiederentdeckung",welt
„Die letzte Million ist nicht so wichtig“,"David Alaba hat sich beim FC Bayern unverzichtbar gemacht. Nun feilscht er um einen neuen Vertrag. Uli Hoeneß findet, der Österreicher könne sich im Verzicht üben. In seiner Zuversicht vergisst er einen schmerzhaften Fehler.

Bei Bayern München herrscht in diesen Tagen Unsicherheit über die Zukunft von David Alaba und Thiago. Beide haben einen Vertrag bis 2021. Und beide, betonte Rummenigge, werden den Münchnern für den Rest der Saison in der Champions League auch zur Verfügung stehen. Danach aber wird Thiago wohl gehen – und Alaba könnte ihm folgen.

Hoeneß‘ Rat an Alaba

Anzeige

Uli Hoeneß rät David Alaba zur Vertragsverlängerung beim FC Bayern München. „Ich kann aus eigener Erfahrung sagen, dass die letzte Million nicht so wichtig ist“, sagte der Ehrenpräsident des deutschen Rekordmeisters in einem DAZN-Interview und gab sich zuversichtlich. „Bis jetzt habe ich noch keinen erlebt, der von uns weggegangen ist. Er wäre der Erste.“

Was nicht ganz richtig ist. Zumindest Toni Kroos haben die Bayern einst an Real Madrid verloren, weil sie ihm im Gehalt nicht entgegenkamen. Damals soll es genau um jene letzte Million gegangen sein. Hoeneß selbst hatte die Entscheidung rückblickend als „vielleicht die falsche“ bezeichnet.

Lesen Sie auch „FC Bayern 2030“ Das steht in Kahns Strategie-Papier

Der FC Bayern hofft nun, dass Alaba im Gegensatz zu einst Kroos seinen im kommenden Sommer auslaufenden Vertrag verlängert. Aktuell gibt es keine Einigung. Der „Kicker“ berichtet aber von einem positiven Trend zur Verlängerung des Kontrakts.

Manchester City soll interessiert sein

Anzeige

Für Alaba wäre ein Wechsel „finanziell vielleicht ein Fortschritt, aber in allen anderen Bereichen ein Rückschritt. Und nach meinem Gefühl haben zumindest die Vereine, wo er gerne hingehen würde, zum Glück bisher nicht angeklopft“, sagte Hoeneß: „Und deswegen habe ich die Hoffnung, dass er bleibt.“

Lesen Sie auch Eine Minute Ruhm 60 Sekunden Bundesliga, heute bei Aldi

Vom Werdegang des 28-Jährigen in dieser Saison ist Hoeneß begeistert. „David Alaba hat sich in der Innenverteidigung zu einer hervorragenden Spielerpersönlichkeit entwickelt. Er war immer schon ein guter Abwehrspieler auf der linken Seite. Ich finde, er hat jetzt noch mal in dieser neuen Position einen Sprung gemacht, und hat sich nicht nur spielerisch, sondern von der Bereitschaft, Verantwortung zu übernehmen, noch mal verbessert und verändert“, sagte Hoeneß. „Deswegen wäre es aus meiner Sicht extrem schade, wenn er den Verein verließe.“

Angeblich hat Manchester City um den früheren Bayern-Coach Pep Guardiola Interesse an einer Verpflichtung des österreichischen Nationalspielers. Alaba selbst soll aber mit Real Madrid oder dem FC Barcelona geliebäugelt haben.",'Julien Wolff',1596709798,"FC Bayern München,Hoeneß‘ Rat an Alaba",welt
Mitarbeiterin der deutschen Botschaft bei Explosion getötet,,,1596709414,"Ausland,Beirut",welt
Nach Protesten – US-Autokino zeigt Film „Kindergarten Cop“ nicht,"Anzeige

Für Kritiker ist die US-Metropole Portland längst schon die „Hauptstadt der politisch Korrekten“. Nirgendwo tobten die Anti-Rassismus-Proteste nach dem Tod von George Floyd heftiger. Heftig kommentiert wurde nun auch eine Meldung der Zeitung „Washington Times“.

Demnach hat ein Kino in der Stadt nach Protesten darauf verzichtet, den Film „Kindergarten Cop“ ins Programm zu nehmen. Die Begründung der Kritiker: Der Streifen aus dem Jahr 1990 zeige ein zu positives, gar romantisches Bild der Polizei. Zu sehen ist darin, wie Arnold Schwarzenegger als Undercover-Ermittler in einem Kindergarten arbeitet, um einem Drogendealer auf die Spur zu kommen.

Lesen Sie auch Trump gegen Portland Diese Serie erklärt Amerikas Kreuzberg

Der erste Appell an das Northwest Film Center erfolgte von der Autorin Lois Leveen, und zwar über Twitter. Sie wies die Betreiber darauf hin, dass die Anwesenheit von Polizei in Schulen und Kindergärten „nicht unterhaltsam“ sei. „Ja, ‚Kindergarten Cop‘“ ist nur ein Film. Das sind ‚Birth of a Nation‘ und ‚Vom Winde verweht‘ aber auch. Mittlerweile haben wir aber doch wohl erkannt, dass solche Filme kein guter Familienspaß sind“, schrieb sie am Samstag laut der Zeitung.

Muss bald auch „Paw Patrol“ verboten werden?

Anzeige

Mehr noch, diese Filme seien „Relikte“ davon, wie die „Popkultur rassistische Annahmen“ verbreite. Öffentlich lesbar sind ihre Tweets nicht: Leveens Konto (knapp 500 Follower) ist (womöglich erst seit Kurzem?) auf privat gestellt.

Umso erstaunlicher, welche Kraft ihre Aussagen entfalteten: Wenig später machte das Kino - das derzeit nur Open-Air-Veranstaltungen, sprich, ein Autokino anbietet - publik, dass es den Film nicht wie geplant ausstrahle. Zu der Entscheidung sei man gekommen, nachdem man sowohl mit Leveen wie auch mit „Mitgliedern der örtlichen Community“ und den eigenen Beschäftigten diskutiert habe.

Lesen Sie auch Portland Amerikas Berlin-Kreuzberg – Trumps perfektes Ziel

Sie alle hätten den Anbieter gebeten, das Drive-In mit einem anderen Film zu eröffnen, berichtete auch die „New York Post“ zu dem Fall. Stattdessen werde man nun mit „Good Trouble“ einen Dokumentarfilm über den am 17. Juli verstorbenen schwarzen Bürgerrechtler John Lewis zeigen, hieß es vonseiten des Kinos weiter.

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Anzeige

Im Internet schlug die Meldung hohe Wellen. Der Comedian Andrew Doyle, der unter dem Namen Titania McGrath einen Satire-Account betreibt, kommentierte spöttisch mit den Worten, dass der Bann schon lange überfällig sei, weil „Kindergarten Cop“ ja nicht nur Polizeiarbeit viel zu glamourös darstelle, sondern auch „transphoben Hass“ schüre.

Dazu postete er/sie einen Filmausschnitt. Darin erklärt ein kleiner Junge, dass Jungen einen Penis und Mädchen eine Vagina hätten. Andere User sammelten bereits fleißig andere Filme und Serien, die unter diesem Blickwinkel nun verboten werden müssten: die Kinderserie „Paw Patrol“ und natürlich diverse andere Schwarzenegger-Filme wie „Terminator“.",'Daniel Friedrich Sturm',1596709308,"Panorama,„Zu positives“ Polizeibild",welt
Wie eine Operation bei chronischer Erschöpfung helfen kann,,Jörg Zittlau,1596709260,"Gesundheit,Chronic Fatigue Syndrome",welt
Das Rätsel um Trumps wilde Bomben-Spekulation,,Clemens Wergin,1596709200,"Ausland,Explosion in Beirut",welt
„Wir sind ein Land ohne Hauptstadt“,"Die Zeit, als er für den Hamburger SV, SC Freiburg und beim 1. FC Köln in der Bundesliga spielte, liegt bereits elf Jahre zurück, doch Roda Antar schildert die aktuellen Geschehnisse in seiner Heimatstadt Beirut in nahezu fließendem Deutsch. Nur dann, wenn die Emotionen ihn überkommen, wechselt er ins Englische. Der 39-Jährige war keine fünf Kilometer vom Hafen entfernt, als die Explosionen weite Teile seiner Heimatstadt zerstörten und mehr als 100 Menschen das Leben kosteten.

WELT: Herr Antar, woran dachten Sie im Moment der Explosion?

Roda Antar: An meine Frau und meinen kleinen Sohn. Er ist vier Jahre, und beide waren zu dem Zeitpunkt zu Hause. Unsere Wohnung in Beirut liegt nur 2,5 Kilometer von der Unglücksstelle entfernt. Ich versuchte sie telefonisch zu erreichen. Aber es gab nach der Explosion kein Netz. Ich wollte mit meinem älteren Sohn aus meiner Fußball-Akademie nach Hause. Doch es war natürlich überall Stau. Für die drei Kilometer hätte ich in dem Chaos mit dem Auto mindestens eine Dreiviertelstunde gebraucht.

WELT: Also laufen?

Antar: Nein...",Lutz Wöckener,1596708900,"Sport,Explosion in Beirut",welt
Plötzlich drängen Tausende Tunesier über das Mittelmeer,,Virginia Kirst,1596708300,"Ausland,Folgen von Corona",welt
