title,text,author,published,tags,source
Hamburg will Flüchtlinge aus Lesbos aufnehmen,"Anzeige

Nach dem verheerenden Brand im Flüchtlingscamp Moria hat Hamburg seine Bereitschaft zur Aufnahme von Flüchtlingen aus griechischen Lagern bekräftigt. Mit Ausnahme der AfD-Fraktion boten alle in der Bürgerschaft vertretenen Parteien und der rot-grüne Senat den Flüchtlingen Hilfe in der Hansestadt an. „Wir in Hamburg sind bereit, Geflüchtete aus den Lagern auf den griechischen Inseln aufzunehmen“, sagte Senatssprecher Marcel Schweitzer am Mittwoch der Deutschen Presse-Agentur.

Hamburgs Zweite Bürgermeisterin Katharina Fegebank (Grüne) twitterte: „Was soll denn noch alles passieren in Moria, damit Geflüchtete endlich in Sicherheit gebracht werden? Hamburg ist bereit, Menschen aufzunehmen! Der Bundesinnenminister muss sich jetzt bewegen.“ Innensenator Andy Grote (SPD) erklärte ebenfalls via Twitter: „Die Bilder vom Feuer in Moria sind erschreckend und zwingen zum Handeln.“ Jetzt sei es Zeit für schnelle, weitere Hilfe. „Hamburg steht bereit!“

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Das Flüchtlingslager auf der griechischen Insel Lesbos ist bei dem Feuer in der Nacht zu Mittwoch fast vollständig zerstört worden. Verletzt wurde nach vorläufigen Angaben niemand. Die griechische Regierung geht von Brandstiftung aus. Das für 3000 Flüchtlinge ausgelegte Camp Moria gilt mit derzeit etwa 12.600 Bewohnern als das größte Lager Europas – diese Menschen sind nun obdachlos. Dem Brand vorangegangen waren Unruhen unter den Migranten, weil das Lager nach einem ersten Corona-Fall unter Quarantäne gestellt worden war.

Anzeige

„Man muss es wohl so offen sagen: Es handelt sich um eine Katastrophe mit Ansage“, erklärte Hamburgs Erzbischof Stefan Heße. Aus der Kirche und der Zivilgesellschaft habe es immer wieder Appelle gegeben, die unerträglichen Zustände vor allem im überfüllten Lager Moria zu beenden. „Passiert ist bislang erschreckend wenig“, kritisierte der Vorsitzende der Migrationskommission und Sonderbeauftragte für Flüchtlingsfragen der Deutschen Bischofskonferenz. Die politischen Blockaden müssten jetzt überwunden werden. „Wenn nicht alle Mitgliedstaaten dazu bereit sind, muss eine humanitäre Koalition der Willigen vorangehen. Europa kann es sich nicht länger erlauben, die Augen zu verschließen.“

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Eine Zahl in Hamburg aufzunehmender Flüchtlinge nannte Senatssprecher Schweitzer nicht. Nach bisherigen Vereinbarungen mit der Bundesregierung nimmt Hamburg bis zu 150 Flüchtlinge auf – nämlich bis zu 50 unbegleitete minderjährige Kinder und Jugendliche sowie begleitete minderjährige Geflüchtete, die besonders krank und behandlungsbedürftig sind, mit ihren Kernfamilien von bis zu 100 Personen. Die ersten davon seien bereits in Hamburg angekommen.

Nach Feuer auf Lesbos: Seebrücke ruft zu Demonstration auf

„Die Lage ist noch unübersichtlich, aber die erschreckenden Bilder aus dem Camp in Moria machen deutlich, dass auch die europäische Idee von Solidarität und Mitgefühl in Flammen aufzugehen droht“, warnte die Grünen-Fraktionsvorsitzende Jennifer Jasberg. Der Umgang mit Geflüchteten in den Camps in Griechenland sei eine Schande für die gesamte Europäische Union. SPD-Fraktionschef Dirk Kienscherf sagte: „Ich erwarte vom Bundesinnenminister, dass er seiner Verantwortung gerecht wird: Allein der Bund ist für aufenthaltsrechtliche Fragen und Vereinbarungen mit anderen Ländern zuständig.“

Anzeige

Der innenpolitische Sprecher der CDU-Fraktion, Dennis Gladiator, sagte, Europa müsse jetzt endlich handeln und schnelle humanitäre Hilfe leisten. „Dazu gehört auch, im Rahmen europäischer und nationaler Absprachen Flüchtlinge in Hamburg aufzunehmen.“ Auch ganz grundsätzlich müsse endlich eine europäische Lösung zu Asylverfahren her. „Die jetzige Situation ist unwürdig für unseren Kontinent.“

Lesen Sie auch Minderjähriger Migrant Fünf Monate im Elend von Moria

Die Linksfraktion forderte die sofortige Aufnahme von mindestens 1000 Flüchtlingen in Hamburg. „Der Covid-Ausbruch im Lager und nun der Brand lassen kein Abwarten zu“, sagte deren flüchtlingspolitische Sprecherin Carola Ensslen. Bürgermeister Peter Tschentscher (SPD) müsse sich umgehend an Bundesinnenminister Horst Seehofer (CSU) wenden. „Wir müssen endlich helfen.“

Einzig die AfD lehnt eine Aufnahme von Flüchtlingen in Hamburg ab. „Wir können nicht alle Probleme dieser Welt lösen – als räumlich begrenzter und wachsender Stadtstaat schon gar nicht“, sagte Fraktionschef Alexander Wolf. Die Hilfsorganisation Seebrücke Hamburg rief unterdessen für den frühen Abend im Schanzenviertel zu einer Demonstration für Flüchtlinge auf. Eine weitere Demonstration ist am Samstag auf dem Rathausmarkt geplant.",Markus Klemm,1599669283,"Hamburg,Feuer in Moria",welt
"„Ich nehme für mich in Anspruch, Kanzler werden zu wollen“","Mit deutlichen Worten hat Norbert Röttgen seine Ambitionen auf eine Kanzlerkandidatur unterstrichen. Zuvor will er aber erst einmal den Vorsitz der CDU übernehmen. Seinen Mitbewerber Friedrich Merz kritisiert er.

Anzeige

Der Kandidat für den Bundesvorsitz der CDU, Norbert Röttgen, hat sich erstmals klar dafür ausgesprochen, im Falle eines Sieges auch die Kanzlerkandidatur anzustreben. „Ich nehme für mich in Anspruch, Kanzler werden zu wollen und das auch zu können“, sagte Röttgen am Mittwoch dem „Handelsblatt“. Die Frage des Kanzlerkandidaten müsse neben dem Parteivorsitz noch im Dezember zwischen CDU und CSU geklärt werden.

„Die Union muss alle ihre Personalfragen in diesem Jahr beantworten, damit wir zu Beginn des Jahres und in den anstehenden Wahlen als Team auftreten können“, forderte Röttgen. Er erwarte in dem Zusammenhang von den unterlegenen Kandidaten, den neuen Parteivorsitzenden zu unterstützen. „Wenn entschieden worden ist, völlig egal wie knapp, dann sollten die anderen bereit sein, Teil der Mannschaft zu werden“, sagte Röttgen.

Röttgen kritisierte seinen Mitbewerber Friedrich Merz dafür, dass dieser zwar für den CDU-Bundesvorsitz kandidiere, sich aber nicht auf eine Kandidatur für den Bundestag festlegen wolle. Dies sei zwar eine persönliche Entscheidung, sagte Röttgen, warnte aber zugleich: „Friedrich Merz wird sich bewusst sein, dass seine Aussage so wirkt, als wolle er Kanzler oder gar nichts werden.“

Anzeige

Neben Röttgen und dem früheren Unionsfraktionschef Merz bewirbt sich auch der nordrhein-westfälische Ministerpräsident Armin Laschet für den CDU-Vorsitz. Der Nachfolger von Annegret Kramp-Karrenbauer soll auf einem Parteitag Anfang Dezember gewählt werden.","'Christian Düringer', 'Ulrich Exner', 'Thomas Vitzthum', 'Diana Pieper'",1599668999,"Deutschland,Norbert Röttgen",welt
Norweger schlägt Donald Trump für Friedensnobelpreis vor,,,1599668876,"Ausland,US-Präsident",welt
Hansi Flick fordert Verstärkungen,,,1599668453,"Sport,FC Bayern München",welt
Scholz bestreitet Einflussnahme im Cum-Ex-Skandal,,,1599666615,"Videos,Befragung im Bundestag",welt
Bundesregierung verurteilt Hinrichtung von iranischem Ringer,"Anzeige

Das Auswärtige Amt hat die Hinrichtung des iranischen Ringers Navid Afkari scharf verurteilt. „Wir sind entsetzt darüber, dass die Todesstrafe gegen den Sportler Navid Afkari am vergangenen Samstag in Iran vollstreckt wurde“, erklärte eine Sprecherin des Ministeriums am Montag in Berlin. „Die Bundesregierung verurteilt diese Hinrichtung, die trotz internationaler Proteste und Bitten um Aussetzung durchgeführt wurde, auf das Schärfste.“

Es habe erhebliche Zweifel an der Rechtsstaatlichkeit des Verfahrens gegeben, so die Sprecherin. Auch die Vorwürfe, dass Afkari erst unter Anwendung von Folter ein Geständnis abgelegt haben soll, würden sehr ernst genommen. Die Bundesregierung habe sich mehrfach und auf sehr hoher diplomatischer Ebene in Teheran für die Aussetzung des Todesurteils gegen Navid Afkari eingesetzt.

Trotz internationaler Proteste war das Todesurteil gegen den 27-Jährigen nach Behördenangaben am Samstag im Gefängnis Adel-Abad in der südiranischen Stadt Schiras vollstreckt worden. Afkari hatte nach Angaben der iranischen Justiz bei einer Demonstration 2018 in der südiranischen Stadt Schiras einen Sicherheitsbeamten getötet. Der Sportler, seine Familie und Menschenrechtsorganisationen führten an, ein Geständnis sei durch Folter erzwungen worden.

Lesen Sie auch „Enthauptungsschläge“ Nimm den Boss aus dem Spiel – warum diese Strategie selten funktioniert

Anzeige

„Dem Recht auf freie Meinungsäußerung misst die Bundesregierung höchste Bedeutung bei. Auch zur Todesstrafe ist die Haltung der Bundesregierung eindeutig: Sie ist eine grausame und unmenschliche Form der Bestrafung, die wir unter allen Umständen ablehnen“, sagte die Sprecherin in Berlin. „Wir fordern ein rechtsstaatliches Verfahren für alle im Zusammenhang mit den Protesten in Iran inhaftierten Personen und dass weitere Todesstrafen weder verhängt noch vollstreckt werden.“","'Frederik Schindler', 'Daniel-Dylan Böhmer', 'Henryk M. Broder', 'Alfred Hackensberger'",1600075863,"Deutschland,Navid Afkari",welt
Esken und Scholz äußern sich nach Kommunalwahlen in NRW,,,1600075772,"Videos,Historische Schlappe",welt
"„Woher sollen die Wähler kommen, die Scholz zum Kanzler machen?“","Anzeige

Die CDU hat die Kommunalwahlen in Nordrhein-Westfalen trotz leichter Verluste klar gewonnen. Ministerpräsident Armin Laschet hat damit Rückenwind für seine Kandidatur für den CDU-Vorsitz erhalten. Die SPD brach deutlicher ein – und fuhr das schlechteste NRW-Ergebnis in der Parteihistorie ein. Während Parteichef Norbert Walter-Borjans eine positive „Trendwende“ deklarierte, kommentiert die Inlandspresse: Kanzlerkandidat Olaf Scholz könnte ein ähnliches Schicksal drohen wie seinem Vorgänger.

„Volksstimme“: „Esken und Walter-Borjans haben geschadet“

„Die Tendenz für Schwarz und für Grün stabilisiert sich. Auch Kommunalwahlen spiegeln in gewissem Maße den Bundestrend. Und besonders schmerzhaft ist es für die SPD, dass dieser Trend sich auch in ihrer einstigen Hochburg so deutlich negativ abzeichnet. Nirgendwo gibt es mehr Sozialdemokraten in den Ortsvereinen. Nirgendwo gab es so viele Stammwähler seit Generationen. Die Wahl von Saskia Esken und Norbert Walter-Borjans zu Bundesvorsitzenden durch eine frustrierte linke Basis hat geschadet.

Der Linksruck, der durch die schnelle Nominierung von Olaf Scholz wieder relativiert wurde, hat nicht geholfen. Die Grünen in NRW profitieren, die Linken verlieren kaum. Die SPD wird 20-Prozent-Partei in ihrem Stammland. Woher sollen die Wähler im kommenden Jahr kommen, die Olaf Scholz zum Kanzler mit rot-rot-grüner Mehrheit machen sollen? Armin Laschets Bewerbung um den Vorsitz der CDU wird diese Wahl keine Flügel verleihen, aber sie hält ihn im Rennen.“

Lesen Sie auch SPD-Kanzlerkandidat Wie Olaf Scholz Bundeskanzler werden will

„Neue Osnabrücker Zeitung“: „Regelrechte Anti-SPD-Stimmung“

Anzeige

„Freuen darf sich Ministerpräsident Armin Laschet: Seine CDU behauptet klar ihre Position als wichtigste Kraft. Im Mai noch als Corona-Leichtfuß kritisiert, kann Laschet den Wahlausgang jetzt als Nachweis seiner (zurückgewonnenen) Führungsqualitäten interpretieren. Er geht durchaus gestärkt ins Rennen um CDU-Vorsitz und Kanzlerkandidatur. Für die Grünen-Chefs Robert Habeck und Annalena Baerbock wirken die Ergebnisse euphorisierend. Auch wenn die Ökopartei an Rhein und Ruhr vom Jugend-Effekt profitierte, weil kommunal schon ab 16 gewählt werden darf. Und die SPD? Droht ihrem neuen Kanzlerkandidaten Olaf Scholz ein ähnliches Schicksal wie seinem Vorgänger Schulz? Statt neuer Hoffnung zeigte sich in NRW eine regelrechte Anti-SPD-Stimmung.“

„Weser Kurier“: „SPD hat ihr schlechtes Wahlergebnis redlich verdient“

„Dass die SPD bei den Kommunalwahlen in Nordrhein-Westfalen Federn lassen würde, kam nicht überraschend. Schon die Wahl des neuen Führungsduos hatte deutlich dokumentiert, wie weit sich die Funktionäre von ihrer Wählerbasis entfernt haben. Wer dann noch mitten im – von Stahl und Kohle geprägten – Ruhrgebiet mit dem Thema Klimaschutz plakatiert, der macht einen exzellenten Wahlkampf – für die Grünen. Die SPD hat sich ihr historisch schlechtes Wahlergebnis redlich verdient. Solange es die Partei nicht versteht, endlich wieder die Interessen ihrer traditionellen Wählerschichten zu vertreten, wird der Niedergang andauern.“

Lesen Sie auch SPD-Spitzenkandidat Scholz Was, wenn die Grünen nur auf Platz drei hinter der SPD landen?

„Aachener Zeitung“: „Rückenwind für Laschet“

„In der Corona-Krise bedeuteten die Kommunalwahlen eine besondere Herausforderung. Sie wurde, soviel kann man wohl jetzt schon sagen, gut bewältigt. (…) Für den potenziellen CDU-Vorsitzenden und Unionskanzlerkandidaten Armin Laschet war es ein guter Sonntag. Er darf das Abschneiden der CDU als Zustimmung zu seinem Corona-Krisenmanagement werten.

Anzeige

Im Rennen um höhere Ämter bedeutet das für Laschet Rückenwind. (…) Die Politik hat gut daran getan, an dem ursprünglichen Wahltermin festzuhalten. (…) Voraussichtlicher Wahltermin für die NRW-Landtagswahl ist im Mai 2022. Zuvor wird noch der Bundestag gewählt. Bleibt zu hoffen, dass dann wieder alles seinen normalen Gang geht. Falls nicht: gewählt wird trotzdem. Das ist eine wichtige Lehre aus dieser Kommunalwahl.“

„Die Frankenpost“: „Von Rückenwind für Scholz ist rein gar nichts zu spüren“

„Einmal mehr machen sich die Pluspunkte der Exekutive bemerkbar, die die SPD trotz Großer Koalition im Bund für sich nicht auszuspielen weiß. Sie muss in NRW starke Verluste hinnehmen. Ein Effekt durch den früh gekürten Kanzlerkandidaten Olaf Scholz zeichnet sich nicht ab. Von Rückenwind für seine Genossinnen und Genossen ist rein gar nichts zu spüren. Und das in einem Bundesland, in dem die Roten jahrzehntelang den Ton angaben. Wenn das schon ein Vorgeschmack aufs Abschneiden der SPD bei der Bundestagswahl sein soll – na dann gute Nacht!“

Lesen Sie auch Scholz als Kanzlerkandidat Danke, Saskia Esken

„Hessische Niedersächsische Allgemeine“: „Schwarz-grüner Trend“

„14 Millionen Wahlberechtigte gibt es in NRW. Das sind ungefähr so viele wie in allen fünf ostdeutschen Bundesländern, mehr als in manchem EU-Staat. Sie haben die Ambitionen von Ministerpräsident Armin Laschet auf den CDU-Vorsitz und auch auf die Kanzlerschaft gestärkt. Denn auch wenn die CDU gegenüber der Kommunalwahl von 2014 insgesamt leicht verlor, so hat sie die Wahl doch klar gewonnen. Dass zugleich die Grünen starke Zuwächse erzielten, ist ein frischer Rückenwind für schwarz-grüne Ambitionen auch im Bund. Genau dafür steht Laschet.

Die starken Stimmenverluste der SPD in ihrem einstigen Kernland bestätigen den schwarz-grünen Trend. Sie illustrieren aber auch einen dramatischen Vertrauensverlust der Wähler gegenüber der SPD. Dass SPD-Chef Norbert Walter-Borjans in NRW mal Finanzmister war, ist vergessen, hat zumindest nicht geholfen.“","'Marcus Heithecker', 'Ricarda Breyton', 'Johannes Boie', 'Susanne Gaschke', 'Geli Tangermann', 'Thomas Vitzthum'",1600075500,"Deutschland,Presse zur NRW-Kommunalwahl",welt
Eklat! Fünf Platzverweise bei PSG-Pleite,,,1600075403,"Sport,Ligue 1",welt
63 Prozent faul – dieser Tracker überführt ihr Haustier,"Anzeige

Bei Menschen sind Smartwatch, Schrittzähler und ähnliche GPS-Geräte zur Dokumentation des eigenen Bewegungsprofils seit Jahren sehr beliebt. Nun erreicht der Trend auch die Haustierwelt. Der Anbieter Tractive stellte jetzt überarbeitete Versionen seiner GPS-Tracker für Hunde und Katzen vor, welche es Tierbesitzern erlauben, ihre Vierbeiner weltweit zu orten und per Smartphone-App zu überwachen. Big Herrchen is watching you.

Den Produktcheck übernimmt der siebenjährige Redaktionshund „Katze“. Eine mittelgroße schwarze Mischlingshündin, etwa dreimal so schwer wie das empfohlene Mindestgewicht von vier Kilo. Der Tracker kommt samt USB-Ladekabel in einer gut zigarettenpäckchengroßen Pappschachtel, wiegt 30 Gramm und ist selbst etwas dicker und länger als ein Männerdaumen.

Der GPS-Tracker, den Haustiere am Hals tragen, wiegt etwa 30 Gramm und soll sowohl stoßfest als auch wasserdicht sein Quelle: Tractive

Die Montage am Halsband erfolgt problemlos mittels einer flexiblen Gummilasche. Die Trägerin scheint das abgerundete kleine Kästchen nicht weiter zu stören. Gleich beim ersten Gassigang wird das Gerät durch ausführliches Wälzen genüsslich eingeschmutzt. Was kein Problem sein sollte. Der Tracker für den Racker ist laut Hersteller stoßfest und wasserdicht.

Anzeige

Die App ist in Sekunden heruntergeladen. Wesentlich zeitraubender wäre theoretisch das Studium der 14 Seiten umfassenden Nutzungsbedingungen sowie der 13 Seiten starken Datenschutzerklärung. Als mündige Verbraucher sollten wir so eine Zumutung wohl boykottieren.

Tier ist auch in der Nacht aktiv

Tatsächlich aber ignorieren wir wie üblich das Kleingedruckte, was vermutlich grob fahrlässig ist. Denn in einer intakten Hund-Halter-Beziehung verraten die GPS-Daten des Vierbeiners zugleich viel über den zugehörigen Zweibeiner. Das Bewegungsprofil ist in der Freizeit und im Falle von Bürohunden wie unserem sogar während der Arbeitszeit weitgehend identisch. Und, so die erste Erkenntnis, ziemlich erschütternd.

„63 % faul, 25 % aktiv, 12 % lebhaft“ – so lauten Katzes Aktivitäts- beziehungsweise Inaktivitätswerte nach den ersten Teststündchen. Sie wurden aber auch unter dem Büroschreibtisch absolviert. Mit dem Mittagsgassi verändern sich die von der App hübsch aufbereiteten Werte schlagartig zum Besseren. In der Aktivitätsübersicht ragt zwischen 12 und 13 Uhr steil ein hoher, blauer Balken hervor.

Anzeige

Es macht Spaß, sich anzuschauen, zu welchen Zeiten, etwa auch mitten in der Nacht, das Tier aktiv war. Durchschnittliche Schlafzeiten, Aktivitätsphasen, das alles lässt sich über Tage, Wochen oder Monate zurückverfolgen. Für Menschen mit sehr großem Garten ist vermutlich auch die Heatmap interessant. Eine Karte, auf der sich für jeden beliebigen Zeitraum nachvollziehen lässt, wo der Fifi so alles herumgeschnüffelt hat und wie aufgeregt er dabei war.

Lesen Sie auch Purina und Hypopet Diese zwei Methoden machen Katzenallergikern neue Hoffnung

Bei Stadthunden ist das Ergebnis hier weniger spannend, zumal das auf freier Fläche recht akkurate GPS in Häuserschluchten und innerhalb von Wohnungen keine verlässlichen Ergebnisse liefert. Wer überwachen möchte, ob sich der Hund heimlich in die Sperrzone Schlafzimmer schleicht, wird mit dem Dog-Tracker nicht weit kommen.

Das wirft die Frage auf, welchen realen Nutzen die Schnüffel-Software bietet, für die immerhin ein Abo für jährlich 50 Euro oder mehr abgeschlossen werden muss. Für Besitzer, die ihren Hund oder ihre Katze viel allein lassen, kann eine Echtzeitüberwachung vielleicht etwas Beruhigendes haben.

Anzeige

Sie können auch einen virtuellen Zaun definieren. Wenn der Hund das markierte Gebiet verlässt, schlägt die App Alarm, und dann macht es das Live-Tracking leicht, den Ausreißer aufzuspüren. Obwohl der Tracker (im Premium-Abo) in mehr als 150 Ländern funktioniert und der Akku zwei bis fünf Tage hält, bietet er keinen Schutz vor Tierdieben, die das auffällige Kästchen mit einem Handgriff entfernen können.

Fazit: So ist der Dog-Tracker für Besitzer notorischer Ausreißer vielleicht ein echtes Muss, für die meisten anderen dagegen wohl eher eine Spielerei.

Zur Verstärkung des Gamification-Faktors belohnt die App aktive Vierbeiner mit sogenannten Pet Points. 7890 Punkte hat unsere Testhündin nach drei Tagen auf dem Konto. Ein weiter Weg bis zur Ranglisten-Ersten, einer Hündin namens Berta von der Stubal, die schon mehr als 350.000 Punkte zusammengehechelt hat.

Der GPS-Tracker kostet 49,99 Euro und funktioniert nur in Verbindung mit einem Abo für 50 bis 60 Euro im Jahr.





Dieser Artikel wurde erstmals im Oktober 2019 veröffentlicht.",Steffen Fründt,1600075320,"Verbraucher,GPS-Tracker",welt
