title,text,author,published,tags,source
Diese Start-ups wollen jetzt mit Masken Geld verdienen,"Bundesweit gilt an vielen Orten eine Maskenpflicht. Einige Start-ups haben in der Krise ihr Geschäftsmodell angepasst und bieten den Mund-Nasen-Schutz an. Oft dient der Verkauf einem guten Zweck. Eine Auswahl.

Anzeige

Die Corona-Krise ist für Start-ups eine existenzielle Herausforderung. Die Umsätze brechen weg, Finanzierungsrunden bleiben aus. Um die Krise zu überstehen, haben sich manche Jungunternehmen ein zusätzliches oder ein ganz neues Betätigungsfeld gesucht: den Verkauf von Atemschutzmasken.

Seit April sind sie in vielen Bereichen wie Supermärkten und öffentlichen Verkehrsmitteln Pflicht, auch in den Schulen wird über eine Maskenpflicht diskutiert. Wer noch eine Maske sucht, findet bei Start-ups kreative Produkte.

Rucksack-Hersteller verkauft Mund-Nasen-Masken

So wie beim Berliner Rucksackhersteller Fitz&Huxley. Das Start-up hat kurzerhand Mund-Nasen-Masken in sein Portfolio genommen. Kleiner Nebeneffekt: „Mit dem Kauf einer Maske unterstützt ihr Berliner Schneider, die Covid19-bedingt derzeit wenig Aufträge haben“, schreibt das Unternehmen. Denn die Masken lässt Fitz&Huxley bei Schneidern fertigen, die sich aufgrund der Krise auf die Fertigung von Masken spezialisiert haben.

Lesen Sie auch Gesundheitsministerium Debakel beim Maskeneinkauf – Steuerzahlern drohen gigantische Kosten

Anzeige

Die farbigen Masken kosten zwölf Euro, die Ausführung in Weiß sieben Euro. Außerdem schickt Fitz&Huxley bei jeder Bestellung seiner anderen Produkte kostenlos eine Maske mit.

Versandhändler mit Masken im Programm

Auch der Versandhändler About You verkauft Masken, die er nicht selbst herstellt. Momentan bietet das Start-up unter anderem Artikel der Unternehmen Bewooden, Oderso und Grubenhelden an.

Letzteres ist ein Modelabel aus dem Ruhrgebiet. Bei Bewooden handelt es sich um eine deutsch-tschechische Modemarke, die Holz-Accessoires wie Manschettenknöpfe und Gürtel herstellt.

Lesen Sie auch IT-Unternehmen Die Gewinner und Verlierer der Corona-Krise in der Tech-Welt

Anzeige

Hinter Oderso steckt das von YouTuber Fynn Kliemann mitgegründete Unternehmen Global Tactics. Das hatte schon früh in der Corona-Krise Stoff für die Produktion von Millionen Mundabdeckungen gekauft.

About You verkauft die Masken für jeweils 17,02 Euro (Oderso), 12,26 Euro (Bewooden) und 9,51 Euro (Grubenhelden). Im Mai kamen weitere, teilweise günstigere Masken hinzu.

Masken statt Medizinprodukte bei Born for Life

Das Hamburger Start-up Born for Life entwickelt und vertreibt medizinische Produkte für Säuglinge. Dazu gehören Nestchen und Inkubatorabdeckungen für Frühgeborene. Während der Corona-Krise hat das im vergangenen Jahr gegründete Unternehmen einen weiteren Artikel ins Sortiment genommen: wiederverwendbare Atemschutzmasken.

Lesen Sie auch Radikaler Kurswechsel Mit diesen Ideen kämpfen Start-ups gegen die Corona-Pleite

Anzeige

Diese bestehen aus mehrlagigem Stoff und sind für Kinder und Erwachsene erhältlich. Während die Maske in einem einheitlichen Farbton verkauft wird, können Kunden die Farben der Haltebänder frei wählen. Eine Maske kostet 15,90 Euro.

Start-up Andmetics arbeitet mit Einzelhandel zusammen

Das österreichische Start-up Andmetics verkauft Wachsstreifen und Hygieneartikel wie Puder und Augenbrauenpinsel. Seit Kurzem gibt es mit Baumwoll-Mundschutzmasken ein weiteres Produkt auf der Seite des Unternehmens aus Traun. Die Masken verkauft das Start-up auch im Einzelhandel.

Lesen Sie auch Healthy Business Diese Start-ups nutzen die Corona-Krise als Chance

Man habe Verträge mit Drogeriemärkten, Apotheken und Industriebetrieben, sagte Andmetics-CEO Hannes Freudenthaler der „Kronen-Zeitung“. Neben den Baumwollmasken für 5,90 Euro pro Stück verkauft das Unternehmen auch FFP2-Masken mit Partikelfilter für 41,88 Euro im Zehnerpack.

Juniqe zahlt einen Teil an seine Künstler

Wiederverwendbare Masken in allen möglichen Farb- und Designkombinationen verkauft das E-Commerce-Start-up Juniqe auf seiner Seite. Der Erlös der zwischen zehn und zwölf Euro kostenden Masken geht laut Juniqe an die Künstlerinnen und Künstler, die für das Design verantwortlich sind. Für jede zweite verkaufte Maske werde eine weitere an den Verein #Europecares gespendet, heißt es.

Auch das Berliner Start-up Re-nt spendet einen Teil seiner durch den Verkauf von Masken eingenommenen Erlöse. Fünf Euro will das Unternehmen an Ärzte ohne Grenzen weiterleiten, schreibt es auf seiner Seite. Die Masken seien gemeinsam mit jungen Designern aus der Hauptstadt entstanden.

An dieser Stelle finden Sie Inhalte aus Instagram Um mit Inhalten von Instagram und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Dementsprechend teuer sind die Masken. Zwischen 12,50 Euro und 26,50 Euro müssen Kunden pro Maske zahlen. Re-nt betreibt eine Plattform, über die Nutzer Kleidung mieten können. Das Start-up wurde 2018 von Robina von Stein gegründet.

Das 2017 gegründete Start-up Maison Héroïne verkauft seine wiederverwendbaren Masken für 8,90 Euro pro Stück. Vier Masken sind im Bundle für 34,90 Euro erhältlich. Das Geschäftsmodell des Armedangels-Mitgründers sind unter anderem Business-Handtaschen, Notebook-Taschen und Kleidungsstücke. Mit den Masken werden laut Unternehmen auch die Textilproduzenten unterstützt.

Masken mit Bemalungen

Anzeige

Swapface wurde im Mai 2020 von den Schwestern Lilia und Svanja Kleemann gegründet. Das Unternehmen verkauft Masken mit Bemalungen. Die erste Kollektion der beiden Gründerinnen wurde von der Berliner Künstlerin Polina Soloveichik entworfen.

„Wir möchten mit unseren Swapfaces mehr Spaß und Leichtigkeit in den manchmal trüben Corona-Alltag bringen und so die Anonymität hinter den Masken nehmen“, sagt Gründerin und CEO Svanja Kleemann.

Sie und ihre Schwester haben bereits Gründungserfahrungen. Ihre Masken verkaufen sie für 22,90 Euro pro Stück über den eigenen Online-Shop. Drei Masken mit drei Aufbewahrungstaschen kosten 65,30 Euro.",Steve Haak,1597483199,"Gründerszene,Mund-Nasen-Schutz",welt
"„Jetzt sind die Koffer gepackt, und jetzt fahren wir auch“",,,1597482600,"Reise,Mallorca ist Risikogebiet",welt
Den bizarrsten Vertrag der 3. Liga hat ein Manager,,Andreas Hoffmann,1597482498,"Fußball,Ausstiegklausel und Prämien",welt
Warum Italien die Corona-Hilfen komplett vergeuden könnte,Warum in Norditalien so viele Menschen an Corona gestorben sind,Thomas Schmid,1597482076,"Kommentare,Wirtschaftskrise",welt
Trump setzt Tiktok Frist von 90 Tagen,"Anzeige

US-Präsident Donald Trump hat den Druck auf die chinesische Videoplattform Tiktok weiter verschärft. Trump unterzeichnete am Freitag ein Dekret, das den chinesischen Mutterkonzern Bytedance dazu verpflichtet, innerhalb von 90 Tagen alle Daten von US-Nutzern zu vernichten und sich von seinen US-Geschäften zu trennen.

Dazu wird der Kauf der App Musical.ly durch Bytedance rückwirkend untersagt. Es gebe glaubwürdige Hinweise auf eine Gefährdung der nationalen Sicherheit durch Bytedance, erklärte Trump zur Begründung. Tiktok sieht sich in den USA mit dem Vorwurf konfrontiert, keine Datensicherheit zu gewährleisten.

Trump setzt Bytedance schon länger unter Druck. So stellte er ein Ultimatum für den Verkauf von Tiktok bis zum 15. September. Vergangene Woche unterzeichnete Trump zudem ein Dekret, das alle Geschäfte mit Tiktok und Bytedance nach Ablauf einer Frist von 45 Tagen untersagt. Sollte Bytedance die Plattform bis dahin nicht verkauft haben, drohte Trump mit einem Verbot.

Tiktok will sich mit rechtlichen Mitteln wehren

Anzeige

Tiktok hat bereits angekündigt, sich mit rechtlichen Mitteln gegen das drohende Verbot zu wehren. Die Video-App wurde in den USA bereits rund 175 Millionen Mal heruntergeladen. Sie ist vor allem bei jungen Nutzern sehr beliebt.

Bytedance bestreitet, Nutzerdaten an die chinesische Regierung weiterzugeben.

Lesen Sie auch Nord Stream 2 Der Trump-Hass macht die Deutschen blind

Der Vollzug der ersten Verfügung, nach der Geschäfte Tiktoks und WeChats mit US-Bürgern untersagt werden, war bis Mitte September ausgesetzt. Wenn diese Regelung greift, würde das bereits das Ende der App in den USA bedeuten. Unklar ist, ob die Anordnung es Tiktok verbieten würde, seine gut 1500 Mitarbeiter in den USA zu bezahlen.

Anzeige

Mit den neuen Maßnahmen nimmt der US-Präsident Bytedance noch einmal stärker wirtschaftlich in die Zange. Microsoft verhandelt gerade mit Bytedance über die Übernahme des Tiktok-Geschäfts in den USA und mehreren weiteren Ländern. Auch Twitter hatte Interesse an Tiktok angemeldet.",'Christina Brause',1597481714,"Wirtschaft,Löschung der Daten",welt
"„Die sind so schlecht, da müsste ich einen Arm verlieren“","Anzeige

Die Frage des Reporters war als Würdigung gedacht. Ob Ronnie O‘Sullivan sich denn vor 25 Jahren hätte vorstellen können, dass er und Mark Williams ein Vierteljahrhundert an der Weltspitze und 2020 immer noch im WM-Viertelfinale stehen würden.

Nein, das habe er natürlich nicht, entgegnete der 44-jährige fünfmalige Weltmeister, um dann aber zu ergänzen: „Wenn ich jedoch auf die Spielqualität schaue, sage ich: Ja. Doch.“ Denn geändert habe sich in all den Jahren nicht viel in der Snooker-Szene.

Lesen Sie auch Reporter-Legende Spielsucht – Immer wieder ging Werner Hansch mit 25.000 Euro ins Wettbüro

Tatsächlich liest sich das Tableau jedes Jahr gleich. Immer dieselben Namen spielen die Turniere unter sich aus. Williams, der Champion von 2000, 2003 und 2018, ist die Nummer drei der Weltrangliste, O‘Sullivan die sechs, und auch Profis wie Neil Robertson, Mark Allen, John Higgins, Mark Selby, Stephen Maguire oder Shaun Murphy stehen allesamt noch in den Top 10. Selbst die erst 30 Jahre alte Nummer eins des Sports, WM-Titelverteidiger Judd Trump, ist bereits seit mehr als 15 Jahren auf der Tour.

Kein neuer Snooker-Weltmeister in Sicht

Anzeige

Für O‘Sullivan ist das Problem eindeutig. „Die jüngeren Spieler, die da nachkommen, sind schon nicht so gut. Sie würden vielleicht als Amateure gut aussehen“, sagt er in aller Deutlichkeit, um sich dann sogar noch zu korrigieren: „Oder nicht mal als Amateure. Viele von ihnen sind so schlecht“, sagte der 44 Jahre alte Engländer in einem BBC-Interview am Abend vor seinem ersten Viertelfinaltag gegen Williams der „BBC“.

An dieser Stelle finden Sie Inhalte aus YouTube Um mit Inhalten aus YouTube und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Beim Betrachten der Leistungen denke er manchmal, dass er wohl erst „einen Arm und ein Bein verlieren müsse, um aus den Top 50 zu fallen. Nur deshalb sind wir wohl noch so gut dabei.“

Lesen Sie auch Barry Hearn Die Warnungen des erfolgreichsten Sportpromoters der Welt

Nach der ersten Session führt der Engländer mit 6:3 gegen seinen walisischen Gegner. Der Sieger trifft im Halbfinale auf Selby (Weltmeister von 2014, 20016 und 2017) oder Robertson (Weltmeister von 2010). Die WM endet am 16. August. Ein neuer Weltmeister ist nicht in Sicht.",'Julien Wolff',1597061497,"Sport,Ronnie O‘Sullivan",welt
Maskenmuffel zahlen in Hamburg jetzt 40 Euro Strafe,"Anzeige

Hamburg führt eine Strafe von 40 Euro für Fahrgäste ein, die sich in Bussen und Bahnen nicht an die geltende Maskenpflicht halten oder die Mund-Nasen-Bedeckung nicht korrekt tragen. Verstärkte Kontrollen nach den Sommerferien hätten ergeben, dass die Maskendisziplin im öffentlichen Nahverkehr abnehme, teilten die Verkehrsbehörde und die Unternehmen im Verkehrsverbund HVV am Montag mit.

Am Wochenende seien in U-Bahnen der Hamburger Hochbahn knapp 15 Prozent Nicht-Maskenträger angetroffen worden. Daher werde wie bei Schwarzfahrern und bei Alkohol- und Tabakkonsum nun eine Vertragsstrafe erhoben, die mit den Nachbarländern abgestimmt sei.

„Wer im öffentlichen Nahverkehr keine Maske trägt oder sie falsch trägt, kann andere Menschen womöglich anstecken“, sagte Verkehrssenator Anjes Tjarks (Grüne). „Deswegen gilt die Maskenpflicht weiterhin.“ Mit der angedrohten Strafe von 40 Euro wollten die Behörden noch einmal verdeutlichen, dass das Tragen einer Alltagsmaske keine Empfehlung, sondern nach wie vor eine Pflicht sei. „Wir setzen weiter auf die Solidarität der Fahrgäste im HVV und werden über das richtige Tragen sowie der Bedeutung der Alltagsmaske aufklären und informieren“, kündigte Tjarks an.

Anzeige

Nach jetzigem Kenntnisstand besteht laut Verkehrsbehörde im Nahverkehr kein höheres Ansteckungsrisiko als in anderen öffentlichen Räumen. Bereits seit Juni werden alle 1500 Linienbusse Stück für Stück mit Trennscheiben zu den Busfahrerinnen und Busfahrern ausgerüstet. Die Fahrzeuge und Haltestellen werden regelmäßig gründlich gereinigt, darüber hinaus sind täglich mobile Hygieneteams von Hochbahn, S-Bahn und VHH im HVV im Einsatz.

Gericht: Kein Rechtsanspruch auf Maskenpflicht im Unterricht

Nach einer Entscheidung des Verwaltungsgerichts Hamburg gibt es zum Schutz vor einer Corona-Infektion an Schulen keinen Anspruch auf Anordnung einer Maskenpflicht im Unterricht. Die Richter lehnten am Montag einen Eilantrag ab, wonach an Schulen während des Unterrichts das Tragen einer Maske für Schüler und Lehrer verpflichtend sein sollte, wie das Gericht mitteilte. Gegen die Entscheidung könne der Antragsteller Beschwerde beim Hamburgischen Oberverwaltungsgericht erheben. (Az.: 3 E 3336/20)

Lesen Sie auch Schulstart trotz Corona Wie Schulunterricht jetzt funktionieren soll

Lesen Sie auch Deutschlandtrend zu Corona Mehrheit der Deutschen für Testpflicht, aber gegen Kostenübernahme

Nach Überzeugung des Verwaltungsgerichts kann eine Verletzung der Schutzpflicht des Staates nur festgestellt werden, wenn Schutzvorkehrungen überhaupt nicht getroffen wurden, wenn sie offensichtlich ungeeignet oder völlig unzulänglich sind oder wenn sie erheblich hinter dem Schutzziel zurückbleiben. Der Antragsteller habe aber weder für alle Hamburger Schulen noch basierend auf der lokalen Situation an einer bestimmten Schule glaubhaft machen können, warum neben all den anderen bereits ergriffenen Schutzmaßnahmen das Tragen einer Mund-Nasen-Bedeckung im Unterricht unerlässlich sein soll.

Zahl der Corona-Neuinfektionen sinkt

Anzeige

Derweil sinkt die Zahl der Neuinfektionen in Hamburg deutlich. Meldete die Gesundheitsbehörde am Freitag vergangener Woche noch 80 Neuinfektionen und am Sonnabend 54 , waren es am Sonntag 14 und am Montag 13.

In Hamburger Krankenhäusern werden demnach unverändert noch 19 Menschen mit dem Coronavirus behandelt. Zehn von ihnen liegen auf Intensivstationen. Seit Beginn der Pandemie wurden damit 5690 Menschen in Hamburg positiv auf das Virus getestet. Rund 5100 davon können nach Schätzung des Robert Koch-Instituts (RKI) inzwischen als genesen angesehen werden. Letzten Angaben des Instituts für Rechtsmedizin am Universitätsklinikum Eppendorf zufolge starben in Hamburg bisher 231 Menschen an Covid-19.

Lesen Sie auch Stefan Aust zu Corona „Der Eindruck, dass in den Behörden das Nichtwissen sehr ausgeprägt ist“

Hamburg liegt damit nach wie vor deutlich unter der Grenze von 50 Neuinfektionen je 100.000 Einwohner, die neue Beschränkungen nach sich ziehen könnte. Gegenwärtig liege der Wert bei 13,7. Im Vergleich der Bundesländer liegt Hamburg mit Nordrhein-Westfalen an der Spitze. Um in den kritischen Bereich zu kommen, müssten sich innerhalb von sieben Tagen 900 Menschen neu infizieren; es sind bislang 247.

Bei der Werft Blohm+Voss prüfen die Behörden weiter die möglichen Infektionswege. Dort hatten sich 78 Arbeiter überwiegend von Fremdfirmen mit dem Coronavirus infiziert. Ergebnisse sind nach Auskunft eines Behördensprechers vermutlich am Dienstag zu erwarten.","'Stephanie Lettgen', 'Geli Tangermann', 'Eckart Gienke', 'Julika Pohle'",1597061043,"Hamburg,Corona-Maßnahmen",welt
Olaf Scholz äußert sich erstmals zu seiner SPD-Kanzlerkandidatur,,,1597060871,"Deutschland,K-Frage",welt
Prozess gegen mutmaßlichen Kinderschänder verschoben,,,1597060563,"Deutschland,Feueralarm am Landgericht Köln",welt
Donald Trump auf dem Mount Rushmore? „Eine gute Idee!“,"Will sich der US-Präsident nun auch noch am Mount Rushmore verewigen? US-Medienberichten zufolge gab es schon vor Jahren einen Vorstoß. Trump selbst dementierte die Geschichte – wenn auch nicht ganz.

Will Donald Trump sein Gesicht am Mount Rushmore sehen?

Anzeige

Mehr als 80 Jahren wurde am Mount Rushmore nicht mehr gearbeitet. Seit 1941 ist das National Memorial, das aus vier in den Fels gemeißelten, monumentalen Präsidentenköpfen besteht, unverändert. Zeit für eine Neuerung, denken sich nun offenbar die Anhänger von Donald Trump.

Und auch der US-Präsident soll durchaus Interesse haben, sein Konterfei neben George Washington, Theodore Roosevelt, Thomas Jefferson und Abraham Lincoln zu sehen – oder etwa doch nicht? Die Geschichte, die so schön zum immer wieder kolportierten Größenwahn von Donald Trump passt, kursiert nun schon seit einigen Tagen in der US-Presse und in den sozialen Netzwerken: Trump will sich im Mount Rushmore selbst verewigen.

Ein Dementi folgte prompt: Auf die entsprechenden Spekulationen in der US-Presse – zunächst hatte die „New York Times“ berichtet – antwortete Trump mit einem Tweet und seiner Lieblingsanschuldigung: Die Berichte seien „Fake News“, also eine Falschmeldung. Wörtlich schrieb Trump: „Das sind gefälschte Nachrichten von der fehlgeleiteten ‚New York Times‘ und dem quotenschwachen Sender CNN. Ich habe das nie vorgeschlagen, obwohl es nach all den vielen Dingen, die in den ersten dreieinhalb Jahren erreicht wurden – mehr vielleicht als in jeder anderen Präsidentschaft – nach einer guten Idee klingt!“

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Anzeige

Gut, ein ernsthafte Absage klingt anders. Allerdings sind auch die Belege der US-Medien, die die Geschichte nun präsentierten, eher dünn. Die „New York Times“, auf die sich alle anderen Medien berufen, hatte berichtet, dass Mitarbeiter des Weißen Hauses im Jahr 2019 bei der Gouverneurin von South Dakota, Kristi Noem, nachgefragt hätten, ob es prinzipiell möglich sei, Trumps Gesicht zum Monument hinzuzufügen.

Publik machte die Politikerin die Anfrage nun selbst. Auch persönlich habe Trump ihr schon einmal erklärt, dass dies „sein Traum“ wäre, so die Republikanerin weiter. In einem Gespräch mit einer Regionalzeitung beschrieb sie die konkrete Situation so: „Ich habe gelacht, er hat nicht gelacht. Also war es ihm ernst damit.“

Mini-Trump im Rushmore-Fels

Am 4. Juli 2020 dann trafen sich die Gouverneurin und der Präsident wieder. Denn Trump feierte den diesjährigen Nationalfeiertag bekanntlich vor dem Mount Rushmore. Noem hatte sich für ein Treffen gut vorbereitet, wie die „New York Times“ weiter wissen will: Sie schenkte Trump bei dem Termin nämlich eine etwa einen halben Meter hohe Nachbildung des Massivs, in die tatsächlich bereits sein eigenes Gesicht eingearbeitet war.

Gouverneurin Kristi Noem: Macht sie sich über Trumps Ambitionen lustig - oder befeuert sie sie doch eher? Quelle: AP

Anzeige

Auch andere lässt die Idee von einem fünften Gesicht am Mount Rushmore offenbar nicht mehr los. Die große Patriotismus-Show vor dem legendären Steinmonument inspirierte schon im Juli viele Anhänger – aber auch Kritiker – Trumps. Sie bastelten fleißig Fotocollagen und Memes, in denen das Konterfei des US-Republikaners bereits im Fels verewigt war, mal mehr, mal weniger schmeichelhaft für den 74-Jährigen. Nun, nach dem „NYT“-Bericht, sind weitere Tweets und Postings hinzugekommen.

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Einige dieser Überlegungen scheinen übrigens nicht ganz uneigennützig zu sein: Wie die „New York Times“ in ihrem Artikel zu der Causa weiter berichtet, sei ausgerechnet besagte Gouverneurin Kristi Noem unlängst ins Weiße Haus gereist, um dort Vizepräsident Mike Pence zu treffen. Offenbar, so die Zeitung weiter, habe Noem Ambitionen gezeigt, im November neben Trump als Vizepräsidentin in spe zu kandidieren. So hoch sei die Gerüchteküche parteiintern bereits gekocht, dass Noem sich gezwungen sah, Mike Pence zu beschwichtigen, dass sie nicht seinen Job wolle. Die zuvor erfolgten Rushmore-Schmeicheleien in Richtung Trump wären dann also womöglich einfach nur Teil ihres eigenen Karriereplans gewesen.

Was auch immer stimmt – Fakt ist auch, dass das Weiße Haus keinerlei Einfluss auf die Gestaltung des Nationaldenkmals hat. Es unterliegt allein der föderalen Gesetzgebung des Bundesstaates South Dakota.",'Daniel Friedrich Sturm',1597060280,"Panorama,US-Nationaldenkmal",welt
