title,text,author,published,tags,source
Israel und Emirate vereinbaren diplomatische Beziehungen – Israel setzt Annexionspläne aus,"Anzeige

Israel und die Vereinigten Arabischen Emirate werden volle diplomatische Beziehungen aufnehmen. Das teilte US-Präsident Donald Trump am Donnerstag auf Twitter mit, der Kronprinz von Abu Dhabi, Mohammed bin Said Al Nahjan, bestätigte die Angaben.

Israel werde dafür im Gegenzug bestimmte Ansprüche auf von Palästinensern bewohnte Gebiete im Westjordanland aufgeben, hieß es in einer von Trump verbreiteten Mitteilung und von Seiten der Regierung in Abu Dhabi. Israels Regierungschef Benjamin Netanjahu betonte am Donnerstagabend vor Journalisten jedoch, die Annexionspläne seien „verschoben“, aber „nicht aufgegeben“. „Es gibt keinerlei Änderung meines Plans, die israelische Souveränität auszuweiten, in Abstimmung mit den USA.“ US-Präsident Trump habe aber darum gebeten, dass Israel die Plänen aufschiebe. Eine Annexion ohne US-Unterstützung würde dem Siedlungsprojekt sehr schaden.

US-Präsident Trump erklärte, die Einigung sei unter Vermittlung der USA zustande gekommen. „Ein großer Durchbruch heute“, schrieb er auf Twitter. „Ein historisches Friedensabkommen zwischen unseren beiden guten Freunden, Israel und den Vereinigten Arabischen Emiraten.“

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Anzeige

Die Vereinbarung sei am Donnerstag nach einem Telefongespräch zwischen Trump, Netanjahu und Mohammed bin Said Al Nahjan besiegelt worden.

Eine Unterzeichnungszeremonie solle in den kommenden Wochen im Weißen Haus stattfinden und dürfte dann in den Wahlkampf zu den US-Präsidentschaftswahlen fallen, berichtet die Nachrichtenagentur Reuters. Trump sucht für eine Wiederwahl nach außenpolitischen Erfolgen.

Trump sagte im Weißen Haus im Beisein von Vertretern der beteiligten Staaten, das Abkommen solle nach „Abraham“ benannt werden, da dieser für die Verbindung der Weltreligionen stehe. Die Verhandlungen hätten zuletzt in guter Atmosphäre stattgefunden. „Es fühlte sich an, wie verliebt sein“, sagte Trump. „Dieses Abkommen ist ein bedeutender Schritt zum Aufbau eines friedlicheren, sichereren und wohlhabenderen Nahen Ostens.“

Netanjahu spricht von einer „neuen Ära“

Anzeige

Für Netanjahu ist es ein „historischen Tag“, wie er auf Twitter mitteilte. Bei einem Auftritt vor Journalisten am Donnerstagabend sprach er von einer „neuen Ära in den Beziehungen zwischen Israel und der arabischen Welt“. Er habe die „große Ehre, das dritte Friedensabkommen Israels mit einem arabischen Land zu schließen“. Es werde „weitere arabische und muslimische Staaten geben, die sich dem Friedenskreis mit uns anschließen“. Gemeinsam wolle man gegen die extremistischen Kräfte kämpfen, sagte er.

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Das Abkommen sei ein „Gewinn“ für die Diplomatie und den gesamten Nahen Osten, erklärte der Botschafter Abu Dhabis in den USA. Der Deal soll nach Ansicht des Golfstaats einer Zwei-Staaten-Lösung des Nahostkonflikts dienen. Der VAE-Staatsminister für Auswärtiges, Anwar Gargasch, rief Israelis und Palästinenser am Donnerstag zu neuen Verhandlungen auf.

Israel unterhielt bislang keine diplomatischen Beziehungen zu den Golfstaaten. Das Land hatte aber bereits diplomatische Beziehungen zu seinen Nachbarn Jordanien und Ägypten, deren Bevölkerung ebenfalls mehrheitlich muslimischen Glaubens ist.

Anzeige

Die Beziehungen zwischen Israel und den Emiraten hatten sich in den vergangenen Jahren schrittweise verbessert. Berichten zufolge hatten die Emirate aber längst heimlich Kontakte mit Israel geknüpft. In den beiden Emiraten Abu Dhabi und Dubai leben schätzungsweise 3000 Menschen jüdischen Glaubens.

Nach Jahrzehnten des Konflikts mit den Palästinensern ist der Staat Israel in vielen Ländern des arabischen Raums weiterhin unbeliebt oder verhasst. Vor allem die Golf-Monarchien, darunter Saudi-Arabien und die Emirate, sehen den Iran inzwischen aber als größte Bedrohung für die Region an. Israel wird in Abu Dhabi und Riad deshalb auch als möglicher Partner beim Versuch gesehen, den Einfluss des Irans im Nahen Osten zurückzudrängen.

Israel und die Emirate wollen Zusammenarbeit bei Impfstoff ausweiten

Delegationen aus Israel und den Vereinigten Arabischen Emiraten wollten in den kommenden Wochen Vereinbarungen über Themen wie Sicherheit, Investitionen, Tourismus, direkte Flugverbindungen, Technologie und eine Einrichtung von Botschaften unterzeichnen, heißt es in der gemeinsamen Erklärung.

Außerdem wollen beide Staaten ihre Zusammenarbeit bei der Behandlung und Entwicklung eines Impfstoffs gegen das Coronavirus unverzüglich ausweiten und beschleunigen.

Nach den Worten des israelischen Außenministers Gabi Aschkenasi soll die Normalisierung der Beziehungen zwischen Israel und den VAE weitere ähnliche Verträge ermöglichen. Er lobte auch, dass Israel im Gegenzug von einseitigen Annexionsplänen im besetzen Westjordanland zunächst absehen werde. Der Nahost-Plan des US-Präsidenten Donald Trump müsse in Absprache mit den anderen Ländern der Region beraten werden, schrieb er auf Twitter.

Palästinenser lehnen Deal zwischen Israel und den Emiraten ab

Palästinenservertreter verurteilten die Vereinbarung zwischen Israel und den Emiraten. Ein Sprecher der im Gazastreifen regierenden militanten Hamas warf den Emiraten vor, den Palästinensern in den Rücken gefallen zu sein. Die Palästinenser beanspruchen das Westjordanland für einen eigenen Staat.

Die frühere PLO-Unterhändlerin Hanan Aschrawi kritisierte, die Palästinenser sollten als Feigenblatt für die diplomatischen Beziehungen herhalten. Israel werde dafür belohnt, dass es darauf verzichte, das offiziell zu erklären, was es den Palästinensern seit Beginn der Besetzung 1967 illegal und ständig antue. „Möget ihr niemals von Euren „Freunden“ verkauft werden“, fügte sie hinzu.

Anzeige

In Kreisen israelischer Siedler stößt die Aussetzung von israelischen Annexionsplänen auf Kritik. Die Souveränitätsbewegung teilte mit: „Der Regierungschef (Benjamin Netanjahu) driftet nach links ab, vielleicht wegen seiner juristischen Probleme.“ Die Organisation warf Netanjahu vor, er habe die israelische „Souveränität in Judäa und Samaria“ (Westjordanland) in ein Druckmittel bei Verhandlungen verwandelt. Der Chef der rechtskonservativen Likud-Partei könne nun nicht mehr als Anführer der Rechten in Israel angesehen werden und müsse ausgewechselt werden, hieß es in der Mitteilung.

Ägyptens Präsident Abdel Fattah al-Sisi begrüßte die Einigung. Er habe die entsprechende Mitteilung Israels, der „brüderlichen“ Emirate und der USA mit „großem Interesse und Anerkennung“, verfolgt, teilte er am Donnerstag bei Twitter mit. Er schätze die Bemühungen der Beteiligten, die für Frieden sorgen und „Wohlstand und Stabilität“ in die Region bringen wollten.","'Alfred Hackensberger', 'Daniel Böhm', 'Clemens Wergin', 'Daniel-Dylan Böhmer', 'Christine Kensche'",1597334040,"Ausland,Trump spricht von Durchbruch",welt
Nach Söder-Panne fordert Lauterbach eine neue Testmethode,"Anzeige

Nach der schweren Panne bei der Übermittlung von Corona-Testergebnissen kritisiert das Bayerische Rote Kreuz (BRK) die Behörden. Die Hilfsorganisationen seien vom Freistaat beauftragt worden, innerhalb eines Tages fünf Teststationen zu errichten. Dabei hätten sie sich an den Vorgaben des Landesamtes für Gesundheit und Lebensmittelsicherheit (LGL) und der Gesundheitsämter orientiert. „Da das LGL sich nicht in der Lage gesehen hat, in dieser kurzen Zeit eine entsprechende Software zur Verfügung zu stellen, mussten die Reisenden händisch mit Formularen erfasst werden“, hieß es in einer Mitteilung.

Das Rote Kreuz wies „Andeutungen zurück, die darauf schließen lassen, dass die Hilfsorganisationen eine (Teil-)Schuld an dieser Problematik haben“. Es sei bedauerlich, dass der „schweißtreibende Einsatz der Ehrenamtlichen“ in ein negatives Licht gerückt werde, sagte ein Sprecher.

Lesen Sie auch „Peinlich“ Söders Corona-Test-Debakel offenbart das gigantische Personalproblem der Union

Aus mehreren Bundestagsfraktionen kommt Kritik an der Vorgehensweise der Landesregierung im Freistaat. SPD-Gesundheitsexperte Karl Lauterbach fordert als Reaktion auf das Test-Debakel in Bayern eine andere Methode bei Reiserückkehrern. Bisher basieren die Testungen auf der sogenannten Polymerase-Kettenreaktion, kurz PCR, mit der das Erbgut des Virus nachgewiesen werden kann.

SPD-Gesundheitsexperte Karl Lauterbach fordert eine schnellere Zulassung von alternativen Test-Methoden Quelle: dpa-infocom GmbH

Anzeige

„Die PCR-Tests sind bei Massentestungen nicht wirklich geeignet“, sagte Lauterbach WELT. „Massentestungen sind nur möglich, wenn sie schnell und billig erfolgen.“ Die Kosten seien mit 60 Euro hoch, die Wartezeit bis zum Ergebnis lang. „Es ist ausgeschlossen, dass der hohe Testbedarf künftig allein über PCR-Tests gedeckt werden soll.“

Lesen Sie auch Tourismus und Corona Hurra, wir werden getestet!

Der SPD-Politiker und Epidemiologe fordert daher „dringend eine schnelle Zulassung“ von zum Beispiel sogenannten RT-LAMB Tests, wie es sie schon in Großbritannien gibt. Das Ergebnis der Speichel-Schnelltests sei nach 75 bis 80 Minuten da, und der Bürger werde direkt per SMS informiert. Die Kosten pro Test lägen unter zehn Euro, die Sensitivität sei „mehr als ausreichend“ gewährleistet.

Dass sich in Bayern von 40.000 Reiserückkehrern 900 infiziert haben, bestätige allerdings, „wie sinnvoll und richtig“ die Testung von Rückkehrern sei, so Lauterbach. Diese machten zu einem wesentlichen Teil den Anstieg der aktuellen Neuinfektionen aus. „Wenn wir uns nicht für die Testung der Reiserückkehrer entschieden hätten, wäre die zweite Welle noch viel stärker.“

Lesen Sie auch Zweite Welle? Die Gefahr hinter der Methode Lauterbach

Anzeige

„Es war zu erwarten, dass sich eine Vielzahl von Bürgerinnen und Bürgern testen lassen würde, da muss man die organisatorischen Abläufe, vor allem aber die absolut zeitnahe Benachrichtigung der positiv Getesteten sicherstellen“, sagte Kordula Schulz-Asche, Berichterstatterin für Infektionsschutz der Grünen-Bundestagsfraktion WELT. Wenn Reisende die Möglichkeit bekämen, sich testen zu lassen, dürfe „ein solches „Test-Debakel“ nicht passieren.

Der Fall sei erneut ein Zeichen dafür, dass mit „nicht bis zum Ende durchdachten“ Maßnahmen „viel Vertrauen in der Bevölkerung verspielt“ werde, so Schulz-Asche weiter. Vom bayerischen Ministerpräsidenten Markus Söder (CSU) erwarte sie nun, dass dieser sich persönlich für eine bessere Ausstattung der Gesundheitsämter stark mache, „statt sich laufend als vermeintlicher Corona-Krisenmanager in den Vordergrund zu drängen“.

Testpanne in Bayern - Ministerpräsident Söder unter Druck Nach einer massiven Corona-Testpanne wächst der Druck auf den bayerischen Ministerpräsidenten Söder. Die Übermittlung der Ergebnisse dauert so lang, dass die Corona-Tests für Urlaubsheimkehrer faktisch wertlos sind. Quelle: WELT/ Jana Wochnik

Als „Skandal“ bezeichnet der gesundheitspolitische Sprecher der Linksfraktion im Bundestag Achim Kessler die Tatsache, dass 44.000 Personen, die in Bayern leben oder auf der Durchreise waren, weiterhin um ihr Testergebnis bangten und hoffen müssten, nicht unter den 900 Positiv-Befunden zu sein. Tests für Reiserückkehrer aus Risikogebieten seien nach wie vor eine sinnvolle Angelegenheit, ebenso flächendeckende freiwillige Testangebote – aber nur, sofern sie tatsächlich funktionierten und gut organisiert seien.

Anzeige

„In Bayern hingegen wurden durch die miserable Umsetzung neue Unsicherheiten für die Getesteten geschaffen. Es zeigt sich einmal mehr, dass wir bei der Teststrategie keine Schnellschüsse im Stile eines Markus Söder brauchen, sondern endlich eine nachhaltige, personelle und finanzielle Aufwertung des öffentlichen Gesundheitsdienstes“, so Kessler.

„Bayern muss schnellstens wieder Herr der Lage werden“

„900 ahnungslos Infizierte in Deutschland sind eine Katastrophe“, kritisiert Christine Aschenberg-Dugnus, gesundheitspolitische Sprecherin der FDP. „Bayern muss hier schnellstens wieder Herr der Lage werden und mögliche Infektionsketten unverzüglich unterbrechen.“ Die Devise solle nun lauten, Fehler zu identifizieren und abzustellen.

Bei dem Vorfall werde deutlich, dass die Chancen der Digitalisierung im Gesundheitswesen an dieser Stelle „zu lange“ nicht genutzt wurden. Stünden Testergebnisse schnell und digital sowohl den Gesundheitsämtern als auch den Betroffenen zur Verfügung, könnte verhindert werden, dass Infizierte das Virus unwissentlich weiterverbreiten. Zudem seien die Menschen „zurecht verärgert“, wenn auch noch die Corona-Hotline nicht besetzt sei, so Aschenberg-Dugnus. „Kommunikation ist hier das A und O.“",Kaja Klapsa,1597334024,"Deutschland,Corona-Test-Debakel",welt
Wo Feminismus ein Verbrechen ist,"Khulud Alharthi floh unter großer Gefahr nach Deutschland. Sie will nicht länger eine Muslima sein. In ihrer Heimat Saudi-Arabien kämpfte sie gegen die Unterdrückung der Frauen. Hier schildert sie, was in dem Land mit „Verräterinnen“ passiert.",Khulud Alharthi,1597333222,"Kommentare,Verhaftungswelle",welt
Ex-Bundesliga-Profi Choupo-Moting – der Held von der Resterampe,"Eric Maxim Choupo-Moting wurde in Paris schon aussortiert. Eine glückliche Fügung sichert ihm nun den Eintrag in die Geschichtsbücher. Der Stürmer, der in zwei Wochen arbeitslos ist, schießt seinen Klub ins Halbfinale der Champions League.

Anzeige

Es zählt zu den Floskeln der Branche, dass das Fußballgeschäft rasend schnell ist. Einen neuen Beleg für diese Annahme lieferte am späten Mittwochabend ein gebürtiger Hamburger: Eric Maxim Choupo-Moting. Der Angreifer von Paris St. Germain benötigte im Viertelfinale der Champions League gerade einmal 14 Minuten, um vom Auslaufmodell zum gefeierten Helden zu werden.

Choupo-Moting, 31 Jahre alt, war im Februar gar nicht mehr für den Europacup-Kader seines Vereins nominiert worden, sein Vertrag lief eigentlich am 30. Juni aus.

Doch da die Fußball-Königsklasse ihren Champion erst im August ermittelt, wurde der Kontrakt kurzerhand für zwei Monate verlängert und der Stürmer für das Endrundenturnier in Lissabon nachträglich gemeldet.

Eric Maxim Choupo-Moting (vorn) stellt gar Neymar in den Schatten Quelle: AP

Anzeige

Ein mehr als lohnendes Geschäft für die Mannschaft des deutschen Trainers Thomas Tuchel. Erstmals seit 1995 erreichte Paris dank Choupo-Motings Tor in der dritten Minute der Nachspielzeit gegen Atalanta Bergamo das Halbfinale. Letztmals hatte der Stürmer in der Champions League am 21. Oktober 2014 getroffen – damals noch für den FC Schalke 04. Es war also gleich in mehrfacher Hinsicht eine historische Tat für den ehemaligen Bundesliga-Profi.

„Er war außergewöhnlich“

Entsprechend groß fiel die Lobhudelei am Tag nach dem Last-Minute-Erfolg aus. „Choupo wird seinen Vertrag in ein paar Tagen beenden, er macht jede Trainingseinheit so, als wäre es die letzte seines Lebens“, sagte Mitspieler Ander Herrera. „Er symbolisiert diese Atmosphäre im Team.“ Und Trainer Tuchel meinte: „Es war die Zeit gekommen, dass Choupo-Moting eine großartige Partie macht. Er war außergewöhnlich.“

Trainer Thomas Tuchel (l.) bedankt sich beim Siegtorschützen Quelle: AFP

Als sich der Coach entschloss, seinen Stürmer einzuwechseln, lag Paris gegen Bergamo durch ein Tor von Mario Pasalic 0:1 zurück. In der 79. Minute durfte Choupo-Moting aufs Feld, elf Minuten später erlebte er dort den späten Ausgleich durch Marquinhos (90.). Und als alle schon mit der Verlängerung der Partie in Lissabon rechneten, schlug der zuvor Ausrangierte eiskalt zu. Einen feinen Querpass von Kylian Mbappé drückte er humorlos über die Linie.

Anzeige

„Es ist schwer zu beschreiben, wie ich mich fühle, es ist eine ganz besondere Geschichte. Als ich reinkam, sagte ich mir, dass wir mit einem solchen Team nicht nach Paris zurückkehren könnten. Ich sagte mir, dass im Leben alles möglich ist, dass jedes Spiel seine Geschichte hat. Ich bin sehr froh, dass es so funktioniert hat“, sagte Choupo-Moting.

Werbung in eigener Sache

Mit seiner späten Heldentat sicherte sich der Stürmer nicht nur einen Eintrag in die Geschichtsbücher des Klubs. Er betrieb auch auf großer Bühne Werbung in eigener Sache. Ein Spieler, der sein Team ins Halbfinale der Champions League schießt und Ende August arbeitslos ist, dürfte sich vor Jobangeboten kaum retten können.

Lesen Sie auch Hansi Flick „Sonnenschein und Training. Tiger, was gibt es Schöneres?“

Zudem verschaffte Choupo-Moting seinem Coach etwas Ruhe. Erstmals seit dem Einstieg der katarischen Investorengruppe 2011 durften sich die Klubeigner über die Halbfinalteilnahme in der Königsklasse freuen. Das schafften selbst so prominente Vorgänger wie Laurent Blanc, Carlo Ancelotti oder Unai Emery auf der Trainerbank nicht.

Anzeige

Geht es nach Neymar, dem Superstar des Teams, soll der Höhenflug noch andauern. Paris, das in der Vorschlussrunde auf den Gewinner der Partie zwischen RB Leipzig und Atlético Madrid trifft, wähnt sich bereit für den ganz großen Wurf. „Ich habe große Lust auf das Finale. Eine weitere Stufe wartet auf uns“, sagte Neymar. „Mit dieser Einstellung ist es unmöglich, uns rauszuwerfen.“",Jens Bierschwale,1597332142,"Sport,Champions League",welt
Cobra 11 - Die neue Staffel,,,1597331803,"Kultur,Trailer",welt
"„Exil“ - Thriller über Herkunft, Identität und Paranoia",„Ronnie Wood – Somebody Up There Likes Me“,,1597331016,"Videos,Kinotrailer",welt
Wieso die Lage in den Krankenhäusern ruhig bleibt,"Die Zahl der Corona-Neuinfektionen steigt seit drei Wochen wieder an. Neun Tage dauert es in der Regel von der Erkrankung an Covid-19 bis zur Verlegung auf die Intensivstation. Wo bleiben also die Intensivpatienten?

Anzeige

Seit knapp drei Wochen meldet das Robert-Koch-Institut (RKI) täglich Beunruhigendes. Deutschland verzeichnet einen langsamen, aber stetigen Anstieg an neuen Covid-19-Infektionen – und zwar bundesweit. Besonders stark wächst die Zahl der Neuerkrankten in Nordrhein-Westfalen (insbesondere im Ruhrgebiet), in Hamburg und Berlin. Die Zahl der Kreise, die keine Neuinfektionen über einen längeren Zeitraum melden, geht stetig zurück, die Inzidenz stieg deutschlandweit auf sieben Fälle pro 100.000 Einwohner.

So weit, so beunruhigend, wie das RKI es nennt. Entspannter wird es beim Blick auf die Auslastung von Intensivstationen und Sterblichkeitsrate. In Berlin werden derzeit 36 Corona-Patienten im Krankenhaus behandelt, davon 14 intensivmedizinisch. Trotz steigender Inzidenz pro 100.000 Bewohner innerhalb einer Meldewoche – vor drei Wochen lag diese bei 3,5 und stieg seitdem schrittweise auf 10,2 – verharrt die Zahl der schweren Fälle auf gleichem Niveau wie vor dem Anstieg der Fallzahlen. Auch in NRW und Hamburg bleibt die Zahl der Covid-19-Intensivpatienten mit 81 beziehungsweise neun übersichtlich.

Dabei hätten sich die höheren Fallzahlen längst in den Krankenhäusern bemerkbar machen sollen. Laut RKI dauert es im Schnitt vier Tage vom Symptombeginn bis zur Hospitalisierung, Fälle mit akutem Lungenversagen werden in der Regel nach sieben Tagen Erkrankung eingewiesen. Bis zur intensivmedizinischen Betreuung dauert es in Deutschland im Schnitt neun Tage.

Lesen Sie auch „Peinlich“ Söders Corona-Test-Debakel offenbart das gigantische Personalproblem der Union

Anzeige

Laut den Daten aus dem deutschen Meldesystem werden circa 17 Prozent der in Deutschland gemeldeten Fälle hospitalisiert. Bei aktuell 663 akuten Corona-Fällen in Berlin würde man also von 113 Patienten ausgehen. Acht Prozent der Erkrankten brauchen nach dieser Schätzung eine intensivmedizinische Versorgung. Das wären in Berlin aktuell 53.

Es gibt zwei Erklärungen für dieses Phänomen. Für die erste lohnt sich ein Abgleich der Todesfälle-Statistik mit dem Anteil an positiven Tests. Im Schnitt sind in Deutschland nämlich 4,2 Prozent aller bestätigten Covid-19-Patienten verstorben, das sind 9207 Menschen (Stand 12. August). Diese Zahl wird aber maßgeblich getrieben von den Werten aus dem April, als der Anteil der Verstorbenen mit bis zu sieben Prozent am höchsten lag. Seit der letzten Maiwoche liegt die Sterblichkeit unter 1,8 Prozent, seit Mitte Juni sogar unter eins.

Immer weniger Tests fallen positiv aus

Gleichzeitig fallen immer weniger Corona-Testungen positiv aus. Die Positivrate war Anfang April mit neun Prozent am höchsten, sieben Wochen später rutschte die Rate unter 1,5 Prozent und schwankte seitdem zwischen 0,6 bis 1,1 (mit einem Ausreißer mit 1,4 im Juni, der dem Tönnies-Ausbruch geschuldet ist). In den letzten beiden Wochen lag die Rate mit 1,0 wieder vergleichsweise „hoch“.

Anzeige

Die Zahlen lassen vermuten, dass mehr getestet wird und dadurch leicht oder asymptomatisch Erkrankte häufiger erfasst werden. Das drückt die Sterblichkeitsrate.

Lesen Sie auch Deutschland vor Corona-Herbst „Das können weder die Medien noch die Politik ignorieren“

Außerdem werden, als zweite Erklärung, für den aktuellen Anstieg vor allem Erkrankungen in der jüngeren, aktiveren Bevölkerung verantwortlich gemacht. In Berlin sollen nach Landesangaben Reisende die Hälfte aller Infektionen ausmachen, in NRW ein Viertel. Hinzu kommen „viele kleinere Ausbruchsgeschehen“, das RKI nennt hier zuerst größere Feiern im Familien- und Freundeskreis, Freizeitaktivitäten und die Arbeitsplätze – betroffen sind also vor allem Jugendliche und Erwachsene bis ins mittlere Alter. Die Zahl der Ansteckungen in Risikogruppen ist derzeit vergleichsweise niedrig.

Eine ähnliche Situation gab es bereist im Februar, als vor allem Ski-Urlauber das Virus nach Deutschland brachten. Von dort aus breitete sich der Erreger auch in gefährdete Gruppen aus – mit tödlichen Konsequenzen. Besonders Ausbrüche in Alters- und Pflegeheimen sowie in Krankenhäusern führten zu einer vergleichsweise hohen Zahl an Todesfällen. Das sollte trotz der steigenden Neuinfektionen dieses Mal verhindert werden – eben auch mit der erhöhten Anzahl an Testungen.",Sonja Stössel,1597330780,"Wissenschaft,Trotz steigender Fallzahlen",welt
"„Gesellschaftliches Klima, in dem Menschen sich aufspielen wie Gesundheitspolizisten“","WELT: Herr Spangenberg, die Zahl der gemeldeten Corona-Infektionen steigt in Deutschland wieder stark an. Was ist zu tun?

Detlev Spangenberg: Es sind ja in den letzten Monaten schon zahlreiche Maßnahmen eingeleitet worden. Die halten wir für überzogen, weil das Problem nicht vernünftig und auf eine für die Wirtschaft vertretbare Weise angegangen wurde. Man muss diejenigen schützen, die gefährdet sind, darf aber nicht die ganze Gesellschaft isolieren, weil einige Menschen eventuell gefährdet sind.

Weil die ganze Gesellschaft unter Quarantäne gestellt wurde, ist ein ungeheurer Schaden angerichtet worden. 60 Prozent der Gaststätten sind von der Pleite bedroht. Die Kollateralschäden sind teilweise noch größer als das, was durch Corona passiert. Wer ein Leben lang eine Firma geführt hat, die nun innerhalb von Tagen für immer zerstört wird, kann suizidgefährdet sein.

Deshalb fordern wir, dass es endlich ein Gremium unabhängiger Wissenschaftler verschiedenster Fachrichtungen gibt, die eine umfassende Analyse unter Berücksichtigung aller Kollateralschäden vornehmen, damit nicht wie bisher nur der Meinung einiger weniger Leute gefolgt wird.

WELT: In Deutschland leben 17,5 Millionen Menschen, die 65 Jahre und älter sind. Sollen all diese Menschen isoliert werden, weil der Rest der Gesellschaft beim Einkaufen oder in der U-Bahn keine Maske tragen will?","Matthias Kamann, Kaja Klapsa",1597330522,"Deutschland,Infektionsschutz",welt
Knorr-Bremse feuert nach nur zehn Monaten den Vorstandschef,"Beim Weltmarktführer Knorr-Bremse kommt es zum Zerwürfnis zwischen Aufsichtsrat und Vorstandschef. Letzterer muss das Unternehmen jetzt verlassen. Hintergrund ist die Rückkehr eines bekannten Milliardärs in den Aufsichtsrat.

Anzeige

Selten hat ein Weltmarktführer so ungeschminkt mitgeteilt, warum der Vorstandschef gehen muss. Bei Knorr-Bremse scheidet der erst seit zehn Monaten amtierende Vorstandsvorsitzende Bernd Eulitz, 54, im gegenseitigen Einvernehmen kurzfristig wieder aus.

Zur Begründung verweist der Münchner Konzern auf „tief greifende Meinungsverschiedenheiten zu Fragen der Führung und der aktiven Gestaltung unternehmerischer Belange“. Dies habe zu einer wachsenden Belastung des Verhältnisses zwischen dem Ex-Linde-Manager und dem Aufsichtsratsvorsitzenden geführt, „die eine Fortsetzung der Zusammenarbeit unmöglich macht“.

Für das weltweit führende Unternehmen bei Eisenbahn- und Lkw-Bremsen mit 29.000 Beschäftigten ist es der zweite überraschende Wechsel an der Konzernspitze in kurzer Zeit. Erst im Frühjahr 2019 war der damalige Vorstandschef Klaus Deller ebenfalls im „gegenseitigen Einvernehmen“ kurzfristig ausgeschieden.

Lesen Sie auch Knorr-Bremse Patriarch Thiele wagt Börsengang – und sichert so sein Lebenswerk

Anzeige

Die damalige Begründung liest sich wie eine Dublette. Fast wortgleich hieß es: „Grund für das Ausscheiden von Herrn Deller sind unterschiedliche Auffassungen von Führung und Zusammenarbeit“. Wie bei Deller steht auch bei Eulitz kurzfristig kein Nachfolger bereit.

Eine Lesart der Zerwürfnisse sind zwar Konflikte zwischen dem Aufsichtsratschef Klaus Mangold, 77, und den Vorstandschefs. Doch der eigentlich starke Mann des Konzerns ist der Unternehmer Heinz Hermann Thiele, dem noch rund 70 Prozent des Unternehmens gehören. Er hat bei Knorr-Bremse das Sagen.

Der 79-jährige Milliardär hatte zuletzt mit seinem Einstieg bei der Lufthansa für Aufsehen gesorgt. Vorübergehend stellte er ein Veto gegen einen Einstieg des Bundes bei der Airline in Aussicht.

Einstimmige Entscheidung für Ausscheiden von Eulitz

Anzeige

Thiele stand bis 2007 selbst als Vorstandschef an der Knorr-Bremse-Spitze. Er hat das Unternehmen zur heutigen Bedeutung als Weltkonzern mit 6,9 Milliarden Euro Umsatz 2019 aufgebaut und an die Börse geführt. Thiele war seit 2016 Ehrenvorsitzender des Aufsichtsrates.

Ende Juni kehrte er wieder als reguläres Mitglied in den Aufsichtsrat zurück. Es war praktisch das offizielle Comeback von Thiele in den Gremien. Wie es heißt, wurde jetzt das Ausscheiden von Eulitz einstimmig in dem Kontrollgremium beschlossen.

Es stehe in keinem Zusammenhang mit der erfolgreichen Unternehmensentwicklung, betont der Konzern. An der Börse geriet die Aktie dennoch unter Druck. Am Donnerstagmittag lag das Minus bei fast vier Prozent auf 100,62 Euro.

Lesen Sie auch Schienentechnik Ein deutsches Unternehmen ist Chinas neues Einfallstor nach Europa

Anzeige

In der Vergangenheit hat Knorr-Bremse mehrfach von überraschenden Managerwechseln berichtet. Beispielsweise schied Ende April nach nur zwei Jahren Finanzvorstand Ralph Heuwing aus, dem auch Ambitionen auf den Vorstandsvorsitz nachgesagt wurden.

Während das Ausscheiden des Finanzchefs offen bedauert wurde, genoss längst nicht jeder Topmanager das Vertrauen von Thiele: Immer wieder mussten in der Vergangenheit Führungskräfte die Zentrale verlassen. Auch Thieles Sohn Henrik schied 2017 aus dem Unternehmen aus.

Unternehmenskenner verweisen allerdings auf eine schwierige Sandwich-Position für den Vorstandschef zwischen dem Aufsichtsrat mit dem Patriarchen Thiele sowie den Chefs der beiden Säulen Eisenbahn-Bremsen und Lkw-Bremsen. Als der jetzt wieder ausscheidende Manager Eulitz vom Gasekonzen Linde zu Knorr-Bremse wechselte, fehlte ihm die große Expertise aus dem Bremsengeschäft.",Gerhard Hegmann,1597330476,"Wirtschaft,Industriekonzern",welt
Hier ist das Tragen von Schutzmasken ausdrücklich verboten,,,1597330048,"Ausland,Anweisung des Sheriffs",welt
