title,text,author,published,tags,source
Heißt es demnächst „Oberstleutnantinnen“ in der Bundeswehr?,"Das Verteidigungsministerium plant die Einführung von weiblichen Dienstgraden noch in dieser Legislaturperiode. Die Fachfrauen im Bundestag sind skeptisch, in der Truppe rumort es. Und die Ministerin will sich noch nicht festlegen.

Feldwebelin, Bootsfrau, Brigadegeneralin. Das Bundesverteidigungsministerium plant WELT vorliegenden Unterlagen zufolge noch in dieser Legislaturperiode weibliche Dienstgrade. Ministerin Kramp-Karrenbauer soll den Vorschlag am 15. September erhalten.

Anzeige

Beim vertraulichen Tischgespräch Anfang Juli im Bundesministerium der Verteidigung waren sich die Teilnehmer einig. Noch in dieser Legislaturperiode solle „die Anordnung des Bundespräsidenten über die Dienstgradbezeichnungen und die Uniform der Soldaten“ geändert werden. Ziel der Reform: Die „Einführung weiblicher Dienstgradbezeichnungen“ in der Bundeswehr. Es soll beispielsweise nicht wie bisher „Frau Major“ heißen, sondern künftig „Frau Majorin“.

Auch einige Details wurden in der Runde schon fixiert. So soll „vor dem Inkrafttreten der Änderung ein Übergangszeitraum von etwa einem Jahr geschaffen werden, in dem die neuen Dienstgradbezeichnungen bereits genutzt werden können“. Einigkeit bestand auch darüber, „die Begriffe Hauptmann und Oberst nicht zu gendern“. Es soll also keine Hauptfrau und keine Oberstin geben, sehr wohl aber eine Feldwebelin oder Bootsfrau, eine Oberstleutnantin oder Brigadegeneralin.

Lesen Sie auch Bundeswehrsoldaten Warum dienen Sie Ihrem Land?

Das Protokoll des Tischgesprächs wurde von Staatssekretär Gerd Hoofe, dem Abteilungsleiter für Personal, Generalleutnant Klaus von Heimendahl, sowie dem Leiter der Abteilung Führung Streitkräfte, Generalleutnant Kai Rohrschneider, abgesegnet. Der Abteilungsleiter Recht, Andreas Conradi, wurde in der Folge beauftragt, „einen konkreten Vorschlag zur Umsetzung“ auszuarbeiten. Auch ein Zeit- und Kommunikationsplan solle erstellt werden, heißt es weiter. In der kommenden Woche, am 15. September, schließlich soll Ministerin Annegret Kramp-Karrenbauer eine „Vorlage zur Entscheidung“ auf den Tisch bekommen.

Anzeige

Für die CDU-Vorsitzende ist das Thema durchaus heikel. Schon mehrfach gab es Vorstöße aus Reihen der Gleichstellungsbeauftragten der Bundeswehr oder der Personalwerbung, die Dienstgradbezeichnungen zu gendern. Zur Begründung hieß es, knapp 20 Jahre nach Öffnung sämtlicher militärischer Laufbahnen für Frauen sei es nun an der Zeit, die Gleichstellung männlicher und weiblicher Soldaten auch in dieser Form zum Ausdruck zu bringen. Außerdem erleichterten weibliche Dienstgrade und das damit verbundene Image von modernen Streitkräften die Rekrutierung von Frauen für die Truppe.

Lesen Sie auch Kramp-Karrenbauer Ministerin von schwindendem Gewicht

Doch selbst die bislang engagierteste Frauenförderin an der Spitze der Bundeswehr, die ehemalige Ministerin Ursula von der Leyen (CDU), packte das Thema nicht an. Grund: Ihre Berater erläuterten der Politikerin zuletzt vor zwei Jahren, dass alle bisherigen Befragungen innerhalb der Streitkräfte ein eindeutiges Ergebnis hatten: Die Mehrheit der Frauen in der Bundeswehr lehnte geschlechterspezifische Dienstgrade ab.

Auch jetzt regt sich Widerstand. Die Pläne der vertraulichen Runde blieben nämlich nicht vertraulich, sondern werden längst emotional diskutiert, ob im Flurfunk oder in den sozialen Medien. Und es gibt Briefe von Frauen aus den Streitkräften, gerichtet an das Ministerium und auch an die Wehrbeauftragte Eva Högl (SPD).

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Anzeige

Darin wird dargelegt, dass weibliche Dienstgrade neue Unterschiede manifestieren würden. Den Anforderungen der Gleichstellung sei mit der vorangestellten Anrede „Frau“ Genüge getan. Gender-Dienstgrade seien eine von oben verordnete Zurschaustellung des Andersseins, die der Integration von Frauen mehr schade als nutze.

Eine moderne Armee zeichne sich außerdem nicht durch spezielle Anreden aus, sondern durch attraktive Arbeitsplätze. Solange die von Kramp-Karrenbauer angestoßene „Initiative Einsatzbereitschaft“ keine Ergebnisse zeige und es weiblichen wie männlichen Soldaten an Splitterschutzwesten, Kampfbekleidung und ausreichend Waffen mangele, seien Dienstgradbezeichnungen ein kaschierendes Feigenblatt.

Skepsis auch aus anderen Parteien

So ähnlich sehen das auch die Frauen im Verteidigungsausschuss des Bundestags. Es sei ihr „völlig egal“, ob es weibliche Dienstgradbezeichnungen gebe, sagte die verteidigungspolitische Sprecherin der FDP, Marie-Agnes Strack-Zimmermann, WELT: „Ich glaube aber, dass die Bundeswehr andere Sorgen hat.“

Anzeige

Die SPD-Verteidigungspolitikerin Siemtje Möller findet es „prinzipiell gut, sich über diskriminierungsfreie Sprache Gedanken zu machen. Wenn ich mit weiblichen Angehörigen der Bundeswehr spreche, dann klagen die allerdings nicht über einen nicht gegenderten Dienstgrad, sondern über fehlende Schutzwesten, zu wenig Stiefel oder leergefegte Kleiderkammern, sodass sie keinen Fliegeranzug in ihrer Größe haben.“ Die realen Probleme der Truppe lägen also beim Material: „Ein gegenderter Dienstgrad ist nice to have, behebt aber die Mängel in der Ausrüstung gerade für Frauen nicht“, so Möller.

Lesen Sie auch Engagement in Afrika Bundeswehr agiert ziellos, planlos, wirkungslos

Es ist nun an Kramp-Karrenbauer, über die Vorlage zu entscheiden. Noch will sie sich nicht festlegen. Die Gleichstellung von Frauen und Männern sei „durchgängiges Leitprinzip im Geschäftsbereich des Bundesministeriums der Verteidigung“, teilte eine Sprecherin auf WELT-Anfrage mit, die sprachliche Gleichbehandlung dabei „eine von vielen Fragestellungen“. Die Ministerin aber sei „mit Vorhaben zu diesem speziellen Punkt“ bislang nicht befasst gewesen.

Ohnehin ist die Debatte nur relevant für ruhige Zeiten. Im Gefecht, unter höchstem Druck und Lebensgefahr, hat niemand Zeit für Dienstgrade. Und auch das „Gesetz zur Gleichstellung von Soldatinnen und Soldaten der Bundeswehr“ führt aus, dass Genderregelungen „im Spannungs- und Verteidigungsfall nicht anwendbar“ sind.",Thorsten Jungholt,1599775609,"Deutschland,Weibliche Dienstgrade",welt
Gibt es in der Bundeswehr demnächst „Oberstleutnantinnen“?,,,1599775200,"Politik,Vorschlag des Verteidigungsministeriums",welt
Dürre und Borkenkäfer – Neue Bäume braucht das Land,Mittlerweile wird wegen des Klimawandels in vielen Teilen Deutschlands mit dem Waldumbau begonnen. So will man den Verwüstungen des Klimawandels begegnen. In Thüringen befindet sich dabei eine der größten Versuchsflächen.,,1599771073,"Natur & Umwelt,Wald als Großlabor",welt
Merkel verspricht Aufnahme minderjähriger Flüchtlinge – Athen bedankt sich,"Anzeige

Deutschland und Frankreich wollen nach dem verheerenden Brand im griechischen Flüchtlingslager Moria minderjährige Migranten aufnehmen – wenn möglich gemeinsam mit anderen EU-Ländern. Um die Übernahme habe sie der griechische Regierungschef Kyriakos Mitsotakis in einem Telefonat gebeten, sagte Kanzlerin Angela Merkel (CDU) am Donnerstag bei einer Diskussion mit dem Vorsitzenden der Europäischen Volkspartei EVP, Donald Tusk, in der CDU-nahen Konrad-Adenauer-Stiftung in Berlin. Eine konkrete Zahl, wie viele Menschen Deutschland aufnehmen wird, nannte Merkel nicht.

Sie hoffe, dass sich auch andere EU-Mitgliedsstaaten an der Aufnahme der minderjährigen Flüchtlinge beteiligen würden, sagte Merkel. Sie habe mit Mitsotakis zudem besprochen, dass man sofort dabei helfe, neue und bessere Unterbringung für die von dem Brand betroffenen Menschen sicherzustellen. „So kann es nicht bleiben und Deutschland wird sich daran beteiligen“, sagte die Kanzlerin.

Merkel sagte: „Es müssen weitere Schritte folgen.“ Deutschland habe sich der Verantwortung für die Migranten gestellt. „Aber wir können nicht zufrieden sein mit einer europäischen Migrationspolitik. Die gibt es im Grunde heute so nicht. Und wenn das so bleibt, ist das eine schwere Bürde für Europa“, kritisierte die Kanzlerin. Sie werde die bis Ende des Jahres laufende deutsche EU-Ratspräsidentschaft nutzen, um hier Fortschritte zu machen.

Anzeige

„Wir müssen mit Griechenland solidarisch sein“, sagte Frankreichs Präsident Macron auf der französischen Mittelmeerinsel Korsika. Es gehe nun um eine „gute Antwort der Solidarität“ an Griechenland, so der 42-Jährige weiter.

Zuvor war die Rede von 400 minderjährigen Flüchtlingen, die aufgenommen werden sollten. Die Zahl 400 gilt nach Informationen der Deutschen Presse-Agentur in Berlin für alle teilnehmenden Länder – wie viele davon Deutschland übernehmen würde, stehe noch nicht fest, hieß es.

Der griechische Regierungschef Mitsotakis bedankte sich bei Deutschland und Frankreich für die Bereitschaft. „Wir werden alles unternehmen, diese Krise auf menschliche Weise anzugehen“, sagte Mitsotakis am Donnerstagabend in Ajaccio auf Korsika nach einem informellen EU-Südstaaten-Gipfel.

Anzeige

„Deutschland, Frankreich – und ich hoffe, dass sich viele andere Länder, die sich dieser Initiative anschließen können, solidarisch zeigen werden – wir werden unserer Verantwortung gerecht, indem wir anbieten, uns um unbegleitete Minderjährige zu kümmern“, sagte Macron nach dem Treffen mit seinen Amtskollegen aus Griechenland, Zypern, Malta, Italien, Spanien und Portugal.

Athen bedankt sich bei Macron und Merkel für Aufnahme von Migranten (Foto - aktuell)

Ajaccio (dpa) – Der griechische Regierungschef Kyriakos Mitsotakis hat sich bei Deutschland und Frankreich für die Bereitschaft bedankt, nach den Bränden im griechischen Flüchtlingslager Moria minderjährige Flüchtlinge aufzunehmen. „Wir werden alles unternehmen, diese Krise auf menschliche Weise anzugehen“, sagte Mitsotakis am Donnerstagabend in Ajaccio auf Korsika nach einem informellen EU-Südstaaten-Gipfel.

Anzeige

Bundeskanzlerin Angela Merkel (CDU) und Frankreichs Präsident Emmnauel Macron hatten zuvor zugesagt, unbegleitete minderjährige Flüchtlinge aus dem abgebrannten Lager auf der griechischen Insel Lesbos aufzunehmen. Eine konkrete Zahl, wie viele Menschen Deutschland aufnehmen wird, nannte Merkel nicht.

„Deutschland, Frankreich – und ich hoffe, dass sich viele andere Länder, die sich dieser Initiative anschließen können, solidarisch zeigen werden – wir werden unserer Verantwortung gerecht, indem wir anbieten, uns um unbegleitete Minderjährige zu kümmern“, sagte Frankreichs Präsident Macron nach dem Treffen mit seinen Amtskollegen aus Griechenland, Zypern, Malta, Italien, Spanien und Portugal.

Der Stillstand in Migrationsfragen dauere schon zu lange an, so Macron. In den vergangenen Jahren sei es leider nicht gelungen, einen zufriedenstellenden Umgang in der Flüchtlingskrise in Europa zu finden.

Man müsse der Realität ins Auge schauen, sagte Mitsotakis. Auf Griechenland – wie auch auf anderen Staaten des Südens – wirke eine untragbare Last. Europa müsse jetzt von Solidaritätsbekundungen zu echter Solidarität übergehen.

Griechenland will nicht dauerhaft aufnehmen

Demnach werde derzeit mit weiteren Ländern über eine Teilnahme an der Aktion verhandelt. Griechenland selbst bitte demnach nicht ausdrücklich um die Übernahme weiterer Personen, hieß es weiter. In Athen werde befürchtet, dass ansonsten Sabotage auch in anderen Flüchtlingslagern angereizt werden könne.

Die griechische Regierung hatte zuvor bereits gezielte Brandstiftung als Auslöser der Katastrophe festgestellt. Der stellvertretende Migrationsminister Giorgos Koumoutsakos schloss zudem am Donnerstag aus, dass auch erwachsene Migranten die Insel verlassen dürfen. Im Nachrichtensender Skai sagte er: „Wer denkt, er könne zum Festland und dann nach Deutschland reisen, der soll es vergessen.“

Die UN-Flüchtlingshilfe stellte unterdessen eine Soforthilfe in Höhe von 250.000 Euro bereit. Die Bewohner des Camps benötigten Transportmittel, Notunterkünfte sowie grundlegende Hilfsgüter und müssten vor einer Ausbreitung des Coronavirus geschützt werden, teilte die Organisation mit.

Anzeige

Bei Bränden in der Nacht zum Mittwoch war das Flüchtlingslager Moria auf der griechischen Insel Lesbos fast vollständig zerstört worden. Dort waren statt der vorgesehenen 3000 Migranten mehr als 12.000 Menschen untergebracht.

Lesen Sie auch Migrantenlager Moria Symbol eines gescheiterten Deals

Mehrere Bundesländer hatten am Mittwoch angeboten, Migranten aus dem Camp bei sich aufzunehmen. Auch Bundesentwicklungsminister Gerd Müller (CSU) forderte, dass Deutschland vorangehen und 2000 Migranten aufnehmen solle. Die Bundesregierung hat dies bislang verweigert und strebt stattdessen eine europäische Lösung an.

Schutzsuchende aufnehmen, fordern die Grünen

Druck machen nun auch führende Grünen-Politiker aus Bund, Ländern und dem EU-Parlament. Sie haben Bundesinnenminister Horst Seehofer aufgefordert, Flüchtlinge aus dem griechischen Lager Moria nach Deutschland zu lassen und auch vor Ort schnell zu helfen.

„Deutschland muss jetzt handeln und Schutzsuchende aufnehmen“, heißt es in einem Brief, den unter anderen die Parteichefs Robert Habeck und Annalena Baerbock sowie die Fraktionschefs Anton Hofreiter und Katrin Göring-Eckardt unterschrieben haben. Göring-Eckardt will am Donnerstagabend auf der Insel Lesbos eintreffen, um sich ein Bild der Lage zu machen.",'Marcel Leubecher',1599768540,"Ausland,Nach Brand auf Lesbos",welt
So viel CO2​​​ produziert eine Stunde Video-Streaming – im WLAN,,,1599764545,"Videos,Netflix, Spotify und YouTube",welt
Wieso veröffentlicht die „FAS“ ein Böhmermann-Interview nicht?,,,1599764175,"Medien,Aus dem Blatt gestrichen",welt
Warum Frauen schon auf kommunaler Ebene eher die Ausnahme sind,Wir haben eine Kanzlerin und sechs Ministerinnen im Bundeskabinett. Der Anteil von Frauen in der Politik ist gemessen an ihrem tatsächlichen Anteil in der Bevölkerung zu gering. Das haben auch die großen Parteien für sich entdeckt.,,1599762859,"Videos,Politische Ämter",welt
Abkehr von einem zentralen Prinzip,"Mit dem Brand im Lager Moria wurde offenbar auch eine der Lehren aus dem Jahr 2015 zunichtegemacht. Nämlich die Erkenntnis, dass man Migranten in Not am effizientesten vor Ort helfen kann. Nachdem der Druck aus Parteien und Medien stark angestiegen war, weitere Menschen aus Griechenland in die Bundesrepublik und andere Staaten zu fliegen, wurden nun erste Zusagen gemacht.

Die aktuelle Entscheidung von Angela Merkel und Emmanuel Macon reiht sich ein in eine längere Linie von Aufweichungen des Prinzips der Unterstützung vor Ort.","Marcel Leubecher, Ricarda Breyton",1599762565,"Deutschland,Nach Brand in Moria",welt
„Magierin der Märkte“? Lagarde stiftet wieder nur Verwirrung,"Anzeige

Die Inflation ist im Keller, die Wirtschaft im Euroraum erlebt einen beispiellosen Schock, und jetzt droht ein steigender Euro, an den Finanzmärkten auch noch die Konjunkturerholung abzubremsen.

Dennoch nutzte die Präsidentin der Europäischen Zentralbank (EZB) Christine Lagarde die Sitzung am Donnerstag nicht für klare Worte, um den Anstieg der Gemeinschaftswährung zu bremsen. Im Gegenteil: Sie sorgte mit verwirrenden Worten eher dafür, dass sich die Finanzmärkte eingeladen fühlten, die Gemeinschaftswährung weiter in die Höhe zu treiben.

Riskanter „Eiertanz“

Während der EZB-Sitzung legte der Euro fast ein Prozent zu und kletterte wieder deutlich über die Marke von 1,19 Dollar. Damit hat Lagarde die verbale Intervention des EZB-Chefökonomen Philip Lane abgeschwächt, der Anfang September beim Stand von 1,20 Dollar gegen die Euro-Stärke verbal protestiert und die Gemeinschaftswährung damit sogar unter 1,18 Dollar gedrückt hatte. Die Gemeinschaftswährung ist seit Mitte Mai zum Dollar um rund zehn Prozent gestiegen. Für eine große Devise bedeutet dies eine mächtige Aufwertung.

Lesen Sie auch Kapitalismus – kurz und mündig Steht unsere Wirtschaft vor dem Aus?

Anzeige

Lagarde sagte auf mehrfache Nachfrage zur Euro-Stärke am Donnerstag lediglich, dass man „die Angelegenheit aufmerksam beobachten“ müsse. Die Euro-Stärke sei ausgiebig auf der EZB-Sitzung diskutiert worden. Allerdings äußerte sie keinerlei Protest gegen die Aufwertung, sondern beließ es bei lapidaren ökonomischen Aussagen.

So hätte die Entwicklung des Euro direkte Auswirkungen auf das Inflationsziel in der Euro-Zone, sagte sie. Da Lagarde aber gleichzeitig die Inflationsprojektion für das laufende Jahr mit 0,3 Prozent beibehielt und für 2021 sogar auf ein Prozent nach oben nahm, sahen sich die Finanzmarktakteure in ihren Wetten auf einen steigenden Euro regelrecht bestätigt.

Quelle: Infografik WELT

„Lagarde eierte um den Euro herum“, sagte Carsten Brzeski, Chefvolkswirt Euro-Zone bei der niederländischen Großbank ING. Der Top-Ökonom hält diesen verbalen Eiertanz für riskant.

Anzeige

Tatsächlich scheint Lagarde grundsätzlich noch nicht die richtige Kommunikation mit den Finanzmärkten gefunden zu haben. Dabei besitzen Notenbanker nicht selten einen Nimbus als „Magier der Märkte“.

Lesen Sie auch Geldpolitik der Zentralbanken So vernichten die Notenbanken den Traum vom Eigenheim

Der frühere Chef der amerikanischen Notenbank Alan Greenspan beispielsweise ist Begründer des berühmten „Fed-Put“, also einer Art Absicherung gegen fallende Börsenkurse. Und auch gegen den früheren EZB-Präsidenten Mario Draghi wollte niemand spekulieren. Seine Worte hatten Gewicht an den Märkten, spätestens seit seiner „Whatever it takes“-Rede, in der er versprach, alles zu tun, um den Euro zu retten.

Draghis Nachfolgerin Lagarde hat dagegen noch keine Magie an den Märkten entfaltet. Seit sie mit einem verbalen Lapsus in einer ihrer ersten Sitzungen dafür sorgte, dass die Renditen für italienische Staatsanleihen in die Höhe schossen, agiert sie deutlich zurückhaltender. Möglicherweise aus Angst, die falschen Worte zu gebrauchen, flüchtet sie sich teilweise in die immer gleichen Phrasen.

Quelle: Infografik WELT

Anzeige

Die Worte von Währungshütern werden an den Märkten auf die Goldwaage gelegt. Eine falsche Bemerkung kann Milliarden an den Finanzmärkten in Bewegung setzen. Am Donnerstag während der EZB-Sitzung Milliarden in den Euro.

Lesen Sie auch Corona-Hilfen aus Brüssel „Historischer Schritt hin zu einer Schuldengemeinschaft“

Irritiert zeigte sich Heidi Schauman, Analystin bei der Swedbank. Sie bezeichnete Lagardes Auftritt als „überraschend“ optimistisch. Für sie passt es nicht zusammen, dass die Währungshüter die Stärken der Währung und insbesondere deren Auswirkungen auf die bereits niedrige Inflation ausgiebig diskutiert hätten, jedoch keinerlei Grund sähen, in irgendeiner Form zu intervenieren.

Im Juli war die Inflation in der Euro-Zone erstmals seit 2016 in negatives Territorium gerutscht. Mit -0,2 Prozent liegt die Teuerung meilenweit vom offiziellen EZB-Ziel von rund zwei Prozent entfernt.

Die EZB-Ökonomen rechnen auch in den kommenden drei Jahren damit, dass das Inflationsziel erreicht wird. Für das Jahr 2022 erwarten sie einen Anstieg auf 1,3 Prozent. Ein stärkerer Euro könnte dazu führen, dass selbst diese Prognose noch zu optimistisch ist.

Lesen Sie auch Notenbank Die Tesla-Taktik offenbart die riskante Wette der Schweizer

Nach einer Analyse der ING hat die EZB seit 2013 ihre Vorhersagen verfehlt. ING-Mann Brzeski hat eine mögliche Erklärung für Lagardes Euro-Eierei. „Das lässt auf mangelnde Einigkeit im EZB-Rat schließen, und Lagarde traut sich nicht, eine eindeutige Richtung vorzugeben.“

Als Lagarde die EZB vor zehn Monaten übernahm, war der EZB-Rat zerstritten über die expansive Rettungspolitik. Ein Teil des 25 Köpfe umfassenden Gremiums hielt die milliardenschweren Anleihekäufe für überzogen. Auch jetzt scheint keine Einigkeit darüber zu herrschen, weitere Maßnahmen zu beschließen.

Quelle: Infografik WELT

Und so beließ die EZB den Leitzins unverändert bei null Prozent und den Einlagensatz für Banken bei -0,5 Prozent. Außerdem kündigte Lagarde an, das milliardenschwere Notkaufprogramm PEPP (Pandemic Emergency Purchase Programme) voraussichtlich voll auszuschöpfen. Volkswirte hatten zuletzt nicht ausgeschlossen, dass die EZB die Käufe bis zum Jahresende noch einmal ausweiten könnte.

Lesen Sie auch Dollar-Verfall Der mächtige Euro wird zum Symbol für Europas Rückkehr an die Weltspitze

Anzeige

Immerhin erklärte Lagarde nach der Zinssitzung am Donnerstag, notfalls stehe die EZB bereit, alle ihre geldpolitischen Instrumente einzusetzen. „Wir werden nicht zögern, die Instrumente so passend und angemessen zu nutzen, wie es erforderlich ist.“

Das Bruttoinlandsprodukt (BIP) wird nach den neuen Wirtschaftsprognosen der EZB in diesem Jahr voraussichtlich um 8,0 Prozent einbrechen. Im Juni hatte sie noch mit einem Absturz von 8,7 Prozent gerechnet.

„Die hereinkommenden Daten seit unserer letzten geldpolitischen Sitzung im Juli sprechen für eine starke Erholung der Aktivitäten, die weitgehend unseren früheren Erwartungen entspricht“, sagte Lagarde. Allerdings sei man noch weit vom Vorkrisenniveau entfernt.

Die EZB-Chefin bleibt daher vorsichtig: „Die Stärke der Erholung ist nach wie vor von erheblicher Unsicherheit umgeben, da sie weiterhin in hohem Maße von der künftigen Entwicklung der Pandemie und dem Erfolg der Eindämmungspolitik abhängt.“ Allerdings ist aus ihrer Sicht inzwischen das Deflationsrisiko merklich gesunken.",Holger Zschäpitz,1599762336,"Geld,EZB-Sitzung",welt
Was bei einer zweiten Welle anders laufen würde,,"Kaja Klapsa, Luisa Hofmeier",1599761072,"Deutschland,Bilanz nach sechs Monaten",welt
