title,text,author,published,tags,source
Gesundheitsministerium dementiert Engpässe bei Corona-Tests in Deutschland,"Über 17.000 unbearbeitete Proben stapelten sich noch, zudem fehle das Material für neue Tests: Das Robert-Koch-Institut warnt vor Kapazitätsproblemen in Deutschlands Laboren. Das Gesundheitsministerium widersprach umgehend.

Verschiedene Wissenschaftler spekulieren, das Coronavirus könnte sich in seiner Gefährlichkeit abschwächen. Dafür gibt es aber noch keine Beweise, mahnen andere Virologen.

Rückstau in Laboren

Anzeige

Die immens gestiegene Zahl von Corona-Tests in Deutschland führt nun offenbar zu Kapazitätsproblemen.

In der Woche vom 10. bis 16. August hätten die teilnehmenden Labore einen Rückstau von 17.142 abzuarbeitenden Proben angegeben, heißt es im aktuellen „Epidemiologischen Bulletin“ des Robert-Koch-Instituts (RKI). 41 Labore hätten zudem Lieferschwierigkeiten für Reagenzien genannt.

Die Probleme könnten zu Verzögerungen bei der Abklärung möglicher Sars-CoV-2-Infektionen führen – und damit auch bei der Einleitung von Schutzmaßnahmen durch die Gesundheitsämter. „Es erscheint deshalb geboten, den Einsatz der Tests im Hinblick auf den angestrebten Erkenntnisgewinn in Abhängigkeit freier Testkapazitäten zu priorisieren“, so das RKI.

Anzeige

Entwarnung gab hingegen die Bundesregierung. Es gebe ausreichende Corona-Testkapazitäten in Deutschland, sagte ein Sprecher des Bundesgesundheitsministeriums am Freitag in Berlin. Aktuell gebe es 875.000 Tests pro Woche, bei einer Kapazität von 1,2 Millionen, sagte er weiter. Die Auslastungsgrenze sei nicht erreicht, es geben auch keinen Engpass, ergänzte der Ministeriumssprecher.

Lesen Sie auch Kekulé zum Kampf gegen Corona „Ein echter Game Changer. Das würde unser Verhältnis zu dieser Pandemie verändern“

Die Zahl veranlasster Tests war zuletzt immens gestiegen, unter anderem wegen der Testpflicht für Reiserückkehrer aus Risikogebieten. Waren es nach RKI-Daten in der Kalenderwoche 31 vom 27. Juli bis 2. August noch rund 578.000, lag die Zahl zwei Wochen später schon bei mehr als 875.000. In der Woche vom 20. bis 26. April hatte die Zahl der Tests noch bei rund 364.000 gelegen.

Labore kritisierten bereits Ausweitung der Tests

Verbrauchsmaterialien und Reagenzien würden in den Laboren unter anderem wegen begrenzter Haltbarkeit nur für kurze Zeiträume bevorratet, hieß es vom RKI. Zudem bestehe bei einigen Produkten eine starke Abhängigkeit von einzelnen Herstellern.

Anzeige

Bei weiter steigender Testzahl und aufgrund von Lieferengpässen bei weltweit steigender Nachfrage könnten sich die freien Kapazitäten der Labore in den nächsten Wochen reduzieren.

Beim Verband Akkreditierte Labore in der Medizin (ALM) war die massive Ausweitung der Corona-Testangebote schon früh auf Bedenken und Kritik gestoßen. Angesichts begrenzter Kapazitäten sei gezieltes statt anlassloses Testen nötig. Es komme nicht darauf an, jeden Politikerwunsch zu erfüllen, hatte der erste Vorsitzende Michael Müller vergangene Woche gesagt.

Lesen Sie auch Coronavirus Die Angst vor dem Zytokinsturm nach dem Impfen

Am Ende drohten Ressourcen für die Versorgung Erkrankter, in Kliniken und Pflegeheimen sowie bei der Aufdeckung von Infektionsketten zu fehlen. Der Verband hatte erklärt, dass bei Tests im medizinischen Umfeld eine Dauer bis zum Ergebnis von 24 bis 48 Stunden eingehalten werde, es werde priorisiert.

Anzeige

Derzeit sind 250 Labore (Stand Kalenderwoche 33) für die RKI-Testlaborabfrage oder in einem der anderen übermittelnden Netzwerke registriert und übermitteln überwiegend wöchentlich. Da es Nachmeldungen zu Tests der vergangenen Wochen geben kann, können sich die ermittelten Zahlen nachträglich jeweils ändern.","'Hinnerk Feldwisch-Drentrup', 'Kaja Klapsa', 'Carsten Dierig'",1598010060,"Deutschland,Rückstau in Laboren",welt
Hamburg nimmt fast 900.000 Euro durch Bußgelder ein,"Anzeige

In deutschen Großstädten laufen nach einem Medienbericht mehr als 20.000 Bußgeldverfahren wegen Verstößen gegen Corona-Regeln. Wie eine Umfrage der Zeitungen der Funke Mediengruppe in zehn Städten ergab, hat allein Hamburg bereits rund 10.000 Bußgeldbescheide erstellt und mehr als 890.000 Euro eingenommen. In München seien nach Auskunft der dortigen Verwaltung bislang rund 9500 Ordnungswidrigkeitenanzeigen zugeleitet und Einnahmen von mehr als 950.000 Euro erzielt worden.

In Frankfurt am Main wurden dem Bericht zufolge bei gut 2500 eingeleiteten Ordnungswidrigkeitsverfahren Bußgelder in Höhe von über 650.000 Euro verhängt. In Köln versandte das Ordnungsamt 1525 Corona-Bußgeldbescheide über fast 364.000 Euro.

Die große Mehrheit der Menschen halte sich an die Regeln, sagte der Hauptgeschäftsführer des Deutschen Städtetages, Helmut Dedy. Aber man beobachte auch, dass sich ein Teil über die notwendigen Corona-Beschränkungen hinwegsetze. Ordnungsbehörden und Polizei nähmen ihre Kontrollpflicht sehr ernst. „Sie verstärken ihre Kontrollen und verhängen Bußgelder, wo dies machbar und notwendig ist.“

Lesen Sie auch Covid-19 Genesene Leben nach einer Corona-Erkrankung – Alles schmeckt nach Ammoniak

Anzeige

Die Zahl der registrierten Corona-Infizierten in Hamburg ist im Vergleich zum Vortag um 30 gestiegen. Das teilte die Gesundheitsbehörde am Freitag auf ihrer Homepage mit. Seit Beginn der Pandemie wurden damit in Hamburg 6018 Menschen positiv auf das Virus getestet. Rund 5300 davon können nach Schätzung des Robert-Koch-Instituts (RKI) inzwischen als genesen angesehen werden.

Nach Angaben des Instituts für Rechtsmedizin am Universitätsklinikum Eppendorf (UKE) starben bisher 232 Menschen im Zusammenhang mit dem neuartigen Virus. In Hamburger Krankenhäusern werden 18 Covid-19-Patienten behandelt, neun von ihnen liegen auf Intensivstationen.

Mit 9,5 Neuinfektionen je 100.000 Einwohner liegt Hamburg nach wie vor deutlich unter der Grenze von 50 Neuinfektionen je 100.000 Einwohner innerhalb von sieben Tagen, die neue Beschränkungen nach sich ziehen könnte.","'Sabine Menkens', 'Philipp Vetter', 'Sebastian Gubernator', 'Julia Witte Genannt Vedder'",1598009238,"Hamburg,30 Corona-Neuinfektionen",welt
Oliver Kahn vergleicht Neuer scherzhaft mit Buffon,,,1598007626,"Sport,FC Bayern München",welt
Meghan wirbt für die US-Wahl,"Herzogin Meghan hat in den USA dafür geworben, im November wählen zu gehen. Für die Initiative „When we all vote“ sprach sie sich dafür aus, dass das Land Veränderung brauche - ohne dabei einen Namen zu nennen.",,1598007450,"Panorama,„Brauchen Veränderung“",welt
Hype um den Impfstoff – diese Aktien besitzen die mRNA-Fantasie,,"Anja Ettel, Holger Zschäpitz",1598007384,"Geld,Börsenboom bei Biotech",welt
Intensivtäter ist erst 14 Jahre alt,"Anzeige

Die Polizei hat einen 14-jährigen Intensivtäter in Hamburg festgenommen. Der Jugendliche soll Mitte August für einen Überfall auf eine Tankstelle in Wilhelmsburg und einen Überfall auf einen Kiosk in Farmsen-Berne in der vergangenen Woche verantwortlich sein, teilte die Polizei am Freitag mit. Bei der Durchsuchung der Wohnung des Tatverdächtigen am Montag stellten die Ermittler Beweismittel sicher, darunter auch die mögliche Tatwaffe.

Bei der ersten Tat soll der Jugendliche in einer Tankstelle im Stadtteil Wilhelmsburg eine Schusswaffe gezogen, eine Verkäuferin bedroht und Bargeld gefordert haben. Als die Verkäuferin nicht reagierte, gab er einen Schuss ab. Er flüchtete ohne Beute, als ein Kunde den Verkaufsraum betrat.

Auch bei der zweiten Tat, bei der er mit einem Kapuzenshirt bekleidet und mit einem blauen Mund-Nasen-Schutz maskiert gewesen sein soll, habe er eine Schusswaffe gezogen, so die Polizei, und den 21-jährigen Mitarbeiter eines Kiosks im Stadtteil Farmsen-Berne bedroht haben. Auch hier gab er einen Schuss ab, als der Verkäufer zunächst nicht reagierte.

Lesen Sie auch Linke diskutieren über Clans „Wir sollten über deutsche Familienclans sprechen“

Anzeige

„Im weiteren Verlauf händigte der Angestellte Bargeld aus, welches der Täter in einer schwarzen Plastiktüte verstaute“, erklärte ein Polizeisprecher. Der 14-Jährige sei daraufhin geflüchtet. Auf seine Spur hätten dann „umfangreiche Ermittlungen der zuständigen Raubdezernate“ geführt, hieß es. Der 14-Jährige werde bereits als Intensivtäter geführt.

Die Staatsanwaltschaft Hamburg habe daraufhin bei der zuständigen Ermittlungsrichterin einen Durchsuchungsbeschluss erwirkt. „Nachdem der Tatverdacht gegen den Jugendlichen durch weitere gemeinsame Ermittlungen erhärtet werden konnte, erwirkte die Staatsanwaltschaft vorgestern zudem einen Haftbefehl insbesondere wegen der beiden Überfalltaten“, sagte der Polizeisprecher.

Der Haftbefehl konnte wenig später vollstreckt werden. Der Jugendliche befand sich bereits wegen einer gefährlichen Körperverletzung in Polizeigewahrsam. Er werde nun einer Haftrichterin zugeführt. „Die weiteren Ermittlungen, insbesondere die Auswertung der Beweismittel, dauern an“, hieß es.",Denis Fengler,1598007105,"Hamburg,Schüsse bei Raubtaten abgegeben",welt
„Berlin schreibt Weltgeschichte“ – Mohrenstraße wird „unverzüglich“ umbenannt,"Nun geht es ganz schnell: Die Bezirksverordnetenversammlung (BVV) Berlin-Mitte will die umstrittene Mohrenstraße umbenennen. Eine Bevölkerungsbeteiligung an der Entscheidung werde es nicht geben, hieß es – der neue Name steht ohnehin fest.

Die Mohrenstraße in Berlin Mitte erhält einen neuen Namen. Zukünftig trägt sie den Namen des ersten Gelehrten afrikanischer Herkunft an einer deutschen Universität. Dieser promovierte bereits im Jahr 1729.

Anzeige

Die Mohrenstraße in Berlin-Mitte soll im Zuge der Debatte über Rassismus in Anton-Wilhelm-Amo-Straße umbenannt werden. Das hat die Bezirksverordnetenversammlung (BVV) Mitte am Donnerstagabend auf Antrag von Grünen und SPD beschlossen, wie das Büro der BVV am Freitag bestätigte.

Eine Bevölkerungsbeteiligung ist nicht vorgesehen, und es können auch keine alternativen Umbenennungsvorschläge eingereicht werden. Die Anrainer und die Stadtgesellschaft sollen nur zuvor informiert werden.

In dem Beschluss heißt es, das Bezirksamt werde ersucht, „unverzüglich den Vorgang zur Umbenennung zu starten“. Nach heutigem Demokratieverständnis sei „der bestehende rassistische Kern des Namens belastend und schadet dem nationalen und internationalen Ansehen Berlins“.

Lesen Sie auch Afrodeutsche Aktivistin „Muss nicht erklären, warum das M*Wort eine Beleidigung ist“

Anzeige

Anti-Rassismus-Initiativen begrüßten die Umbenennung. Berlin schreibe „Weltgeschichte“, erklärte die Initiative Berlin Postkolonial am Freitag. „Das ist ein großartiger Tag: Berlin verbannt eine Beleidigung aus dem Stadtraum und ehrt mit Amo einen widerständigen Gelehrten aus Afrika“, sagte Sprecher Mnyaka Sururu Mboro. Auch auf Twitter freuten sich zahlreiche Aktivisten über die Umbenennung der M-Straße, wie sie sie nennen.

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Anfang Juli hatten bereits die Berliner Verkehrsbetriebe (BVG) entschieden, die U-Bahn-Station Mohrenstraße umzubenennen.

Der neue Namensgeber Anton Wilhelm Amo war der erste schwarze Gelehrte an einer deutschen Universität. Amo wurde Anfang des 18. Jahrhunderts von der holländischen Ostindien-Kompanie aus dem heutigen Ghana verschleppt und an den Hof von Braunschweig-Wolfenbüttel „verschenkt“. Er promovierte 1729 in Halle und wirkte bis 1747 als Wissenschaftler an den Universitäten Halle, Wittenberg und Jena.

AfD wollte die Mohrenstraße behalten

Anzeige

In der Debatte zuvor wurde angeregt diskutiert. Die AfD-Fraktion etwa wollte den Namen Mohrenstraße beibehalten. Eine Umbenennung komme überhaupt nicht in Betracht, sagte der AfD-Abgeordnete Martin Trefzer am Donnerstag. Wer sie umbenennen wolle, versündige sich an der kulturellen Identität der Stadt.

Lesen Sie auch Vom „Hofmohr“ zum Akademiker In Deutschland wurde Amo zum ersten schwarzen Hochschullehrer Europas

Oliver Friederici von der CDU plädierte ebenfalls dafür, den Namen beizubehalten. „Wir halten von Umbenenneritis gar nichts“, sagte Friederici. SPD und Linke sahen das anders. Regina Kittler von der Linke-Fraktion betonte, es gehe um das Beseitigen rassistischer Bezeichnungen. Deshalb unterstütze sie eine Umbenennung.

Lesen Sie auch Anti-Rassismus-Debatte Wer sich an Onkel Toms Hütte stört, muss auch Ford und VW boykottieren

Die Bezeichnung Mohr sei diskriminierend, erklärte auch Sebastian Walter von den Grünen. Er begrüßte die Pläne der Bezirksverordnetenversammlung in Mitte, der Straße einen neuen Namen zu geben. Der Vorwurf, dadurch solle Geschichte getilgt werden, laufe ins Leere, sagte er. Seine Fraktion unterstütze deshalb den Vorschlag, die Straße nach Anton Wilhelm Amo zu benennen.

Mit Unterstützung der SPD setzten die Grünen diesen Vorschlag dann auch durch.","'Sebastian Beug', 'Claudia Becker', 'Boris Pofalla', 'Thomas Schmid'",1598006866,"Deutschland,Rassismusvorwürfe",welt
Scholz lehnt Grundeinkommen ab – Pilotprojekt meldet eine Million Bewerber,"In nur drei Tagen haben sich mehr als eine Million Menschen gemeldet, um das bedingungslose Grundeinkommen über drei Jahre hinweg zu testen – und die Bewerbungsfrist läuft noch. SPD-Kanzlerkandidat Olaf Scholz ist jedoch strikt gegen die Idee.

Olaf Scholz geht für die SPD als Kanzlerkandidat ins Rennen. In seiner politischen Karriere gab es einige Tiefschläge, die er verkraften musste. Sehen Sie die Stationen seiner Laufbahn im Porträt.

Anzeige

Bereits mehr als eine Million Menschen haben sich um die Teilnahme an einem Pilotprojekt für ein bedingungsloses Grundeinkommen beworben. Das teilte der private Verein Mein Grundeinkommen am Freitag in Berlin mit. Strikt gegen die Idee eines bedingungslosen Grundeinkommens wandte sich SPD-Kanzlerkandidat Olaf Scholz.

Die Bewerberzahl von einer Million wurde dem Verein zufolge in weniger als drei Tagen nach der Veröffentlichung des Aufrufs überschritten. „Das Ziel in drei Monaten zu erreichen, schien vorgestern fast unmöglich. Nun haben die BewerberInnen das in 70 Stunden geschafft. Wir sind überwältigt“, erklärte der Initiator Michael Bohmeyer.

Für das Pilotprojekt waren bisher 120 Teilnehmerinnen und Teilnehmer vorgesehen. Die große Zahl von Bewerbungen wurde angestrebt, um eine möglichst breite Auswahl nach wissenschaftlichen Kriterien vornehmen zu können. Bohmeyer zufolge soll die Teilnehmerzahl nun aber nach Möglichkeit erhöht werden. Bewerbungen blieben wie geplant bis zum 10. November möglich.

Lesen Sie auch Links und liberal Der Mann, der das Grundeinkommen nach Deutschland bringt

Anzeige

„Für uns Forschende bestätigt das große Interesse an der Studie den Wunsch in der Gesellschaft nach unabhängiger Grundlagenforschung zum Grundeinkommen“, erklärte Jürgen Schupp vom an dem Experiment beteiligten Wirtschaftsforschungsinstitut DIW Berlin.

Die Teilnehmer an dem Pilotprojekt sollen drei Jahre lang jeweils 1200 Euro monatlich erhalten, ohne dass dies an bestimmte Voraussetzungen geknüpft ist. Sie müssen dem Verein zufolge keine Bedürftigkeit belegen und können unbegrenzt Geld hinzuverdienen, sofern sie dies wollen. Der gezahlte Betrag orientiert sich demnach an der Armutsgefährdungsgrenze. Er liegt demnach oberhalb der Schwelle, ab der die Möglichkeiten zur Lebenshaltung und Teilnahme am gesellschaftlichen Leben eingeschränkt sind.

Spenden von mehr als 140.000 Privatpersonen

Finanziert wird die Aktion durch Spenden von mehr als 140.000 Privatpersonen. An der wissenschaftlichen Begleitung sind neben dem DIW auch das Max-Planck-Institut zur Erforschung von Gemeinschaftsgütern sowie die Universität Köln beteiligt. Die Auszahlungen sollen im Frühjahr 2021 beginnen. Für die Ausweitung der Teilnehmerzahl rief der Verein zu Spenden auf.

Anzeige

Olaf Scholz sagte den Zeitungen der Funke Mediengruppe vom Freitag, er habe die Idee eines bedingungslosen Grundeinkommens schon immer für falsch gehalten. Dadurch würden viele Errungenschaften des Sozialstaates wie die Renten- oder die Arbeitslosenversicherung gefährdet, warnte der Finanzminister.

Lesen Sie auch 1000 Euro im Monat Wie faul das bedingungslose Grundeinkommen wirklich macht

„Das wäre Neoliberalismus“, sagte der SPD-Kanzlerkandidat weiter. Auch sei ein solches Vorhaben, wenn „fair und richtig“ gerechnet werde, unbezahlbar. Scholz forderte stattdessen einen höheren Mindestlohn. Ohne eine entsprechende Vereinbarung würde er nach der Bundestagswahl 2021 keinen Koalitionsvertrag unterzeichnen, kündigte er an.

Konkret nannte Scholz einen Mindestlohn von zwölf Euro pro Stunde „dringend erforderlich“.

Anzeige

Derzeit gebe es in Deutschland viele Jobs, „in denen jene, die schwere körperliche Arbeit leisten, nicht fair bezahlt werden“. Die Mindestlohnkommission hatte Anfang Juli eine Anhebung von derzeit 9,35 Euro auf 10,45 Euro in vier Stufen bis zum Jahr 2022 empfohlen.

Lesen Sie auch SPD-Spitzenkandidat Scholz Was, wenn die Grünen nur auf Platz drei hinter der SPD landen?

Für ein bedingungsloses Grundeinkommen plädierte im Kurzbotschaftendienst Twitter erneut Linke-Chefin Katja Kipping. Sie verwies auf das Konzept ihrer Partei dafür, mit dem sich Armut ohne „Stigmatisierungen und Diskriminierungen“ bekämpfen lasse.","'Daniel Eckert', 'Ulf Poschardt', 'Christine Haas', 'Alan Posener'",1598006858,"Deutschland,SPD-Kanzlerkandidat",welt
Gericht lehnt Eilantrag von Kalbitz gegen Parteirauswurf ab,,,1598006220,"Deutschland,AfD Brandenburg",welt
Puhdys-Mitbegründer und Ex-Manager Harry Jeske ist tot,"Anzeige

Harry Jeske, Mitbegründer und langjähriger Manager der Puhdys, ist tot. Er sei am Donnerstag in Wismar gestorben, sagte Puhdys-Keyboarder Peter Meyer am Freitag der Deutschen Presse-Agentur und bestätigte damit Berichte mehrerer Medien. Jeske wurde 82 Jahre alt.

„Harry war damals der beste Manager der DDR“, sagte Puhdys-Sänger Dieter „Maschine“ Birr. „Ihm haben wir sehr viel zu verdanken.“

Wegen einer Ohrenkrankheit stieg Jeske 1997 aus einer der erfolgreichsten Bands der DDR aus – kurz vor seinem 60. Geburtstag. Bei 80 bis 100 Live-Konzerten pro Jahr könne er gesundheitlich nicht mehr mithalten, begründete er damals diesen Schritt. Seine Rente habe er bereits beantragt.

Die Puhdys (v. l. n. r.), 1997: Dieter Hertrampf, Dieter Birr, Peter Meyer, Harry Jeske und Klaus Scharfschwerdt Quelle: dpa/Waltraud Grubitzsch

Anzeige

Danach zog er sich viele Jahre auf die Philippinen, seine Wahlheimat, zurück. Der gelernte Fliesenleger und Ofensetzer war mit einer Philippinerin verheiratet.

Lesen Sie auch „Die 100 besten Ostsongs“ Und die 100 besten Westsongs?

Für Harry Jeske steht das „H“ im Bandnamen der Puhdys. 32 Jahre alt war er, als die Gruppe am 19. November 1969 im sächsischen Freiberg ihr erstes Konzert gab.

2019: Harry Jeske im Rollstuhl und Peter Meyer Quelle: dpa/Bernd Wüstneck

Bis zum Fall der Mauer wurden die Puhdys zwölfmal zur beliebtesten Rockgruppe der DDR gewählt – und schon damals regelmäßig auch von Zehntausenden Zuschauern in der Waldbühne im Westen Berlins umjubelt. Sie waren omnipräsent und die erfolgreichste Rockband im sozialistischen Teil Deutschlands. 2016 löste sich das Quintett auf.","'Michael Pilz', 'Richard Kämmerlings', 'Sabine Winkler'",1598005806,"Panorama,Im Alter von 82 Jahren",welt
