title,text,author,published,tags,source
1135 Euro Verlust pro Wagen – dieser deutsche Autobauer muss dringend handeln,,Daniel Zwick,1597547124,"Wirtschaft,Krisenbilanz",welt
"„Es tut der gesamten Staatsregierung leid, dass diese Fehler passiert sind“",,,1597327046,"Politik,Söder zu Corona-Panne",welt
Trump will das „perfekte Haar“ – USA ändern womöglich Dusch-Vorschriften,,"'Frank Stocker', 'Johannes Boie', 'Hannes Stein'",1597321512,"Panorama,„Böse“ Umweltvorgaben",welt
ThyssenKrupp erwartet Milliardenverlust,,"'Carsten Dierig', 'Birger Nicolai'",1597321468,"Nordrhein-Westfalen,Corona-Krise",welt
"Prostitution gehört zu Deutschland, Herr Lauterbach!","Die Prostitution hat schon harte Phasen erlebt – aber wahrscheinlich ist 2020 das herausforderndste Jahr aller Zeiten, um in dieser Welt Prostituierte zu sein. In einer Zeit, in der Infektionsschutzmaßnahmen über allem und die Grundrechte zur Disposition stehen, fallen die Rechte von gesellschaftlichen Randgruppen und Minderheiten am schnellsten.

Die Art und Weise, wie mit uns Sexarbeitenden umgegangen wird, war schon zu allen Zeiten ein Gradmesser für den sich entfaltenden Zeitgeist. Als mysteriöse Unbekannte aus einer Welt, die sich dem unbedarften Laien nur schwer erschließt, waren wir Prostituierten schon immer Projektionsflächen für gesamtgesellschaftliche Ängste und moralische Paniken.",Aya Velázquez,1597321456,"Kultur,Sex und Corona",welt
Die neue deutsche Humorlosigkeit,"Reinhard Mohr ist sich nicht immer sicher, was Harald Schmidt „in diesen nervösen Zeiten“ ironisch meint und was nicht

Anzeige

Die Zeiten sind nicht einfach. Corona zieht sich hin, Hitze, Klima, dazu die Katastrophen in aller Welt, die uns schon als teilnehmenden Beobachtern auf die Seele drücken. Umso wichtiger wäre, neben 1,50 Meter Abstand an der Edeka-Kasse, auch etwas geistiger Abstand zu den Dingen – Ironie und Sarkasmus mit einem Schuss Zynismus bei der Betrachtung des rasenden Weltwahnsinns. Das hilft dem Denken auf die Sprünge und schafft Erleichterung rund ums Herz. Und warum nicht: Ablenkung und Unterhaltung.

Doch leider geschieht am Humorstandort Deutschland gerade das genaue Gegenteil. Die einstige „Spaßgesellschaft“, deren flirrende Ikone Harald Schmidt war, wandelt sich zur spießigen Aufpasser-Republik, in der unzählige Gedankenpolizisten auf jedes „falsche“ Wort mit einem Pawlowschen Reflex reagieren: übelste Hasstiraden, Boykottaufrufe und Veranstaltungsabsagen: „Cancel Culture“, auch für den Duden ein neuer Anglizismus, obwohl hier eher Erinnerungen an die Reichsschrifttumskammer von 1933 wach werden.

Lesen Sie auch Cancel Culture Eine offene Gesellschaft muss Mehrdeutigkeiten aushalten

Selbst ein 35 Jahre alter „Otto“-Film gerät nun ernsthaft unter Rassismus-Verdacht, während der Antisemitismusvorwurf zur allerbilligsten Münze von Leuten verkommt, die zu dumm sind, Texte zu verstehen. Vom Wesen der Satire haben sie absolut keine Ahnung, weil ihnen schon ihre Eigenart fremd ist: das Schillernde und Spielerische, das Absurde, Provokative und, ja, auch das Riskante, Unabgesicherte.

Anzeige

Die neue deutsche Humorlosigkeit zeichnet dagegen vor allem eines aus: ein primitiver moralischer Manichäismus zwischen Gut und Böse, falsch und richtig. Alles muss eindeutig sein. Abweichungen werden nicht geduldet. Es kommt einzig auf die korrekte Haltung an. „Sag mir, wo du stehst!“ sang 1967 die DDR-Gruppe Oktoberklub. Alles andere war Krampf im Klassenkampf. Der Andersdenkende wurde zum Feind erklärt. Punktum.

Und so entwickelt sich auch mitten in unserer zivilen, „weltoffenen“ und „bunten“ Gesellschaft ein Klima der emotionalen Verbiesterung und des geistigen Verbarrikadierens, in dem eine ganze Generation ängstlicher und humorloser Duckmäuser aufzuwachsen droht. Motto: Bloß nichts Falsches sagen!

Lautete einst das geflügelte Wort im kritisch-linken Kabarett, das Lachen solle einem „im Halse stecken bleiben“, so wird heute alles umstandslos heruntergeschluckt – ganz ohne Gelächter. Deshalb ist es durchaus verständlich, dass Harald Schmidt auf Anfrage von WELT eine zeitgemäße Antwort gibt: „Die Zeiten sind aber nervös, da ziehe ich doch die Beschaulichkeit vor.“ Oder sollte das doch ironisch gemeint sein?",Reinhard Mohr,1597321249,"Kommentare,Harald Schmidt",welt
Viele Lehrer aus Risikogruppen müssen im neuen Schuljahr unterrichten,"In Berlin muss die erste Schule kurz nach den Sommerferien wieder schließen. Ein Lehrer wurde offenbar positiv auf das neuartige Coronavirus getestet. Meldungen über Fälle an Schulen häufen sich.

Anzeige

Zu Beginn des neuen Schuljahrs müssen in mehreren Bundesländern viele Lehrer unterrichten, die bisher im Homeoffice bleiben durften, weil sie zur Corona-Risikogruppe zählten. Wie eine Umfrage des „Spiegels“ ergab, rechnet etwa das Kultusministerium im Saarland damit, dass nur noch 1,4 Prozent der Lehrkräfte von der Präsenzpflicht befreit werden. Vor den Ferien seien es 13 Prozent gewesen.

In Mecklenburg-Vorpommern sei die Zahl von 34 Prozent in der ersten Pandemie-Phase auf nun 1,5 Prozent gesunken. Niedersachsen rechne damit, dass acht Prozent der Lehrkräfte befreit blieben. In Baden-Württemberg gehe man von sechs Prozent aus.

In Schleswig-Holstein dürfen nach Angaben des Bildungsministeriums nur 100 der etwa 28.000 Lehrkräfte im Land zu Hause bleiben, das entspricht einer Quote von etwa 0,4 Prozent. Bildungsministerin Karin Prien (CDU) war jüngst in die Kritik geraten, weil viele Lehrkräfte trotz Attest vom behandelnden Arzt zurück in die Schule gehen müssen. Insgesamt waren dort 2000 Anträge auf Befreiung von der Präsenzpflicht eingegangen.

Lesen Sie auch Deutschland vor Corona-Herbst „Das können weder die Medien noch die Politik ignorieren“

Anzeige

In Schleswig-Holstein, ebenso wie im Saarland und in Mecklenburg-Vorpommern, reicht ein ärztliches Attest nicht aus, damit Lehrer dem Unterricht fernbleiben können. Ein Arbeitsmediziner nimmt eine Gesamtschau vor, um zu entscheiden, ob einem Lehrer der Dienst im Klassenraum zugemutet werden kann. Dabei wird auch die Infektionslage berücksichtigt. „Aufgrund der aktuellen Infektionslage sind als vulnerabel anerkannte Lehrkräfte zum Dienst im Präsenzunterricht verpflichtet“, sagte eine Sprecherin des Kultusministeriums in Saarbrücken dem „Spiegel“.

In Hamburg haben sich lediglich 1,65 Prozent der Lehrerinnen und Lehrer aus Sorge vor einer Corona-Infektion vom Präsenzunterricht befreien lassen. Nach Angaben der Schulbehörde vom Donnerstag legten hier 301 der 20.037 Lehrkräfte ein ärztliches Attest vor. Zuvor hatte das „Hamburger Abendblatt“ darüber berichtet. Die Zahlen der Behörde basieren auf einer Abfrage von 370 Schulen.","'Ulrich Exner', 'Florian Gehm', 'Klaus Geiger', 'Sabine Menkens', 'Ricarda Breyton', 'Jörn Lauterbach'",1597321099,"Panorama,Coronavirus",welt
Giffey fordert klare Unterstützung für die deutsche Polizei,,"'Sabine Menkens', 'Julia Ruhs'",1597320922,"Deutschland,Akademie-Besuch",welt
Industrie 4.0 (8),"Ob Laptop oder Wolkenkratzer, ohne Stahl läuft nichts. In Gwangyang an der Küste Südkoreas trägt eine riesige Fabrik maßgeblich dazu bei, den gewaltigen Bedarf unserer modernen Welt zu decken. Amazon-Chef Jeff Bezos gilt als reichster Mann der Welt. Der Konzern dominiert in vielen Ländern den Onlinehandel und steuert sein Geschäft mit über 175 Logistikzentren. In einem davon im nordenglischen Bolton wickeln menschliche Mitarbeiter, Roboter und Computer täglich Abertausende Bestellungen ab.",,1597320746,Technik & Wissen,welt
Industrie 4.0 (6),,,1597320668,Technik & Wissen,welt
