title;text




Bis 1. Februar verlangt die UNESCO im sogenannten Desired State of Conservation Report Auskunft zu folgenden Punkten: Gefordert wird die Redimensionierung des Bauprojekts am Heumarkt sowie die Nachschärfung der Stadtplanungsinstrumente Hochhauskonzept 2014 und Masterplan Glacis," um den Schutz der Welterbezone """"nachhaltiger zu gewährleisten"""". Auch die Umbaupläne am Karlsplatz bereiten der UNESCO Sorge. Hier erwartet sich das Welterbe-Komitee ebenfalls weitere Visualisierungen zur geplanten Aufstockung des Wien Museums und des angrenzenden Winterthurgebäudes neben der Karlskirche.Die Stellungnahme Österreichs", die auch auf der Webseite der UNESCO veröffentlicht wird, wird dann an das Beratungsgremium ICOMOS, dem Internationalen Rat für Denkmalpflege, zur Kommentierung übermittelt. Sollten die Vorgaben des Welterbe-Komitees nicht umgesetzt werden, droht der Wiener Innenstadt bei der nächsten Sitzung des Komitees Ende Juni die Aberkennung des Welterbestatus. Das Komitee tagt von 24. Juni bis 4. Juli in Bahrain.Über den Inhalt des Schriftstücks zeigten sich die Beteiligten im Vorfeld der Übermittlung an die UNESCO nicht allzu auskunftsfreudig. Laut Rudolf Zunke, Weltkulturerbe-Beauftragter der Stadt Wien, werden in dem Bericht unter anderem die Experten von ICOMOS eingeladen, nach Wien zu kommen," um sich vor Ort ein Bild von dem betroffenen Areal zu machen. Der Bericht wurde vom Bundeskanzleramt in Abstimmung mit der Stadt Wien vorbereitet. """"Wir sind natürlich daran interessiert"," mit der UNESCO im Gespräch zu bleiben""""", sagte Zunke zur APA.Vertragspartner der UNESCO ist die Republik Österreich, offizieller Ansprechpartner also Kulturminister Gernot Blümel (ÖVP). Aus dem Kulturministerium gab es am Mittwoch keine Auskunft zu dem Thema," für den morgigen Donnerstag wurde eine Pressekonferenz mit Blümel und Vizekanzler Heinz-Christian Strache (FPÖ) zum Thema """"Weltkulturerbe Wien"""" angekündigt.Die Innere Stadt hofft auf den Erhalt des Welterbestatus: """"Es liegt in der Verantwortung der Stadtregierung", gemeinsam mit dem Bezirk sicherzustellen," dass dieses Erbe der Menschheit in seiner weltweiten Einmaligkeit auch für zukünftige Generationen erhalten bleibt""""", betonte Bezirksvorsteher Markus Figl (ÖVP) gegenüber der APA.  Traurig genug.....Es ist einfach ein Wahnsinn, dass die Verantwortlichen nicht im Stande sind, dieses scheußliche größenwahnsinnige Projekt zu stoppen! Was will man denn in Wien? Warum kommen denn Millionen Touristen? Dass in ärmeren Ländern  kulturelle Belange nicht vorrangig sind, ist klar. Aber kann man bei uns wirklich zulassen," dass das Stadtbild einer der schönsten und lebenswertesten Städte derart verschandelt wird????"""
"Kirchenzeitungen kommen bei ÖBB nicht zum Zug;""Einen harten Schnitt setzen die Österreichischen Bundesbahnen nun hinsichtlich der heimischen Kirchenzeitungen: Anders als andere heimische Zeitungen und Magazine werden diese nicht im kostenlosen Online-Kiosk für Bahnfahrer angeboten. Für den Sprecher der Kirchenzeitungen ist dieser Boykott """"äußerst bedauerlich"""".Prinzipiell bieten die Österreichischen Bundesbahnen Nutzern von Smartphones"," Laptops und Tablets rund 100 Printmedien aus dem online abrufbaren APA-Kiosk zur kostenlosen Lektüre in den Railjet-Zügen an - nicht jedoch die dort grundsätzlich zugänglichen Kirchenzeitungen. Dass sich im ÖBB-WLAN-Netz (""""Railnet"""") kein religiöses Medium welcher Glaubensrichtung auch immer finde"," sei """"eine bewusste Entscheidung"""""," teilte Pressesprecher Bernhard Rieder der Kooperationsredaktion der österreichischen Kirchenzeitungen mit. Als öffentliches Unternehmen könnten die ÖBB """"keine Bevorzugung beziehungsweise Vernachlässigung von Glaubensrichtungen propagieren"""". Heinz Finster", als Generalsekretär der Kirchenpresse-Konferenz Sprecher der Kirchenzeitungen," nannte diesen Boykott """"äußerst bedauerlich"""".Finster wies darauf hin"," dass die Kirchenzeitungen weit über innerkirchliche Fragen hinaus bedeutsamste Herausforderungen für die gesamte Gesellschaft wie z.B. den Umweltschutz thematisieren - und dies """"in sehr objektiver und fundierter Form"""". Von einer """"nicht unwesentlich auch aus Steuermitteln finanzierten"""" öffentlichen Einrichtung wie den ÖBB dürfe der Respekt vor allen und die Allianz mit allen in Österreich rechtlich anerkannten Religionsgemeinschaften sehr wohl erwartet werden"," betonte der Kirchenpresse-Vertreter. Und wörtlich fügte Finster hinzu: """"Nachdem die ÖBB die Kirchenzeitungen nicht in ihrem ÖBB-Railnet-Portal anbieten", fehlt den Leserinnen und Lesern sicher nicht das einzige," aber ein sehr lustvolles Argument für die Entscheidung zum Umstieg auf die Bahn."""" Mit einer Gesamtauf­lage von rund 160.000 Stück haben die Kirchenzeitungen auf dem Wochenzeitungsmarkt einen erheblichen Anteil.Für Kirchenmedien-Sprecher Heinz Finster ist die Entscheidung unverständlich © Sonntagsblatt/Gerd NeuholdUnverständlich bleibt für Heinz Niederleitner von der Kooperationsredaktion", welche anderen Glaubensrichtungen durch die Aufnahme der Kirchenzeitungen in das Railnet diskriminiert würden, da es in Österreich keine den Kirchenzeitungen vergleichbare religiöse Wochenzeitung gibt. Im politischen Bereich habe die ÖBB offenbar keine Bedenken: Österreichs heute einzige Parteizeitung, das in Linz erscheinende Neue Volksblatt der ÖVP," wird den ÖBB-Kunden sehr wohl geboten.Der Chefredakteur der Eisenstädter Kirchenzeitung """"martinus""""", Franz Josef Rupprecht, fragt sich in der aktuellen Ausgabe," ob in der Entscheidung der ÖBB vielleicht noch """"der Ungeist des in der Zwischenkriegszeit blutig ausgetragenen Grabenkampfes zwischen 'Rot' und 'Schwarz' irrlichtert"""". Er verwies auf die Einwohnerstatistik"," wonach hochgerechnet wohl fast zwei Drittel der Bahnfahrer Katholiken seien; """"und die Milliarden von Zuschüssen an die Bahn durch die Staatskasse werden sicher auch zum überwiegenden Teil den Taschen der Katholiken im Land entnommen"""""," ärgerte sich Rupprecht. Der """"feindselige Grundton"""" der ÖBB gegen die große Gruppe der Katholiken sei """"Bosheit oder nur dumm"""".KirchenzeitungBin kein Katholik und finde das völlig richtig von der ÖBB. Sie haben dadurch einen Fahrer mehrFeindselig äußerst sich der Herr Katholik.....nicht die ÖBB. Und die Verwendung von Steuergeldern (für Bahninfrastruktur und nicht Railjets"," er kann gern sein Blatt auf die Gleise legen) anzusprechen ist angesichts der katholischen """"Kirchensteuer"""" vlt auch nicht die beste Idee", immerhin lebt die katholische Kirche gut von Privilegien, die ihr der Staat einräumt und vom Geld vieler Bürger.Lustvoll?Ausgerechnet die Kirchenzeitung?Wobei ich schon der Meinung bin," dass Ausgrenzung genau der falsche Weg ist. Vielmehr sollten ALLE Zeitungen religiöser Gemeinschaften angeboten werden und zusätzlich noch Lektüre über das Fliegende Spaghettimonster.Pastafari  erscheinen der Republik nicht so förderungswürdig wie Zeugen Jehovasoder die Mormonen. Dieses relig. Zeitungsthema ist nicht aufbauschenswert."""
"Den Falschen niedergestochen: 20-Jähriger wollte Familienehre retten;""Ein 20-Jähriger hat sich am Mittwoch am Wiener Straflandesgericht wegen versuchten Mordes verantworten müssen", weil er einen ehemaligen Schulfreund niederstechen wollte, um die Familienehre wieder herzustellen.Der junge Mann mit türkischen Wurzeln ging davon aus, dass der 19-Jährige eine Beziehung mit seiner Schwester pflegte. Beim der Messerattacke erwischte er jedoch den jüngeren Bruder. Der 15-Jährige erlitt bei der Attacke im Oktober 2016 lebensgefährliche Verletzungen. Ein Stich erwischte die Bauchspeicheldrüse, ein weiterer drang in die Brusthöhle ein. Nur eine Notoperation rettete dem Burschen das Leben.Der 20-jährige Angeklagte war seit seiner Kindheit mit dem 19-Jährigen, den der Angriff eigentlich hätte gelten sollen," befreundet. """"Wir waren fast jeden Tag unterwegs"""""," sagte der Bursche. 2016 begann sich der nun Beschuldigte zu verändern. """"Er ist dann immer komischer geworden. Er spinnt""""", sagte der 19-Jährige, weshalb sich die meisten Freunde auch von ihm abwandten. Von der Schule flog der 20-Jährige auch," weil er grundlos Mitschülern die Schere an den Hals gehalten hatte. Als er """"bedrohliche Stimmen"""" hörte", ging der 20-Jährige zum Arzt, der ihm eine paranoide Schizophrenie diagnostizierte.Die Medikamente, die ihm verschrieben wurden, setzte er jedoch bald wieder ab, da er stark an Gewicht zunahm und davon so müde wurde, dass ihm die Arbeit als Pizzabäcker schwer fiel. In dieser Zeit hörte er das Gerücht," dass seine Schwester mit dem 19-jährigen Freund ein sexuelles Verhältnis hatte. """"Ich hab mich hintergangen gefühlt""""", sagte der 20-Jährigen der Schwurgerichtsvorsitzenden," Richterin Beate Matschnig. """"Hinter meinem Rücken darf man das nicht."""" Er hatte den 19-Jährigen auch zur Rede gestellt", dieser verneinte allerdings, eine Beziehung mit der 17-Jährigen zu haben. Die Burschen umarmten sich nach dem Gespräch," dennoch ließ das dem 20-Jährigen keine Ruhe.Am 21. Oktober 2016 wachte er gegen 2.00 Uhr auf und dachte mit Wut und Zorn wieder an das Verhältnis seiner Schwester mit dem Freund. """"Ich wollte ihm eine Abreibung verpassen""""", meinte der 20-Jährige. Er wollte dem 19-Jährigen eine Stichverletzung am Bein zufügen und danach flüchten.Nachdem er große Mengen an Whiskey getrunken hatte, machte er sich mit einem Springmesser, das er einst gemeinsam mit dem Freund gekauft hatte, auf den Weg zur Wohnung des 19-Jährigen in Liesing. Dort legte er sich auf die Lauer. Plötzlich sah er eine Person aus dem Haus kommen, die dem verhassten Freund ähnlich sah. Mit einem Schal über den Mund und Kapuze auf dem Kopf schlich er sich heran und stach dem Burschen nicht ins Bein, sondern gleich in die linke Flanke zwischen die Rippen. Er nahm sein Opfer in den Schwitzkasten," danach habe er ein """"Blackout"""" und stach immer wieder zu", sagte der Angeklagte leise.Als der Attackierte laut um Hilfe schrie, erkannte der 20-Jährige, dass es sich nicht um seinen Freund, sondern um dessen 15-jährigen Bruder handelte und flüchtete. Sieben Stichverletzungen erlitt der Jugendliche, der sich lebensgefährlich verletzt zurück in die Wohnung schleppte, wo seine Eltern die Rettung verständigten. Eine mehrstündige Notoperation rettete dem 15-Jährigen das Leben. Sein großer Bruder machte sich vor Gericht Vorwürfe. Da er sich noch einmal umgezogen hatte," verließ der Jüngere früher das Haus. """"Er hat mich um zwei Minuten verpasst""""", sagte der 19-Jährige.Ein Jahr lang lebte die Familie in Angst," da der Täter nicht gefunden werden konnte. Nie verließ ein Familienmitglied alleine das Haus. """"Wir haben uns alle gegenseitig nach Hause begleitet""""", berichtete das mittlerweile 16-jährige Opfer unter Tränen. Auf die Spur des Täters kamen die Ermittler im September 2017. Der entscheidende Hinweis, der zur Festnahme des 20-Jährigen führte, stammte aus dessen eigener Familie. Die Schwester des 20-Jährigen flüchtete zum Jugendamt, da sie sich vor seinem aggressivem Verhalten fürchtete. Dabei erwähnte das Mädchen," dass dieser schon einmal """"jemand töten wollte""""", führte der Staatsanwalt aus.Dem Pizzabäcker droht im Fall eines anklagekonformen Schuldspruchs neben einer Freiheitsstrafe von bis zu 15 Jahren die Einweisung in eine Anstalt für geistig abnorme Rechtsbrecher. Der beigezogene Gerichtspsychiater Peter Hofmann hält ihn für derart gefährlich," dass er sich in seinem Gutachten bei einer Verurteilung für die Unterbringung im Maßnahmenvollzug ausspricht. """"Die Maßnahme sehe ich als Chance"," um sich langfristig zu stabilisieren""""", sagte Hofmann. Der Expertise zufolge leidet der Angeklagte unter der paranoiden Schizophrenie, war aber nie richtig in Behandlung. Seine Diskretions- und Dispositionsfähigkeit soll aufgrund dessen zum Zeitpunkt der Tat herabgesetzt, Zurechnungsfähigkeit dessen ungeachtet aber gegeben gewesen sein.Nur einen Tag vor der Tat bat der 20-Jährige in einer psychiatrischen Einrichtung in Wien um Hilfe. Dort wurden ihm neue Medikamente verabreicht, da er von Halluzinationen berichtete und sich einbildete," seine Freundin würde ihn betrügen. Drei Tage nach der Tat suchte er das Ambulatorium erneut auf. Da beschrieben ihn die Ärzte als betrübt und depressiv. Er sprach von einem """"großen Fehler"""""," der nicht bereinigt werden konnte. Mit einem Urteil ist noch am Mittwoch zu rechnen."""
Lokalbesitzer entdeckte schlafenden Einbrecher;Ein Besitzer eines indischen Restaurants in Wien-Margareten hat am Dienstagvormittag nicht schlecht gestaunt, als er zu seinem Lokal in der Margaretenstraße kam.In das Gasthaus war offensichtlich eingebrochen worden, darin entdeckte er den mutmaßlichen Urheber friedlich schlummernd nach getaner Arbeit. Der Besitzer alarmierte die Polizei, die den Schlafenden weckte.Der 30-Jährige gab an, einige Tabletten genommen zu haben und sich an nichts erinnern zu können. Die Beamten fanden bei ihm mehrere aus dem Lokal stammende Gegenstände sowie Diebesgut von einem weiteren Einbruch in ein Restaurant im siebenten Bezirk. Der Einbrecher wurde festgenommen.
"Flüchtlinge in Lastwagen zwischen Tierhäuten versteckt;""Zwei Afghanen wurden nach Verlassen eines Transporters in einer Lederfabrik entdeckt. Nachdem sie in einem mit Tierhäuten beladenen Lkw versteckt nach Österreich gekommen waren", sind zwei Flüchtlinge im Südburgenland aufgegriffen worden. Die beiden Männer wurden entdeckt, als sie den Laster am Gelände einer Lederfabrik verließen," bestätigte die Polizei am Mittwoch einen Bericht der """"Kronen Zeitung"""".Der Zwischenfall hatte sich nach Angaben der Landespolizeidirektion Burgenland bereits in der Vorwoche ereignet. Der Lkw-Fahrer erzählte der Polizei bei seiner Befragung", dass er nicht wisse, wie die Zwei in den Transporter gekommen seien.Der Lenker hatte nach eigenen Angaben auf seiner Fahrt einen Zwischenstopp in Serbien gemacht. Dort dürften die Männer, während er schlief, unbemerkt in den Lkw gestiegen sein, hieß es von der Polizei. Als sie im Südburgenland den Laster verließen," dachten die Afghanen laut """"Kronen Zeitung"""""," sie befänden sich in Frankreich. Sie wurden in das Erstaufnahmezentrum Traiskirchen gebracht."""
"McDonald's führt in Österreich das Tischservice ein;""Wieder ein neues Kapitel bei McDonald's: Heuer wird flächendeckend ein Tischservice eingeführt.Die US-Fastfoodkette McDonald's schlägt in Österreich ein neues Kapitel auf. Nach einem Testbetrieb in vier Filialen wird der Burgerbrater heuer fast flächendeckend einen Tischservice einführen. Frankreich war vor drei Jahren das erste Land"," in dem auch serviert wurde. Initiiert wurde der Service damals von Isabelle Kuster. Die gebürtige Französin ist seit Oktober neue McDonald's-Österreich-Chefin.""""Gerade Familien"," aber auch ältere Menschen oder größere Gruppen können ihren Besuch damit noch entspannter gestalten""""", sagte Kuster im APA-Interview. Bestellen müssen die Kunden auch künftig an der Kassa oder beim Selbstbedienungsterminal. Sie können aber wählen, ob sie Burger, Pommes & Co. selbst mit zum Tisch nehmen oder serviert bekommen.McDonald's wolle mehr Nähe zu seinen Kunden aufbauen," lautet die neue Devise. Die neuen Servicemitarbeiter heißen """"Gästebetreuer"""" und sollen entsprechend geschult werden. Ein deutlicher Personalaufbau ist deswegen aber nicht zu erwarten. Die Kette beschäftigt derzeit rund 9.600 Mitarbeiter und Mitarbeiterinnen in 193 Restaurants.Österreich gilt im McDonald's-Reich für viele Innovationen als Testland. Beim Zustellservice etwa"," oder bei McCafe. """"Österreich ist ein kleines", großes Land. Klein von der Anzahl der Einwohner und Restaurants her," aber groß bei der Arbeit""""", so Kuster. Der neue Tischservice und der geplante Ausbau des Zustellservice seien logische Erweiterungen.Derzeit stellt die Fastfoodkette nur in Wien und Umgebung zu, heuer soll auch in den Bundesländern gestartet werden. Wo, ließ Kuster noch offen. Zusammengearbeitet wird mit Mjam und UberEats. Gespräche, wie man es in den Bundesländern handhaben will, liefen. Aus logistischen Gründen sei eine Zustellung aber nur in den Landeshauptstädten realistisch, es könne nicht in jedes Tal zugestellt werden.Die 59-jährige Kuster ist seit 30 Jahren bei McDonald's, die meiste Zeit davon war sie in Frankreich. Vor vier Monaten löste sie den langjährigen Österreich-Chef Andreas Schmidlechner (53) ab. Zu den Gründen sagte sie nichts. Schmidlechner habe eine neue Herausforderung gesucht.Schmidlechner führte vor knapp drei Jahren eine der größten Neuerungen bei McDonald's ein: Die Trennung von Bezahl- und Abholschalter. Seither wird auf der einen Seite bestellt und bezahlt, auf der anderen mit Rechnung und Nummer abgeholt. Speisen werden seit damals erst nach der Bestellung zubereitet und nicht auf Halde vorproduziert. Zudem wurde die Möglichkeit eingeführt, seinen Burger komplett individuell zusammenzustellen.Als 2016 die klassischen Menüs abgeschafft wurden, ging es vielen Kunden mit der Individualisierung zu weit. Die Proteste in den sozialen Medien waren groß," beklagt wurde vor allem der wegfallende Preisvorteil. """"Wir denken an die Wiedereinführung der Menüs. Es gibt den Wunsch nach Kombinationen"""""," kündigte Kuster heute an.Mehr Auswahlmöglichkeiten stellte die neue Chefin auch im vegetarischen Angebot in Aussicht. """"Das könnten wir besser machen"""""," räumte sie ein. Aktuell gibt es nur ein vegetarisches """"Laberl"""" aus Milchproteinen und Pflanzenfasern.McDonald's hat 2017 das nach eigenen Angaben beste Ergebnis seit der Eröffnung des ersten österreichischen Restaurants vor über 40 Jahren erzielt. Der Umsatz stieg im vergangenen Jahr um 6 Prozent auf 621 Mio. Euro. Im Schnitt bediente die Fastfoodkette täglich mehr als 400.000 Gäste. Der beliebteste Burger der Österreicher war auch im vergangenen Jahr der Cheeseburger. 27 Millionen Stück verkaufte der Burgerbrater davon..Vielleicht sollte auch an der Qualität gearbeitet werden.  Machtden Schachtlwirt auch nicht attraktiver! ständige Evolution...!Wandel ist die einzige Konstante...  zu Beginn war es ein langweiliger Burger im Styroporbecher"," jetzt auch individuelle sehr gute Burger im Vollkornweckerl und Kaffee und Kuchen auf Porzellan...Ein toller Weg!"""
