title;text
TUI-König Frenzel dankt ab - Neuer Chef baut weiter um;Generationenwechsel an der TUI-Spitze: Nach knapp zwei Jahrzehnten tritt Konzernchef Michael Frenzel ab. Sein Nachfolger, der frühere Mobilfunk-Manager Friedrich Joussen, krempelt gleich die Ärmel hoch und forciert den Umbau - daraus macht er bei seinem ersten Auftritt vor den TUI-Aktionären kein Geheimnis. “In den nächsten Wochen werden wir uns sehr genau die einzelnen Unternehmensbereiche vornehmen und - etwas salopp formuliert - vor der eigenen Haustür kehren”, sagte Joussen auf der Hauptversammlung in Hannover am Mittwoch. Es gelte, die Stärken des Unternehmens auszubauen und bei Schwächen entschlossen zu handeln. “Meine Geduld hört dort auf, wo die Performance der einzelnen Unternehmensteile nicht stimmt.” Er werde noch einige Monate benötigen, um einen Überblick zu haben. Für die 74.000 Mitarbeiter weltweit beginnt damit eine Zeit der Ungewissheit. Der frühere Vodafone-Deutschland-Chef legte bereits vor seinem offiziellen Amtsantritt los und besuchte Unternehmensteile, urlaubte probeweise in einem Club auf Mallorca und arbeite in Reisebüros mit. Davon brachte er auch positive Nachrichten mit: “Der Konzern hat eine hervorragende Ausgangsbasis.” TUI sei Branchenführer in Europa und der Reisemarkt wachse jährlich um drei Prozent. “REGENTSCHAFT DES NIEDERGANGS” Der TUI-Konzern in seiner derzeitigen Form ist das Werk von Frenzel. Der Ex-Banker hatte seinen Posten 1994 angetreten und den von Bergbau und Stahl dominierten Mischkonzern Preussag zum Touristik-Riesen TUI umgebaut. Er ist einer der dienstältesten Vorstandschefs eines börsennotierten Großunternehmens in Deutschland. Gleichzeitig ist er ein viel kritisierter Top-Manager. “Die Ära Frenzel ist eine Regentschaft des Niedergangs”, sagt Ingo Speich, Portfolio-Manager bei Union Investment, vor den Aktionären. Seit Frenzels Amtsantritt habe sich der Dax verdreifacht, die TUI-Aktie habe sich dagegen inklusive aller Dividendenzahlungen nicht bewegt. Andere Kritiker werfen Frenzel vor, dass es in seiner Amtszeit zu viele Strategiewechsel gab - mindestens 100 Unternehmen wurden unter seiner Ägide ge- und verkauft. Ein Beispiel: Frenzel hatte das Schifffahrtsgeschäft von Hapag-Lloyd zum zweiten Standbein von TUI ausgebaut, um das Auf und Ab der Reisekonjunktur abzufedern. Die Rechnung ging nicht auf und TUI baute seinen Anteil über die Jahre wieder ab. TUI hält 22 Prozent an Hapag-Lloyd und will ganz aussteigen. Zukunftsprojekte wie den Ausbau der Internet-Sparte hat das Unternehmen nach Ansicht von Beobachtern in dieser Zeit verpasst. Daneben plagt den Konzern eine teure Doppelstruktur: Das eigentliche Reise-Kerngeschäft wird nicht von TUI aus Hannover gelenkt, sondern ist bei der Tochter TUI Travel in Großbritannien gebündelt. “Sicherlich nicht optimal”, sagte Frenzel. Um dem künftigen Konzernumbau nicht im Weg zu stehen, gibt er am 25. März vorzeitig sein Mandat als Chairman von TUI Travel ab. TUI hält an der britischen Tochter 56 Prozent. Im Januar war ein Anlauf für ein Zusammengehen bereits gescheitert. Die Übernahmegespräche zwischen beiden Unternehmen waren nach nur einer Woche auf Eis gelegt worden. Der angedachte Aktientausch wäre beim geplanten Austauschverhältnis nicht im Interesse der TUI-Eigner gewesen, hieß es seinerzeit. ROTE ZAHLEN Der Auftakt in das neue Geschäftsjahr verlief nicht nach Maß. Wegen schlechterer Ergebnisse der Tourismustochter TUI Travel und roter Zahlen bei der Reederei Hapag-Lloyd stand im vergangenen Quartal unter dem Strich für die TUI-Aktionäre ein Verlust von 137 Millionen Euro nach 88 Millionen Euro Verlust im Vorjahreszeitraum. Der Umsatz stieg um gut ein Prozent auf 3,5 Milliarden Euro. Der Konzern hält an seinen Erwartungen für das bis Ende September laufende Geschäftsjahr fest: Bei leicht steigenden Umsätzen soll unter dem Strich ein positives Konzernergebnis stehen. Das operative Ergebnis soll das Niveau des Vorjahres erreichen.
"ING streicht beim Konzernumbau weitere 2400 Stellen;""Dem tiefgreifenden Umbau beim niederländischen Bank- und Versicherungskonzern ING fallen weitere 2400 Stellen zum Opfer. Betroffen ist diesmal das Filialgeschäft in Belgien und den Niederlanden und dort vor allem die Call-Center sowie die IT", wie der Finanzriese mitteilte. “Die Kunden wandern rapide in die digitale Welt ab, und darauf müssen wir reagieren”, sagte Finanzchef Patrick Flynn zu Reuters. Anders als die ING-DiBa in Deutschland ist ING auf seinen Heimatmärkten bisher vor allem als Filialbank aktiv. Der Abbau soll bis Ende 2015 vollzogen sein. ING-Chef Jan Hommen schloss am Mittwoch weitere Stellenstreichungen nicht aus. ING hat in den vergangenen 15 Monaten schon den Abbau von 7500 Arbeitsplätzen angekündigt, neun Prozent der Belegschaft. Damit will der Finanzkonzern die jährlichen Kosten bis 2015 um eine Milliarde Euro senken. ING löst sich derzeit vom angestammten Modell eines kombinierten Bank- und Versicherungskonzerns - eine Forderung des Staates für die Finanzhilfen, die das Unternehmen in der Finanzkrise gebraucht hatte. Für die Versicherungstöchter in den USA wird ein Börsengang vorbereitet. Das Geschäft in Asien wird scheibchenweise verkauft, wovon sich ING einen Erlös von bis zu sieben Milliarden Euro erhofft. Unter anderem ist die Tochter in Malaysia schon weg, was den Gewinn im vierten Quartal um mehr als 700 Millionen Euro aufbesserte. Unter dem Strich lag das Ergebnis bei 1,43 Milliarden Euro, 21 Prozent höher als zuvor. Im Kerngeschäft fiel der Gewinn vor Steuern in der Banksparte aber um 72 Prozent auf 184 Millionen Euro. Er blieb deutlich hinter den Erwartungen der Analysten zurück. Die Versicherungssparte schaffte dagegen mit einem Plus von 272 Millionen Euro die Gewinnwende. Im Gesamtjahr 2012 lag der Gewinn im Kerngeschäft mit 2,6 Milliarden Euro um gut fünf Prozent unter dem Vorjahresniveau, unter dem Strich stand mit 3,89 Milliarden Euro aber ein Minus von fast einem Drittel. 626 Millionen Euro habe allein der Abbau von Risiken gekostet, 175 Millionen entfielen auf die Bankenabgabe in den Niederlanden. Hier drohen ING 2014 weitere Lasten: Denn die Regierung will die Kosten der Verstaatlichung des Immobilienfinanzierers SNS Reaal auf die Banken abwälzen; ING veranschlagt dafür 300 bis 350 Millionen Euro. In Deutschland betreibt ING mit der ING-DiBa die größte Online-Bank. 2012 schrieb sie im hiesigen Geschäft, zu dem auch der Immobilienkredit-Vermittler Interhyp gehört," 414 Millionen Euro Gewinn vor Steuern."""
Ifo: Weltwirtschaftsklima hellt sich wieder auf;Die Erholung der globalen Konjunktur kommt Anfang 2013 voran. Das Barometer des Ifo-Instituts für das Weltwirtschaftsklima kletterte im ersten Quartal nach zwei Rückgängen um 11,7 auf 94,1 Punkte. Experten beurteilten die Lage nur etwas besser. Die Geschäftsaussichten für die nächsten sechs Monate hellten sich dagegen auf. “Nach dem Stillstand im vergangenen Halbjahr scheint die Weltkonjunktur wieder Tritt zu fassen”, sagte Ifo-Präsident Hans-Werner Sinn am Mittwoch. Das Ifo befragte 1169 Ökonomen aus 124 Ländern. Den stärksten Aufwind verzeichnete das Münchner Ifo-Institut in Asien, wo der Indikator nun wieder über seinem langfristigen Durchschnitt liegt. In Nordamerika zog hauptsächlich die günstigere gegenwärtige Situation die Stimmung nach oben. “Doch trotz der Verbesserung ist die aktuelle Lage in dieser Region nicht ganz zufriedenstellend”, schränkte Sinn ein. Auch in Westeuropa entwickle sich die Konjunktur noch eher schwach. Da sich die Erwartungen jedoch aufgehellt hätten, habe sich das Wirtschaftsklima insgesamt leicht verbessert. Die Euro-Zone steckt derzeit in der Rezession und kämpft sich nur mit Mühe aus der Krise heraus. Während Deutschland vergleichsweise gut dasteht, fällt das andere Schwergewicht Frankreich etwas zurück.
Deutschland - G20 sollte Position zu freien Wechselkursen teilen;Deutschland hofft, dass sich nach den G7 auch die 20 führenden Industrie- und Schwellenländer G20 zu marktbestimmten und politisch nicht gesteuerten Wechselkursen bekennen. “Ich bin sehr froh, dass wir hoffentlich die Frage der Wechselkurse .... erst mal und vorläufig abgeschlossen haben durch ein neues G7-Statement (vom vergangenen Dienstag)”, sagte ein hoher deutscher Regierungsvertreter am Mittwoch in Berlin. Das Dokument liege sehr nahe bei den letzten G7- und G20-Erklärungen zu diesem Thema. Die Kernbotschaft, “die alle G7-Staaten akzeptiert haben - ich hoffe, auch die G20-Staaten akzeptieren werden”, laute, dass Wechselkurse am Markt gebildet würden und kein Ziel der Politik seien. Darüber gebe es keinerlei Dissens in der Gruppe der G7. Der Regierungsvertreter kündigte an, Deutschland werde beim G20-Finanzministertreffen in Moskau Ende der Woche wieder auf Strukturreformen in den einzelnen Ländern drängen. Die Debatte um Wechselkurse dürfe nicht dazu führen, “dass die Staaten die Strukturreformen vernachlässigen”. Deutschland werde zudem dafür plädieren, eine Nachfolgeregelung für die sogenannten Toronto-Ziele - eine Halbierung der Staatsdefizite bis 2013 und eine Schuldenstandsstabilisierung bis 2016 - zu vereinbaren. Für Wachstum sei es unbedingt nötig, dass die Staaten ihre Schuldenprobleme in den Griff bekommen. “Wir glauben fest daran.” Als Beispiel für ein solches Mittelfristziel nannte der Regierungsvertreter einen ausgeglichenen Staatshaushalt bis 2020.
Obama fordert von Kongress Kompromissbereitschaft;US-Präsident Barack Obama will in seiner zweiten Amtszeit der Wirtschaft einen kräftigen Schub geben und setzt dabei auf den internationalen Handel. Der Präsident kündigte Gespräche über ein transatlantisches Freihandelsabkommen mit der Europäischen Union an. In seiner Rede zur Lage der Nation forderte Obama am Dienstagabend den tief gespaltenen Kongress auf, ihn bei seinen Plänen zu unterstützen, die Wirtschaft zu beleben und die Mittelschicht zu stärken. Er trat für Milliardeninvestitionen in Straßen und Brücken ein und will das Bildungssystem auf Vordermann bringen. Zudem kündigte der Präsident Reformen im Waffen- und Einwanderungsrecht an. Die Rede vor beiden Parlamentskammern wurde vom erbitterten Streit mit den Republikanern über die Steuer- und Haushaltspolitik überschattet. Obama sagte, die Bürger verlangten von der Regierung nicht, jedes Problem zu lösen. Aber sie erwarteten, die Interessen des Landes über die der Parteien zu stellen. “Sie erwarten von uns, vernünftige Kompromisse zu finden.” Doch bei vielen der nun vorgelegten Vorschläge dürfte Obama bei den Republikanern auf Widerstand stoßen. So will er den gesetzlichen Mindestlohn von 7,25 Dollar auf 9 Dollar in der Stunde anheben. In der Regel sind Republikaner gegen eine Anhebung und verweisen darauf, dass Unternehmen dann Arbeiter entlassen würden. Auch mit seinem Plan, 50 Milliarden Dollar für Infrastruktur wie marode Straßen oder Brücken auszugeben, trifft Obama auf Skepsis. Ein Konjunkturprogramm im Umfang von 787 Milliarden Dollar hatte in seiner ersten Amtszeit nicht die erwünschte Wirkung auf die Arbeitslosenquote, die derzeit bei 7,9 Prozent liegt. Im historischen Vergleich ist dies ein hoher Wert. Obamas Ziel ist es, die Mittelschicht zu unterstützen. Er griff ein Thema seines Wahlkampfes auf und verwies auf Rekordgewinne bei den Unternehmen, während sich die Löhne seit mehr als einem Jahrzehnt kaum bewegten. Erneut forderte Obama Steuererhöhungen für reiche Amerikaner. Zugleich sprach sich Obama für Reformen im Bildungssystem aus. Dabei sieht er ein Vorbild in Deutschland: Hier verließen die Abiturienten die Schule mit einem Abschluss, der einem technischen Abschluss an einem Community College in den USA entspricht, sagte der Präsident. An dieser Stelle bestehe Handlungsbedarf. Für seine Vorschläge hat er etwa ein Jahr Zeit, weil Ende 2014 wieder Kongresswahlen anstehen. Obamas republikanischer Widersacher John Boehner, der mit finsterer Miene hinter ihm saß, ließ noch während der Rede eine Mitteilung verbreiten. Darin kritisierte er, Obama habe seine Ansprache nicht genutzt, um eine Lösung vorzuschlagen. TRANSATLANTISCHE FREIHANDELSZONE Zwar konzentrierte sich Obama in seiner Rede auf Inlandsthemen. Er macht sich aber für ein weitreichendes Freihandelsabkommen mit der Europäischen Union stark. “Ich kündige die Aufnahme von Gesprächen über ein umfassendes Handels- und Investitionsprogramm mit der Europäischen Union an”, sagte er. Ein transatlantischer Handel, der frei und fair sei, stütze Millionen gut bezahlter Stellen in Amerika. Auch Kanzlerin Angela Merkel hatte sich für ein Freihandelsabkommen mit den USA ausgesprochen. Sie wird dabei von der deutschen Industrie unterstützt. Zudem sollten die Verhandlungen über ein trans-pazifisches Handelsabkommen mit asiatischen Staaten abgeschlossen werden, sagte Obama. Auf dem Gebiet der Außenpolitik kündigte Obama wie erwartet an, die US-Truppenstärke in Afghanistan innerhalb eines Jahres um etwa die Hälfte zu verringern. Bis Anfang des kommenden Jahres würden 34.000 Soldaten vom Hindukusch abgezogen. Die Truppen würden sich künftig auf die Ausbildung und Ausrüstung der afghanischen Armee und den Kampf gegen die Al-Kaida konzentrieren, sagte Obama. Wie viele US-Soldaten nach 2014 in Afghanistan stationiert bleiben, bleibt aber unklar. Der Truppenabzug hat auch Konsequenzen für den Einsatz der Bundeswehr und anderer Länder, die von der gewaltigen Militärmaschinerie der USA abhängig sind. Derzeit sind knapp 4300 deutsche Soldaten am Hindukusch im Einsatz. Nach dem Atomtest in Nordkorea will Obama die US-Raketenabwehr stärken. Die USA würden zudem der Welt helfen, auf die Bedrohung durch das kommunistische Land zu reagieren. Das isolierte Nordkorea hatte einen Atomsprengsatz unterirdisch getestet und damit weltweit Kritik auf sich gezogen. Der UN-Sicherheitsrat verurteilte den Test.
Union trotz Schavan-Debatte stark in Umfrage;Der Union hat die Debatte um die Plagiatsvorwürfe gegen die frühere Bildungsministerin Annette Schavan anscheinend nicht geschadet. In dem am Mittwoch veröffentlichten stern-RTL-Wahltrend klettert sie im Vergleich zur Vorwoche um zwei Punkte, und damit zum zweiten Mal in diesem Jahr auf 43 Prozent. Das ist im stern-RTL-Wahltrend der beste Wert seit mehr als sieben Jahren. Die Union hat damit die Vertrauensdelle nach der verlorenen Niedersachsenwahl wieder wettgemacht. Bei der FDP dagegen verpufft der Rückenwind nach ihrem überraschend guten Abschneiden in Niedersachsen: Sie fällt um einen Punkt auf nur noch drei Prozent. Die Liberalen wären damit erneut nicht im neuen Bundestag vertreten. Wenig Neues gibt es bei den Oppositionsparteien: Der SPD wollen unverändert 25 Prozent der Wähler ihre Stimme geben. Die Linke verharrt bei sieben Prozent. Die Grünen geben einen Punkt ab, bleiben aber mit 14 Prozent deutlich über ihrem Wahlergebnis von 10,7 Prozent bei der letzten Bundestagswahl. Die Piraten hätten mit drei Prozent weiter keine Chance auf einen Einzug ins Parlament. Auf sonstige Parteien entfallen fünf Prozent. Mit 39 Prozent sind SPD und Grüne zusammen damit vier Punkte schwächer als die Union. Befragt wurden vom 4. bis 8. Februar 2505 repräsentativ ausgesuchte Bundesbürger. Die Fehlertoleranz liegt bei 2,5 Prozentpunkten.
Gewinnmitnahmen stoppen Rally an japanischer Börse;Die abgebremste Talfahrt des Yen hat der Börse in Tokio am Mittwoch Verluste eingebrockt. Nach der Rally des Vortags realisierten Investoren nun ihre Gewinne. Auf den übrigen Aktienmärkten in Fernost griffen Anleger dagegen weiterhin zu. Der MSCI-Index für Aktienmärkte außerhalb Japans lag 0,8 Prozent im Plus. Vor allem Kurssteigerungen bei australischen Titeln nach der Vorlage eines Rekordergebnisses der Commonwealth Bank of Australia zogen den Index nach oben. Ein deutliches Plus verbuchte auch der Aktienmarkt in Südkorea. Die Börsen in China, Taiwan und Hongkong blieben dagegen wegen des Neujahrfests weiterhin geschlossen. Der Nikkei fiel um 1,04 Prozent auf 11.251 Punkte. Am Tag zuvor war er noch auf den höchsten Stand seit 33 Monaten geklettert. Auf den Verkaufszetteln standen am Mittwoch vor allem Exportwerte, da der Yen seine Talfahrt nicht fortsetzte. Papiere von Toyota gaben um 1,8 Prozent nach. Bei Sony betrug das Minus sogar mehr als fünf Prozent. Aktien des Kamera-Herstellers Olympus fielen um 2,7 Prozent, nachdem der Konzern wegen des schwachen Verkaufs von Digitalkameras seine Jahresprognose gekürzt hatte. Weitere Impulse erhoffen sich Investoren nun aus Moskau, wo sich am Freitag und Samstag Vertreter der 20 führenden Industrie- und Schwellenländer treffen. Ein wichtiges Thema sind dabei die Wechselkurse. Japan wird vorgeworfen, mit einer extrem lockeren Geldpolitik den Wert seiner Währung zu drücken und sich dadurch Wettbewerbsvorteile auf dem Weltmarkt verschaffen zu wollen. Die Regierung in Tokio verweist dagegen auf den Kampf gegen die Deflation. Die Talfahrt des Yen aufgrund der geöffneten Geldschleusen hat in den vergangenen Wochen die Rally an der Tokioter Börse befeuert. Am Donnerstag endet ein zweitägiges Treffen der Bank of Japan, von dem allerdings keine weitere geldpolitische Lockerung erwartet wird. Allerdings erhoffen sich Marktteilnehmer weitere Schritte nach dem im kommenden Monat anstehenden Führungswechsel an der Spitze der Notenbank. “Bisher wurde der Yen durch Erwartungen auf eine mutige Geldpolitik geschwächt, ab jetzt muss Japan die Politik umsetzen, um solche Erwartungen zu rechtfertigen”, sagte der für Japan zuständige Chef-Volkswirt Naohiko Baba von Goldman Sachs.
Großbank SocGen verschärft Sparkurs nach Quartalsverlust;Die französische Großbank Societe Generale tut es ihren internationalen Konkurrenten gleich und schnürt ihren Gürtel noch enger. In den kommenden drei Jahren sollen die Kosten deutlich sinken, wie Vorstandschef Frederic Oudea am Mittwoch ankündigte. “Unser wichtigstes Ziel ist es, unser Haus effizienter und flexibler zu machen”, erklärte er. Die Universalbank aus Privatkundengeschäft und Investmentbanking stehe nicht zur Disposition, doch müsse SocGen an der einen oder anderen Stelle einen Schnitt machen und Bereiche neu ordnen. Details nannte Oudea noch nicht. Fest steht aber, dass er die Generalüberholung mit einem neuen Finanzchef an seiner Seite angehen wird: Philippe Heim tritt die Nachfolge von Bertrand Badre an, der den Posten nach nur einem Jahr aufgibt und zur Weltbank wechselt. SocGen hatte sich zuletzt darauf konzentriert, Risiken in der Bilanz abzubauen und die Kapitaldecke zu stärken. Doch das reicht nicht. Frankreichs zweitgrößtes börsennotiertes Finanzinstitut steht wie die meisten europäischen Geldhäuser vor der Aufgabe, das Geschäftsmodell komplett zu überdenken. Die strengere Regulierung drückt auf die Margen, die Privatkunden sind wegen der Schuldenkrise zutiefst verunsichert und die Investmentbanker müssen mit volatilen Märkten leben. Vielerorts stehen deshalb Stellenstreichungen an: Zuletzt kündigte die britische Großbank Barclays am Dienstag den Abbau von mindestens 3700 Jobs an. Auch bei der Deutschen Bank müssen mehr als 2500 Leute gehen. Dass es auch bei SocGen nicht rund läuft, zeigten die Zahlen zum vierten Quartal 2012: Das Institut fuhr einen Nettoverlust von 476 Millionen Euro ein - doppelt so viel, wie Analysten befürchtet hatten. Im Vorjahreszeitraum hatte noch ein Gewinn von 100 Millionen zu Buche gestanden. Experten taten sich schwer, das Zahlenwerk zu lesen. “Eine unübersichtliche Bilanz mit vielen Sonderposten”, schimpfte ein Pariser Händler. SocGen hatte nicht nur die eigenen Verbindlichkeiten neu bewertet, sondern auch Abschreibungen verbucht. Außerdem legte das Institut überraschend 300 Millionen Euro für Rechtsstreitigkeiten zurück, ohne einen konkreten Grund zu nennen. Im Skandal um Zinsmanipulationen gehört SocGen zum Kreis der verdächtigen Banken. Ihnen wird vorgeworfen, von 2005 bis 2009 den Londoner Interbankenzins Libor mit falschen Angaben zu ihren Gunsten manipuliert zu haben. Die Unsicherheit verprellte die Anleger: Die SocGen-Aktie verlor in Paris am Vormittag über drei Prozent. Selbst die Dividende konnte die Investoren nicht locken. Nachdem sie 2011 noch leer ausgegangen waren, sollen sie nun für das abgelaufene Jahr 45 Cent pro Anteilsschein bekommen.
Neuer TUI-Chef kündigt radikalen Konzernumbau an;Der designierte TUI-Chef Friedrich Joussen stellt die 74.000 Mitarbeiter des Reisekonzerns auf harte Zeiten ein. “In den nächsten Wochen werden wir uns sehr genau die einzelnen Unternehmensbereiche vornehmen und - etwas salopp formuliert - vor der eigenen Haustür kehren”, sagte Joussen laut Redetext auf der TUI-Hauptversammlung in Hannover am Mittwoch. Es gelte, die Stärken des Unternehmens auszubauen und bei Schwächen entschlossen zu handeln. “Meine Geduld hört dort auf, wo die Performance der einzelnen Unternehmensteile nicht stimmt.” TUI müsse schlanker sowie kapital- und kosteneffizienter werden, betonte der frühere Vodafone-Deutschland-Chef. Der scheidende TUI-Chef Michael Frenzel, der auf der Aktionärsversammlung nach 19 Jahren die Leitung des Unternehmens abgibt, wies auf eine weitere Baustelle hin. Die Doppelstruktur des Konzerns aus der Holding TUI AG in Hannover und dem eigentlichen Reisegeschäft bei der Tochter TUI Travel sei “sicherlich nicht optimal”, sagte er. Durch eine Auflösung könnten Einsparungen erzielt werden. Um dem künftigen Konzernumbau nicht im Weg zu stehen, gibt der 65-jährige noch ein weiteres Amt auf. Am 25. März werde er vorzeitig sein Mandat als Chairman von TUI Travel abgeben. TUI hält an der britischen Tochter 56 Prozent.
Marathon-Chef Frenzel hinterlässt bei TUI größere Verluste;Michael Frenzel verabschiedet sich nach knapp zwei Jahrzehnten an der TUI-Spitze mit größeren Verlusten aus dem Amt. Hauptgründe sind das schlechtere Ergebnis der Tourismustochter TUI Travel und rote Zahlen bei der Reederei Hapag-Lloyd. So stand im vergangenen Quartal unter dem Strich für die TUI-Aktionäre ein Verlust von 137 Millionen Euro nach 88 Millionen Euro Verlust im Vorjahreszeitraum, wie TUI am Mittwoch mitteilte. Der Umsatz stieg um gut ein Prozent auf 3,5 Milliarden Euro. Es ist das letzte Ergebnis, das Frenzel vorstellt. Der 65-jährige übergibt sein Amt auf der Hauptversammlung, die am Morgen in Hannover beginnt, an den früheren Vodafone-Deutschland-Chef Friedrich Joussen. Der Ex-Banker Frenzel ist einer der dienstältesten Vorstandschef eines börsennotierten Großunternehmens in Deutschland: Er hatte seinen Posten 1994 angetreten und den von Bergbau und Stahl dominierten Mischkonzern Preussag zum Touristik-Riesen TUI umgebaut. Kritiker werfen Frenzel vor, dass es in seiner Amtszeit zu viele Strategiewechsel gab - mindestens 100 Unternehmen wurden unter seiner Ägide ge- und verkauft. Ein Beispiel: Frenzel hatte das Schifffahrtsgeschäft von Hapag-Lloyd zum zweiten Standbein von TUI ausgebaut, um das Auf und Ab der Reisekonjunktur abzufedern. Da die Frachtströme auf den Weltmeeren aber ähnlich unberechenbar sind wie das Buchungsverhalten von Urlaubern, baute TUI seinen Anteil über die Jahre wieder ab. TUI hält 22 Prozent an Hapag-Lloyd und will ganz aussteigen. Andere wichtige Zukunftsprojekte wie den Ausbau der Internet-Sparte hat das Unternehmen nach Ansicht von Beobachtern in dieser Zeit verpasst. Eine Online-Offensive hat für den neuen Chef Joussen also Priorität. Daneben wird er sich der teuren Doppelstruktur des Unternehmens widmen: Das eigentliche Reise-Kerngeschäft wird nicht von TUI aus Hannover gelenkt, sondern ist bei der Tochter TUI Travel in Großbritannien gebündelt. Joussen sagte bereits, dass die Konstruktion überprüft werden müsse. Der Konzern mit 74.000 Mitarbeitern hält an seinen Erwartungen für das bis Ende September laufende Geschäftsjahr fest: Bei leicht steigenden Umsätzen soll unter dem Strich ein positives Konzernergebnis stehen. Das operative Ergebnis soll das Niveau des Vorjahres erreichen.
