title,text,author,published,tags,source
Großangriff auf den FC Liverpool,"Den Oligarchen Roman Abramowitsch umgibt schon immer die Aura des Mysteriösen, und in den vergangenen Jahren haben die Geheimnisse eher noch zugenommen. Als sich die britisch-russischen Beziehungen nach dem Skandal um die Vergiftung des Ex-Spions Sergej Skripal eintrübten, verzögerte sich 2018 die Erneuerung seiner Aufenthaltsgenehmigung für seine Wahlheimat London. Zwar erhielt Abramowitsch bald die israelische Nationalität, dank der er weiterhin in Großbritannien einreisen kann. Dennoch macht er sich seither rar; in einem Maße gar, dass er nicht mehr im Stadion seines Fußballvereins Chelsea FC gesehen wurde.

Es hieß darüber lange Zeit auch, Abramowitsch habe das Interesse verloren und wolle den Klub verkaufen. Vorigen Herbst befragte die Zeitung „Guardian“ den Chelsea-Vorsitzenden Bruce Buck nach diesem Szenario. Bucks Antwort deutete in eine andere Richtung. „Lasst uns mal abwarten, was im nächsten Transferfenster passiert“, sagte er.

Chelsea hat Geld, und das liegt gar nicht mal wie früher nur an Spendierlaunen von Abramowitsch.",Florian Haupt,1596270088,"Fußball,FC Chelsea",welt
Scheuer präsentiert Ergebnisse des Luftfahrtgipfels,,,1595511058,"Wirtschaft,Krise wegen Corona-Pandemie",welt
Bürgermeister mit Tränengas beschossen – „Trump soll sich auf Corona konzentrieren“,"Anzeige

Die Proteste gegen Polizeigewalt und Rassismus in den USA reißen nicht ab. In der Westküstenstadt Portland wurden nach Angaben der Polizei Brandsätze auf das Gebäude eines Bundesgerichts geworfen. Dabei sei es vor dem Bauwerk auch zu Bränden gekommen, wie die Polizei am Mittwochabend (Ortszeit) auf Twitter mitteilte, ohne weitere Einzelheiten zu nennen.

Nach Medienberichten sprühten Sicherheitskräfte des Bundes daraufhin Tränengas in eine protestierende Menge. Dabei sei neben zahlreichen Demonstranten auch Bürgermeister Ted Wheeler von Tränengas getroffen worden. „Das ist abscheulich“, sagte Wheeler laut „USA Today“ über den Tränengaseinsatz, „es ist unter unserem Niveau.“

Wheeler habe zuvor über Stunden versucht, aufgebrachte Demonstranten zu beruhigen, berichtete die Zeitung weiter. Diese hätten eine schnellere Polizeireform in der Stadt sowie den Abzug der Sicherheitskräfte gefordert, die von der US-Regierung vergangene Woche gegen den Willen Wheelers entsandt worden waren. „Präsident Trump sollte sich auf das Coronavirus konzentrieren und seine Truppen aus der Stadt abziehen“, sagte Wheeler, der der Demokratischen Partei angehört. „Meine größte Angst ist, dass jemand stirbt.“

Lesen Sie auch Steigende Infektionszahlen Dieser Faktor erklärt die neuen Corona-Hotspots in den USA

Anzeige

In Portland kam es bei Protesten, die nach dem Tod des Afroamerikaners George Floyd bei einem brutalen Polizeieinsatz vor knapp zwei Monaten begannen, wiederholt zu gewaltsamen Auseinandersetzungen mit der Polizei. In einem ungewöhnlichen Schritt schickte die Regierung von Präsident Donald Trump Sicherheitskräfte in die Stadt. Dies soll nun auch in weiteren US-Metropolen geschehen.

Portland Bürgermeister Ted Wheeler (mittig im schwarzen Shirt) während der Proteste vor dem Zaun eines Gerichtsgebäudes Quelle: AP/Jonathan Maus

Trump kündigte am Mittwoch an, „Hunderte“ Beamte nach Chicago zu entsenden. Damit solle einer Welle der Gewalt in der Millionenmetropole begegnet werden. Dort habe es zuletzt eine „schockierende Explosion an Tötungen“ und Gewaltverbrechen mit Schusswaffengebrauch gegeben. „Dieses Blutvergießen muss ein Ende haben“, sagte Trump. „Wir haben keine andere Wahl, als uns einzumischen.“

Trump verspricht „Recht und Ordnung“ in den Städten

Die Regierung werde Sicherheitskräfte des Bundes auch in andere Städte schicken, kündigte Justizminister William Barr an. Mehr als 200 seien bereits in Kansas City. Eine vergleichbare Zahl an Beamten werde nach Chicago geschickt. 35 weitere würden nach Albuquerque in New Mexico entsandt. Nach Angaben des Justizministeriums ist die Zahl der Morde in Chicago im Vergleich zum Vorjahr deutlich angestiegen.

Anzeige

Um die Entsendung dieser Sicherheitskräfte ist zwischen der Trump-Regierung und Bürgermeistern ein Streit entbrannt. Trump, der sich am 3. November um eine Wiederwahl bewirbt, will Stärke zeigen. Er verspricht, in den Städten „Recht und Ordnung“ durchzusetzen. Bürgermeister wollen verhindern, dass es zum Einsatz von paramilitärisch anmutenden Sicherheitskräften des Bundes in ihren Städten kommt.","'Daniel Friedrich Sturm', 'Clemens Wergin'",1595509703,"Ausland,Portland",welt
Wer steuert die WHO?,"Der lautstärkste Kritiker der WHO ist der US-Präsident. Trump hat die UN-Organisation als „Marionette Chinas“ bezeichnet, wohl auch um von der dramatischen Lage in den USA abzulenken.

Auch wenn die Kritik politisch motivierte Polemik ist: Die WHO und ihre Vertreter haben fragwürdige Statements geäußert, die zur Linie Pekings passten – und teils nicht zur Wahrheit. So schrieb die WHO Mitte Januar auf Twitter, es gebe laut chinesischen Untersuchungen keine klaren Belege, dass das Virus von Mensch zu Mensch übertragen werde. Dabei war ihr seit mindestens zwei Wochen bekannt, dass es dafür deutliche Anzeichen gab, wie die WHO selbst an anderer Stelle sagte.

Ein verhängnisvoller Auftakt.","Birgit Herden, Wiebke Hollersen, Hinnerk Feldwisch-Drentrup",1595509695,"Wissenschaft,Weltgesundheitsorganisation",welt
"„Klopp überzeugte die Mannschaft im Café Pomp, dann übernahm er sie“","WELT: Jürgen Klopp ist bis heute der Bundesligatrainer mit den meisten Verfahren vor dem DFB-Sportgericht. Ist er schon als Spieler disziplinarisch aufgefallen?

Hans Lorenz: Nein. Zumindest nicht mehr als andere Spieler. Er war ein ausgesprochen disziplinierter Profi, der auch nie böse Fouls gespielt hat. Dennoch hatte er auch als Spieler regelmäßig mit dem Sportgericht zu tun. Wenn auch auf eine andere Art und Weise. Er war unter dem Vorsitzenden Karl Schubert, mein Vor-Vorgänger in diesem Amt, Beisitzer beim DFB-Sportgericht. Genau wie ich. Jürgen war so genannter Spieler-Beisitzer. Vor ein paar Tagen fiel mir noch das Protokoll der mündlichen Verhandlung gegen Jens Nowotny in die Hände. Da waren er und ich beteiligt. Und so kam es vor, dass er nach einem Spieltag als Richter eingesetzt war und wenige Wochen später wieder als Beschuldigter auftrat. Ein Vorfall ist mir in besonderer Erinnerung geblieben.

WELT: Bitte.",Lutz Wöckener,1595509679,"Fußball,Hans Lorenz",welt
So tödlich waren die Fernwaffen des Neandertalers,"Anzeige

Als die ersten Menschen vor 600.000 Jahren nach Mitteleuropa vordrangen, führten sie bereits das Feuer mit sich. Denn ohne dieses hätten sie dem kalten Klima kaum trotzen können. Doch der Homo heidelbergensis, wie er nach einem Fundort in Mauer bei Heidelberg genannt wird, entwickelte als erfahrener Jäger bald weitere Innovationen. Die berühmtesten kamen seit 1994 im Braunkohletagebau Schöningen bei Helmstedt ans Licht: neun Speere und ein beidseitig angespitztes Wurfholz, die ältesten Wurfwaffen der Menschheit.

Die Schöninger Speere sind die ältesten vollständig erhaltenen Wurfwaffen der Menschheit Quelle: picture alliance / Julian Stratenschulte/dpa

Die zwischen 1,80 und 2,30 Meter langen Schöninger Speere sind seitdem zu berühmten Objekten der Forschung geworden, zeugen sie doch von Fähigkeiten, die man bis dahin den Urmenschen nicht zugetraut hatte. Die Flugeigenschaften haben Wissenschaftler des University College London im Experiment untersucht. Darin wiesen sie nach, dass der Homo heidelbergensis mit dieser Waffe Beutetiere auf große Distanz erlegen konnte.

Lesen Sie auch Steinzeit Schon die Urmenschen entwickelten Hightech-Waffen

Als Vorbild für ihre Untersuchung wählten sich die Wissenschaftler den sogenannten Speer II. Er wurde von seinen Schöpfern aus dem Stamm einer Fichte mithilfe von Feuersteinklingen gefertigt und poliert, wiegt knapp 800 Gramm, ist 229 Zentimeter lang und hat einen maximalen Durchmesser von 3,7 Zentimetern. Sein Schwerpunkt liegt, gemessen von der Spitze, bei einem Drittel der Waffenlänge. Daraus folgerten Forscher, dass seine ballistischen Eigenschaften modernen Wettkampfspeeren entsprechen könnten.

Schädel eins Homo heidelbergensis Quelle: picture alliance / © Bruce Coleman/Photoshot.

Anzeige

Ihre Nachbauten ließ das Londoner Team von sechs trainierten Männern zwischen 18 und 34 Jahren auf Heuballen schleudern, die in Abständen von fünf Metern postiert waren. Es zeigte sich, dass von gut 100 Würfen jeder vierte das Ziel in 20 Meter Entfernung ziemlich genau traf, und das mit einer Wucht, die für ein Beutetier tödlich gewesen wäre.

Für Studienleiterin Annemieke Milks ist das ein klarer Beleg dafür, dass die Urmenschen in der Lage waren, Großwild mit verschiedenen Strategien zu jagen, nicht nur im Nahkampf, sondern auch auf größere Distanzen. Robuste und geübte Werfer konnten ihre Speere mit ökonomischer Treffsicherheit mindestens doppelt so weit werfen wie bislang angenommen.

Die Luftaufnahme zeigt das Forschungs- und Erlebniszentrum Paläon, in dem die Schöninger Speere verwahrt werden Quelle: dpa

Das lässt verschiedene Schlussfolgerungen zu. Zum einen muss der Homo heidelbergensis, der sich aus dem Homo erectus entwickelt hatte und zum Ahnen des Neandertalers wurde, über ähnliche motorische Fähigkeiten verfügt haben wie seine modernen Nachfahren. Und nicht nur die.

Anzeige

Milks verweist auf Studien an dem Skelett eines Neandertalers, das bei Tourville-la Rivière geborgen wurde. Dieser Urmensch entstand vor etwa 200.000 Jahren aus dem Homo heidelbergensis und besiedelte weite Teile Europas, bis er schließlich vom Homo sapiens verdrängt wurde. Das Skelett weist ein Trauma auf, das mit häufigem Werfen erklärt wird. Auch er war offenbar auf die Jagd aus der Distanz spezialisiert.

Das Schädelmodell einer Säbelzahnkatze im Paläon Quelle: picture alliance / Holger Hollemann/dpa

Die Fähigkeit, Waffen wie die Schöninger Speere herzustellen, zeugt auch von intellektuellen Fähigkeiten. Die Urmenschen waren offenbar schon in der Lage, Schlüsse aus ihren Erfahrungen bei der Jagd zu ziehen und technische Konsequenzen daraus zu ziehen.

Damit waren sie sehr erfolgreich. In ihrem steinzeitlichen Lager bei Schöningen wurden Tausende Knochen von Großtieren gefunden, vor allem von Wildpferden. Die Skelettreste einer Säbelzahnkatze zeigen, dass die Menschen ihre Speere nicht nur zur Jagd, sondern auch zur Verteidigung einsetzten.

Lesen Sie auch Evolution Nur durch Fleischkonsum war die Menschwerdung möglich

Anzeige

Die Qualität der Schöninger Speere stärkt die These, dass Homo seine steile Karriere vor allem seiner Fähigkeit zur Organisation der Jagd auf große Fleischlieferanten verdankt. Dazu mussten Gruppen von Jägern koordiniert werden, Waffen geformt und Strategien für die Ausnutzung und Konservierung der Beute entwickelt werden, was auf clevere Arbeitsteilung hindeutet. Der Zugriff auf nährstoffreiches Fleisch ermöglichte wiederum das Wachstum des Gehirns, was erneut den Jagderfolg steigerte und damit die intellektuelle Weiterentwicklung.

Die schlug sich in Frühformen sprachlicher Verständigung nieder. Wahrscheinlich beschränkte sich die Kommunikation von Homo heidelbergensis noch auf eine Abfolge von Grunzlauten. Aber mit seinem veränderten Rachenraum konnte er Laute bereits besser erzeugen als seine Vorfahren. Von den Speeren war es nicht mehr weit zum gesprochenen Wort.

Sie finden „Weltgeschichte“ auch auf Facebook. Wir freuen uns über ein Like.

Dieser Artikel wurde erstmals im Februar 2019 veröffentlicht.",Berthold Seewald,1595509620,"Geschichte,Schöninger Speere",welt
„Wir registrieren deutlich steigende Migrationszahlen“,,,1595509619,"Deutschland,Horst Seehofer",welt
So eröffnen Sie Ihr erstes Aktiendepot,"Positive Zinsen auf Tagesgeldkonten wird es auf Jahre nicht geben. Wer daher die Wertminderung seines Ersparten durch die Inflation vermeiden will, kommt um andere Anlageformen nicht umhin. Tatsächlich tragen sich viele Deutsche inzwischen mit dem Gedanken in Aktien zu investieren. Doch davor steht eine andere Hürde: Die Eröffnung eines Depots. Dieses ist die Verwahrstelle für alle Wertpapiere und Grundvoraussetzung für den Aktienkauf. Den meisten, die noch nie mit Aktien zu tun hatten, stellen sich dazu viele Fragen. Doch diese lassen sich leicht klären, und in sieben Schritten kann jeder sein passendes Depot eröffnen.",Frank Stocker,1595509200,"Verbraucher,Geldanlage",welt
Bewährungsstrafe für Ex-KZ-Wachmann,,,1595509200,"Panorama,75 Jahre nach Kriegsende",welt
Am 23. April 2021 kommt es zum Höhepunkt von Chinas Dreifach-Mission,Mit der Mission Al Amal („Hoffnung“) will Dubai künftig in der Top-Liga der Raumfahrt mitspielen. Erstmals schickt eine arabische Nation einen Satelliten in die Mars-Umlaufbahn.,Gerhard Hegmann,1595508905,"Wirtschaft,Flug zum Mars",welt
