title,text,author,published,tags,source
„Er ist immer noch fantastisch“,"In Absprache mit Coach Buijs will Robben sein Pensum nun langsam steigern. Eine halbe Stunde sei für den Anfang das „maximal Machbare“ gewesen. „Darauf können wir aufbauen, die Anzahl der Spielminuten ausweiten“, sagte er. Es werde sicher auch mal Rückschläge geben und Spiele, bei denen er nicht auf dem Platz stehen werde. „Ich gebe mein Bestes, lasst uns das so gut wie möglich machen.“","'Julien Wolff', 'Joachim Löw', 'Rouven Chlebna', 'Christoph Cöln', 'Tobias Escher', 'Von Julien Wolff'",1598181807,"Fußball,Comeback von Arjen Robben",welt
Berliner Linke fordert staatliche Kaufhäuser,Zur Standortrettung von Galeria-Karstadt-Kaufhof-Filialen will die Berliner Linke landeseigene oder genossenschaftliche Kaufhäuser gründen. Das Modell gab es unter anderem in der DDR und der frühen Bundesrepublik in Form der Handelskette „Konsum“.,,1598181802,"Videos,Rettung von Karstadt-Standorten",welt
Geringes Infektionsgeschehen an den Schulen,"Anzeige

Maskenpflicht für Grundschüler, Maskenpflicht während des Unterrichts, Atteste zur Befreiung vom Unterricht, die Durchmischung auf dem Schulhof oder der fehlende Unterricht in Kleingruppen – zu diesen und vielen andere Themen meldeten sich in den vergangenen beiden Wochen Eltern bei der Hamburger CDU, die eine Art Sorgentelefon zum Schulstart eingerichtet hatte. Insgesamt hätten sich bis Freitag 73 Eltern oder Schüler über die Zustände an den Schulen beschwert oder Informationen eingeholt, hinzu kamen zwei Dutzend Mails. Daraus eine allgemeine Unzufriedenheit abzulesen, ist allerdings hakelig – in Hamburg gibt es immerhin 285.000 Schülerinnen und Schüler an allgemein- und berufsbildenden Schulen. Hamburgs Schulsenator Ties Rabe (SPD) rechnete am Mittwoch in der Bürgerschaft vor, dass Eltern und Lehrer mit eingerechnet, fast 600.000 Hamburger „mit Veränderungen in der Schule direkt beschäftigt sind“.

Lesen Sie auch Verordnung Schüler müssen ab Montag Masken tragen - aber nicht im Unterricht

Und so wird die Lage an den Schulen, die nach dem Ende der Sommerferien flächendeckend in einen Regelbetrieb mit Hygiene- und Abstandsregelungen übergegangen sind, derzeit höchst unterschiedlich interpretiert. Gleiches gilt für unterschiedliche Studien zur Ansteckungsgefahr für oder durch Kinder und Jugendliche. Längst sucht sich auch in den entsprechenden Hamburger Internetforen jeder die Zahl und die wissenschaftliche Einschätzung heraus, die gerade für die eigene Argumentation passend ist. Vorhanden ist von allem reichlich. Wie also ist die aktuelle Datenbasis? Auf Anfrage der WELT AM SONNTAG lieferte die Behörde am Freitagmittag die neuesten Zahlen zum Infektionsgeschehen. So wurden in den vergangenen zehn Tagen insgesamt 43 Infektionen an den Hamburger Schulen registriert. Darunter waren 39 infizierte Schüler, zwei Schulkräfte in Sekretariaten und zwei Lehrer. Ein Blick auf die Verteilung der Fälle auf die Schulen zeigt, dass es keine Clusterbildung gibt. Am Mittwoch, Donnerstag und Freitag vergangener Woche waren Einrichtungen in Eimsbüttel, Stellingen, am Heidberg, in Bergstedt, Horn, Wilhelmsburg und Poppenbüttel betroffen, jeweils mit einer Erkrankung. Von einer Ansteckungswelle kann also nicht die Rede sein.

Schulsenator Rabe stuft die Lage deswegen auch weiterhin als entspannt ein. „Wir mussten in wenigen Wochen praktisch ein neues Schulsystem für 255.000 Schülerinnen und Schüler sowie 30.000 Schulbeschäftigten erfinden und tief in den Alltag von Eltern und Kindern eingreifen. Das hohe Interesse und die Aufregung in den sozialen Medien waren deshalb zu erwarten“, sagte er WELT AM SONNTAG. Die Schulleitungen würden aber melden, dass der Start gut geklappt habe. Rabe: „Die vielen neuen Regeln werden befolgt und bewähren sich gut. Hamburgs Schulen sind ein sicherer Ort, an dem jetzt endlich wieder richtig gelernt werden kann.“ Das sei für Kinder und Jugendliche sehr wichtig, denn das Lernen zu Hause sei nicht so erfolgreich wie das Lernen in der Schule. Kinder und Jugendliche hätten nicht nur das Recht, vor Corona geschützt zu werden, sondern „auch ein Recht auf eine unbeschwerte Kindheit, soziale Kontakte und eine gute Bildung“.

Lesen Sie auch Schulalltag in Corona-Zeiten „Sechs Stunden in einem hochkonzentrierten Pool von Aerosolen“

Lesen Sie auch Regelunterricht an Schulen Warum nun doch viel weniger Lehrer zur Risikogruppe gehören

Anzeige

Die Hamburger CDU sieht die Situation an den Schulen jedoch weiterhin anders. Ihr neuer Fraktionschef Dennis Thering wirft Rabe vor, den „Schulstart verstolpert zu haben“. Viele Eltern, Lehrer und Schüler würden sich fragen, was der Senat in den vergangenen fünf Monaten und in den Sommerferien gemacht habe. „Vieles wirkt unvorbereitet und planlos: Es gibt keine klaren Vorgaben, funktionierende Hygienekonzepte und Alternativpläne. Noch immer fehlen an Schulen Masken oder ist das regelmäßige Durchlüften nicht möglich“, sagte Thering. Auch der Umgang mit den Reiserückkehrern an den Schulen sei nicht ausreichend erörtert worden. Mit dem aus seiner Sicht bestehenden „Missmanagement des Senats“ werde der wichtige Vorsprung bei der Pandemie-Bekämpfung „wieder verspielt“.

Mehrere Möglichkeiten der Ansteckung

Tatsächlich sind die Zahlen bei den Neuinfektionen in der Gruppe der Kinder und Jugendlichen – wie überall im Bundesgebiet – auch in Hamburg stärker gestiegen als bei den älteren Bevölkerungsgruppen. Allerdings sind nachweisbare Ansteckungen im Schulbetrieb selbst dabei die Ausnahme, viele Jugendliche haben das Virus von Reisen mitgebracht, insbesondere aus der Türkei oder aus dem Kosovo. Wie Zahlen der Gesundheitsbehörde zeigen, gibt es die meisten Neu-Ansteckungen im Bezirk Mitte, der auch den höchsten Ausländeranteil aufweist. Zudem sind die Kinder und Jugendlichen im Vergleich zum Frühjahr auch wieder in Sportvereinen aktiv und sie treffen sich – mal legal, mal illegal – zu Partys oder zum „Cornern“ an den Partymeilen. Aus diesem Grund hatte der Senat das abendliche Alkoholverkaufsverbot an Kiosken auch für dieses Wochenende ausgesprochen.

Insgesamt bleibt das Infektionsgeschehen in Hamburg aber überschaubar. In der vergangenen Woche wurden 171 Neuinfektionen gemeldet. Würde diese Zahl in einem Wochenzeitraum bei mehr als 900 Fällen liegen, müsste der Senat über die Rücknahme von Lockerungen oder andere Maßnahmen zur Pandemie-Bekämpfung beraten. Stationär behandelt wurden mit Stand Freitagmittag 18 Personen in Hamburger Krankenhäusern, davon neun Patienten auf Intensivstationen.

Anzeige

Dieser Text ist aus der WELT AM SONNTAG. Wir liefern sie Ihnen gerne regelmäßig nach Hause.",Jörn Lauterbach,1598180616,"Hamburg,Bilanz nach zwei Wochen",welt
„Maskenpflicht am Arbeitsplatz – das könnte auf jeden Fall ein Schritt sein“,,"Johannes Boie, Jacques Schuster",1598180459,"Deutschland,Annegret Kramp-Karrenbauer",welt
Nawalny soll vor seinem Zusammenbruch überwacht worden sein,,,1598180174,"Ausland,Russischer Bericht",welt
„Randale in der neuen Heimat“,"In mehreren deutschen Städten wird über die Umstände von Festnahmen durch Polizisten diskutiert. WELT-AM-SONNTAG-Herausgeber Stefan Aust sieht das Grundproblem auch in der Migrationspolitik. Zum Polizistenberuf hat er eine klare Meinung.

Anzeige

WELT AM SONNTAG: Auf der einen Seite nimmt der Respekt gegenüber der Polizei in manchen Gesellschaftsschichten ab. Auf der anderen Seite wird jede Aktion der Polizei kritischer begleitet als früher, so in dieser Woche auch in Hamburg bei einer Festnahme. Wieso hat sich das so entwickelt?

Stefan Aust: Generell gehört zu jedem staatlichen Handeln auch eine aufmerksame und kritische Begleitung durch die Gesellschaft, denn einen Obrigkeitsstaat wollen wir ja nicht. Also muss sich auch die Polizei dem stellen, das ist Teil des demokratischen Grundkonzepts. Was wir aber erleben, geht darüber hinaus. Auf der einen Seite hat der Respekt untereinander ohnehin abgenommen, zudem haben manche Zuwanderer aus anderen Kulturkreisen eine grundsätzlich andere Haltung der Polizei gegenüber. Hier müssen die Beamten jetzt ausbaden, was über Jahre in der Migrationspolitik versäumt wurde. Randale in der neuen Heimat gehören offenbar dazu.

Lesen Sie auch Einlass verweigert Ungebetene Partygäste bewerfen Polizisten mit Flaschen

Lesen Sie auch Gewalt und die Polizei Dein Freund und Gegner

WELT AM SONNTAG: Gibt es aus Ihrer Sicht einen Weg, wieder in ein besseres Gleichgewicht in dieser Frage zu kommen? Die Grünen und die Linken fordern eine Art unabhängige Beschwerdestelle.

Anzeige

Aust: Das ist nicht abwegig, auch die Bundeswehr hat den unabhängigen Wehrbeauftragten. Das könnte etwas Druck aus der schwierigen Gemengelage nehmen, jedes Bundesland kann das ja für sich entscheiden. Andererseits klärt die Polizei auch jetzt schon intern auf, vielleicht ist das manchmal aber nicht transparent genug.

Lesen Sie auch Polizeieinsatz gegen 15-Jährigen „Ich weiß, dass ich den Beamten provoziert hab“

WELT AM SONNTAG: Würden Sie einem jungen Mann oder einer jungen Frau dazu raten, eine Karriere bei der Polizei anzustreben?

Aust: Ja, warum nicht? Da arbeiten sehr viele vernünftige und gut ausgebildete Menschen, es gibt Neues zu erleben und man kann mit den Herausforderungen wachsen. Die Bundespolizei zum Beispiel hat viele sehr gut ausgebildete Beamte, die auch zu Auslandseinsätzen abgestellt werden. Ich finde das attraktiv.

Anzeige

Stefan Aust ist Herausgeber der WELT AM SONNTAG. Die Fragen stellte Jörn Lauterbach.

Dieser Text ist aus der WELT AM SONNTAG. Wir liefern sie Ihnen gerne regelmäßig nach Hause.",Jörn Lauterbach,1598179808,"Hamburg,Stefan Aust über angebliche Polizeigewalt",welt
Sechsjähriger bei mutmaßlichem Autorennen gestorben,"Ein kleiner Junge wollte am Samstagabend in Dresden eine Straße überqueren. Dabei wurde er vom Wagen eines 31-Jährigen erfasst und starb. Die Polizei geht von einem illegalen Autorennen aus – und hat den Fahrer festgenommen.

Anzeige

Nach dem Tod eines Sechsjährigen infolge eines mutmaßlichen Autorennens in Dresden soll ein Gutachter den Hergang ermitteln. Das werde Zeit in Anspruch nehmen, teilte die Polizei mit und bat um weitere Zeugenhinweise. Bereits zuvor hatten Zeugenaussagen auf ein illegales Rennen gedeutet. Im Zuge der Ermittlungen hätten sich die Hinweise auf ein illegales Rennen verdichtet, teilte die Polizeidirektion Dresden mit.

Beschuldigt werden zwei Autofahrer im Alter von 31 und 23 Jahren. Beamte nahmen den Älteren am Sonntagnachmittag in seiner Wohnung in Dresden-Löbtau fest. Er befinde sich in Polizeigewahrsam und werde am Montag einem Ermittlungsrichter vorgeführt, hieß es.

Der Junge war am Samstagabend auf der Budapester Straße in Richtung Zentrum von einem Auto angefahren worden. Das Kind wurde gegen eine Bushaltestelle geschleudert. Es kam mit lebensgefährlichen Verletzungen in ein Krankenhaus und starb dort wenig später.

Lesen Sie auch Berliner Clans Wenn dich der „Türsteher“ vor dem Gerichtsgebäude abweist

Anzeige

Gegen den 31-Jährigen wird wegen fahrlässiger Tötung und gefährlichen Eingriffs in den Straßenverkehr ermittelt. Zudem wurde gegen beide Männer ein Ermittlungsverfahren wegen eines verbotenen Kraftfahrzeugrennens eingeleitet, wie die Polizei mitteilte. Die Führerscheine der beiden wurden eingezogen.

Raserei zum Straftatbestand erhoben

Raserei und illegale Straßenrennen gelten seit 2017 in Deutschland als Straftat und nicht mehr als Ordnungswidrigkeit. Nach dem Strafgesetzbuch wird das mit bis zu zwei Jahren Haft oder einer Geldstrafe geahndet. In Berlin sorgte ein Fall aus dem Jahr 2016 für Schlagzeilen, bei dem ein Raser wegen Mordes zu einer lebenslangen Freiheitsstrafe verurteilt worden war. Er hatte sich mit einem anderen Mann in der Berliner Innenstadt ein Rennen geliefert. Bei der Kollision mit einem anderen Auto starb ein Rentner. Der Bundesgerichtshof hatte vor ein paar Wochen das Urteil bestätigt.

Auch nach einem illegalen Autorennen mit einem Todesopfer in Moers hatte das Landgericht Kleve im Februar einen 22-jährigen Fahrer wegen Mordes verurteilt. Er bekam eine lebenslange Freiheitsstrafe. Eine 43 Jahre alte unbeteiligte Autofahrerin hatte im April 2019 tödliche Verletzungen erlitten, als der hoch motorisierte Wagen des Kosovaren gegen ihr Auto prallte.

Anzeige

Den zweiten Angeklagten, der das andere Auto bei dem Rennen gesteuert hatte, verurteilten die Richter in Kleve zu drei Jahren und neun Monaten wegen Teilnahme an einem verbotenen Kraftfahrzeugrennen mit Todesfolge.

Immer mehr Raser auf deutschen Straßen

Eine Umfrage unter den Bundesländern ergab unlängst, dass die Zahl der Raser auf Deutschlands Straßen wächst. Obwohl die Bundesregierung dies zum Straftatbestand machte, sind die Fallzahlen in vielen Bundesländern zum Teil dramatisch gestiegen. Demnach zählte die Polizei in neun Bundesländern im Jahr 2019 rund 1900 Fälle, etwa 700 mehr als ein Jahr zuvor. Darunter fallen neben illegalen Rennen auch Einzelraser, die mit Höchstgeschwindigkeit unterwegs waren sowie Flucht vor der Polizei bei Verfolgungsjagden.

Experten zufolge kommen organisierte illegale Rennen kaum noch vor. Häufig sind dagegen kurzfristige Rennen oder spontane Aufeinandertreffen. „Es kann auch einer allein sein, der sozusagen gegen die Stoppuhr fährt“, sagte ein Sprecher des bayerischen Innenministeriums.

Lesen Sie auch Gefängniskritiker Galli Warum die meisten Haftstrafen in Deutschland sinnlos sind

Anzeige

Verkehrssicherheitsforscher Jörg Kubitzki vom Allianz Zentrum für Technik in Ismaning (Bayern) hält das Phänomen für eine extreme Ausprägung allgemein zunehmender Rücksichtslosigkeit im Verkehr: „Die Mehrheit der Autofahrer verhält sich vernünftig, dennoch muss man bei einer wachsenden Zahl von Menschen einen Verfall der Verkehrsmoral beklagen, der sich auch noch durch eine ganze Reihe anderer Gefährdungen im Straßenverkehr ausdrückt.“

Marco Böhme, Verkehrsexperte der Linken, hält eine weitere Strafverschärfung bei illegalen Autorennen für wenig zielführend. Abschreckend sei lediglich die Erwartung, erwischt zu werden. Deshalb sollte die Polizei ihre Präsenz auf den Straßen erhöhen: „Gerade nachts fahren die Leute schneller als erlaubt.“ Die Linken seien dafür, dass in Großstädten 30 als Regelgeschwindigkeit gilt und nur auf größeren Straßen Tempo 50 zugelassen wird: „Das würde die Verkehrssicherheit erheblich erhöhen.“","'Eva-Maria Mester', 'Berthold Seewald'",1598179505,"Panorama,Dresden",welt
Baden-Württembergs Kultusministerin kritisiert Diskussion um Jim Knopf,"Video

Racial Profiling

Integrationsbeauftragte will Studie zu Rassismus in der Polizei, Seehofer will sie nicht",,1598179342,"Kultur,Rassismus-Debatte",welt
Apples Rekord-Bewertung zeigt die Anziehungskraft der Tech-Aktien,"Nie zuvor war ein Unternehmen an der Börse so viel wert wie der iPhone-Hersteller. Zwei Billionen Dollar entsprechen der gemeinsamen jährlichen Wirtschaftsleistung von 106 Ländern. Wie bei den vier anderen Billionen-Konzernen spiegelt der Kurs eine besondere Erwartung.

Anzeige

Zwei Billionen Dollar: So lautet die neue Rekordmarke. Nie zuvor hat ein privates Unternehmen an der Börse eine so hohe Bewertung erreicht. Geschafft hat dies nun Apple. Der iPhone-Hersteller war auch vor zwei Jahren bereits die erste westliche Firma gewesen, die die Schwelle von einer Billion Dollar Marktkapitalisierung überschritt, diese Woche folgte der nächste Meilenstein.

Der Ökonom Christian Rusche vom Institut der deutschen Wirtschaft (IW) hat ausgerechnet, dass der aktuelle Apple-Börsenwert dem Bruttoinlandsprodukt von 106 kleineren Volkswirtschaften entspricht. Die Menschen dieser 106 Nationen müssten also ein Jahr lang arbeiten, um mit ihren erzeugten Gütern und Dienstleistungen den Marktwert der Silicon-Valley-Firma aufzuwiegen.

Zu diesen 106 Staaten gehören zum Beispiel Litauen, Slowenien, Kroatien, Weißrussland, Uruguay, Costa Rica, Tunesien, Uganda, die Elfenbeinküste, Kamerun, Tansania und Nepal. Auch die Demokratische Republik Kongo mit ihren fast 87 Millionen Einwohnern zählt dazu. Insgesamt leben in den 106 Ländern 915 Millionen Menschen. „Der Vergleich verdeutlicht die hohe Bewertung von Apple, weil man sehen kann, wie viele Menschen in mehr als 100 Ländern ein Jahr arbeiten müssten, um sich das Unternehmen zu kaufen“, erklärt der Ökonom.

„Wirklich groß ist Apple nicht“

Anzeige

Apple hatte zuletzt 137.000 Beschäftigte und machte im zweiten Quartal 2020 mit rund 60 Milliarden Dollar Umsatz elf Milliarden Dollar Gewinn. „Wirklich groß ist Apple also nicht. Das Unternehmen wird an der Börse nur sehr hoch bewertet, weil es mit so wenigen Beschäftigten so hohe Erlöse und Erträge schafft“, sagt Wettbewerbsexperte Rusche. Bei der Bewertung von zwei Billionen Dollar schwinge die Idee mit, dass Apple weiter so innovativ und profitabel bleiben wird und auch in Zukunft wächst: „Die hohe Bewertung basiert auf künftiger Größe, nicht unbedingt auf aktueller.“

Apple ist nicht der einzige Konzern mit 13-stelligem Börsenwert. Insgesamt fünf Unternehmen vereinen inzwischen einen Marktwert von mehr als einer Billion Dollar auf sich. Neben Apple sind das die US-Technologieunternehmen Amazon und Microsoft mit je rund 1,6 Billionen sowie die Google-Mutter Alphabet mit gut einer Billion. Dazwischen schiebt sich der halbstaatliche saudische Ölkonzern Saudi Aramco mit 1,8 Billionen Dollar Kapitalisierung.

Lesen Sie auch US-Wahlen Mit diesen Indexfonds investieren Sie in das neue Amerika

Nach ihrem Börsengang Ende 2019 hatten sich die Saudis eine Zeit lang an die Spitze geschoben und kurzfristig ebenfalls die Zwei-Billionen-Dollar-Marke erreicht. Der Einbruch der Ölpreise führte 2020 allerdings zu einer Kursschwäche bei Energiewerten, die Saudi Aramco zurückwarf. Bei Ölkonzernen ergibt sich der Börsenwert aus den bestätigten Reserven im Boden, die noch ausgebeutet werden und mit einer bestimmten Marge verkauft werden können. Sinken die (erwarteten) Rohstoffpreise, reduziert sich auch der Börsenwert der Förderunternehmens.

Anzeige

Bei einer Software-Firma wie Apple ist es anders. Hier hängt die Bewertung an der Projektion künftiger Verkaufserfolge. Die Kontakt- und Reisebeschränkungen der Corona-Zeit haben die Bedeutung digitaler Kommunikation wachsen lassen, was die Apple-Börsenrallye seit dem Frühjahr erklärt. Gemessen am Jahrestief im März, hat sich der Kurs mehr als verdoppelt. Inzwischen glauben viele Beobachter aber Übertreibungen zu erkennen, die auf anhaltende, gefühlsgetriebene Käufe durch US-Privatanleger zurückgehen, die sich um die Bewertungen nicht sehr scheren. Ein oder zwei Billionen, was macht das schon für einen Unterschied.

Dieser Text ist aus der WELT AM SONNTAG. Wir liefern sie Ihnen gerne regelmäßig nach Hause.",Daniel Eckert,1598178926,"Geld,Zwei Billionen Dollar",welt
Schüler müssen ab Montag Masken tragen - aber nicht im Unterricht,"Betroffen sind alle Personen, die in Schleswig-Holstein ein Schulgelände betreten. Ein Verstoß gegen die Maskenpflicht in Bussen und Bahnen wird teuer. Hamburg vermeldet wenige Neuinfektionen.

Anzeige

Schüler und Lehrer in Schleswig-Holstein müssen von Montag an Masken in der Schule tragen – aber nicht im Unterricht. Dazu hat das Kabinett in Kiel wie angekündigt eine Ergänzung der Corona-Bekämpfungs-Verordnung verabschiedet. Darin ist nun eine Regelung enthalten, die eine Mund-Nasen-Bedeckungspflicht auf dem Gelände aller Schulen im Anwendungsbereich des Schulgesetzes vorsieht, teilte ein Regierungssprecher am Samstag mit.

Lesen Sie auch Bilanz nach zwei Wochen Geringes Infektionsgeschehen an den Schulen

„Damit schaffen wir eine einheitliche und verbindliche Regelung für die Maskenpflicht an allen Schulen in Schleswig-Holstein“, sagte Bildungsministerin Karin Prien (CDU). Die Maskenpflicht betreffe alle Personen, die das Schulgelände betreten, zum Beispiel auch Eltern. Das gelte für alle Schularten und alle Jahrgänge für das gesamte Schulgelände, auch für den Schulhof. Insbesondere auf den Laufwegen, in den Gemeinschaftsräumen und in Pausenräumen und überall dort, wo der Mindestabstand nicht sicher eingehalten werden kann, müsse eine Mund-Nasen-Bedeckung getragen werden.

Im Unterricht bestehe dagegen keine Pflicht, eine entsprechende Bedeckung zu tragen. „Nach Lage des derzeitigen Infektionsgeschehens ist eine Maskenpflicht im Unterricht nicht erforderlich. Ich hoffe, dass es so bleibt“, sagte Prien. Bisher gab es im Norden nur eine dringende Empfehlung, an den Schulen eine Maske zu tragen. In Hamburg wird die Maskenpflicht im Unterricht von Schule zu Schule anders gehandhabt.

Lesen Sie auch Konzert-Experiment „Die Masken zerstören viel“

Anzeige

Von Montag an müssen die Nutzer von Bussen und Bahnen im Verbund des HVV mit Bußgeldern rechnen, wenn sie keine Maske tragen. Bisher war das auch schon Pflicht, Verstöße wurden jedoch nicht geahndet. Das ist jetzt anders, wer die Maske nicht oder nicht über Mund und Nase trägt, muss mit einem Bußgeld in Höhe von 40 Euro rechnen.

Die Zahl der registrierten Corona-Infizierten in Hamburg ist unterdessen im Vergleich zum Vortag um acht gestiegen. Das teilte die Gesundheitsbehörde am Sonntag auf ihrer Homepage mit. Am Samstag waren es noch 27 Fälle. Am Wochenende kommt es aber häufig zu Verzögerungen bei der Auszählung. Seit Beginn der Pandemie wurden damit in Hamburg 6053 Menschen positiv auf das Virus getestet. Rund 5300 davon können nach Schätzung des Robert-Koch-Instituts (RKI) inzwischen als genesen angesehen werden.

Nach Angaben des Instituts für Rechtsmedizin am Universitätsklinikum Eppendorf starben bisher 232 Menschen im Zusammenhang mit dem neuartigen Virus. In Hamburger Krankenhäusern werden 19 Covid-19-Patienten behandelt, neun von ihnen liegen auf Intensivstationen.

Anzeige

Mit 9,4 Neuinfektionen je 100.000 Einwohner liegt Hamburg nach wie vor deutlich unter der Grenze von 50 Neuinfektionen je 100.000 Einwohner innerhalb von sieben Tagen, die neue Beschränkungen nach sich ziehen könnte.",'Jörn Lauterbach',1598178835,"Hamburg,Verordnung",welt
