title,text,author,published,tags,source
Spahn und Wieler äußern sich zur aktuellen Corona-Lage in Deutschland,,,1602140258,"Videos, Über 4000 Neuinfektionen",welt
Das sagt Mickael Cuisance zum gescheiterten Medizincheck,,,1602140219,"Sport, Olympique Marseille",welt
Was die Geschwisterreihenfolge fürs Leben bedeutet,,Fanny Jiménez,1602139860,"Gesundheit, Familienmythen",welt
Warum eine Fliege die sozialen Medien elektrisiert,"Beim TV-Duell zwischen Mike Pence und Kamala Harris wurden in fünf Minuten mehr Informationen vermittelt als in 90 Minuten zwischen Trump und Biden, analysiert US-Korrespondent Steffen Schwarzkopf. Doch der heimliche Star des Abends saß in Pence‘ Haaren.

Anzeige

Karen Pence, die Second Lady, ist am Debattentag Twitter-faul. Sie retweetet am Morgen etwas zur erschreckend steigenden Zahl von Jugendlichen mit Suizidgedanken. Doug Emhoff, Ehemann von Kamala Harris, twittert kurz vor der Debatte ein Foto von beiden (mit Maske) und dem Hinweis: „Bin so stolz auf Dich!“

***

60 Studenten der University of Utah dürfen live dabei sein, die Tickets wurden verlost.

Anzeige

***

Der Bruder des Vizepräsidenten, Greg Pence, ist vor Ort. „Ich bin sicher, dass Amerika meinen Bruder von seiner besten Seite sehen wird“, sagt er vor der Debatte.

Lesen Sie auch TV-Duell Harris vs. Pence „Das größte Scheitern einer US-Regierung in der Geschichte unseres Landes“

***

Anzeige

Ein Vertreter der Debattenkommission fordert die Zuhörer im Saal auf, Telefone auszuschalten, Zustimmung- oder Missbilligungsbekundungen zu vermeiden und vor allem die Maske aufzubehalten, berichtet ein Journalist vor Ort. Er sagt: „Wenn Sie Ihre Maske abnehmen, wird jemand auf Sie zukommen und Sie bitten, Ihre Maske wieder aufzusetzen.“ Jeder, der sich weigere, werde auf die Bedingungen auf der Rückseite seiner Eintrittskarte hingewiesen und hinausbegleitet.

***

Kurz vor der Debatte fragt die Biden-Kampagne Fans per SMS, ob man das Duell sehen werde. „Antworte JA, um uns Bescheid zu geben.“ Wer mit Ja antwortet, bekommt eine weitere SMS: „Wir müssen alle zusammenkommen.“ Außerdem bittet die Kampagne um eine 10-Dollar-Spende.

Kamala Harris und Mike Pence während der TV-Debatte Quelle: AP/Morry Gash

Anzeige

***

Als die Debatte eben begonnen hat, um 19.08 Uhr, sendet die Pence-Kampagne eine SMS an ihre Fans: „Hier ist Mike Pence. Ich bin dabei, die Bühne der Debatte zu betreten.“ Und bittet um eine Spende.

***

Während der Debatte feuern beide Kampagnen eine Pressemitteilung im Minutentakt heraus, preisen ihren Kandidaten und attackieren die Gegenseite. Die Biden-Kampagne schreibt nach einer knappen Viertelstunde Debatte: „Pence wusste, wie gefährlich das Coronavirus war, spielte die Bedrohung aber immer noch herunter.“

***

Die Trump-Kampagne schreibt: „Präsident Trumps frühe Reaktion auf das Coronavirus war eine ,phänomenale Errungenschaft‘ und rettete Leben.“

Lesen Sie auch Talkshow „Sandra Maischberger“ Sogar Karl Lauterbach zerpflückt das neueste Corona-Verbot

***

Anzeige

An der University of Utah, wo die Debatte stattfindet, kursiert ein Debatten-Bingo-Spiel. Genannt werden unter anderem die folgenden Begriffe: Kinder, Oberster Gerichtshof, Schwarze Leben zählen, Bibel, Empathie, Antony Fauci, Mittelschicht, systemischer Rassismus, Medicare. Etliche diese Begriffe fallen während des Abends, teils mehrfach.

***

Es gibt Politik-Nerd-Spiele, wo jedes Mal getrunken werden, sobald ein solcher Begriff fällt.

***

Als Pence ein Konzept zur Gesundheitspolitik ankündigt, was Trump seit fast vier Jahren folgenlos tut, schreibt Andrew Yang, einst Bewerber um die demokratische Präsidentschaftskandidatur: „Ah, der gute, alte Trump-Pence-Grand-Old-Party-Gesundheitsplan, von dem wir all gehört haben, den aber niemand je gesehen hat.“

***

Um 19.28 Uhr, weniger eine halbe Stunde nach Debattenbeginn, beginnt Trump zu twittern. Er retweetet fortan diverse Fox-Videoclips, ein Anti-Biden-Werbespot etc.

***

Anzeige

Die Trump-Kampagne versendet E-Mails mit „Faktenchecks“.

***

Die letzte sogenannte Debatte zwischen Trump und Biden ist gerade mal acht Tage. Kommt einem wie acht Wochen vor.

***

Eine Fliege auf dem schlohweißen Haar des Vizepräsidenten, die dort eine ausgiebige Flugpause von etwa zwei Minuten hält, elektrisiert die sozialen Medien. „Wird verschwinden, wie ein Wunder“ schreibt einer, ein legendäres Trump-Wort über die Corona-Epidemie vom März zitierend. Ein anderer postet ein Foto, das Joe Biden mit einer Fliegenklatsche in der Hand zeigt. Sogleich ist ein Ausschnitt aus einem Obama-Interview von 2009 zu sehen, in dem der damalige Präsident mit der rechten Hand eine Fliege auf seiner linken Hand souverän erschlägt.

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

***

Anzeige

Schnell ist der Hashtag #pencefly und der Instagram-Account „theflyonmikepencehead“ kreiert. Das wird bleiben von der Debatte.

An dieser Stelle finden Sie Inhalte aus Instagram Um mit Inhalten von Instagram und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

***

Kritiker von Harris beklagen sogleich, dass sie die Frage unbeantwortet lässt, ob eine Biden/Harris-Administration den Obersten Gerichtshof um weitere Richter erweitern würde.

***

Pence-Kritiker erwähnen, dass der Vizepräsident die Frage offenlässt, ob er eine friedliche Machtübernahme im Falle einer Wahlniederlage garantiert – und warum die Corona-Mortalität in den USA signifikant höher ist als anderer Länder.

***

Ola Jordhein, 23, Ingenieurstudentin aus Norwegen, die die Debatte vor Ort sah, sagt zu Journalisten nach der Debatte, Harris habe „die besten Antworten“ gegeben. Sie sei „angenehm überrascht“ von Pence, er habe „einige gute Antworten“ gegeben und sei „besser darin, seinen Standpunkt darzulegen, als unbedingt die Fragen zu beantworten“.

***

Pence habe haushoch gewonnen, twittert Trump nach der Debatte.

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

***

„Kamala Harris, Sie haben uns alle heute Abend stolz gemacht“, twittert Biden nach der Debatte.

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

***

Es wäre nicht schlecht, die Mikros abzuschalten, schreibt CNN-Chefkorrespondent Jim Acosta. Aber die Debatten-Moderatoren bräuchten wirklich eine „Lügenklatsche“.

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren



",Daniel Friedrich Sturm,1602139860,"US-Wahl, Vizepräsidenten-Debatte",welt
So zivilisiert! Fast schon langweilig,"Das Duell der Vizepräsidentenkandidaten markiert die Rückkehr zu einer zivilisierteren Debattenkultur. Zugleich war es auch die inhaltsreichste Auseinandersetzung in einem Spitzenduell. Am wichtigsten war, welchen Fragen Kamala Harris und Mike Pence auswichen.

Anzeige

Nach dem Trump-Drama der vergangenen Tage und dem vom Präsidenten angezettelten Schreifest bei der TV-Debatte vor etwas mehr als einer Woche wirkte das Duell der Vizepräsidenten fast wie der Rückfall in die guten alten Zeiten der amerikanischen Politik. Zeiten, in denen man ernste Meinungsverschiedenheiten wenigstens auf vergleichsweise zivile Art austrug.

Ja, Kamala Harris musste sich mehrfach dagegen wehren, von Mike Pence unterbrochen zu werden – sie hatte am Ende aber mehr Redezeit. Und ja, beide Seiten wichen entscheidenden Fragen aus und blieben nicht immer strikt bei der Wahrheit. Insofern war die Debatte nur ein Rückfall auf das Normalniveau der amerikanischen Politik. Oder wie Noah Rothmann vom konservativen „Commentary“ ironisch auf Twitter kommentierte: „Die vollständigen Sätze. Die falsche Ernsthaftigkeit. Die nackte Verlogenheit vorgetragen in berührendem und einnehmendem Ton. Es ist, als seien wir in ein Portal gefallen und in der Zuvorzeit rausgekommen.“

Lesen Sie auch Trump vs. Biden Der WELT-Newsletter zur US-Präsidentschaftswahl 2020

Die großen Nachrichtensender in den USA mit ihrem 24-Stunden-Senderythmus behandeln die Politik inzwischen wie eine Unterkategorie der Unterhaltungsindustrie. Die wilden und oft verrückten Trump-Auftritte haben da den Adrenalingehalt von Bungee-Jumping.

Anzeige

Was Pence und Harris abgeliefert haben, war verglichen damit eher Dressurreiten: sehr diszipliniert und auf eine fast angenehme, vortrumpsche Art langweilig. Beide blieben bei ihren vorbereiteten talking points, konzentrierten sich auf die Schwächen der jeweils anderen Seite und ließen sich nicht aufs Glatteis führen. Es war die inhaltsreichste Auseinandersetzung in einem Spitzenduell, die wir in dieser Wahlperiode erlebt haben (was angesichts des außer Kontrolle geratenen Debatte zwischen Trump und Biden keine große Hürde war). Und das größte Drama schien die Fliege zu bringen, die sich längere Zeit auf Pences Haaren eingerichtet hatte.

Lesen Sie auch Trump oder Biden Das müssen Sie zur US-Wahl 2020 wissen

Beide gaben eine solide Figur ab. Pence, weil er cool und kontrolliert wirkte und die vielen Angriffspunkte, die seine Regierung bietet, geschickt mit Ausweichmanövern parierte. Harris war die angriffslustigere und konnte einige Treffer setzen etwa was Trumps Corona-Politik anbelangt. Ihr gelang es aber auch nicht, einen TV-Moment zu schaffen, der aus dem Duell wirklich in Erinnerung bleiben wird.

Es ist ein Zeichen für die Message-Disziplin beider Seiten, dass die wichtigsten Inhalte verborgen waren in den Dingen, die die Vizepräsidentenkandidaten nicht sagten und die tatsächlich viel Konfliktstoff beinhalten.

Lesen Sie auch Trumpfixierung & Angstlust Warum die Deutschen vom Untergang Amerikas besessen sind

Anzeige

Harris etwa wich genauso wie zuvor schon Joe Biden der Frage aus, ob die Demokraten „court packing“ betreiben wollen, also die Ausweitung der Anzahl der Richter des Supreme Court, wenn die Republikaner darauf bestehen, die Stelle der verstorbenen linken Richterin Ruth Bader Ginsburg mit der Konservativen Amy Coney Barrett zu besetzen. Damit könnten die Demokraten die Balance des Gerichtes entscheidend nach links verschieben, wenn sie die Wahl gewinnen sollten. Pence seinerseits wich der Frage aus, ob Trump das Wahlergebnis akzeptieren werde falls er verliert.

Beides - die politisch motivierte Erweiterung des Supreme Court wie die Nichtanerkennung des Wahlergebnisses - wären enorme Tabubrüche. Sie zeigen exemplarisch, wie die politische Kultur in den USA in den vergangenen Jahren erodiert ist. Das Duell zwischen Harris und Pence markierte zwar die Rückkehr zu einer zivilisierteren Debattenkultur. Doch Amerikas Politik ist weiterhin weit entfernt von einer Rückkehr zur Vor-Trumpschen Normalität.",Clemens Wergin,1602139678,"US-Wahl, Harris vs. Pence",welt
Die wichtigsten Aussagen von Harris und Pence im Faktencheck,"So verlief das TV-Duell der Vizekandidaten

Anzeige

Das TV-Duell der beiden Vize-Präsidentschaftskandidaten Mike Pence und Kamala Harris drehte sich etwas mehr um inhaltliche, politische Themen, als die Schlammschlacht zwischen Donald Trump und Joe Biden in der Vorwoche.

Beide warfen dabei mit Zahlen, Fakten und Positionen um sich, zu denen nicht immer der passende Kontext geliefert wurde. Ein Überblick ihrer wichtigsten Aussagen - und wie sie einzuordnen sind.

1. Thema Corona-Impfung

Der amtierende Vizepräsident Mike Pence wurde, wie in der Vergangenheit, nicht müde, lobpreisend von Präsident Donald Trump zu sprechen. „Unter seiner Führung und mit ‚Operation Warp Speed‘, werden wir bis zum Ende des Jahres dutzende Millionen Impfdosen gegen das Coronavirus haben“, sagte Pence im TV-Duell.

Anzeige

Tatsächlich ist das mehr als fraglich. Trump drängt seit Wochen darauf, dass noch vor der Wahl ein Impfstoff verfügbar wird, hat mittlerweile das Zeitfenster aber auf kurz nach der Wahl erweitert.

Pence vs. Harris – Das TV-Duell der Vizekandidaten in voller Länge Die Vizepräsidentschaftskandidaten stehen in diesem Wahlkampf besonders im Fokus. Nun sind Vizepräsident Mike Pence und seine Herausforderin Kamala Harris im TV-Duell gegeneinander angetreten. Sehen Sie die Debatte hier in voller Länge. Quelle: WELT

Aus Sicht von Fachleuten in den USA ist auch das überambitioniert. CDC-Direktor Robert Redfield geht davon aus, dass die breite US-Bevölkerung erst im Laufe des Jahres 2021 eine Impfung erwarten könne. Diversen Berichten zufolge, übt Donald Trump dabei aber Druck auf die Pharmaindustrie und die Zulassungsbehörde FDA aus, den Prozess zu beschleunigen - auch wenn dies bedeuten würde, dass der übliche Prüfungsprozess einer Impfung ausgehebelt würde.

Noch am Dienstag Abend twitterte Trump, die Zulassungsregeln hätten einen „politischen“ Hintergrund, um die Entwicklung des Impfstoffes angeblich bis nach der Wahl hinauszuzögern. Dabei entsprechen sie einfach dem normalen Prozess einer klinischen Prüfung.

Lesen Sie auch Terminkalender zur US-Wahl Der Weg ins Weiße Haus

Anzeige

Entsprechend gab Kamala Harris auch zu bedenken, dass sie sich nur impfen lassen würde, wenn unabhängige Gesundheitsexperten wie Dr. Anthony Fauci den entsprechenden Impfstoff empfehlen - aber nicht, wenn diese Empfehlung von Präsident Trump komme.

Die Behauptung von Pence, dass die Trump-Regierung im Zuge der Covid-Pandemie „immer“ die Wahrheit gesagt habe, ist unterdessen eine blanke Lüge. Selbst Trump gab gegenüber Bob Woodward zu, die Pandemie heruntergespielt zu haben, um eine „Panik“ zu vermeiden.

2. Thema Steuern

Harris betonte, dass Joe Biden als Präsident „an Tag Eins“ ein Steuergesetz Trumps außer Kraft setzen würde, welches nur dem reichsten Prozent der Bevölkerung genutzt habe.

Anzeige

Dies ist tatsächlich Teil des Wahlprogramms des Kandidaten, allerdings nicht so deutlich, wie Harris es sagte. Vielmehr sollen nur manche der Steuererleichterungen zurückgenommen werden.

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Pence entgegnete, dass dies einer Steuererhöhung für den „durchschnittlichen US-Haushalt“ gleichkomme, der unter Biden etwa 4000 Dollar weniger zur Verfügung haben würde. Eine Milchmädchenrechnung, die das Weiße Haus selbst so aufstellen ließ und die sich nur auf bestimmte Fälle und einen Gesamtzeitraum von acht Jahren bezog - und nicht etwa jährlich.

Lesen Sie auch Trump vs. Biden Der WELT-Newsletter zur US-Präsidentschaftswahl 2020

Harris betonte, dass niemand, der weniger als 400.000 Dollar im Jahr verdiene, unter Biden höhere Steuern zu erwarten habe - dies entspricht tatsächlich den konkreten Plänen, die Biden aber nur mit Unterstützung des Kongresses durchsetzen könnte.

3. Thema Fracking

Mike Pence unterstellte der Biden-Kampagne, die Förderung fossiler Brennstoffe „abzuschaffen“ und Fracking verbieten zu wollen, was „hunderttausende Jobs im Herzen Amerikas“ kosten würde.

Mike Pence warf Joe Biden vor, Fracking abschaffen zu wollen Quelle: AP/Patrick Semansky

Harris entgegnete dagegen, dass Biden Fracking nicht verbieten wolle. In der Tat möchte Biden zunächst nur keine neuen Öl- und Gasförderungsprojekte in den USA mehr zulassen. Ein komplettes Fracking-Verbot steht aber nicht auf seiner Agenda. „Egal wie oft Donald Trump das behauptet, ich werde Fracking nicht verbieten“, sagte Biden noch kürzlich während einer Rede in Pittsburgh.

4. Thema Handelskrieg mit China

Pence warf Biden vor, ökonomisch wieder vor China kapitulieren zu wollen. Unter ihm werde es wieder ein Handelsdefizit gegenüber den Chinesen geben und eine Rücknahme aller Strafzölle, die unter Trump verhängt wurden.

Vize-Präsidenschaftskandidatin Kamala Harris bei der Debatte mit Mike Pence Quelle: dpa-infocom GmbH

Harris entgegnete, die Strafzölle hätten zum Verlust von 300.000 Fabrik- und Produktionsjobs in den USA geführt. Hier hat Harris aber etwas getrickst, denn diese Jobzahlen beziehen die Folgen der Corona-Pandemie mit ein. Vor Corona gab es in diesen Branchen in den USA insgesamt einen Zuwachs von 140.000 Jobs im Vergleich zur Zeit vor den Strafzöllen.

Biden selbst hat sich bisher in der Zollfrage noch recht bedeckt gehalten: Er wolle die Zölle als Präsident „reevaluieren“.","'Daniel Friedrich Sturm', 'Carolina Drüten'",1602139589,"US-Wahl, TV-Duell",welt
Die Kaderschmiede der Weltverbesserer,"Das Kleidungsstück wirkt unscheinbar. Doch wer im politischen Berlin die Augen offen hält, dem könnte es bereits aufgefallen sein. Luisa Neubauer trug es. Carla Reemtsma, Neubauers Mitstreiterin und Bundessprecherin bei der Jugendbewegung Fridays for Future, auch. Genauso wie Ali Can, Anti-Rassismus-Aktivist, bekannt geworden unter anderem durch die Hashtag-Kampagne #MeTwo gegen Diskriminierung von Menschen mit Migrationshintergrund: Ein schwarzes T-Shirt mit einem weißen Kreis auf der Brust, darin drei Buchstaben: ONE. Hinter dem Logo steckt eine in den USA gegründete Lobbyorganisation, der im politischen Berlin viele Türen offen zu stehen scheinen.",Lennart Pfahler,1602139431,"Panorama, Organisation ONE",welt
„Das größte Scheitern einer US-Regierung in der Geschichte unseres Landes“,"Die Vizepräsidentschaftskandidaten stehen in diesem Wahlkampf besonders im Fokus. Nun sind Vizepräsident Mike Pence und seine Herausforderin Kamala Harris im TV-Duell gegeneinander angetreten. Sehen Sie die Debatte hier in voller Länge.

Pence vs. Harris – Das TV-Duell der Vizekandidaten in voller Länge

TV-Duell Harris vs. Pence

Anzeige

Im TV-Duell mit US-Vizepräsident Mike Pence hat seine demokratische Widersacherin Kamala Harris den Umgang der Regierung mit der Corona-Pandemie auf das Schärfste kritisiert. „Das ist das größte Scheitern einer US-Regierung in der Geschichte unseres Landes“, sagte Harris am Mittwochabend (Ortszeit). Sie verwies insbesondere auf die Zahl von mehr als 210.000 Corona-Toten in den USA – die höchste Zahl weltweit – und warf der Regierung von US-Präsident Donald Trump „Inkompetenz“ vor.

Pence verteidigte das Vorgehen der Regierung. Trump habe „vom ersten Tag an“ die Gesundheit der US-Bürger an erste Stelle gestellt. Ohne die von der Regierung ergriffenen Maßnahmen wären noch viel mehr Menschen ums Leben gekommen. Pence warf Harris im Gegenzug vor, das Vertrauen der Bürger in einen künftigen Corona-Impfstoff zu „untergraben“.

Die Vizekandidatin des Demokraten Joe Biden hatte zuvor gesagt, sie würde einen neuen Impfstoff sofort nehmen, wenn er von Experten empfohlen würde – aber nicht, wenn er von Trump empfohlen werde. Kritiker werfen dem Präsidenten vor, aus politischen Gründen möglichst schnell einen Impfstoff gegen das Coronavirus zulassen zu wollen.

Lesen Sie auch TV-Debatte in Salt Lake City „Kamala Harris ist gar nicht schwarz, sie ist nur zu einem Achtel schwarz“

Anzeige

Die TV-Debatte zwischen Harris und Pence weniger als vier Wochen vor der US-Präsidentschaftswahl stand ganz im Zeichen der Corona-Pandemie. Nach Trumps Corona-Infektion saßen die Vize-Kandidaten in Salt Lake City im Bundesstaat Utah durch Plexiglas getrennt auf der Bühne. Zwischen ihnen bestand zudem ein Sicherheitsabstand von mehr als dreieinhalb Metern.

Bei der Debatte stritten Harris und Pence auch über Wirtschaftspolitik, Steuern und den Klimaschutz. Der republikanische Vizepräsident sagte, Biden wolle bei einem Wahlsieg massiv die Steuern erhöhen – auch für Normalbürger. Harris beteuerte, zurückgenommen werden sollten Steuersenkungen der Trump-Regierung für große Konzerne, um in die Zukunft des Landes zu investieren. Die Steuern für Familien mit einem Jahresgehalt unter 400.000 Dollar (340.000 Euro) sollten nicht erhöht werden.

Harris und Pence debattierten zwar hart – blieben aber viel höflicher im Umgang miteinander als Trump und Biden bei ihrem Duell vergangene Woche. Allerdings unterbrach Pence Harris wiederholt und überzog seine Redezeit.

Lesen Sie auch Coronakrise Trump verspricht kostenlose Covid-Behandlung mit Antikörper-Mitteln

Anzeige

Das einzige TV-Duell der Vize-Kandidaten wurde mit besonderer Spannung erwartet, nicht nur wegen der chaotischen Debatte zwischen Biden und Trump, in der wenig Raum für politische Inhalte geblieben war. Wegen Trumps Corona-Infektion ist derzeit unklar, ob die beiden weiteren geplanten Fernsehdebatten zwischen dem Präsidenten und seinem Rivalen stattfinden werden.

Geplant sind diese bislang für den 15. Oktober und den 22. Oktober. Biden hat die Duelle aber vom weiteren Verlauf von Trumps Infektion abhängig gemacht.

Auch wegen des hohen Alters des 74-jährigen Trump und des 77-jährigen Biden liegt in diesem Jahr ein besonders starkes Augenmerk auf den Vize-Kandidaten. Pence oder Harris würden die Amtsgeschäfte des künftigen Präsidenten übernehmen, sollte dieser beispielsweise wegen einer schweren Erkrankung amtsunfähig werden. Sowohl der 61-jährige Pence als auch die 55-jährige Harris werden zudem als mögliche Präsidentschaftskandidaten bei der nächsten Wahl 2024 gehandelt.","'Carolina Drüten', 'Daniel Friedrich Sturm'",1602139080,"US-Wahl, TV-Duell Harris vs. Pence",welt
Nadal hat Respekt vor selbstbewusstem Schwartzman,,,1602138969,"Sport, French Open",welt
Diese Bundesländer verweigern Beherbergungsverbote,,,1602137136,"Deutschland, Corona-Pandemie",welt
