title;text
IS-Miliz lässt 270 Geiseln aus belagerter Stadt in Syrien frei;Die Islamisten-Miliz IS hat in Syrien nach Oppositionsangaben 270 Zivilisten wieder freigelassen, die sie am Wochenende bei Kämpfen um eine belagerte Stadt gefangenengenommen hatte.  Bei den meisten Freigelassenen handele es sich um Frauen und Kinder, teilte die Syrische Beobachtungsstelle für Menschenrechte am Dienstag mit. Sie blieben aber in Dörfern im IS-Machtbereich. Männliche Gefangene im Alter von 14 bis 55 Jahren habe die Miliz für weitere Verhöre in ihrer Gewalt behalten. Vor allem Gefangene mit Verbindungen zur syrischen Führung seien in Gefahr. Insgesamt hätten die Extremisten bei Angriffen auf von Regierungstruppen kontrollierte Teile der ostsyrischen Stadt Deir al-Sor am Wochenende 400 Menschen verschleppt. Wie die Beobachtungsstelle weiter mitteilte, hätten die Extremisten am Dienstag bei Hausdurchsuchungen in eroberten Stadtteilen weitere 50 Menschen gefangenengenommen. Die Stadtteile werden seit rund einem Jahr von IS-Kämpfern belagert. Etwa 200.000 Bewohner leben unter schwierigsten Bedingungen, größtenteils Frauen und Kinder, denen es an Nahrung und medizinischer Versorgung mangelt. Die Region um Deir al-Sor verbindet die IS-Hochburg Rakka und Gebiete im Irak, die ebenfalls unter IS-Herrschaft stehen.
CSU-Minister dringen auf raschen Kurswechsel in Flüchtlingskrise ;Die CSU dringt vor dem Besuch von Bundeskanzlerin Angela Merkel bei der Landtagsfraktion in Wildbad Kreuth auf einen baldigen Kurswechsel in der Flüchtlingskrise.  “Wir brauchen jetzt schnell einen Bremsklotz für den Flüchtlingsstrom”, sagte Bayerns Innenminister Joachim Herrmann der “Bild”-Zeitung vom Mittwoch. Er forderte eine Lösung in wenigen Wochen. “Wenn erst noch mehr Flüchtlinge kommen, ist es zu spät.” Der bayerische Finanzminister Markus Söder sagte der “Passauer Neuen Presse”, das Zeitfenster, um eine Wende in der Flüchtlingspolitik zu schaffen, werde immer kleiner. Europa drohe die Spaltung. Auch die Lage in Deutschland habe sich verändert. Spätestens seit den massiven Übergriffen auf Frauen in Köln sei klar, dass man nicht so weitermachen könne wie bisher. Der CDU-Europapolitiker Elmar Brok bat dagegen um Geduld. Man müsse der Kanzlerin mehr Zeit geben, um das Problem dauerhaft zu lösen, sagte der Vorsitzende des Auswärtigen Ausschusses im Europaparlament der “Rheinischen Post”. Es könne nur eine europäische Lösung mit drastisch reduzierten Flüchtlingszahlen geben. Wenn jetzt die Grenzen dichtgemacht würden, gäbe es einen Rückstau von Hunderttausenden Flüchtlingen im Balkan und in Griechenland mit allen erdenklichen humanitären und konfliktgeladenen Konsequenzen. Merkel nimmt im Tagesverlauf an der Klausurtagung der CSU-Landtagsfraktion teil.
IBM steckt im Abwärtsstrudel fest;Der weltweit größte IT-Dienstleister IBM kann den Umsatzschwund nicht stoppen.  Die Erlöse sanken Ende des vergangenen Jahres das 15. Quartal in Folge, wie das US-Unternehmen am Dienstagabend mitteilte. Mit 22,06 Milliarden Dollar erwirtschaftete IBM im vierten Quartal 8,5 Prozent weniger als vor Jahresfrist - jedoch etwas mehr als von Analysten erwartet. Zu schaffen machen dem Konzern der starke Dollar und die Sparsamkeit der Kunden bei IT-Ausgaben. Damit kommt IBM beim Konzernumbau kaum voran, mit dem der Technologie-Veteran im rasanten Wandel der Branche Schritt halten will.  Vorstandschefin Ginni Rometty stößt seit längerem weniger lukrative Hardware-Sparten ab und baut gewinnträchtigere Bereiche wie Sicherheitssoftware und Cloud-Geschäfte für Angebote zur Auslagerung von Computerdiensten ins Internet aus. Damit soll IBM auch von der wachsenden Nachfrage nach einer mobilen und flexibleren Nutzung von Daten und Diensten profitieren. Rivalen wie SAP und Oracle, aber vor allem jüngere Wettbewerber wie Amazon und Salesforce können hier allerdings stärker punkten.  Und die neuen Geschäfte können die Umsatzeinbußen durch die verkauften Sparten noch nicht wettmachen. Denn auch ohne Währungseffekte lag der Umsatz-Rückgang bei zwei Prozent. Der Nettogewinn sank binnen Jahresfrist um 19 Prozent auf 4,5 Milliarden Dollar. Im nachbörslichen Handel ließ die IBM-Aktie drei Prozent Federn.
Merkel gerät wegen Flüchtlingskrise in Union unter Druck;Kanzlerin Angela Merkel gerät wegen ihrer Flüchtlingspolitik in den eigenen Reihen immer stärker unter Druck.  Rund 100 Unionsabgeordnete und damit etwa ein Drittel der Fraktion fordern von der Regierungschefin eine Kurskorrektur. Ungeachtet scharfer Kritik aus der CDU-Führung wurde der Parteivorsitzenden am Dienstag ein entsprechender Brief zugestellt, den 44 Abgeordnete unterschrieben. Auch die CSU-Landtagsabgeordneten wollen Merkel bei ihrer Klausurtagung am Mittwoch im oberbayerischen Wildbad Kreuth ein Schreiben mit Forderungen überreichen. Mit Verkehrsminister Alexander Dobrindt wandte sich auch ein Mitglied des Bundeskabinetts gegen Merkels Kurs. “Wir erwarten wie in früheren Fällen innerhalb einer Woche eine Antwort der Bundeskanzlerin”, sagte einer der Initiatoren aus der Bundestagsfraktion der Nachrichtenagentur Reuters über die Briefaktion. Neben den 44 Unterzeichnern hatte sich auch die aus 56 Parlamentariern bestehende CSU-Landesgruppe bei ihrer Klausurtagung kürzlich für einen Politikwechsel und eine Zurückweisung von Migranten an der deutsch-österreichischen Grenze ausgesprochen. Daher habe man bewusst auch nur drei CSU-Abgeordnete unterschreiben lassen. Zu den Unterzeichnern gehören die CDU-Innenpolitiker Clemens Binninger, Armin Schuster und Wolfgang Bosbach sowie der innenpolitische Sprecher der Fraktion, Stephan Mayer (CSU), und auch mehrere CDU-Wirtschaftspolitiker. Die Abgeordneten äußern in dem Schreiben für Merkels Entscheidung Verständnis, Flüchtlinge aus Richtung Ungarn unbürokratisch einreisen zu lassen. Allerdings dürfe durch eine solche Ausnahme nicht auf Dauer das gesamte übrige Recht außer Kraft gesetzt werden. CSU-POLITIKER FORDERN OBERGRENZE Ein weiterer Brief der CSU-Abgeordneten aus dem bayerischen Landtag an Merkel wird nach Angaben aus Parteikreisen von der “Gruppe 2013” vorbereitet, die etwa 30 Mitglieder hat. Kernforderung des Reuters vorliegenden Schreibens ist die schnelle Begrenzung des Zustroms. Notwendig sei eine Obergrenze von 200.000 Menschen im Jahr. Könne der Schutz der EU-Außengrenzen nicht sichergestellt sein, müsse es an allen Grenzübergängen wieder Kontrollen geben. CSU-Chef Horst Seehofer sagte in Kreuth, eine Begrenzung des Flüchtlingszustroms werde immer drängender.[ID:nL8N153303]  Verkehrsminister Dobrindt sagte dem “Münchner Merkur”, es reiche nicht mehr aus, der Welt ein freundliches Gesicht zu zeigen. Die Belastungsgrenze sei erreicht. “Wir müssen uns darauf vorbereiten, dass wir um Grenzschließungen nicht herumkommen”, sagte der CSU-Politiker. Merkel lehnt nationale Lösungen wie Grenzschließungen ab und beharrt auf Maßnahmen auf europäischer Ebene. Eine Art Gegenbrief initiierte der CDU-Abgeordnete Martin Patzelt. In dem Schreiben, das er an alle Fraktionskollegen schickte, warnte er davor, das Ansehen und die Entscheidungskompetenz der Kanzlerin zu gefährden. Ein solches Vorgehen besorge ihn sehr und sei schlechter Stil, sagte Patzelt zu Reuters. Auf den Brief hin habe er rund 50 positive Rückmeldungen erhalten.
Tusk - EU hat in Flüchtlingskrise noch zwei Monate Zeit;Die Europäische Union hat zur Lösung der Flüchtlingskrise und zur Rettung des passfreien Schengen-Raums nach Einschätzung von Ratspräsident Donald Tusk nur noch zwei Monate Zeit.  Der EU-Gipfel Mitte März sei die letzte Möglichkeit für eine europäische Lösung, sagte Tusk am Dienstag in einem Appell vor dem EU-Parlament in Straßburg. “Gelingt das nicht, stehen wir vor einem Kollaps des Schengen-Raums”, sagte der frühere polnische Regierungschef. Die österreichische Regierung will bereits am Mittwoch über eigene Maßnahmen zur Begrenzung des Zuzugs von Flüchtlingen beraten und denkt immer offener über eine Grenzschließung nach. Über Österreich kommen nach wie vor täglich Tausende Flüchtlinge nach Deutschland. Tusk betonte, nur ein besserer Schutz der EU-Außengrenzen könne den Zustrom von Migranten eindämmen. Andernfalls drohe die EU als politisches Projekt zu scheitern. Die österreichische Regierung will am Mittwoch auf einem Gipfel mit den Bundesländern und Kommunen über Maßnahmen beraten. Finanzminister Hans Jörg Schelling sagte: “Es wird ein Bündel von Maßnahmen geben, die in Richtung Grenzsicherung, die in Richtung einer Diskussion über die Obergrenze gehen.” Es werde ebenso Maßnahmen geben, die sein Land von der EU einfordere. “Und es wird Maßnahmen geben, wie wir Österreich unattraktiver machen.” Flüchtlinge, etwa aus Syrien, suchten sich die wirtschaftlich besten Länder wie Deutschland, Österreich und Schweden aus. Wer jedoch vor Krieg flüchte, müsse auch in anderen sicheren Ländern wie Estland oder Balkanstaaten zufrieden sein. ÖSTERREICH SIEHT “KEINEN LEIDENSDRUCK” IN EU-STAATEN Der österreichische Außenminister Sebastian Kurz sagte im ZDF, wenn Staaten jetzt mit der Schließung von Grenzen begännen oder Obergrenzen einführten, könne das “ein Treiber für eine europäische Lösung” sein. Derzeit sei die Situation etwa für Griechenland komfortabel, denn Flüchtlinge würden von dort schnell nach Mitteleuropa gebracht und Asylanträge erst dort gestellt. “Insofern gibt es in vielen europäischen Staaten derzeit keinen Leidensdruck.” Zudem würden wohl weniger Flüchtlinge kommen, wenn klar sei, dass es für sie die Perspektive einer Weiterreise etwa nach Deutschland, Österreich oder Schweden nicht mehr gebe. Österreich, Deutschland und Slowenien beraten gerade über den Grenzschutz. Eine Sprecherin des Bundesinnenministeriums in Berlin betonte aber, es gebe weiter kein gemeinsames Konzept. EU-Flüchtlingskommissar Dimitris Avramopoulos kündigte in der “Süddeutschen Zeitung” an, die in Griechenland und Italien geplanten Aufnahmezentren für Flüchtlinge seien in vier Wochen voll einsatzbereit.[nL8N152485] Dort sollen die Migranten registriert werden, um sie in der EU zu verteilen. Eigentlich sollten die Registrierzentren schon Ende 2015 arbeiten. Avramopoulos sagte zugleich, ein Ende des großen Zustroms sei nicht absehbar.
Bank of America und Morgan Stanley haken Altlasten ab;Auch bei den beiden US-Geldhäusern Bank of America und Morgan Stanley haben sich die Sparbemühungen zum Jahresende ausgezahlt.  Für die Institute ist es im aktuellen Niedrigzinsumfeld der einzige Weg, die stagnierenden Einnahmen abzufedern. Außerdem gehen die Belastungen aus Rechtsstreitigkeiten stetig zurück. Bank of America, die Nummer zwei in den USA, konnte den Nettogewinn im vierten Quartal um zehn Prozent auf gut drei Milliarden Dollar steigern. Die Investmentbank Morgan Stanley schaffte die Rückkehr in die schwarzen Zahlen, wie sie am Dienstag mitteilte. Hier stand ein Gewinn von 753 Millionen Dollar zu Buche, nach einem Verlust von 1,75 Milliarden vor einem Jahr. Gerade die Bank of America galt unter den Wall-Street-Adressen jahrelang als Sorgenkind. Sie hatte ein besonders großes Rad auf dem amerikanischen Immobilienmarkt gedreht - und wurde in der Finanzkrise 2007/08 entsprechend kalt erwischt. Die Aufarbeitung der juristischen Altlasten verschlang extrem viel Geld. Nun scheint das Institut aber aus dem Gröbsten heraus zu sein. Im Gesamtjahr 2015 lag der Gewinn bei fast 16 Milliarden Dollar. “Das ist unser bestes Ergebnis seit fast zehn Jahren”, erklärte Vorstandschef Brian Moynihan.  Schon bei JP Morgan, Citigroup und Wells Fargo hatte sich in den vergangenen Tagen abgezeichnet, dass die US-Banken wieder solide dastehen[ID:nL8N14Y3D4] - während viele europäische Rivalen von zweistelligen Milliardengewinnen im Jahr nur träumen können. Wenn die Deutsche Bank am 28. Januar ihre Bilanz präsentiert, dürfte wegen der abermaligen Umbauarbeiten sogar ein Verlust zu Buche stehen, wie der neue Konzernchef John Cryan bereits gewarnt hat.[ID:nL8N12T25R] Der schwache Handel mit festverzinslichen Wertpapieren, Devisen und Rohstoffen setzt zwar alle Institute gleichermaßen unter Druck. Doch zumindest bei den US-Banken gibt es nun seit der Zinswende der Fed im Dezember die Hoffnung, im klassischen Kreditgeschäft bald wieder mehr zu verdienen. Einzig der Ölpreis-Verfall auf unter 30 Dollar pro Fass macht Sorgen. Die US-Banken befürchten, etliche Unternehmen aus dem Energiesektor könnten in Schieflage geraten - und stocken deshalb ihre Rückstellungen für faule Kredite wieder auf.[ID:nL8N14Z2OU] WETTERFEST FÜR 2016 Bei den Anlegern kamen die jüngsten Zwischenberichte gut an. Die Aktie der Bank of America verteuerte sich im frühen New Yorker Handel um zwei Prozent, die von Morgan Stanley sogar um mehr als drei Prozent. Der Erzrivale von Goldman Sachs, dessen Zahlen an diesem Mittwoch erwartet werden, hatte zuletzt vor allem in den Handelssälen den Rotstift angesetzt: die Belegschaft wurde reduziert, die Vergütung ebenso. Konzernweit gingen die Kosten um mehr als 40 Prozent nach unten. Morgan-Stanley-Chef James Gorman sieht derzeit keine Anzeichen, dass der Anleihehandel wieder anzieht. Recht gut läuft dagegen der Aktienhandel. “Wir werden unsere Ausgaben auch 2016 streng im Blick behalten”, kündigte Gorman an. Im Gesamtjahr verdiente Morgan Stanley sechs Milliarden Dollar und damit fast doppelt so viel wie 2014, als gegen Bußgelder noch alte Rechtsstreitigkeiten beigelegt wurden.
Schwächstes Wirtschaftswachstum in China seit 25 Jahren;Chinas Wirtschaft ist 2015 so schwach gewachsen wie seit einem Vierteljahrhundert nicht mehr.  Das Bruttoinlandsprodukt (BIP) kletterte um 6,9 Prozent nach 7,3 Prozent im Jahr zuvor, wie das Statistikamt des Landes am Dienstag mitteilte. Der Anstieg liegt zwar im Rahmen der Erwartungen von Regierung und Ökonomen. Doch die kommunistische Führung in Peking bleibt unter Druck, der Wirtschaft mit weiteren Konjunkturspritzen über den schwierigen Strukturwandel hinwegzuhelfen. An den Börsen in Fernost und am deutschen Aktienmarkt sorgten die BIP-Zahlen dennoch für gute Stimmung. Anleger waren erleichtert, dass sich die Konjunktur nicht noch stärker abkühlte.  Nach jahrzehntelangem Boom mit teils zweistelligen Wachstumsraten will die Regierung das exportlastige Wirtschaftsmodell stärker auf die Binnenkonjunktur ausrichten und den privaten Konsum ankurbeln. Dafür nimmt sie weniger Wachstum in Kauf. Doch beim Umbau hakt es. Dies schürte zuletzt Sorgen, dass China als Schrittmacher für die Weltkonjunktur stärker aus dem Tritt kommen könnte - und führte zu Turbulenzen an den Börsen rund um den Globus. Das für westliche Maßstäbe immer noch extrem hohe Wachstum ist für die Regierung in Peking Voraussetzung, um genug Jobs für das Milliardenvolk schaffen und größere soziale Unruhen vermeiden zu können.  UMBAU VOM SCHWELLEN- ZUM INDUSTRIELAND China befinde sich mitten im schwierigen Wandel vom Schwellen- zum Industrieland, erklärte der Chefökonom der Liechtensteiner VP Bank, Thomas Gitzel. “Alte Industrien verschwinden oder wandern ab, neue kommen hinzu.” So sorgt der Umbau für tiefe Einschnitte in Schlüsselbranchen. Die Rohstahlherstellung in der Volksrepublik etwa sank im vergangenen Jahr erstmals seit 1981, die Stromproduktion sogar erstmals seit 1968. Chinas Weg vom Billiglohnland zu einem technologieintensiveren Standort biete aber vor allem in Nischen “vielfältige Chancen für die deutsche Wirtschaft”, sagte der Präsident des hiesigen Außenhandelsverbandes, Anton Börner. “Das chinesische Wirtschaftswunder ist vorüber”, ergänzte der Chefvolkswirt der deutschen Chemiebranche (VCI), Henrik Meincke. Er betonte aber auch: “Die Bedeutung der Volksrepublik als Absatzmarkt und Produktionsstandort für die deutsche Chemie wird in den kommenden Jahren weiter steigen.”  Allerdings spürten die deutschen Exporteure zuletzt Gegenwind durch das Schwächeln. Im vorigen Jahr dürften die Ausfuhren nach China erstmals seit 1997 gesunken sein, nach elf Monaten standen dem Statistischen Bundesamtes zufolge gut minus vier Prozent zu Buche. Allein die Maschinen- und Anlagenbauer verzeichneten 2015 einen Rückgang von knapp sechs Prozent. “Wir erwarten in diesem Jahr aus China keine wesentlichen Wachstumsimpulse für unsere Exporte”, sagte der Chefökonom des Branchenverbands VDMA, Ralph Wiechers. Aber  man erhoffe sich Wachstum bei allem, “was mit Automatisierung, Effizienzsteigerung und Umwelt zu tun hat”. Auch die Autobauer setzen 2016 auf gute Geschäfte in China. “Das Potenzial ist in dem Markt in jedem Fall vorhanden”, sagte Porsche-Chef Oliver Blume jüngst im Reuters-Interview.     Daten zur Industrieproduktion und zum Einzelhandel belegen allerdings die aktuelle Konjunkturschwäche in China. Die Fabriken steigerten ihren Ausstoß im Dezember überraschend gering. Der Einzelhandelsumsatz legte ebenfalls nicht so stark zu wie von Fachleuten angenommen. Im Schlussquartal 2015 schwächte sich das gesamte Wirtschaftswachstum auf 6,8 Prozent von 6,9 Prozent ab. Auf das Jahr hochgerechnet ist dies das geringste Plus seit den Hochzeiten der Finanzkrise Anfang 2009.    An den Finanzmärkten kamen die Daten dennoch gut an. “Böse Überraschungen oder gar die gefürchtete harte Landung blieben aus”, sagte NordLB-Analyst Frederik Kunze. Der Internationale Währungsfonds erwartet in China ein abflauendes Wachstum von 6,3 Prozent in diesem Jahr und nur noch 6,0 Prozent für 2017. Der schwächelnde Außenhandel werde auch andere Volkswirtschaften bremsen.
Kanzlerin Merkel gerät in Union verstärkt unter Druck;Bundeskanzlerin Angela Merkel gerät wegen ihrer Flüchtlingspolitik in den eigenen Reihen immer mehr unter Druck. Rund 100 Unions-Abgeordnete und damit etwa ein Drittel der Fraktion fordern von der Regierungschefin eine Kurskorrektur. Ungeachtet scharfer Kritik an dem Vorhaben aus der CDU-Führung wurde der Parteivorsitzenden am Dienstag ein entsprechender Brief zugestellt, wie die Initiatoren bestätigten. Auch die CSU-Landtagsabgeordneten wollen Merkel bei ihrer Klausurtagung am Mittwoch in Wildbad Kreuth ein Schreiben mit Forderungen überreichen. Mit Verkehrsminister Alexander Dobrindt wandte sich auch ein Minister des Bundeskabinetts gegen Merkels Kurs. In Umfragen sackt die Union weiter ab. “Wir erwarten wie in früheren Fällen innerhalb einer Woche eine Antwort der Bundeskanzlerin”, sagte einer der Initiatoren der Brief-Aktion der Nachrichtenagentur Reuters. Das Schreiben wurde von 50 Abgeordneten unterzeichnet. Insgesamt unterstützten aber rund 100 Unions-Abgeordnete die Forderung nach strikter Anwendung des Dublin-Abkommens, hieß es unter Verweis auf die 56 Parlamentarier starke CSU-Landesgruppe, die sich ja bereits bei ihrer Klausurtagung für eine Politikänderung und ein entschiedeneres Zurückweisen von Asyl- und Schutzsuchenden an der deutsch-österreichischen Grenze ausgesprochen habe. Daher habe man bewusst auch nur drei CSU-Abgeordnete unterschreiben lassen.  Zu den Unterzeichnern gehören die CDU-Innenpolitiker Clemens Binninger, Armin Schuster und Wolfgang Bosbach sowie der innenpolitische Sprecher der Fraktion, Stephan Mayer (CSU). Auch mehrere CDU-Wirtschaftspolitiker haben unterschrieben, darunter der Vorsitzende des Parlamentskreises Mittelstand, Christian von Stetten, sowie Carsten Linnemann, der Vorsitzende der Unions-Mittelstandsvereinigung (MIT). Eigentlich war sogar gar eine Unterschriftensammlung erwogen worden.  MERKEL AM MITTWOCH BEI CSU-LANDTAGSFRAKTION IN KREUTH Ein weiterer Brief der CSU-Landtagsabgeordneten an Merkel wird nach Angaben aus Parteikreisen von der “Gruppe 2013” vorbereitet, die etwa 30 Mitglieder hat. Auch hier werde die Stoßrichtung sein, den Zustrom deutlich zu reduzieren. Die CSU und ihr Parteichef Horst Seehofer drängen Merkel, die Mittwoch bei der CSU in Kreuth erwartet wird, seit langem zum Handeln und drohen mit Verfassungsklage. Merkel lehnt nationale Lösungen wie Grenzschließungen ab und beharrt auf Maßnahmen auf europäischer Ebene. Verkehrsminister Dobrindt sagte dem “Münchner Merkur”, es reiche nicht mehr aus, der Welt ein freundliches Gesicht zu zeigen. Er rate dazu, einen Plan B vorzubereiten. Die Belastungsgrenze in Deutschland sei erreicht. “Wir müssen uns darauf vorbereiten, dass wir um Grenzschließungen nicht herumkommen”, sagte der CSU-Politiker.  Einen Gegenbrief initiierte der CDU-Abgeordnete Martin Patzelt. Darin wenden er und seine Mitstreiter sich dagegen,  das Ansehen und die Entscheidungskompetenz der Kanzlerin in dieser schwierigen Situation zu gefährden.  Die Nervosität dürfte auch auf die schlechten Umfragewerte für die Union wenige Wochen vor wichtigen Landtagswahlen zurückzuführen sein. Laut INSA-Institut im Auftrag von “Bild” büßten CDU/CSU zur Vorwoche 2,5 Punkte ein und erreichen nur noch 32,5 Prozent. Auch im jüngsten ZDF-Politbarometer und im ARD-Deutschlandtrend war die Union um zwei Punkte auf jeweils 37 Prozent abgesackt.  EU-Flüchtlingskommissar Dimitris Avramopoulos kündigte unterdessen in der “Süddeutschen Zeitung” an, die in Griechenland und Italien geplanten Hotspots seien in vier Wochen voll einsatzbereit. Dort sollen die Migranten registriert werden, um sie in der EU zu verteilen. Eigentlich sollten die Registrierzentren schon Ende 2015 arbeiten.
Renault ruft wegen Abgaswerten 15.000 Autos zurück;Wenige Tage nach Bekanntwerden der Razzien reagiert Renault mit einem Rückruf von Diesel-Fahrzeugen auf den Streit um Abgaswerte.  Das französische Unternehmen bestellt laut Umweltministerin Segolene Royal mehr als 15.000 Fahrzeuge in die Werkstätten, um die Motoren gemäß Emissionsvorschriften neu einzustellen. Der Konzern selbst brachte am Dienstag zudem eine Software ins Gespräch, mit der der Stickoxid-Ausstoß im Straßenverkehr gesenkt werden soll. Ab Juli sollen dafür die Besitzer von rund 700.000 Renault-Diesel-Fahrzeugen kontaktiert werden. Vier Monate nach Bekanntwerden des VW-Skandals hatten Durchsuchungen bei Renault für neue Unruhe in der Branche gesorgt. Laut der Pariser Regierung war bei Renault aber keine manipulierte Software im Spiel. Ministerin Royal sagte am Dienstag dem Radiosender RTL, Renault habe sich zum Rückruf von über 15.000 Fahrzeugen bereiterklärt. Dabei solle die korrekte Funktion von Filtersystemen auch bei sehr niedrigen und sehr hohen Temperaturen sichergestellt werden. Unter diesen Bedingungen habe es bei Tests Probleme gegeben. Renault sei aber nicht der einzige Hersteller, dessen Fahrzeuge Abgasnormen verletzten. Namen nannte sie nicht.  Renault stellte unterdessen in Aussicht, im März konkrete Maßnahmen zur Senkung der Stickoxid-Emissionen seiner aktuellen Diesel-Modelle vorzustellen. Dabei sollten die Motoren mit Hilfe einer Software neu eingestellt werden, sagte der für Wettbewerb zuständige Vorstand Thierry Bollore vor Journalisten in der Renault-Zentrale bei Paris. Diese Aufrüstung sei für rund 700.000 Fahrzeuge mit den aktuellen Diesel-Motoren denkbar. Den Besitzern werde eine freiwillige Überprüfung angeboten. Europas Branchenprimus Volkswagen hatte im September 2015 auf Druck der US-Umweltbehörde EPA zugegeben, Stickstoffwerte bei Diesel-Autos geschönt zu haben. Seit dem Bekanntwerden der Manipulation steht auch die Konkurrenz unter besonderer Beobachtung von Behörden, Justiz und Öffentlichkeit. Die jüngsten Razzien bei Renault hatten die Aktie auf Talfahrt geschickt. Am Dienstag notierte das Papier rund zwei Prozent fester. Am Vortag hatte das Unternehmen nach einem Rekordabsatz im vergangenen Jahr weiteres Wachstum in Aussicht gestellt. Der französische Staat hält knapp 20 Prozent an Renault und hat seine geplanten Anteilsverkäufe nach dem Kursrutsch vorerst auf Eis gelegt.
VW-Chef Müller berät Abgasskandal am Donnerstag mit EU-Kommission;Volkswagen-Chef Matthias Müller berät am Donnerstag mit EU-Industriekommissarin Elzbieta Bienkowska über mögliche Konsequenzen aus der Abgasaffäre.  “Wir erwarten, dass uns Volkswagen über den Stand der Dinge bei den internen Ermittlungen informiert”, sagte eine Sprecherin der Brüsseler Behörde am Dienstag. Der VW-Chef solle auch über die Maßnahmen zur Behebung der eingetretenen Schäden berichten. Zudem erwarte Bienkowska Antworten darauf, wie betroffene europäischer Verbraucher entschädigt werden sollen.  Dass die EU-Kommission Europas größtem Autobauer ähnlich wie US-Behörden Strafen aufbrummt, gilt unter EU-Vertretern und Anwälten als unwahrscheinlich. Die Brüsseler Behörde geht gewöhnlich nur in Handels- und Wettbewerbsfragen direkt gegen Firmen vor.  Die EU-Kommission will bis Ende des Monats einen Vorschlag präsentieren, wie die Arbeit von Kfz-Zulassungsstellen in Europa besser koordiniert und gestärkt werden kann, um Schummeleien bei Abgasmessungen zu unterbinden. In einem Reuters vorliegenden Brief Bienkowskas an die EU-Abgeordnete Catherine Bearder von den britischen Liberalen kündigte die EU-Kommissarin an, dass Zulassungsstellen unter anderem ihre Gebühren künftig nicht mehr direkt von den Autobauern erhalten sollen. Ob der Vorschlag aus Brüssel auch die Schaffung einer einheitlichen EU-Zulassungsstelle umfasst, war zuletzt noch offen.  Das Vorhaben, Abgasuntersuchungen künftig unter realistischen Straßenbedingungen und nicht mehr im Labor vorzunehmen, wird derzeit im EU-Parlament verhandelt. Eine Abstimmung darüber wurde auf Februar verschoben. Die Mehrheit der EU-Abgeordneten dürfte den Vorschlag der EU-Kommission aber als zu lax ablehnen.
