title;text
Japanische Notenbank hält an lockerer Geldpolitik fest;Die japanische Notenbank hält unverändert an ihrer Politik des lockeren Geldes fest.  Der Strafzins auf Einlagen von Finanzinstituten bleibt bei 0,1 Prozent, wie die Bank von Japan (BoJ) am Dienstag mitteilte. Zudem strebt sie weiterhin eine Rendite von rund null Prozent auf zehnjährige Staatsanleihen an. Die Entscheidung fiel mit acht zu eins Stimmen.  Mit Blick auf die Preisentwicklung schlug die Bank of Japan optimistischere Töne an als noch vor einem Vierteljahr. “Die Inflationserwartung hat sich zuletzt seitwärts entwickelt”, hieß es in dem Quartalsbericht. Die Notenbank strebt eine Inflationsrate von zwei Prozent an.
Neuer Börsen-Chef schaltet nach gescheitertem LSE-Deal auf Angriff;Der neue Chef der Deutschen Börse will nach der geplatzten Fusion mit der Londoner Börse LSE wieder in die Offensive kommen.  “Wir können und wir wollen und wir werden wachsen”, sagte Theodor Weimer am Montagabend bei seinem ersten öffentlichen Auftritt als Vorstandsvorsitzender des Betreibers der Frankfurter Wertpapierbörse. Zukäufe seien ausdrücklich “Teil des Pflichtprogramms”. Wachstumschancen sieht Weimer, der am 1. Januar im Chefsessel der Börse Platz genommen hat, etwa im Indexgeschäft und im Handel mit Devisen, Rohstoffen und Anleihen. Der bisherige Chef der Münchener Unicredit-Tochter HVB und ehemalige Investmentbanker will Gewinn und Mitarbeiterzahl der Börse in den kommenden Jahren steigern, ebenso den Aktienkurs. Das Unternehmen habe ein enormes Potenzial, sei extrem robust und schlagkräftig. Im Vergleich zur Bankenbranche, die nach der Krise noch immer nicht zu alter Stärke zurückgefunden habe, sei die Börse bestens für die Zukunft positioniert: “Hier fallen mir die 20-Millionen- oder 50-Millionen-Wachstumschanchen nur so entgegen”, sagte Weimer. Um die Börse auf Dauer als Dienstleister des Kapitalmarkts gut positionieren zu können, sei es notwendig, nach dem Brexit das Clearing von auf Euro lautenden Derivaten nach Frankfurt zu holen. “Lassen sie uns unterhaken. Stellen wir gemeinsam sicher, dass das Euro-Clearing in der stärksten Volkswirtschaft Europas landet”, sagte Weimer vor rund 1000 geladenen Gästen beim traditionellen Neujahrsempfang der Börse. “Es kann nicht richtig sein, dass es nur eine zentrale Clearingstelle gibt (nach dem Brexit) und diese künftig außerhalb der EU liegt.” Die Deutsche Börse betreibt mit Eurex Clearing eins der größten weltweit tätigen Clearingunternehmen, das mit der LSE-Tochter LCH konkurriert. Nach dem Hin und Her um seinen Vorgänger Carsten Kengeter, der über eine Insideraffäre im vergangenen Jahr gestolpert war, versprach Weimer Verlässlichkeit: “Wir bieten Stabilität und Sicherheit.” Als zentrale Schnittstelle des Finanzplatzes Deutschland gehe es um “Integrität des Unternehmens und der handelnden Personen”. Nachdem Kengeter bei einem Erfolg des Fusionsvorhabens mit der LSE den Sitz des Unternehmens nach London verlagert hätte und dafür viel Kritik bekommen hatte, legte Weimer nun ein klares Bekenntnis zum Standort Frankfurt ab. “Sitz und Geschäftsführung hier in Hessen sind ein ganz hohes Gut unter meiner Führung.”
Kauder mahnt SPD bei Koalitionsverhandlungen zur Eile;Zum Auftakt der Koalitionsverhandlungen zwischen Union und SPD drückt der Vorsitzende der Unionsfraktion, Volker Kauder, aufs Tempo.  “Wir sollten in zwei bis drei Wochen mit den Verhandlungen fertig sein”, sagte der CDU-Politiker den Zeitungen der Funke-Mediengruppe. Es sei grundsätzlich richtig, dass Gründlichkeit vor Schnelligkeit gehe, aber das Tempo zähle inzwischen auch. “Die Bürger sind des Wartens müde. Jeder Tag, der ohne neue Regierung vergeht, erhöht nicht gerade das Vertrauen in die Parteien und die Demokratie”, warnte er.  Kauder wies zugleich Forderungen der SPD zurück, die Ergebnisse der Sondierung zu verändern. “Wir sollten gar nicht über Nachbesserung sprechen. Das Sondierungspapier ist die Grundlage für eine Koalition”, sagte er. “Was wir vereinbart haben, ist vereinbart, weil es eben gemeinsame Grundsatzentscheidungen sind.”  Der Fraktionsvorsitzende wandte sich gegen weitere Zugeständnisse bei der Zuwanderung. “In den Sondierungen haben wir eine ausgewogene Lösung für den Familiennachzug auch für subsidiär geschützte Personen gefunden, die schon eine Härtefallregelung ist”, sagte er. “Wir werden versuchen, die SPD davon zu überzeugen. Die Begrenzung auf 1000 Personen ist für Flüchtlinge mit eingeschränktem Schutzstatus sehr sinnvoll.” Der Familiennachzug von Flüchtlingen ist eine der Fragen, bei der die SPD bei Koalitionsverhandlungen noch auf Zugeständnisse der Union setzt.
"Euro-Länder fordern von Griechenland weitere Anstrengungen;""Griechenland bekommt die nächste Milliarden-Hilfe der Euro-Länder nicht sofort ausgezahlt.  Das Land habe große Fortschritte bei seinen Reformen gemacht und die allermeisten Maßnahmen umgesetzt", teilten die Finanzminister der Euro-Staaten am Montagabend mit. Jedoch bedürfe es noch weiterer Anstrengungen seitens der griechischen Regierung. “Die Euro-Gruppe ruft die griechische Regierung auf, die ausstehenden vorrangigen Maßnahmen schnell umzusetzen.” Der Euro-Rettungsfonds ESM beginne bereits mit der Vorbereitung für die Auszahlung der ersten Tranche im Februar. Insgesamt geht es nun noch um Hilfen von 6,7 Milliarden Euro.  Die Finanzminister der 19 Euro-Länder berieten zuvor mit Experten über die Freigabe. Bedingung für die Auszahlungen des Geldes ist die Erfüllung von 110 Reformschritten. Dies verlangen die EU-Kommission, die Europäische Zentralbank (EZB) und der ESM. Derzeit liege das Land bei 95, doch würden es ständig mehr, sagte EU-Wirtschaftskommissar Pierre Moscovici.     Um die Hürde zu nehmen, verabschiedete das griechische Parlament kürzlich neue Gesetze. Das Land selbst arbeitet sich langsam aus der Krise und konnte in den vorigen drei Jahren die EU-Finanzziele übertreffen. Die Ratingagentur S&P; setzte vorige Woche die Bonitätsbewertung hoch. Bei der Bevölkerung ist davon aber noch nicht viel angekommen: Mit einer Quote von 21 Prozent ist die Arbeitslosigkeit in Griechenland so hoch wie in keinem anderen Euro-Land. Das Land hängt seit 2010 am Tropf internationaler Geldgeber. Das dritte Hilfspaket im Umfang von bis zu 86 Milliarden Euro läuft im August aus.  SUCHE NACH NEUEM EZB-VIZEPRÄSIDENTEN BEGINNT Geleitet wurde das Euro-Gruppentreffen erstmals vom neuen  Chef Mario Centeno. Der portugiesische Finanzminister übernahm das Amt vor kurzem vom Niederländer Jeroen Dijsselbloem. Centeno gab auch Einblick in die nächste wichtige Personalentscheidung der Eurozone. Die EZB sucht nämlich einen neuen Vize-Präsidenten. Der Portugiese Vitor Constancio wird Ende Mai nach acht Jahren Amtszeit die Notenbank verlassen. Hier könnten die Mitgliedstaaten Kandidaten bis zum 7. Februar vorschlagen," sagte Centeno. Die Euro-Gruppe werde am 19. abstimmen. Danach müssten noch die Mitgliedsländer grünes Licht geben. Der gesamte Prozess soll bis Ende Mai abgeschlossen sein.  Spaniens Wirtschaftsminister Luis de Guindos ist bislang der einzig öffentlich bekannte Kandidat. Die Besetzung dürfte ein ganzes Personalkarussel in Gang setzen. Höhepunkt wird 2019 das Ringen um die Nachfolge von Notenbank-Präsident Mario Draghi."""
Netflix gewinnt deutlich mehr Abonnenten;Mit Serien wie “The Crown” und “Stranger Things” hat Netflix im vierten Quartal deutlich mehr Abonnenten gewonnen als erwartet.  In den drei Monaten bis Ende Dezember kletterte ihre Zahl weltweit um mehr als 8,3 Millionen, wie der Streamingdienst am Montag nach US-Börsenschluss mitteilte. Experten hatten lediglich 6,3 Millionen zusätzliche Abonnenten erwartet. Die Aktie schnellte um mehr als sieben Prozent nach oben und trieb den Marktwert von Netflix erstmals auf mehr als 100 Milliarden Dollar. Für das laufende Quartal rechnet das Unternehmen mit weiteren 6,35 Millionen neuen Abonnenten.  Der Umsatz stieg den Angaben zufolge im vierten Quartal um 32,6 Prozent auf 3,29 Milliarden Dollar, der Nettogewinn kletterte auf 185,52 Millionen Dollar nach 66,8 Millionen Dollar im Vorjahr.   Der US-Konzern zieht gegen die zunehmende Konkurrenz etwa durch Amazon oder Hulu mit mehr Eigenproduktionen ins Feld. In diesem Jahr will Netflix dafür bis zu acht Milliarden Dollar ausgeben.
"Einigung im US-Haushaltsstreit - ""Shutdown"" endet;Nach zähem Ringen haben sich US-Demokraten und Republikaner auf einen weiteren Zwischenhaushalt verständigt und damit den dreitägigen “Shutdown” der Regierung beendet.  Senat und Repräsentantenhaus verabschiedeten am Montagabend ein entsprechendes Gesetz. Die Haushaltssperre war nach Auslaufen des vorherigen Übergangsetats in der Nacht auf Samstag in Kraft getreten. Der nun verabschiedete Kompromiss soll die Finanzierung bis zum 8. Februar sichern. Die Nachricht von der Einigung wurde an den US-Aktienmärkten mit Erleichterung aufgenommen: Der Dow Jones stieg auf ein Rekordhoch. Die wiederholten Zwischenhaushalte in den USA sind notwendig", weil im Kongress noch keine Einigung über einen Gesamthaushalt für das Fiskaljahr erzielt werden konnte. Zwar haben die Republikaner von Präsident Donald Trump in beiden Kammern eine Mehrheit. Diese ist jedoch im Senat so klein, dass sie einige Stimmen der Demokraten benötigen. Die Abgeordneten stehen unter Druck, weil im November Zwischenwahlen anstehen. Die Demokraten hatten zunächst darauf beharrt, bereits ihre Zustimmung zum Übergangshaushalt mit einem Abschiebeschutz für junge Migranten zu verbinden - die sogenannten “Dreamer” - die als Kinder illegal in die USA kamen. Die Republikaner erklärten aber, sie wollten nicht über Einwanderungsthemen verhandeln, bevor die Demokraten ihre Einwilligung in den Zwischenetat gegeben hätten.  Der ranghöchste Demokrat im Senat, Chuck Schumer, erklärte, er habe vom Mehrheitsführer im Senat, Mitch McConnell, die Zusicherung erhalten, dass dem Senat in Kürze ein Gesetzentwurf zur Einwanderungsreform vorgelegt werden kann. Eine derartige Initiative müsste allerdings dann auch das Repräsentantenhaus passieren und schließlich von Trump unterzeichnet werden. Dieser ließ über seine Sprecherin erklären, er werde einer späteren Einigung zum Thema Einwanderung nur zustimmen, wenn diese “gut für das Land” sei. TRUMP - DEMOKRATEN SIND ZU SINNEN GEKOMMEN Der Präsident ließ allerdings keinen Zweifel daran, welche Partei nach seiner Meinung das Kräftemessen beim Übergangshaushalt gewann: “Ich bin froh, dass die Demokraten im Kongress zu Sinnen gekommen sind”, hieß es in seiner Erklärung. In ersten Reaktionen stimmten ihm auch liberale Gruppen zu. Die Mitbegründerin des Progressive Change Campaign Committee, Stephanie Taylor, sprach davon, dass die Demokraten eingeknickt seien. “Das ist der Grund warum die Menschen nicht glauben, dass die Demokratische Partei für irgendwas einsteht.” Der dreitägige Haushaltsnotstand war der erste seit Oktober 2013. Damals dauert er 16 Tage. Bei einer Haushaltssperre müssen Regierung und Bundeseinrichtungen ihre Arbeit wegen fehlenden Geldes auf das Nötigste herunterfahren. Beschäftigte aus allen Bereichen des öffentlichen Dienstes können in Zwangsurlaub geschickt oder vorübergehend freigestellt werden. Staatsbedienstete mit unerlässlichen und hoheitlichen Aufgaben in Polizei, Geheimdiensten und Militär arbeiten dagegen weiter, wobei nicht immer die Bezahlung automatisch weiterläuft.
"US-Senatoren einig zu Zwischenhaushalt - ""Shutdown"" endet;""Hochrangige US-Senatoren haben sich am Montag auf einen Zwischenhaushalt geeinigt und damit den Weg für ein Ende des “shutdowns” der Regierung freigemacht.  """"Wir werden heute dafür stimmen"," die Regierung wiederzueröffnen""""", sagte der ranghöchste Demokrat in der Kammer," Chuck Schumer. Der Streit insbesondere über Einwanderungen und Grenzsicherheit hatte am Samstag zu einem Auslaufen der Finanzierung für die US-Bundesregierung in Washington geführt. Die Nachricht von einer Einigung wurde am Montag an den US-Aktienmärkten mit Erleichterung aufgenommen. Der Dow Jones.DJI stieg im Verlauf auf ein Rekordhoch."""
Parteichefs von CDU, CSU und SPD beginnen Beratungen über große Koalition;Nach der Zustimmung zur Aufnahme von Koalitionsverhandlungen durch einen SPD-Parteitag sind am Montagabend in Berlin erstmals die Parteivorsitzenden von SPD, CDU und CSU zusammengekommen.  SPD-Chef Martin Schulz sagte bei seiner Ankunft in der CDU-Parteizentrale, er wolle mit CDU-Chefin Angela Merkel und dem CSU-Vorsitzenden Horst Seehofer absprechen, wie die drei Parteien weiter vorgehen. Ziel sei die Bildung einer Regierung, “die sowohl das Leben der Menschen in unserem Lande besser macht, aber auch der internationalen Verpflichtung der Bundesrepublik Deutschland gerade mit Blick auf die EU und die Einheit Europas gerecht wird”, sagte Schulz. “In diesem Geiste werde ich auch die Gespräche heute Abend hier führen.” Zuvor hatten die SPD und die Union in getrennten Runden über das weitere Vorgehen beraten.
US-Diplomaten sollen Iran-Strategie mit Europäern besprechen;Die USA entsenden Außenminister Rex Tillerson zufolge eine Gruppe von Diplomaten nach Europa um über die von den USA geforderten Korrekturen am Atomabkommen mit dem Iran zu beraten.  Diskutiert werden solle, wie “wir diese Fehler im Atomabkommen angehen können”, sagte Tillerson am Montag nach Angaben eines mitreisenden Journalisten auf dem Weg nach Paris. Zudem solle eine bessere Zusammenarbeit besprochen werden “beim Vorgehen gegen Irans Aktivitäten, die nicht im Zusammenhang mit ihrem Atomprogramm stehen”. Ausdrücklich nannte der Minister iranische Waffenlieferungen an den Jemen. Die Bundesregierung setzt ihrerseits auf Dialog mit dem Iran. Frankreich warf der islamischen Republik vor, den UN-Auflagen zur Entwicklung von Raketen nicht folge zu leisten. Einen Zeitraum für das Diplomatentreffen nannte Tillerson nicht. Die amerikanische Delegation reise unter Federführung seines Ministeriums, sagte er. US-Präsident Donald Trump hat das Atomabkommen mit dem Iran scharf kritisiert und Nachbesserungen gefordert. Die Regierung in Teheran lehnt dies kategorisch ab, die europäischen Mitunterzeichner - darunter Deutschland - haben sich skeptisch gezeigt. “Wir plädieren dafür, jetzt mit unseren europäischen Partnern und gemeinsam mit Iran und natürlich auch den USA zusammenzukommen und über verschiedenste Fragen zu sprechen”, sagte eine Sprecherin des Auswärtigen Amts in Berlin. Nun würden Beratungen unter hochrangigen Beamten Deutschlands, Frankreichs und der EU beginnen. “Unsere Grundposition ist unverändert: Wir unterstützen das Nuklearabkommen mit Iran.” Zugleich betrachte die Bundesregierung die regionale Rolle des Landes mit Sorge.  Zu einem Medienbericht, wonach Deutschland neue Sanktionen gegen den Iran erwägt, äußerte sich das Ministerium nicht. Der “Spiegel” hatte berichtet, Deutschland, Frankreich und Großbritannien wollten den USA mit zusätzlichen Sanktionen beweisen, dass sie die Kritik von Trump am Iran ernstnähmen. Frankreichs Außenminister Jean-Yves Le Drian sagte vor einem Treffen mit seinen EU-Kollegen, bei den Gesprächen werde die Forderung an den Iran zur Umsetzung der UN-Vorgaben zur Entwicklung von ballistischen Raketen Thema sein. Diese Vorgabe würden “vom Iran nicht respektiert”, sagte er in Brüssel. Auch die destabilisierenden Aktivitäten des Irans in Staaten wie Jemen, dem Libanon und Syrien würden besprochen. Ein Sprecher des iranischen Außenministeriums erklärte, weder das Raketenprogramm noch die iranische Außenpolitik stünden zur Debatte. Der Iran habe gezeigt, dass er “nicht unter Druck den Kurs ändert”.
Neuer Uber-Chef kündigt völligen Neustart in Deutschland an;Der umstrittene Fahrdienstvermittler Uber hat einen völligen Neuanfang in Deutschland angekündigt.  “Der deutsche Markt ist für Uber ein Markt mit riesigem Potenzial”, sagte der neue Chef des US-Konzerns, Dara Khosrowshahi, am Montag auf einer Messe in München. Die neue Deutschland-Strategie sehe einen “kompletten Reset” vor. Man arbeite dazu mit den deutschen Behörden zusammen. Details zu dem Vorhaben ließ Khosrowshahi offen. Er kündigte zudem an, der Essen-Lieferdienst Uber Eats werde in diesem Jahr weltweiter Marktführer werden. Der Chef der derzeitigen Nummer eins, Niklas Östberg von Delivery Hero aus Deutschland, hatte zuvor Reuters gesagt, man gehe von einer Konsolidierung in der Branche aus. Khosrowshahi ist nach eigenen Angaben auf “verantwortungsbewusstem Wachstum” bei dem Fahrdienstvermittler fokussiert, der wegen seines aggressiven Geschäftsgebarens und zahlreicher Gerichtsverfahren wiederholt in der Kritik stand. Der iranisch-amerikanische Manager hatte das Lenkrad übernommen, nachdem Mitgründer Travis Kalanick den Chefposten Juni im Skandal um sexuelle Belästigung und Diskriminierungen niedergelegt hatte.
