title,text,author,published,tags,source
Überraschende Wendung – Mitangeklagter wird aus Untersuchungshaft entlassen,,,1601555422,"Deutschland, Lübcke-Prozess",welt
"Trump, Putin und Macron verurteilen Gewalt in Bergkarabach","Die USA, Russland und Frankreich rufen in einer gemeinsamen Erklärung zum Ende der Gewalt in der Konfliktregion Bergkarabach auf. Sie fordern die sofortige Einstellung der Kampfhandlungen und die Rückkehr zur Waffenruhe.

Anzeige

Die Präsidenten der USA, Russlands und Frankreichs haben in einer gemeinsamen Erklärung nach Angaben des Kreml die militärische Gewalt in der Konfliktregion Bergkarabach im Süden des Kaukasus verurteilt. Sie forderten am Donnerstag die sofortige Einstellung der Kampfhandlungen und die Rückkehr zur Waffenruhe, wie der Kreml in Moskau mitteilte. Unterzeichnet wurde die Erklärung demnach von US-Präsident Donald Trump, Frankreichs Staatsoberhaupt Emmanuel Macron und Kremlchef Wladimir Putin.

Die drei Staatschefs forderten die Konfliktparteien Armenien und Aserbaidschan auf, diplomatische Verhandlungen aufzunehmen. Für eine Waffenruhe sollten von den beiden seit Jahrzehnten verfeindeten Nachbarstaaten keine Vorbedingungen gestellt werden. Zugleich äußerten Trump, Macron und Putin Trauer um die Opfer des Konfliktes und sprachen den Angehörigen ihr Beileid aus.

Zuvor hatte Putin den russischen Sicherheitsrat über die Erklärung informiert, wie Kremlsprecher Dmitri Peskow in Moskau mitteilte. Die drei Länder stehen der sogenannten OSZE-Minsk-Gruppe vor, die in dem Konflikt zwischen den beiden Ex-Sowjetrepubliken vermitteln will. Die OSZE ist die Organisation für Sicherheit und Zusammenarbeit in Europa. Auch Armenien und Aserbaidschan sind OSZE-Mitglieder.

Lesen Sie auch Armenien und Aserbaidschan Worum es im Krieg um Bergkarabach geht

Anzeige

Die Kämpfe in Bergkarabach waren am Sonntag ausgebrochen. Seither kamen Dutzende Menschen ums Leben. Die Region liegt in Aserbaidschan, wird aber mehrheitlich von Armeniern bewohnt, welche die Region auch unter ihrer Kontrolle haben. Bis heute wird die selbst ernannte Republik Bergkarabach international nicht anerkannt und gilt völkerrechtlich als Teil Aserbaidschans.

Der Konflikt um Bergkarabach dauert bereits seit Jahrzehnten an. Allerdings hatte in den vergangenen Jahren in dem Gebiet relative Ruhe geherrscht, bis dann am Sonntag neue Kämpfe aufflammten.

Aserbaidschan hält die Aufrufe zum Dialog für sinnlos

Der aserbaidschanische Präsident Ilcham Alijew hatte angekündigt, seine Militäroperation bis zu einem Rückzug Armeniens aus dem Gebiet fortsetzen. Erst dann werde es eine Waffenruhe geben. Aufrufe zum Dialog seien deshalb sinnlos, Verhandlungen würden kein Ergebnis bringen.

Lesen Sie auch Konflikt im Kaukasus Merkel fordert Armenien und Aserbaidschan zu Waffenstillstand auf

Anzeige

Moskau ist wegen seiner engen Kontakte nach Baku und Eriwan traditionell der wichtigste Vermittler in dem Konflikt. Bei den schwersten Kämpfen seit Jahrzehnten sind in Bergkarabach nach offiziellen armenischen Angaben bereits mehr als 100 Menschen getötet worden, die meisten davon Soldaten. Aserbaidschan hat bisher mehr als ein Dutzend getötete Zivilisten bestätigt, aber keine Opfer unter den Soldaten.

Erdogan kritisiert Bemühungen um Waffenruhe

Der türkische Präsident Recep Tayyip Erdogan bezeichnete die Bemühungen der USA, Russlands und Frankreichs um eine Waffenruhe in Bergkarabach als „nicht akzeptabel“. Vor dem Parlament in Ankara warf er den drei Staaten am Donnerstag vor, das Problem in der Region fast 30 Jahre ignoriert zu haben. Deshalb sei man jetzt mit diesen „negativen Entwicklungen“ konfrontiert. Die Türkei unterstützt in dem Konflikt ihren Verbündeten Aserbaidschan.

Erdogan bezeichnete Armenien in der Rede als „Banditenstaat“, der sich aus Bergkarabach zurückziehen müsse.","'Pavel Lokshin', 'Alfred Hackensberger', 'Marion Sendker'",1601554876,"Ausland, Nach Kreml-Angaben",welt
"Die Kronendichte zeigt, wie stark ein Wald unter Druck steht",,,1601554603,"Videos, Gestresste Wälder",welt
Mitarbeiter ausgespäht – H&M soll 35 Millionen Euro zahlen,"Anzeige

Mit dem Hamburger Datenschutzbeauftragten Johannes Caspar haben schon Facebook und Google Bekanntschaft gemacht, weil der emsige Behördenleiter Richtlinien zum Datenschutz verletzt sah. Nun greift Caspar einen Großkonzern aus der Textilbranche an – die Hennes & Mauritz Online Shop A.B. & Co. KG, besser bekannt als H&M, soll 35,3 Millionen Euro Bußgeld bezahlen. Der Grund: Mit der Überwachung von Hunderten Mitarbeitern des Servicecenters in Nürnberg habe der Konzern gegen den Datenschutz verstoßen. Der Hamburger Datenschützer wurde aktiv, weil in der Hansestadt der deutsche Hauptsitz des Unternehmens ist.

Lesen Sie auch Datenschutz-Probleme Facebook stoppt Verkauf von Oculus-VR-Brillen in Deutschland

Der Ausspähvorwurf lautet konkret: „Mindestens seit dem Jahr 2014 kam es bei einem Teil der Beschäftigten zu umfangreichen Erfassungen privater Lebensumstände. Entsprechende Notizen wurden auf einem Netzlaufwerk dauerhaft gespeichert. Nach Urlaubs- und Krankheitsabwesenheiten – auch kurzer Art – führten die vorgesetzten Teamleader einen sogenannten Welcome Back Talk durch.“

Nach diesen Gesprächen seien in etlichen Fällen nicht nur konkrete Urlaubserlebnisse der Beschäftigten festgehalten worden, sondern auch Krankheitssymptome und Diagnosen. „Zusätzlich eigneten sich einige Vorgesetzte über Einzel- und Flurgespräche ein breites Wissen über das Privatleben ihrer Mitarbeitenden an, das von eher harmlosen Details bis zu familiären Problemen sowie religiösen Bekenntnissen reichte“, heißt es in einer Mitteilung von Caspar. Die Erkenntnisse seien teilweise aufgezeichnet und digital gespeichert worden und mitunter für bis zu 50 weitere Führungskräfte im ganzen Haus lesbar gewesen.

Lesen Sie auch Recht auf Vergessenwerden So bringen Sie Unternehmen dazu, Ihre Daten zu löschen

Anzeige





Die Beweislage scheint ziemlich eindeutig zu sein. Bekannt geworden sei die Datenerhebung dadurch, dass die Notizen infolge eines Konfigurationsfehlers im Oktober 2019 für einige Stunden unternehmensweit zugreifbar waren. Anschließend gab es erste Presseberichte, die Caspar alarmierten. Er ordnete an, den Inhalt des Netzlaufwerks „einzufrieren“, und verlangte dann die Herausgabe. Das Unternehmen kam dem nach und legte einen Datensatz von rund 60 Gigabyte zur Auswertung vor. Vernehmungen zahlreicher Zeuginnen und Zeugen hätten nach Analyse der Daten die dokumentierten Praktiken bestätigt.

„Der vorliegende Fall dokumentiert eine schwere Missachtung des Beschäftigtendatenschutzes am H&M-Standort Nürnberg. Das verhängte Bußgeld ist dementsprechend in seiner Höhe angemessen und geeignet, Unternehmen von Verletzungen der Privatsphäre ihrer Beschäftigten abzuschrecken“, begründet Caspar die Höhe des Bußgeldes. Er lobte aber auch das Unternehmen, das nach Bekanntwerden des Falls an dem Standort aktiv aufgetreten sei, um Betroffene zu entschädigen und Vertrauen zurückzugewinnen.

Entschuldigung von H&M bei Mitarbeitern

Die Unternehmensführung von H&M kündigte am Donnerstag an, den Bußgeldbescheid prüfen zu wollen. Das Verfahren beziehe sich auf den Umgang mit Beschäftigtendaten in einem Nürnberger Servicecenter, „die nicht mit den H&M-Richtlinien und Anweisungen in Einklang stehen“, hieß es. H&M übernehme die volle Verantwortung und entschuldige sich vorbehaltlos bei den betroffenen Mitarbeitern. Gleich nach Bekanntwerden des Falls habe man Verbesserungen in dem Servicecenter vorgenommen, unter anderem seien die interne Kontrolle des Datenschutzes gestärkt und Führungskräfte sowie Mitarbeiter geschult worden, hieß es. Zudem kündigte der Konzern an, alle betroffenen Mitarbeiter zu entschädigen.","'Jörn Lauterbach', 'Dennis Betzholz', 'Claudia Wanner'",1601554380,"Hamburg, Datenschutz missachtet",welt
Seit 2017 wurden mindestens 813 Minderjährige in Deutschland verheiratet,,,1601554024,"Videos, Kinderehen",welt
Italien verzeichnet erstmals seit Ende April mehr als 2000 Neuinfektionen,"Der britische Gesundheitsminister Matt Hancock hat für London die zweithöchste Corona-Warnstufe ausgerufen. Das RKI meldet mit 6638 so viele Neuinfektionen an einem Tag wie noch nie seit Ausbruch der Coronavirus-Pandemie in Deutschland. Ein Überblick in Grafiken und Zahlen.

Anzeige

Die Zahl der binnen eines Tages mit dem Coronavirus neu infizierten Menschen in Deutschland ist erneut sprunghaft gestiegen und hat damit einen Rekordwert erreicht. Die Gesundheitsämter meldeten nach Angaben des Robert-Koch-Instituts vom Donnerstagmorgen 6638 Neuinfektionen – rund 1500 mehr als am Mittwoch. Da waren noch 5132 neue Fälle gemeldet worden. Bislang waren Ende März mit knapp 6300 Neuinfizierten die meisten registriert worden. Allerdings sind die jetzigen Werte nicht mit denen aus dem Frühjahr vergleichbar, weil mittlerweile wesentlich mehr getestet wird – und deshalb auch mehr Infektionen entdeckt werden.

Am Mittwoch vergangener Woche hatten die Gesundheitsämter dem RKI 4059 Neuinfektionen mitgeteilt. Damit war zum ersten Mal seit April die 4000er-Marke überschritten worden.

Die Zahl der Corona-Tests schwankt seit Mitte August zwischen rund 1,1 Millionen und 1,2 Millionen pro Woche. Die Rate der positiven Tests ist nach RKI-Angaben vom Mittwochabend jedoch deutlich gestiegen: von 0,74 Prozent Ende August auf 2,48 Prozent in der Woche vom 5. bis 11. Oktober.

An dieser Stelle finden Sie Inhalte von Drittanbietern Um mit Inhalten von Drittanbietern zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Externe Inhalte aktivieren

Anzeige

In mehreren Labors gebe es einen Rückstau, einige gaben laut RKI Lieferschwierigkeiten für Reagenzien an. „Das RKI erreichen in den letzten Wochen zunehmend Berichte von Laboren, die sich stark an den Grenzen ihrer Auslastung befinden“, schreibt das Institut im Lagebericht vom Mittwoch. Der zusätzliche Testbedarf durch Urlauber nach Einführung des Beherbergungsverbots mit der Option zu einer „Freitestung“ habe die Situation weiter verschärft.

Seit Beginn der Corona-Krise haben sich nach RKI-Angaben mindestens 341.223 Menschen in Deutschland nachweislich mit dem Virus Sars-CoV-2 infiziert (Datenstand 15.10., 0 Uhr). Die Zahl der Todesfälle im Zusammenhang mit einer Corona-Infektion lag demnach bei 9710. Das waren 33 mehr als am Vortag. Nach Schätzungen des RKI gibt es etwa 284.600 Genesene.

An dieser Stelle finden Sie Inhalte von Drittanbietern Um mit Inhalten von Drittanbietern zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Externe Inhalte aktivieren

Die Reproduktionszahl, kurz R-Wert, lag nach RKI-Schätzungen in Deutschland laut Lagebericht vom Mittwoch bei 1,04 (Vortag: 1,18). Das bedeutet, dass ein Infizierter im Mittel etwa einen weiteren Menschen ansteckt. Der R-Wert bildet jeweils das Infektionsgeschehen etwa eineinhalb Wochen zuvor ab.

Anzeige

Zudem gibt das RKI in seinem aktuellen Lagebericht ein sogenanntes Sieben-Tage-R an. Der Wert bezieht sich auf einen längeren Zeitraum und unterliegt daher weniger tagesaktuellen Schwankungen. Nach RKI-Schätzungen lag dieser Wert bei 1,16 (Vortag: 1,20). Er zeigt das Infektionsgeschehen von vor acht bis 16 Tagen.

An dieser Stelle finden Sie Inhalte von Drittanbietern Um mit Inhalten von Drittanbietern zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Externe Inhalte aktivieren

Weltweit gibt es laut der Johns-Hopkins-Universität mindestens 38.510.263 mit Covid-19 infizierte Personen (Stand 15.10., 8 Uhr). Davon sind 1.092.144 Menschen am Virus gestorben.

Mehr als 900.000 Infektionen in Spanien

Spanien hat als erstes Land der Europäischen Union die Marke von 900.000 Coronavirus-Infektionen überschritten. Seit Beginn der Pandemie seien mehr als 908.000 Infektionen registriert worden, teilte das spanische Gesundheitsministerium mit. Spanien hat knapp 45 Millionen Einwohner. Offiziellen Angaben zufolge wurden mehr als 33.000 Todesfälle in Zusammenhang mit dem Virus registriert. Gesundheitsexperten glauben, dass die tatsächliche Zahl deutlich höher liegt, jedoch nicht ausreichend getestet wird.

An dieser Stelle finden Sie Inhalte von Drittanbietern Um mit Inhalten von Drittanbietern zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Externe Inhalte aktivieren

Anzeige

In Großbritannien mit 66,6 Millionen Einwohnern haben sich innerhalb von 24 Stunden nachweislich knapp 20.000 Menschen mit dem Coronavirus angesteckt. Das entspricht einem Anstieg von etwa 2500 im Vergleich zum Vortag. 137 Menschen sind an einer Covid-19-Erkrankung gestorben, wie die Gesundheitsbehörden am Mittwoch mitteilten. Besonders stark betroffen von der Pandemie sind der Norden Englands, Nordirland, Schottland und Teile von Wales. Die tatsächliche Zahl der Neuinfektionen dürfte aber noch höher liegen, da nicht genügend Tests zur Verfügung stehen. Der britische Gesundheitsminister Matt Hancock rief für London die zweithöchste Corona-Warnstufe aus. Er begründete dies am Donnerstag im Unterhaus mit rasch steigenden Infektionsraten in der Hauptstadt. Schnelles Handeln sei erforderlich, um das Virus unter Kontrolle zu bekommen, sagte er.

Angesichts rapide steigender Infektionszahlen dürfen sich Angehörige verschiedener Haushalte demnach in Innenräumen nicht mehr treffen, wie der Londoner Bürgermeister Sadiq Khan am Donnerstag bekannt gab. Auch Treffen in Pubs oder Restaurants sind nicht erlaubt, während sie in Grünanlagen gestattet bleiben. Schulen und der Einzelhandel bleiben geöffnet.

Millionen Bewohner Nordenglands warten darauf, zu erfahren, ob sie unter die strengsten Corona-Regeln fallen. Für Liverpool wurden diese bereits angeordnet. Seit dieser Woche gibt es in Großbritannien ein dreistufiges Corona-Warnsystem.

An dieser Stelle finden Sie Inhalte von Drittanbietern Um mit Inhalten von Drittanbietern zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Externe Inhalte aktivieren

Die Zahl der registrierten Neuinfektionen binnen 24 Stunden stieg am Mittwoch in Portugal mit 10,3 Millionen Einwohnern auf 2072 – das war der höchste Wert seit Beginn der Pandemie. Die Gesamtzahl der Fälle kletterte den amtlichen Angaben zufolge auf mehr als 91.000. Die Zahl der Menschen, die an Covid-19 starben, stieg um sieben auf 2117. Besonders betroffen sind der Norden und der Großraum Lissabon. Sorge bereitet vor allem die Tatsache, dass die Zahl der in Krankenhäusern behandelten Covid-19-Patienten in etwas mehr als einem Monat von gut 300 auf nun fast 1000 in die Höhe schoss.

Frankreichs Corona-Karte färbt sich immer tiefer rot

In Frankreich mit seinen knapp 67 Millionen Einwohnern haben die Gesundheitsbehörden 22.591 Neuinfektionen binnen 24 Stunden registriert. Es ist das dritte Mal in sechs Tagen, dass das Gesundheitsministerium einen Wert über 20.000 mitteilt. Insgesamt seien 779.063 Infektionsfälle verzeichnet worden. Die Zahl der Todesfälle in Kranken- und Pflegeheimen sei um 104 auf 33.037 gestiegen. Damit ist Frankreich weltweit das neunte Land weltweit, das mehr als 33.000 Todesfälle in Zusammenhang mit dem Coronavirus zu beklagen hat.

Zwar sank die Zahl der Neuinfektionen seit vergangenem Wochenende, wo zuletzt ein Rekordhoch von knapp 27.000 am Samstag verzeichnet wurde. Dennoch steigen die Infektionszahlen gegenüber der vergangenen Woche massiv. Die Karte des französischen Gesundheitsministeriums, auf der die Corona-Hotspots in Scharlachrot (auf Französisch „rouge écarlate“) markiert werden, färbt sich deshalb immer tiefer rot.

An dieser Stelle finden Sie Inhalte von Drittanbietern Um mit Inhalten von Drittanbietern zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Externe Inhalte aktivieren

Dazu gehören mit der Hauptstadt Paris inzwischen neun Ballungsräume und ein Überseegebiet. Der Großraum Marseille, zu dem auch Aix-en-Provence zählt, ist ebenso betroffen wie die Großstädte Lyon, Grenoble, Saint-Etienne, Lille, Toulouse und Montpellier. Dazu gehört auch die Inselgruppe Guadeloupe in der Karibik.

Anzeige

In Bulgarien mit seinen sieben Millionen Einwohnern liegt die Zahl der neuen Positiv-Tests das vierte Mal binnen einer Woche auf Rekordniveau. Die Zahl der Fälle steigt nach offiziellen Daten um 785 auf insgesamt 25.774. Bislang starben 923 Menschen, die positiv auf das Coronavirus getestet wurden. Aktuell befinden sich 1307 Menschen in Krankenhäusern, 63 davon auf Intensivstationen.

In Tschechien meldet das Gesundheitsministerium 8325 neue Positiv-Tests. Das ist der bislang zweithöchste Wert in dem Land mit 10,7 Millionen Einwohnern, die meisten neuen Fälle gab es am vergangenen Freitag. Die Gesamtzahl der Fälle in Tschechien liegt inzwischen bei 129.747. Bislang starben 1106 Menschen, die positiv getestet wurden. Zu Monatsbeginn waren es noch 696 Todesfälle.

Rekorde in Polen und Kroatien

In Polen überschritt die Zahl der täglichen Neuinfektionen mit dem Coronavirus erstmals die Marke von 6000. Innerhalb von 24 Stunden kamen 6526 neue Fälle hinzu, die meisten davon in der Region um die Hauptstadt Warschau (1188). Das teilte das polnische Gesundheitsministerium am Mittwoch mit. Im gleichen Zeitraum starben 116 Menschen in Zusammenhang mit dem Virus. Seit Beginn der Pandemie gab es in Polen 3217 Todesfälle in Verbindung mit einer Covid-19-Erkrankung. Das Land hat rund 38 Millionen Einwohner. Polen ist das einzige Nachbarland Deutschlands, das bisher vom Auswärtigen Amt in Berlin noch nicht ganz oder teilweise als Risikogebiet eingestuft wurde.

Im EU-Land Kroatien verzeichneten die Behörden am Mittwoch einen Rekordwert an neuen Infektionen mit dem Coronavirus. In den vergangenen 24 Stunden sei bei 748 Menschen Sars-CoV-2 nachgewiesen worden, teilte der Krisenstab der kroatischen Regierung mit. Die bisher höchste Zahl von 542 Neuinfizierten hatte der Krisenstab am 8. Oktober registriert. Vier Menschen starben demnach in den letzte 24 Stunden in Verbindung mit einer Covid-19-Erkrankung. Seit Beginn der Pandemie im Februar haben sich in dem 4,2-Millionen-Einwohner-Land nachweislich 21.741 Menschen mit dem Coronavirus angesteckt. 334 Patienten starben mit dem Virus. Am Mittwoch wurden 441 Patienten im Krankenhaus behandelt, 27 von ihnen wurden künstlich beatmet.

Russland mit seinen 144,5 Millionen Einwohnern meldet einen Rekord an Neuinfektionen. Binnen der letzten 24 Stunden gibt es 14.231 weitere Coronavirus-Fälle. Die Gesamtzahl der Infektionen steigt damit auf 1,34 Millionen. Weitere 239 Menschen starben, wodurch sich die Zahl der Todesfälle auf 23.205 erhöht.

In Brasilien mit seinen 209,5 Millionen Einwohnern sterben nach Angaben des Gesundheitsministeriums 749 Menschen nach einer Infektion mit dem Coronavirus. In den vergangenen 24 Stunden sei die Zahl der positiv Getesteten um 27.235 auf 5.140.863 gestiegen. Insgesamt sind 151.747 Menschen an den Folgen der Ansteckung gestorben.

In Südkorea sind 110 neue Infektionen mit dem Coronavirus registriert worden. Die Hälfte der Fälle stehe in Verbindung mit einem Krankenhaus in der Stadt Busan, teilte die südkoreanische Behörde für Krankheitskontrolle und -prävention am Donnerstag mit. In dem Land mit gut 51 Millionen Einwohner liegt die offizielle Zahl der Fälle damit bei fast 25.000.

Mindestens 54 der Neuinfektionen stünden mit dem Krankenhaus für Ältere in Verbindung. Mehr als 40 seien in der dicht bevölkerten Metropolregion Seoul verzeichnet worden, mit Verbindungen zu Krankenhäusern, Kirchen, Schule und Büros.

Anzeige

Alle aktuellen und weltweiten Entwicklungen zum Coronavirus können Sie in unserem Live-Ticker verfolgen.

Haben Sie Fragen zum Coronavirus? Hier finden Sie die wichtigsten Fakten und Informationen.","'Sebastian Beug', 'Hinnerk Feldwisch-Drentrup', 'Daniel Wetzel', 'Sarah Maria Brech'",1601570340,"Panorama, Zahlen und Grafiken",welt
Rechtsextreme observieren Rechtsextreme?,"Der Skandal um Rechtsextreme in Sicherheitsbehörden weitet sich aus. Laut „Rheinischer Post“ seien auch vier Mitarbeiter des NRW-Innenministeriums betroffen. Drei von ihnen arbeiteten beim Verfassungsschutz.

Anzeige

Als „Frühwarnsystem“ bezeichnet sich der Verfassungsschutz. Die Bundesbehörde und die Landesämter versuchen, Extremisten jeder Couleur in der Gesellschaft früh zu enttarnen. Je deutlicher in diesen Wochen rechtsextreme Umtriebe in Sicherheitsbehörden sichtbar werden, desto stärker drängt sich die Frage auf, ob sie auch die eigenen Reihen im Blick haben.

Jetzt wurde durch einen Bericht der „Rheinischen Post“ bekannt, dass in der Skandalserie um Chatgruppen mit rechtsextremen Postings von Beamten auch drei Verfassungsschützer aus Nordrhein-Westfalen unter Verdacht stehen. Das Brisante daran: Die Verdächtigen arbeiteten im Observationsteam und waren auch mit der Beobachtung von Rechtsextremisten beschäftigt. Haben Rechtsextremisten womöglich Rechtsextremisten beobachtet – und ein Auge zugedrückt?

Fragen wirft auch der Umgang der Behörden mit dem Fall auf. Wie WELT erfuhr, hatten sowohl die Leitung des Verfassungsschutzes in NRW als auch die Spitze des Landesinnenministeriums bereits Ende November 2019 von den Verdachtsfällen Kenntnis. „Zwischen Ende November 2018 und Mitte Januar 2019 wurden in einer Chatgruppe der Observationsgruppe mehrere Videos mit fremden- beziehungsweise islamfeindlicher Konnotation geteilt“, teilte das Innenministerium mit. Ende des Jahres dann seien nach Hinweisen aus dem Kollegenkreis auch die Spitzen des Verfassungsschutzes sowie des Ministeriums informiert gewesen – vor fast einem Jahr also.

Lesen Sie auch NRW-Innenminister „Wir brauchen endlich eine Fehlerkultur bei der Polizei“

Anzeige

„Unverzüglich“ seien danach Disziplinarverfahren eingeleitet worden – das betroffene Observationsteam wurde aufgelöst. Neben den drei Verfassungsschützern wird ein Sachbearbeiter aus der Polizeiabteilung im Innenministerium verdächtigt. Bei dem Mann seien im Internet „Facebook-Kontakte zu Personen aus der rechtsextremistischen Szene aufgefallen“.

30 Polizeibeamte vom Dienst suspendiert

Nordrhein-Westfalens Innenminister Herbert Reul (CDU) hatte bei seiner Aussage im Innenausschuss vor wenigen Tagen diese vier Fälle zwar allgemein erwähnt. Dass die Beamten im Kontext Rechtsextremismus eingesetzt wurden, sprach er jedoch nicht an. Erst Mitte September hatte Reul 30 Polizistinnen und Polizisten suspendiert, die Teil von rechtsextremen Chatgruppen waren. Sie schickten sich etwa Fotos fiktiver Darstellungen von Flüchtlingen in Gaskammern. 14 Beamte sollen aus dem Dienst entfernt werden.

Herbert Reul (CDU), Innenminister von Nordrhein-Westfalen Quelle: dpa/Rolf Vennenbernd

Seit Anfang 2017 registrierte NRW insgesamt rund 100 rechtsextreme Verdachtsfälle in der Polizei. Reul hatte im Interview mit WELT Beamte dazu aufgerufen, Verdachtsfälle zu melden: „Wer wegguckt, ist mitschuldig.“

Rechtsextreme Strukturen in Sicherheitsbehörden sind längst ein bundesweites Problem. „Monitor“ berichtete jetzt etwa über eine weitere rassistische Chatgruppe, in der sich Berliner Polizisten ausgetauscht haben sollen. „Mit Kenntnis des Sachverhalts haben wir unmittelbar ein Strafverfahren eingeleitet und Ermittlungen aufgenommen“, teilte die Polizei mit. 25 Beamte sollen zu der Gruppe gehören. Sieben Mitglieder hätten rassistische Inhalte veröffentlicht. Ein Vorgesetzter der Beamten hätte Kenntnis von den Inhalten der Chatgruppe gehabt. Er soll die Polizisten laut Bericht aufgefordert haben, keine strafrechtlich relevanten Inhalte zu teilen. Details zu den Beschuldigungen liegen bislang aber nicht vor.","Ibrahim Naber, Manuel Bewarder",1601563767,"Deutschland, NRW-Verfassungssschutz",welt
Kramp-Karrenbauer empört über abgelehnte Hilfe von Berliner Bezirk,,,1601563645,"Deutschland, SOLDATEN ALS UNTERSTÜTZUNG",welt
Wie sähe Amerika unter Joe Biden aus?,"Hier können Sie unsere WELT-Podcasts hören Wir nutzen den Player des Anbieters Podigee für unsere WELT-Podcasts. Damit Sie den Podcast-Player sehen können und um mit Inhalten aus Podigee und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Anzeige

Abonnieren Sie diesen Podcast bei Spotify, Apple Podcasts, EarliAudio, Deezer, Google Podcasts, Podimo oder direkt per RSS-Feed!

Die erste TV-Debatte zwischen Joe Biden und Donald Trump ist ausgefochten. Es war eine Schlammschlacht, bei der man vergeblich nach sachlichen und inhaltlichen Argumenten suchte. Nervend – so befanden immerhin 69 Prozent der Zuschauer.

Anzeige

Was das TV-Duell nicht geschafft hat, holt diese Folge vom „Inside USA- Wahl Special“ nach: US-Korrespondent Steffen Schwarzkopf und Redakteurin Sonja Gillert sprechen quer über den Atlantik über Wahlversprechen und die Politik der Kandidaten. Wie wird ein Amerika mit einem Präsident Joe Biden konkret aussehen? Und was hat Donald Trump in einer zweiten Amtszeit vor? Außerdem im Podcast: Der Blick auf die aktuellen Umfragen.

Bis zur Wahl erscheint der Podcast „Inside USA“ wöchentlich – alle zwei Wochen beantwortet Steffen Schwarzkopf im „Wahl Special“ im Gespräch mit WELT-Redakteurin Sonja Gillert in Berlin die großen Fragen rund um das Wahljahr 2020.

Lesen Sie auch Chris Wallace entgleitet Duell „Ich bin der Moderator und ich möchte, dass Sie mir erlauben, meine Frage zu stellen“

INSIDE USA ist der Podcast des US-Korrespondenten von WELT. Steffen Schwarzkopf gibt Einblicke hinter die Kulissen des Washingtoner Politbetriebs und in das Amerika der ganz normalen Leute. Vor allem über das, was man im TV oder Web nicht zu sehen bekommt, spricht er an dieser Stelle regelmäßig. Und über das nicht immer ganz einfache Familienleben mit seiner Frau Julia und den Kindern Til und Jette. Aber natürlich geht es immer wieder auch um einen Mann, den Steffen gerne „meinen Präsidenten“ nennt. Um Donald Trump also. Denn um den kommt man als US-Korrespondent einfach nicht herum.","Steffen Schwarzkopf, Sonja Gillert",1601563640,"Inside USA, Podcast",welt
Laschet lädt Papst Franziskus nach NRW ein,"Anzeige

NRW-Ministerpräsident Armin Laschet (CDU) hat Papst Franziskus für das kommende Jahr zu einem Besuch nach Nordrhein-Westfalen eingeladen. „Unsere Gesellschaften im Norden, die auch vom Zerbrechen bedroht sind, brauchen nicht so sehr finanziell Solidarität“, sagte Laschet am Donnerstag nach einer Privataudienz im Vatikan. „Aber sie brauchen den spirituellen Impuls eines Mannes, der auch Menschen zusammenführen kann.“ Das Zusammenführen sei in einer Welt, in der viele „Mein Land first“ argumentierten, ein besonders wichtiger Impuls, den die Kirche geben könne.

Der Satz kann als Verweis auf US-Präsident Donald Trump verstanden werden, dessen Außenminister Mike Pompeo zeitgleich mit Laschet im Vatikan war. Im Unterschied zu Laschet hatte der Papst Pompeo eine Privataudienz verwehrt, obwohl dieser darum gebeten hatte. Kardinalstaatssekretär Pietro Parolin begründete dies damit, dass der Papst keine Persönlichkeiten empfangen wolle, die voll im Wahlkampfgeschehen stünden.

Ein politisches Zeichen?

Laschet bewirbt sich für den CDU-Bundesvorsitz und gilt als möglicher Kanzlerkandidat. Ein Besuch von Franziskus in NRW im Jahr der Bundestagswahl im Herbst 2021 könnte als politisches Zeichen gewertet werden. Auf die Frage nach einem Treffen mit dem US-Außenminister sagte Laschet, Pompeo sei ihm „nicht über den Weg gelaufen“. Man habe im Vatikan die Wege so organisiert, dass sich beide nicht begegnet seien. „Das ist auch, glaube ich, diplomatisches vatikanisches Protokoll.“

Anzeige

Laschet sagte weiter, der Papst verfolge die Entwicklung in Deutschland mit großem Interesse. Franziskus habe eine große Wertschätzung für Kanzlerin Angela Merkel (CDU), von der er Grüße überbracht habe. Auf die Frage, ob der Papst über seine Kandidatur für den CDU-Vorsitz informiert sei, sagte der NRW-Ministerpräsident nur: „Der Papst weiß vieles. Mehr als wir glauben.“

Unterschiedliche Anlässe für den Besuch

Für einen Besuch des Papstes in NRW gebe es 2021 unterschiedliche Anlässe, sagte Laschet. So werde in Aachen – Laschets Heimatstadt – alle sieben Jahre die Heiligtumfahrt begangen, die 1349 aus einem Pestgelübde entstanden sei. Dazu seien im Mittelalter Pilger aus ganz Europa gekommen. Auch das Gedenken an 1700 Jahre jüdisches Leben in Deutschland könne Anlass für einen Besuch des Papstes sein.","'Thomas Vitzthum', 'Robin Alexander', 'Kristian Frigelj'",1601563442,"Nordrhein-Westfalen, Privataudienz beim Papst",welt
