title;text
Landespressedienst






Landespressedienst






Landespressedienst






Landespressedienst






Landespressedienst






Landespressedienst






Landespressedienst




1/22








            @media screen and (max-width: 699px){
                .diashow-pseudo-enlarge{
                    display: none;
                }
            }
        




Wenn die Wiener Hofburg moosgrün trägt und in der Walzerstadt die prachtvollsten Dirndln ausgeführt werden," dann bläst die feine Gesellschaft wieder zum """"Ball vom Grünen Kreuz"""""," vulgo Jägerball.Für viele Stammgäste jedweden Alters gilt das Ereignis als Höhepunkt der Faschingssaison.Seit knapp hundert Jahren wird in ähnlichem Rahmen erfolgreich """"gesellig Gutes getan""""", wie Landwirtschaftsministerin Elisabeth Köstinger (ÖVP) formulierte.Die gebürtige Kärntnerin outete sich zwar als Nicht-Jägerin," hieß in ihrer Eröffnungsrede aber gerade diese Gruppe besonders herzlich willkommen.Kärntens Landeshauptmann und Jägerball-""""Debütant"""" Peter Kaiser (SPÖ) betonte die Offenheit seines Bundeslandes: """"Wir brauchen keine Grenzen!"""".Vizekanzler Heinz-Christian Strache (FPÖ) zeigte sich kundig und gab einige """"Vokabeln"""" aus dem Jäger-Latein zum Besten.Rund 6.000 Jagd-affine und gut betuchte Waidmänner und -frauen gingen Montagabend wieder für den guten Zweck locker-fröhlich auf die Pirsch und schwangen in zünftigen Stutzen das Tanzbein - darunter Christina Lugner und Tochter Jacqueline.Der Präsident des Vereins """"Grünes Kreuz"""" Leo Nagy und Josef Pröll.Siegfried Wolf mit seiner Gattin.Ekatharina Mucha und Christian W. Mucha.Während andere Bälle bei der Prominenz aus Politik und Wirtschaft manchmal eher Pflichtprogramm scheinen", wirkte dieses Event wie eine allseits willkommene Kür.280 stolze Tannen dienten neben unzähligen ausgestopften Prachtexemplaren aus der heimischen Fauna und prächtigen Geweihen als stimmungsvolle Dekoration für die ehrwürdigen Hallen, in denen um die 1.200 Flaschen edler Sprudel kredenzt wurden.Weiter das Tanzbein geschwungen wurde nach Ende des rauschenden Abends im gegenüberliegenden Club Volksgarten bis in die Morgenstunden. Landesrat Gernot Darmann, Landeshauptmann Peter Kaiser und Landesrat Christian Benger (von links)Zu ihr zählt sich auch Vizekanzler Heinz-Christian Strache (FPÖ)," der einige """"Vokabeln"""" aus dem Jäger-Latein zum Besten gab. So erfuhr das geneigte Publikum dass ein """"Mönch"""" keine Kutte tragen muss", sondern damit auch ein geweihloser Hirsch gemeint sein kann," oder eine """"Schachtel"""" nicht zwangsläufig aus Papier besteht. Es kann sich auch um weibliches Rotwild handeln", das keinen Nachwuchs mehr führt. Um die 13.000 Begriffe umfasst die blumige Sprache der Waidmänner und Wildschütze.Das edle Parkett in Hofburg, Spanischer Hofreitschule und Nationalbibliothek stand diesmal ganz im Zeichen des südlichsten Bundeslandes. 280 stolze Tannen dienten neben unzähligen ausgestopften Prachtexemplaren aus der heimischen Fauna und prächtigen Geweihen als stimmungsvolle Dekoration für die ehrwürdigen Hallen, in denen um die 1.200 Flaschen edler Sprudel kredenzt wurden.Es labten und vergnügten sich unter Anderem der bestens gelaunte Bariton Clemens Unterreiner, die strahlende Designerin Lena Hoschek, NÖ-Landesjägermeister Josef Pröll, Erste-Group-Chef Andreas Treichl mit Ehefrau, ZIB 1 Moderatorin Nadja Bernhard, Top-Winzer Franz Zahel, Wetter-Expertin Christa Kummer, die Schauspielerinnen Anja Kruse, Kristina Sprenger und Nicole Mieth, Rindfleisch-Profi Mario Plachutta, FPÖ-Klubchef Johann Gudenus, Ex-Landwirtschaftsminister Andrä Rupprechter (ÖVP) und Karoline Edtstadler, Staatssekretärin im Innenministerium (ÖVP), Profil-Herausgeber Christian Rainer, Tanzschul-Legende Thomas Schäfer-Elmayer oder Sängerin Vera Böhnisch. Kanzler Sebastian Kurz (ÖVP) erteilte dem wie immer restlos ausverkauften Event diesmal eine Absage.Das offizielle Kärnten war unter anderem mit Bischof Alois Schwarz, Landeshauptmann Peter Kaiser, den Landesräten Christian Benger und Gernot Darmann, Landtagspräsident Reinhart Rohr und dem Präsidenten der Landwirtschaftskammer, Johann Mößler," vertreten. Kärntens Landesjägermeister Ferdinand Gorton gab sich natürlich auch die Ehre.Die wenigen Dutzend Demonstranten jenseits der Eingangspforte mit Fäkalien-Emoji-Transparten und """"Jagd ist Mord""""-Sprechchören konnten die hervorragende Stimmung nicht im geringsten trüben. Während andere Bälle bei der Prominenz aus Politik und Wirtschaft manchmal eher Pflichtprogramm scheinen"," wirkte dieses Event wie eine allseits willkommene Kür.Kärntens Landeshauptmann und Jägerball-""""Debütant"""" Peter Kaiser (SPÖ) betonte die Offenheit seines Bundeslandes: """"Wir brauchen keine Grenzen!"""".„Der Jägerball ist ein tolles gesellschaftliches Ereignis. Wir können hier auch die Bedeutung der Jagd"," des jagdlichen Brauchtums und der Jagdwirtschaft der Öffentlichkeit präsentieren""""", sagte Jagdreferent und Landesrat Darmann. In Kärnten werden jährlich rund 5,"2 Millionen Euro für die Jagdwirtschaft ausgegeben.Weiter das Tanzbein geschwungen wurde nach Ende des rauschenden Abends im gegenüberliegenden Club Volksgarten bis in die Morgenstunden."""
"Seit 2008 noch nie so viele Geisterfahrer unterwegs;""Am häufigsten war ein Teilstück der A2 im Raum Graz betroffen (23 Meldungen)", die meisten Alarme wegen Falschfahrer gab es an Sonntagen (insgesamt 79).

409 Mal ist im vergangenen Jahr via Ö3 vor Geisterfahrern gewarnt worden - das ist ein Anstieg um 46 Meldungen gegenüber 2016 (plus 12,7 Prozent) und der höchste Wert seit 2008 (497 Meldungen), berichtete die Verkehrsredaktion des Senders. Am häufigsten war ein Teilstück der A2 im Raum Graz betroffen (23 Meldungen), die meisten Alarme wegen Falschfahrer gab es an Sonntagen (insgesamt 79).2017 starben nach Angaben des Innenministeriums bei 13 Geisterfahrerunfällen drei Menschen (2016: zwei), fünf wurden schwer verletzt. In den vergangenen 30 Jahren sind insgesamt 115 Personen bei derartigen Unglücken getötet worden.Im Bundesländerranking führte wie schon 2016 die Steiermark (2017: 96 Meldungen, 2016: 79), gefolgt von Niederösterreich (87/66) und Tirol (69/50), das damit Oberösterreich (55/62) überholt und auf den vierten Rang verdrängt hat. Dahinter folgen Kärnten (42/40), Salzburg (27/25) und Wien (13/zwölf). Am Ende der Reihung lagen 2017 ex aequo Vorarlberg und das Burgenland mit den wenigsten Meldungen (je zehn, 2016: zwölf bzw. 17).Die Südautobahn (A2) war 2017 die Autobahn mit den meisten Geisterfahrern. Mit 86 Meldungen hat sich hier laut Ö3 die Zahl deutlich erhöht. In Relation zur Gesamtlänge waren auf der A23 (Südosttangente) in Wien sowie auf der A12, der Inntalautobahn, und der A13, der Brennerautobahn, in Tirol die meisten Falschfahrer unterwegs.Generell waren am Wochenende deutlich mehr Geisterfahrer unterwegs als an Werktagen. Im Tagesverlauf traf man am späten Abend (21.00 bis 24.00 Uhr) am wahrscheinlichsten auf einen Falschfahrer. Das geringste Risiko bestand von 6.00 bis 9.00 Uhr. Der stärkste Monat war der August mit 45 Meldungen," im Februar wurden mit 22 Geisterfahrern die wenigsten gezählt. An zwei Tagen (11. Juli und 12. November 2017) gingen jeweils sieben Warnmeldungen on air. Der Tagesrekord von zehn Durchsagen am 25. Juni 2006 blieb unerreicht."""
