title;text
China will Gespräche über asiatische Freihandelszone 2015 beenden;China will bis zum Jahresende die Gespräche zur Bildung einer asiatischen Freihandelszone abschließen.  Das sagte der Handelsminister der Volksrepublik, Gao Hucheng, am Samstag in Peking. Diese könnte Länder wie China, Indien, Südkorea, Thailand und Singapur, aber auch Australien und Neuseeland umfassen. Die Union wird von Peking vorangetrieben, weil die USA separat mit mehreren Ländern im pazifischen Raum über einen intensiveren Handel verhandeln. China ist nicht Teil dieser Gespräche.  Gao bekräftigte zudem, China sei zuversichtlich, den Handel dieses Jahr um rund sechs Prozent ausweiten zu können. Daten für den Februar werden am Sonntag erwartet. 
Varoufakis bringt Referendum in Griechenland ins Gespräch;Im Ringen um einen Ausweg aus der griechischen Schuldenkrise hat Finanzminister Yanis Varoufakis eine Volksabstimmung ins Gespräch gebracht.  Ein Referendum wäre eine Möglichkeit, sollten die Euro-Partner die Umschuldungspläne der Athener Regierung endgültig ablehnen, sagte Varoufakis in einem am Sonntag veröffentlichten Interview der italienischen Zeitung “Corriere della Sera”. Auch Neuwahlen seien eine Option. Worum es in dem Referendum gehen könnte, sagte der Politiker in dem Interview nicht. Eine Ablehnung der griechischen Pläne in Brüssel könnte Probleme aufwerfen, wurde Varoufakis zitiert. “Aber wie mein Ministerpräsident schon gesagt hat, kleben wir noch nicht an unseren Stühlen.”  Regierungschef Alexis Tsipras hatte die jüngste Wahl mit seinem Widerstand gegen die Reformauflagen der internationalen Geldgeber gewonnen. Seit seinem Amtsantritt ringt er zusammen mit Varoufakis um eine Einigung mit den Partnern der Euro-Zone. Dem hoch verschuldeten Land droht die Staatspleite, doch weitere Hilfen aus Brüssel sind an die Erfüllung bestehender Reformvereinbarungen gekoppelt.
Varoufakis bringt Euro-Referendum in Griechenland ins Gespräch;Im Ringen um einen Ausweg aus der griechischen Schuldenkrise hat Finanzminister Yanis Varoufakis eine Volksabstimmung über den Euro ins Gespräch gebracht.  Ein Referendum wäre eine Möglichkeit, sollten die Euro-Partner die Umschuldungspläne der Athener Regierung endgültig ablehnen, sagte Varoufakis in einem am Sonntag veröffentlichten Interview der italienischen Zeitung “Corriere della Sera”. Auch Neuwahlen seien eine Option. Eine Ablehnung der griechischen Pläne in Brüssel könnte Probleme aufwerfen. “Aber wie mein Ministerpräsident schon gesagt hat, kleben wir noch nicht an unseren Stühlen.”  Regierungschef Alexis Tsipras hatte die jüngste Wahl mit seinem Widerstand gegen die Reformauflagen der internationalen Geldgeber gewonnen. Seit seinem Amtsantritt ringt er zusammen mit Varoufakis um eine Einigung mit den Partnern der Euro-Zone. Dem hoch verschuldeten Land droht die Staatspleite, doch weitere Hilfen aus Brüssel sind an die Erfüllung bestehender Reformvereinbarungen gekoppelt.
Varoufakis bringt Referendum in Griechenland ins Gespräch;Im Ringen um einen Ausweg aus der griechischen Schuldenkrise hat Finanzminister Yanis Varoufakis eine Volksabstimmung ins Gespräch gebracht. Ein Referendum wäre eine Möglichkeit, sollten die Euro-Partner die Umschuldungspläne der Athener Regierung endgültig ablehnen, sagte Varoufakis in einem am Sonntag veröffentlichten Interview der italienischen Zeitung “Corriere della Sera”. Auch Neuwahlen seien eine Option. Worum es in dem Referendum gehen könnte, sagte der Politiker in dem Interview nicht. Eine Ablehnung der griechischen Pläne in Brüssel könnte Probleme aufwerfen, wurde Varoufakis zitiert. “Aber wie mein Ministerpräsident schon gesagt hat, kleben wir noch nicht an unseren Stühlen.”  Regierungschef Alexis Tsipras hatte die jüngste Wahl mit seinem Widerstand gegen die Reformauflagen der internationalen Geldgeber gewonnen. Seit seinem Amtsantritt ringt er zusammen mit Varoufakis um eine Einigung mit den Partnern der Euro-Zone. Dem hoch verschuldeten Land droht die Staatspleite, doch weitere Hilfen aus Brüssel sind an die Erfüllung bestehender Reformvereinbarungen gekoppelt.
Varoufakis bringt Euro-Referendum in Griechenland ins Gespräch;Im Ringen um einen Ausweg aus der griechischen Schuldenkrise hat Finanzminister Yanis Varoufakis eine Volksabstimmung über den Euro ins Gespräch gebracht. Ein Referendum wäre eine Möglichkeit, sollten die Euro-Partner die Umschuldungspläne der Athener Regierung endgültig ablehnen, sagte Varoufakis in einem am Sonntag veröffentlichten Interview der italienischen Zeitung “Corriere della Sera”. Auch Neuwahlen seien eine Option. Eine Ablehnung der griechischen Pläne in Brüssel könnte Probleme aufwerfen. “Aber wie mein Ministerpräsident schon gesagt hat, kleben wir noch nicht an unseren Stühlen.”  Regierungschef Alexis Tsipras hatte die jüngste Wahl mit seinem Widerstand gegen die Reformauflagen der internationalen Geldgeber gewonnen. Seit seinem Amtsantritt ringt er zusammen mit Varoufakis um eine Einigung mit den Partnern der Euro-Zone. Dem hoch verschuldeten Land droht die Staatspleite, doch weitere Hilfen aus Brüssel sind an die Erfüllung bestehender Reformvereinbarungen gekoppelt.
Russlands Geheimdienst - Zwei Festnahmen nach Nemzow-Mord;Gut eine Woche nach der Ermordung des russischen Regierungskritikers Boris Nemzow sind dem Inlandsgeheimdienst FSB zufolge zwei Verdächtige gefasst worden.  Präsident Wladimir Putin sei über die Festnahmen informiert worden, sagte FSB-Chef Alexander Bortnikow am Samstag in einem auf der Webseite des staatlichen Fernsehsenders Kanal Eins veröffentlichten Video. Die Ermittlungen dauerten an. Der Geheimdienstchef nannte die Namen der Festgenommenen, aber keine weiteren Einzelheiten. Der Nachrichtenagentur RIA sagte Bortnikow aber, die Verdächtigen stammten aus dem Kaukasus. Russland versucht seit Jahren, im Norden der Region einen Aufstand islamistischer Rebellen niederzuschlagen. Nemzow war am Freitag vergangener Woche unweit des Kremls in Moskau erschossen worden. Die Hintergründe der Tat sind ungeklärt. Die russische Führung hat jegliche Verwicklung in das Attentat zurückgewiesen. Nemzow war in Russland einer der bekanntesten Kritiker Putins. Der 55-Jährige veröffentlichte mehrere Berichte, die die nach seiner Auffassung herrschenden Missstände unter Putin aufdecken sollten. Nach Informationen aus seinem Umfeld arbeitete Nemzow bis kurz vor seinem Tod an einem Bericht über die Rolle Russlands im Ukraine-Konflikt.
Fünf Tote bei Anschlag in Mali - EU-Mitarbeiter erschossen;Bei einem Anschlag in der malischen Hauptstadt Bamako sind fünf Menschen getötet worden, darunter ein Franzose und ein Belgier.  Nach Polizeiangaben fielen gegen 01.00 Uhr nachts (Ortszeit) Schüsse in einem Restaurant, das bei Ausländern beliebt ist. Die beiden Täter seien maskiert gewesen. Einer von ihnen habe geschossen, der andere im Auto gewartet. Bei der Flucht der Täter sei der Belgier vor seinem Haus in der Nähe des Lokals erschossen worden. Außerdem sei ein Polizist durch eine Granate ums Leben gekommen. Zu den Opfern gehörten auch ein Mädchen und ein Wachmann. Augenzeugen berichteten, dass die Umgebung rund um das Restaurant abgesperrt worden sei. Mit Al-Kaida verbündete Extremisten hatten den Norden Malis 2012 unter ihre Kontrolle gebracht. Ein von Frankreich geführter Militäreinsatz konnte den Vormarsch stoppen, doch seit einigen Monaten kommt es verstärkt zu Anschlägen durch Islamisten. In Bamako war es zuletzt weitgehend ruhig. Es ist dort der erste Anschlag seit Jahren. Die Außenbeauftragte der EU, Federica Mogherini, sagte, der Belgier sei ein Sicherheitsbeauftragter der EU-Delegation in Mali gewesen. Der Anschlag bestärke die EU darin, den Terrorismus in der ganzen Region zu bekämpfen. Frankreichs Außenminister Laurent Fabius bestätigte, dass ein Franzose unter den Toten ist. Auch der belgische Außenminister Didier Reynders verurteilte die Tat.
Griechenland dringt auf rasche Gespräche mit Geldgebern;Unter dem Druck wachsender Finanznot bittet Griechenland seine internationalen Geldgeber um rasche Verhandlungen über weitere Hilfen.  Auf Arbeitsebene sollten die Gespräche umgehend aufgenommen werden, schrieb Finanzminister Yanis Varoufakis an den Vorsitzenden der Euro-Finanzminister, Jeroen Dijsselbloem. Als Ort schlug Varoufakis Brüssel vor. Damit würde ein Besuch der bei vielen Griechen als Troika verhassten Vertreter von EU-Kommission, Europäischer Zentralbank und Internationalem Währungsfonds in Athen vermieden. Zur Bekämpfung der Steuerhinterziehung will Varoufakis zu ungewöhnlichen Mitteln greifen: Studenten, Hausfrauen und Touristen sollen im Alltag Beweise für Schwarzarbeit und Betrug sammeln. Über Varoufakis’ Brief soll am Montag in der Eurogruppe diskutiert werden. Die Bitte um rasche Gespräche signalisiert eine größere Kompromissbereitschaft der neuen Athener Regierung, die die Wahl mit dem Widerstand gegen Reformauflagen der internationalen Geldgeber gewonnen hatte. So sträubte sich die Regierung von Ministerpräsident Alexis Tsipras bisher, mit der EZB, der EU-Kommission und dem IWF über Reformen zu verhandeln. Die Euro-Partner haben Tsipras’ Regierung bis Ende April Zeit gegeben, um die von der Vorgängerregierung zugesagten Reform- und Sparschritte umzusetzen. Dies soll von EZB, EU und IWF überprüft werden, bevor die verbliebenen Kredite aus den bisherigen Hilfsprogrammen im Volumen von insgesamt 240 Milliarden Euro ausgezahlt werden. Anschließend hat Griechenland bis Ende Juni Zeit, um über ein weiteres Hilfspaket zu verhandeln. In seinem der Nachrichtenagentur Reuters vorliegenden Schreiben mahnte Varoufakis auch hier zur Eile. Parallel zu den Arbeitsgesprächen strebt er demnach auf höherer Ebene “sehr baldige” Beratungen über eine Folgevereinbarung an. AMATEUR-FAHNDER SOLLEN FÜR BESSERE STEUERMORAL SORGEN Als Basis für die Gespräche mit den Gläubigern listet Varoufakis eine Reihe von Reformvorhaben auf. So plant er unter Steuern auf Internet-Glücksspiel, einen Abbau der Bürokratie, aber auch Hilfen für die ärmsten Griechen. Die Amateur-Steuerfahnder sollen nach den Vorstellungen des Finanzministers mit Kameras und Tonaufnahmegeräten Beweise gegen Steuersünder unter Taxifahrern, Handwerkern und Restaurant-Besitzern sammeln. Damit könnten “Verhaltensweisen sehr schnell geändert werden”, stellt Varoufakis in Aussicht. EZB-Ratsmitglied Luc Coene warf der griechischen Regierung unter Führung der Linkspartei Syriza unterdessen vor, unrealistische Hoffnungen bei den Wählern geweckt zu haben. “Syriza hat Versprechen gemacht, die sie nicht halten kann”, sagte der belgische Zentralbankchef in einem am Samstag veröffentlichten Interview der Zeitung “De Tijd”.
IS-Miliz zerstört im Irak auch antike Stadt Hatra;Die Extremistenmiliz Islamischer Staat setzt die Zerstörung von antiken Stätten im Irak fort. Die Reste der über 2000 Jahre alten Stadt Hatra im Norden des Landes seien geschleift worden, teilte das Ministerium für Tourismus und Antike am Samstag mit. Entsprechende Berichte habe man von Mitarbeitern aus der Islamisten-Hochburg Mossul erhalten, sagte ein Mitarbeiter des Ministeriums der Nachrichtenagentur Reuters. Es sei allerdings schwierig, die Angaben zu überprüfen. Man habe kein Video oder Bilder aus der Stadt. Ein Bewohner der Region sagte Reuters jedoch, er habe am Samstagmorgen eine mächtige Explosion gehört. Andere hätten ihm berichtet, größere Gebäude in Hatra würden eingerissen und weitere mit Bulldozern zerstört. Hatra steht als Weltkulturerbe auf der Unesco-Liste. Es ist vor allem für seine gut erhaltenen Tempel bekannt. Erst in dieser Woche waren die Ausgrabungsstätten der jahrtausendealten assyrischen Stadt Nimrud Ziel der Miliz. Die Extremisten plünderten die Denkmäler und machten sie dann dem Erdboden gleich. Nimrud wurde um 1250 vor Christus erbaut. Viele der bedeutendsten Kulturgüter wurden bereits vor Jahren von Archäologen in Sicherheit gebracht. Es blieben jedoch die Ruinen der antiken Stadt. Erst jüngst zeigte ein Video, wie IS-Kämpfer Kulturgüter eines Museums in Mossul zerstörten. Der IS beruft sich auf den Propheten Mohammed, der Götzenstatuen zerstört habe. Nach Ansicht der Extremisten ist im Islam die bildliche Darstellung von Menschen und Gott verboten. IRAKISCHE ARMEE HAT OFFENSIVE GEGEN IS GESTARTET Die irakische Armee hat eine Offensive gegen den IS gestartet und Boden gutgemacht. Sie wird dabei vor allem durch US-Luftangriffe unterstützt. Der IS beherrscht jedoch noch immer große Teile des Iraks sowie Syriens. Syrische Staatsmedien berichteten am Samstag, ein regionaler Anführer des IS sei im Zentrum des Landes bei einem Luftangriff getötet worden. Die in Großbritannien ansässige Syrische Beobachtungsstelle für Menschenrechte bestätigte dies. Der Westen lehnt eine Zusammenarbeit mit dem syrischen Machthaber Baschar al-Assad trotz seines Kampfes gegen IS ab. Der UN-Botschafter Syriens, Baschar Jaafari, betonte erneut, man sei für eine Kooperation mit dem Westen offen. Hoffnungen auf einen Sturz Assads, dem zahlreiche Menschenrechtsverletzungen vorgeworfen werden, seien unbegründet. “Er ist der Mann, der eine Lösung bringen kann”, sagte Jaafari Reuters.
Juncker schließt Euro-Austritt Griechenlands erneut aus;Im Schuldenstreit mit Griechenland hat EU-Kommissionschef Jean-Claude Juncker einen Austritts des Landes aus der Euro-Zone kategorisch ausgeschlossen.  “Es wird niemals einen Grexit geben”, sagte Juncker der “Welt am Sonntag” laut Vorabbericht. Von den Verantwortlichen in Europa arbeite niemand daraufhin. “Das Land ist und bleibt Mitglied der Währungsunion.” Ein Austritt Griechenlands “würde zu einem irreparablen Reputationsverlust der gesamten Europäischen Union in der Welt führen”. Angesichts der Arbeitslosigkeit in Griechenland mahnte Juncker zu Wachsamkeit. “Was mich besorgt ist, dass noch nicht alle in der Europäischen Union den Ernst der Lage in Griechenland verstanden haben.” Juncker appellierte zugleich an die Regierung in Athen, den Reformkurs konsequent fortzusetzen. “Griechenland muss die mit den Kreditgebern vereinbarten Reformen einhalten”, sagte er. “Wenn die Regierung mehr Geld ausgeben will, dann muss sie das durch Einsparungen oder zusätzliche Einnahmen ausgleichen”. Juncker forderte zudem, dass sich der Internationale Währungsfonds weiter an Finanzhilfen für Euro-Krisenländer beteiligt. “Alles andere würde auch im Deutschen Bundestag auf großen Widerstand stoßen.” Griechenland hängt seit Jahren am Tropf von IWF und den anderen Euro-Ländern. Als Gegenleistung für die Milliardenhilfen müssen die Griechen ihre Wirtschaft reformieren und in vielen Bereichen sparen. Die neue Regierung unter Ministerpräsident Alexis Tsipras will die bei vielen Griechen verhassten Reformauflagen lockern und geht damit auf Konfrontationskurs zu den Gläubigern. Unter dem Druck wachsender Finanznot kündigte Finanzminister Yanis Varoufakis zuletzt an, rasch über weitere Geldspritzen verhandeln zu wollen.
