title,text,author,published,tags,source
Wie Gerd Richter zu Gerhard wurde,"Es ist Ende Februar 1961, als Gerhard Richter mit seiner Frau Marianne Eufinger in die Berliner S-Bahn steigt und in den Westteil der Stadt fährt. Dass die Flucht von langer Hand geplant war, dafür gibt es so wenig Indizien wie für den spontanen Entschluss. Der Künstler, 29 Jahre alt, ist kein Dissident, ist nie verhaltensauffällig geworden, hat als Wand- und Dekorationsmaler in Dresden durchaus Erfolg. Ein eigenes Atelier, monatliches Salär, bevorzugte Auslieferung eines Trabant. Die argwöhnischen IMs der Staatssicherheit haben wirklich nichts für die Akten. Eigentlich gibt es keinen plausiblen Grund, zum amtlich beglaubigten „Republikflüchtling“ zu werden. Aber was heißt schon „eigentlich“?",Hans-Joachim Müller,1598772246,"Kultur,Von Dresden nach Düsseldorf",welt
Merkels „Wir schaffen das“ machte ein gutes Gefühl,"Vor fünf Jahren wurde die Hamburger Messe binnen weniger Wochen zu Deutschlands größter Kleiderkammer für Flüchtlinge. Der Verein Hanseatic Help hilft noch heute – und erinnert sich gern an die Botschaft der Kanzlerin. Aber es gibt auch Enttäuschungen.

Anzeige

Karin Prätorius lehnt sich in ihrem Bürostuhl im ersten Stock der unweit des Hamburger Fischmarkts gelegenen Lagerhalle zurück, blickt an die Decke, zögert kurz, schnauft. „Doch, ja“, sagt sie dann. „In dem Moment war das ein gutes Gefühl.“ Dass Kanzlerin Angela Merkel (CDU) vor fünf Jahren am 31. August ihren inzwischen berühmten Satz „Wir schaffen das“ gesagt hat, sei schon eine Ermutigung gewesen – gerade nach den Ausschreitungen von Rechtsextremisten vor einer Flüchtlingsunterkunft im sächsischen Heidenau. Merkel habe mit dem Satz klar den Willen und die Bereitschaft Deutschlands gezeigt, „die Menschen, die hierherkommen, eben auch aufzunehmen“.

Lesen Sie auch Anti-Corona-Demo Sieht so die Revolution aus?





Prätorius ist Vorstand im Verein Hanseatic Help, von der ersten Stunde an dabei und kann sich noch gut an den August 2015 erinnern. Probleme mit Rechtsextremen gab es damals in der Hansestadt nicht. Im Gegenteil: Nach der Ankunft Tausender Flüchtlinge war die Hilfsbereitschaft der Hamburger so groß, dass in den Messehallen binnen weniger Wochen die größte Kleiderkammer Deutschlands entstand. Tonnenweise brachten die Menschen, deren viele Autos schon mal den Verkehr an der Messe nahezu zum Erliegen brachten, Kleidung, Schuhe und Hygieneartikel.

Anzeige

Hunderte Freiwillige, manche über Tage, andere nur ein paar Stunden, versuchten des Spendenbergs in der Halle B7 Herr zu werden. „Wer spendete, blieb und half. Und wer half, blieb und spendete Zeit und Aufmerksamkeit“, heißt es im Jahresbericht des Mitte Oktober 2015 gegründeten Vereins. Sollten ursprünglich nur jene etwa 1200 in der gegenüberliegenden Halle B6 untergebrachten Flüchtlinge unterstützt werden, reichten die Spenden rasch für ganz Hamburg und darüber hinaus. Die 7500 Quadratmeter große Halle war voll „bis unters Dach“.

Wie heute die Zahl der registrierten Corona-Fälle wurde damals täglich die Zahl der neuen Flüchtlinge vermeldet. Und wie heute blickten die Behörden stets etwas beunruhigt auf die Zahlen. So sind nach Angaben der Sozialbehörde von 2015 bis Juni dieses Jahres 86.121 Flüchtlinge nach Hamburg gekommen, fast 41.000 davon allein 2015. Da die Hansestadt nach dem Königsteiner Schlüssel nur knapp 2,6 Prozent aller neu in Deutschland ankommenden Asylsuchenden aufnehmen muss, blieben seit 2015 insgesamt 48.646 Flüchtlinge in der Stadt, wobei für 38.172 eine Bleibe gefunden werden musste. Stand Februar lebten 30.627 von ihnen in öffentlich-rechtlichen Unterkünften, in den Erstaufnahmen waren 916 untergebracht.

Allein 2015 musste für mehr als 21.000 Flüchtlinge ein Dach über dem Kopf gefunden werden: Baumärkte, Tennishallen, ein Schiff, Container, Kasernen, Zelte – wo immer Platz war, er wurde von der bald gegründeten Zentralen Koordinierungsstelle für Flüchtlinge genutzt. Nach gerichtlichen Auseinandersetzungen wurden sogar im früheren Kreiswehrersatzamt im vornehmen Stadtteil Harvestehude Flüchtlinge einquartiert. Das Problem nur: Viele Unterkünfte waren keine Lösung auf Dauer, weshalb der damalige Bürgermeister Olaf Scholz (SPD) und seine rot-grüne Koalition in jedem der sieben Hamburger Bezirke Siedlungen mit je rund 800 Wohnungen für jeweils bis zu 4000 Menschen bauen lassen wollten.

Lesen Sie auch Mangelnder Schutz für Geflüchtete Ich zögerte, ob Deutschland das richtige Zielland für mich ist

Lesen Sie auch In der Corona-Pandemie Jetzt steigt sogar die Arbeitslosigkeit von Pflegekräften

Anzeige

Doch da tat sich ein Problem auf: Es regte sich Widerstand. Nach der anfänglichen Euphorie gingen plötzlich Menschen auf die Straße, wollten die Zustände nicht mehr hinnehmen. Innerhalb nicht einmal einer Woche sammelte die Volksinitiative „Hamburg für gute Integration“ (HGI) rund 26.000 Unterschriften, wobei sie eigentlich ein halbes Jahr Zeit gehabt hätte, um nur 10.000 Unterschriften zusammenzubekommen. Im Rathaus machte sich die Furcht breit, dass nun Ausländerfeinde und Rechtsextreme die Deutungshoheit übernehmen könnten. Und sogar innerhalb der Initiative gab es Bedenken, den Geist nicht mehr in die Flasche zu bekommen.

Ruhig wurde es erst, als das „A-Team“ – die damaligen Fraktionschefs von SPD und Grünen, Andreas Dressel (heute Finanzsenator) und Anjes Tjarks (heute Verkehrssenator) – und die Initiative mit Sprecher Klaus Schomacker nach zahlreichen Verhandlungsrunden einen Plan verabredete, wie eine vernünftige Unterbringung von Flüchtlingen aussehen könnte, wie die Integration der Schutzsuchenden gelingen, Anwohnerinteressen gewahrt werden und die Stadt trotzdem genug Spielraum für gegebenenfalls neue Flüchtlingsheime haben könnte.

Die Frage nur: Hat der Plan funktioniert? Wie sieht es fünf Jahre nach Merkels „Wir schaffen das“ aus? Hamburgs Sozialsenatorin Melanie Leonhard (SPD) zeigt sich durchaus zufrieden: „Wir haben Möglichkeiten geschaffen, die deutsche Sprache zu lernen, und ein System entwickelt, mit dem wir zügig prüfen, welche Kompetenzen für den Arbeitsmarkt die Geflüchteten mitbringen.“ Für die allermeisten gebe es eine gute Chance auf dem Arbeitsmarkt. So ist nach Angaben der Sozialbehörde die Zahl der sozialversicherungspflichtig Beschäftigten aus den Hauptasylherkunftsländern Afghanistan, Eritrea, Irak, Iran, Nigeria, Pakistan, Somalia und Syrien seit Ende 2014 auf rund 15.600 gestiegen. Rund 2200 hätten eine Ausbildung begonnen.

„Herausforderungen sind nicht alle erledigt“

Anzeige

Leonhard lobt ausdrücklich das nach wie vor hohe Engagement vieler Hamburger in der Flüchtlingsarbeit. Das „trägt entscheidend zu vielen Integrationserfolgen bei“. Viele Flüchtlinge seien längst Nachbarn, einige könnten in diesem Jahr sogar schon die deutsche Staatsbürgerschaft beantragen. „Die Herausforderungen sind dennoch nicht alle erledigt“, räumt Leonhard ein. „Wir haben aber Strukturen, die gut darauf eingestellt sind, und mittlerweile viel Erfahrung gesammelt.“ Sie sei zuversichtlich, „dass wir mit der aktuellen Situation gut vorankommen“.

Hier können Sie unsere WELT-Podcasts hören Wir nutzen den Player des Anbieters Podigee für unsere WELT-Podcasts. Damit Sie den Podcast-Player sehen können und um mit Inhalten aus Podigee und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Schomacker, auch Sprecher des Dachverbands „Initiativen für erfolgreiche Integration“ (IFI), will das so nicht unterschreiben. Er ist ziemlich unzufrieden – und zwar sowohl mit der Wohnsituation der Flüchtlinge als auch mit deren Integration auf dem Arbeitsmarkt. Harald Lübkert, ebenfalls HGI-Sprecher, weist darauf hin, dass es in den öffentlich-rechtlichen Unterkünften immer noch nicht genug Internetzugänge gebe. „Das ist im Grunde keine große Sache, aber leider ein Symbol für die unzureichende Bereitschaft, für die Integration wirklich alles zu tun.“ Nach wie vor gebe es auch keine Mindeststandards für die Unterbringung. „Die Versprechungen und die Zusagen von 2016 scheinen kein großes Thema mehr zu sein. Es soll wohl alles bleiben, wie es ist“, klagt er.

An der Großen Elbstraße bei Hanseatic Help herrscht dagegen ausgelassene Freude. Die Helfer quittieren mit großem Gejohle, dass sie endlich die Tür des bis obenhin mit Hilfsgütern beladenen Containers geschlossen bekommen haben. Denn die Zeit drängt, die Ware muss raus. Per Lkw geht der Container zunächst zum Hafen, um von dort per Schiff nach Beirut gebracht zu werden, wo die Hilfsgüter dann an Opfer der verheerenden Explosion im Hafen verteilt werden sollen. Gut 200 solcher Transporte etwa in die Ukraine, nach Griechenland, in den Irak oder nach Syrien habe der Verein inzwischen schon organisiert, sagt Ingrid Ernst von Hanseatic Help.

Ist aus „Wir schaffen das“ ein „Wir haben es geschafft“ geworden?

Denn natürlich hat sich das Aufgabenspektrum der Helfer in den vergangenen Jahren verändert. War Hanseatic Help zunächst nur eine Anlaufstelle für die Flüchtlingshilfe, bedient der Verein mit seinen rund 100 Mitgliedern, etwa 120 regelmäßigen Helferinnen und Helfern sowie in Nicht-Corona-Zeiten rund 15 Schülerpraktikanten pro Woche längst auch andere in Not geratene Menschen. Dazu zählen Kleidung, Schuhe, Zelte und Isomatten für Obdachlose ebenso wie Schulranzen, Lebensmittelspenden und Hygieneartikel. Insgesamt seien seit Gründung des Vereins rund sieben Millionen Artikel verteilt worden.

Doch nicht nur das: Neben der Kleiderkammer unter dem Motto #EinfachHelfen gibt es das Angebot #EinfachStarten, bei dem die Integration in Bildung, Ausbildung, Arbeit und Gesellschaft unterstützt wird. Hinzu kommt die Förderung bürgerlichen Engagements und der interkulturellen Begegnung unter dem Hashtag #EinfachSchnacken. Natürlich müsse sich der Verein über die Zukunft Gedanken machen, sagt Prätorius. Die Hilfe werde aber weiter gebraucht, auch wenn die Zeiten der ganz großen Kleiderspenden für Flüchtlinge vorbei seien.

Aber wie ist das denn jetzt? Ist aus „Wir schaffen das“ nun ein „Wir haben es geschafft“ geworden? „Ich glaube schon, dass wir den Beweis angetreten haben, dass das zu schaffen ist, wenn man gemeinsam miteinander etwas tut“, sagt Prätorius mit Blick auf Hamburg – um ihn dann sehr ernst auf den Umgang mit der Seenotrettung in Südeuropa und die zögerliche Aufnahme von Flüchtlingen aus den völlig überfüllten Lagern in Griechenland zu lenken. „Das ist beschämend. Das ist furchtbar. Das bremst meinen Enthusiasmus doch sehr.“",Markus Klemm,1598771696,"Hamburg,Flüchtlingspolitik",welt
"Als die Polizei die Demo auflöst, kippt die Stimmung",,,1598771612,"Videos,Corona-Proteste in Berlin",welt
Kann man seine Gefühle beeinflussen?,"„Die eigenen Stimmungen und Emotionen zu regulieren, ist ganz grundlegend für unser Wohlbefinden und unsere psychische Gesundheit“, sagt der Psychologe Roland Neumann von der Universität Trier. Für ihn ist es allerdings zu holzschnittartig, Betätigungen wie Sport eindeutig als „stimmungshebend“ oder Hausarbeit als „stimmungssenkend“ einzuteilen. „Wenn man etwa als Journalist eine Deadline hat, kann die an sich lästige Hausarbeit plötzlich zu einer willkommenen Ablenkung werden“, sagt der Psychologe. „Betätigungen kommen also nicht an sich eine positive oder negative Bewertung zu. Vielmehr bewerten wir sie unterschiedlich, je nachdem, welche Bedürfnisse wir gerade sonst noch haben.“ Doch wie schafft man das?",Christian Wolf,1598765630,"Gesundheit,Stimmung regulieren",welt
"„Unerträglich“, „beschämend“ – Schock nach Szenen am Reichstag","Mehrere Zehntausend Menschen demonstrierten am Samstag in Berlin gegen die Corona-Beschränkungen. Abends durchbrachen Teilnehmer die Absperrungen am Reichstag. Politiker reagieren empört und beschämt.

Die Corona-Demonstrationen in Berlin zeigen, wie vielschichtig die Mischung der Teilnehmer ist. Auf der einen Seite protestieren friedliche Familien, die sich an die Hygieneregeln halten. Auf der anderen stehen gewaltbereite Rechtsradikale, ohne Maske und Abstand.

Anzeige

Politiker fast aller Parteien haben sich bestürzt gezeigt über die Ereignisse am Berliner Reichstag während der Proteste gegen die Corona-Maßnahmen. „Das Reichstagsgebäude ist die Wirkungsstätte unseres Parlaments und damit das symbolische Zentrum unserer freiheitlichen Demokratie. Dass Chaoten und Extremisten es für ihre Zwecke missbrauchen, ist unerträglich“, sagte Bundesinnenminister Horst Seehofer (CSU) der „Bild am Sonntag“.

Demonstranten gegen die staatliche Corona-Politik hatten am Samstagabend eine Absperrung am Reichstagsgebäude in Berlin durchbrochen und waren auf die Reichstagstreppe gestürmt. Polizeibeamte drängten die Menschen zurück. Die Polizei setzte Pfefferspray ein, es kam zu Rangeleien. Am Reichstagsgebäude hatte es zuvor eine Kundgebung gegeben. Bei Demonstranten waren auch die von Reichsbürgern verwendeten schwarz-weiß-roten Reichsflaggen zu sehen. Die Polizei löste die Demo dann auf. Einsatzkräfte räumten den Platz vor dem Reichstagsgebäude und schoben die Demonstranten weg.

Videos, die im Internet kursieren, zeigen, wie die Menschen direkt vor der Tür des Reichstags stehen. Nur drei Polizisten standen ihnen noch im Weg.

An dieser Stelle finden Sie Inhalte aus Twitter Um mit Inhalten aus Twitter und anderen sozialen Netzwerken zu interagieren oder diese darzustellen, brauchen wir Ihre Zustimmung. Soziale Netzwerke aktivieren

Beamte stehen vor den Stufen des Reichstags, auf denen Teilnehmer der Demonstration skandieren Quelle: REUTERS

Anzeige

Polizeisprecher Thilo Cablitz erklärte dazu: „Wir können nicht immer überall präsent sein, genau diese Lücke wurde genutzt, um hier die Absperrung zu übersteigen, zu durchbrechen, um dann auf die Treppe vor dem Reichstag zu kommen.“

„Meinungsvielfalt ist ein Markenzeichen einer gesunden Gesellschaft. Die Versammlungsfreiheit hat aber dort ihre Grenzen, wo staatliche Regeln mit Füßen getreten werden“, sagte Seehofer weiter. Außenminister Heiko Maas (SPD) twitterte: „Reichsflaggen vorm Parlament sind beschämend.“ SPD-Kanzlerkandidat Olaf Scholz schrieb: „Nazisymbole, Reichsbürger- & Kaiserreichflaggen haben vor dem Deutschen Bundestag rein gar nichts verloren.“

Lesen Sie auch Anti-Corona-Demo Sieht so die Revolution aus?

Auf die Frage, ob es vielleicht besser gewesen wäre, die Demonstration zu verbieten, sagte SPD-Generalsekretär Lars Klingbeil, er wundere sich, dass der Verfassungsschutz nach eigenen Angaben im Vorfeld keine Hinweise darauf entdeckt habe, „dass hier Rechtsextreme versuchen, diese Demonstration zu unterwandern“. Die Bilder des Tages zeigten etwas anderes. „Das wird man sich noch mal genauer angucken müssen, warum diese Hinweise im Vorfeld anscheinend nicht vorlagen oder nicht vernünftig ausgewertet wurden“, sagte der SPD-Politiker bei „Bild live“. Nun werde im Ältestenrat des Bundestages zu klären sein, „wie Sicherheitskonzepte ausgesehen haben“.

Geisel: „Es war erwartbar, was heute passiert ist“

Anzeige

Nach Schätzungen der Behörden nahmen an den Protesten in der Stadt am Samstag insgesamt rund 38.000 Menschen teil. Wie Innensenator Andreas Geisel (SPD) am Abend berichtete, wurden über den Tag verteilt rund 300 Menschen festgenommen, allein vor der russischen Botschaft etwa 200. Dort flogen unter anderem aus einer Menge von rund 3000 sogenannten Reichsbürgern und Rechtsextremisten Steine und Flaschen auf die Polizei, wie er sagte. Laut Polizei gab es dort auch Gefangenenbefreiungen. Geisel bezeichnete die Ereignisse als vorhersehbar. „Es war erwartbar, was heute passiert ist“, sagte er am Samstagabend in den ARD-„Tagesthemen“.

Festgenommen wurde vor der russischen Botschaft auch der Vegan-Koch Attila Hildmann, der sich selbst „ultrarechts“ und einen Verschwörungsprediger nennt. Zu den Hintergründen der Festnahme Hildmanns äußerte sich Geisel nicht.

Lesen Sie auch Corona-Protest in Berlin „Wir wollen den absoluten Weltfrieden!“ – Die bizarren Szenen einer Großdemo

Im Laufe des Tages wurden auch Straßen vorübergehend blockiert, Absperrungen durchbrochen und ein Baucontainer angezündet, wie die Polizei weiter mitteilte. Sie war mit rund 3000 Beamten im Einsatz.

Anzeige

Aufgerufen zum Protest hatte die Stuttgarter Initiative Querdenken 711. Sie hatte mit rund 22.000 Teilnehmern gerechnet, es kamen aber deutlich mehr. Es gab auch Gegenproteste, unter anderem aus der linken Szene.

Kennedy-Neffe attackiert Bill Gates

Der US-Rechtsanwalt, Umweltaktivist und Impfgegner Robert Francis Kennedy junior, Neffe des früheren US-Präsidenten John F. Kennedy, wandte sich in einer Rede auf der Kundgebung gegen den Aufbau des neuen 5G-Mobilfunknetzes, warnte vor einer Totalüberwachung und attackierte in diesem Zusammenhang unter anderem Microsoft-Gründer Bill Gates.

Einen geplanten Demonstrationszug am Mittag hatte die Polizei nicht starten lassen, weil die Mindestabstände zum Infektionsschutz nicht eingehalten wurden. Nach längeren Verhandlungen mit den Veranstaltern erklärte die Polizei, sie löse die Versammlung auf. Es bleibe „leider keine andere Möglichkeit“. Danach trug die Polizei Demonstranten weg, die auf der Straße sitzen blieben und nicht freiwillig gingen.

Auf Transparenten forderten Teilnehmer den Rücktritt der Bundesregierung sowie ein Ende der Schutzauflagen und Alltagsbeschränkungen wegen der Corona-Pandemie. Auf Plakaten stand „Maulkorb-Demokratie – ohne uns“, „Stoppt den Corona-Wahnsinn“ und „Corona-Diktatur beenden“. Immer wieder skandierte die Menge „Widerstand“ und „Wir sind das Volk“.

Lesen Sie auch Streit der Verschwörungstheoretiker Als es um die Hitler-Theorie geht, da widerspricht Attila Hildmann vehement

Auch AfD-Politiker und andere rechte Gruppen hatten zur Teilnahme aufgerufen. Am Brandenburger Tor und anderen Orten waren auch Flaggen mit Reichsadler, T-Shirts in Frakturschrift und andere Symbole von Rechtsextremisten zu sehen. Insgesamt versammelte sich aber auf der Friedrichstraße, wo die Demo starten sollte, und später an der Siegessäule eine breite Mischung von Bürgern, darunter Junge und Alte sowie auch Familien mit Kindern.

„Ideales Umfeld, um Menschen für ihre Ideologien zu gewinnen“

Der Chef des Bundes Deutscher Kriminalbeamter, Sebastian Fiedler, warnte vor möglichen Folgen der Corona-Proteste. „Solche Demonstrationen sind für radikale Bewegungen ein ideales Umfeld, um immer mehr Menschen für ihre Ideologien zu gewinnen“, sagte Fiedler der „Rheinischen Post“ (Sonntag/Online-Ausgabe). „Dort mischen sich Feinde der Demokratie mit Teilen der gesellschaftlichen Mitte, Verschwörungstheorien können so immer schneller um sich greifen.“

Eigentlich wollten die Berliner Behörden die Versammlungen verbieten, sie unterlagen jedoch vor Gerichten. Die Entscheidung des Oberverwaltungsgerichts Berlin gegen das Verbot wurde in der Nacht zum Samstag bekannt. Als Grund für die Verbotsverfügung hatte die Polizei angeführt, dass durch die Ansammlung Zehntausender Menschen – oft ohne Maske und Abstand – ein zu hohes Gesundheitsrisiko für die Bevölkerung entstehe. Das habe bereits die Demonstration gegen die Corona-Politik am 1. August in Berlin gezeigt, bei der die meisten Demonstranten bewusst Hygieneregeln ignoriert hätten.","'Claus Christian Malzahn', 'Martin Heller', 'Ricarda Breyton', 'Sabine Menkens'",1598756521,"Deutschland,Corona-Demo in Berlin",welt
Sexskandal? Wie heuchlerisch!,,Alan Posener,1598537958,"Kommentare,Fall Jerry Falwell Jr.",welt
"Fahr doch zur Hölle, Stadt der Engel!","Die Ermittler Tiago Vega und Lewis Michener untersuchen in Los Angeles der 30er-Jahre mysteriöse und teils grausame Mordfälle. „Game of Thrones“-Star Natalie Dormer sorgt als charismatische und mysteriöse Dämonin für Angst und Schrecken.

Anzeige

„Penny Dreadful“. Nein, der Titel war nicht gut gewählt, zumindest für den deutschen Markt. Penny Dreadful, das sind billige Heftchen, Groschenromane würde man sagen, mit dem zu viktorianischen Zeiten in England ein sensationslüstern nach billiger Leseware gierendes Massenpublikum gefüttert wurde. Horror und Schrecken, Mord und Moritat war die vornehmliche Mixtur dieser schnell zusammengerührten Unterhaltung.

Und so präsentierte sich zwischen 2014 und 2016 auch drei Staffeln lang die gleichnamige, leidlich erfolgreiche Serie von John Logan als Koproduktion des US-Kabelsenders Showtime und des britischen Pay-TV-Senders BSkyB. Im deutschsprachigen Raum ist die Serie über Netflix abrufbar.

Lesen Sie auch „Perry Mason“ Wie ein ferner Spiegel unserer Gegenwart

Frankenstein und seine Kreatur, Van Helsing und Dracula, Dorian Gray und Henry Jekyll führten da ziemlich lebendige Totentänze auf. Das Personal der berühmten Schauerromane von Shelley, Stoker, Wilde und Stevenson mischte sich mit neuen Figuren, die Logan, Dramatiker und Drehbuchautor (von ihm stammen „Gladiator“, „Star Trek“, „Aviator“, „Hugo Cabret“ und die James-Bond-Folgen „Skyfall“ und „Spectre“) ersonnen und ziemlich blutig durchmischt hat.

Anzeige

Düster, schneegrau und schmutzigschwarz war das originale „Penny Dreadful“-Ambiente, belebt wurde es durch etliche Stars, Timothy Dalton, Rory Kinnear und Josh Hartnett, vor allem aber durch die mysteriös leuchtende Eva Green. Als Produzent war auch Bond-Regisseur Sam Mendes bei dem genüsslichen Materialmix dabei.

Eine Serie stirbt mit Corona

Sechs Jahre später ist bei Showtime, hierzulande bei Sky, nun ein Spin-off von den gleichen Machern zu sehen: „Penny Dreadful: City of Angels“. Ähnlich wie bei „Fargo“ oder „American Horror Story“ wollte man das Ambiente – Horror und Übersinnliches in einem bestimmten Zeitstil – erhalten und zur Marke formen, um unabhängig neue Geschichten fabulieren zu können.

Es hat sich leider nicht ausgezahlt. Nach zehn Folgen wurde das Aus verkündet, womöglich auch coronabedingt. Für eine Fortsetzung wäre dramaturgisch alles bereit gewesen. Doch auch so funktioniert diese Variante erzählerisch, darstellerisch und stilistisch erstaunlich gut.

Anzeige

Die abgewandelte „Penny Dreadful“-Staffel, die vom viktorianischen London in das Kalifornien der späten 30er verlegt wurde, hätte als im Detail liebevoll zitierende Hommage an Hollywood, Hard-Boiled-Crime-Storys und den Film Noir eigentlich „Pulp Fiction“ heißen müssen. Denn auch hier wird eine Copgeschichte erzählt. Freilich eine sehr spezielle.

Lesen Sie auch „Gangs of London“ Ein Meilenstein in Sachen Brutalität

Während Ryan Murphys Serie „Hollywood“ kürzlich in bunten Technicolorfarben prunkte, ist in „City of Angels“ alles verwaschen, graubraun. Man fühlt sich oft an Bilder aus Roman Polanskis böser Parabel „Chinatown“ erinnert, die die Dämonen unter der sengenden Sonne beschwor.

Und auch diesmal ist der Ort keine Stadt der Engel, sondern ein Mustopf der verlorenen Seelen. Das sind vor allem Minderheiten, gute wie böse – Mexikaner, Juden, Evangelikale, Schwule, Nazis. Eine Stadt, die sich zusehends an das Kapital und den Kommerz verkauft.

Anzeige

Erinnerungen an das heutige Amerika sind dabei durchaus beabsichtigt, wenn in dieser „City of Angels“ eine unheilige Allianz aus Spekulanten, Faschisten und einer Radiokirche den Einwohnern den Atem zum Leben nehmen will, zunächst den Schwächsten, den Chicanos.

Die Todesmadonna Santa Muerte weint

So beginnt es gleich ikonisch mit vier entstellten weißen Leichen im Betonbett des Los Angeles River, die ausstaffiert sind wie für den mexikanischen Dia de Muertos. Und so heißt denn auch die in opernhaft opulenten Bildern ersterbende, melodramatische letzte Folge.

Schnell wird klar: Übermächte sind im diabolischen Spiel, die die verschiedenen Gruppierungen manipulieren. Als Antagonistinnen der Hölle bekämpfen sich die passiv weinende Todesmadonna Santa Muerte und deren teuflische Lederschwester Magda. Mexikanischer Aberglauben und weiße Ranküne lässt sie ein Fest des Schreckens feiern.

Magda, das ist mit zusammengekniffenen Augen als One-Woman-Todesschwadron Natalie Dormer, die brillant ihre biestige Margaery Tyrell aus „Game of Thrones“ variiert, aber auch noch als dreifacher Klon ihrer selbst agiert.

Lesen Sie auch Amazon-Serie „Alex Rider“ Der Bond-Bourne-Smoothie für die ganze Familie

Als wasserwellenblonde Bestie, die einem hierher exilierten, als Kinderarzt praktizierenden Krupp-Sohn (Rory Kinnear) Hitlers Rassentheorien einflüstert und mit ihrem Sohn als „Omen“-Wiedergänger Böses ins Haus bringt; als ungeschminkt hässliche Assistentin, die einen karrieregeilen Stadtrat (Michael Gladis) in die Hände des Obernazi (Thomas Kretschmann) treibt; und als blutrünstige Antreiberin der Pachucos, modebewusster mexikanischer Jugendrebellen, die den kleinen Bruder von Tiago Vega (Daniel Zovatto) zum Morden anstiftet.

Der wiederum ist als der erste mexikanische Polizist der Stadt mit seinem väterlich-jüdischen LAPD-Partner Lewis Michener (Nathan Lane) auf der Jagd gegen alle, muss auf den älteren Gewerkschaftsbruder schießen, Hakenkreuz-Mörder und V2-Raketenbauer jagen, den fiesen, unter seinem Übervater leidenden und Donald Trump gar nicht so unähnlichen Politiker in Schach halten und sich der Rassisten in den eigenen Reihen erwehren wie seiner überprotektiven, sehr spirituellen Mutter.

Lesen Sie auch Kultserie 25 Dinge, die Sie über „Alarm für Cobra 11“ wissen müssen

Und dann ist er auch noch unpassend verliebt in die Radioprophetin Sister Molly (Kerry Bishé), die Haare hat wie Veronika Lake, der Gemeinde Cole-Porter-Songs vorsäuselt und von ihrer bösen Drachenmutter geführt wird.

Anzeige

Das kann alles nicht gut gehen, sieht aber sehr gut aus. Und schlägt mühelos den Bogen ins auch nicht so viel schönere Los Angeles von heute mit seinen Unruhen, seiner Umweltzerstörung und seinem Ungleichgewicht zwischen Arm und Reich: Die Stadt der schönen Lügen am Vorabend des Zweiten Weltkriegs, von Monstern umstellt, aber von ganz realen, durchaus aktuellen Bedrohungen aufgeheizt.",Manuel Brug,1598535988,"Kultur,Serie „Penny Dreadful“",welt
Hurrikan „Laura“ hat die USA erreicht,,,1598535983,"Panorama,Bundesstaat Louisiana",welt
Wieso Linda Zervakis bei ihrem Live-Auftritt in Hausschuhen zugeschaltet wurde,"Statt live im Studio in Düsseldorf war Zervakis von Hamburg aus per Video zugeschaltet – in Hausschuhen, wie sie sagte. „Ich hab vorhin einen Anruf bekommen – so: Wo sind Sie, wir würden Sie gerne am Hotel abholen?“","'Christian Meier', 'Elmar Krekeler'",1598535767,"Panorama,„Tagesschau“-Sprecherin",welt
Hypnose-Therapie – ein Selbstversuch,"Was zum Teufel ist da gerade passiert? Ich stolpere durch den Park, auf dem Weg zur U-Bahn. Bilder rauschen an mir vorbei, während mein Verstand zu verstehen versucht, was eben in dieser schönen Altbauwohnung geschehen ist. Ich bin hypnotisiert worden, und ich weiß nicht, wie ich das finden soll. Ich weiß nur, meine Arme haben sich bewegt, ohne dass ich das angeordnet hatte.

Hypnose. Das Wort weckt Assoziationen. Ich denke an Pendel, an sich drehende Spiralen, an Menschen, die wie Puppen im Trancezustand ihre Arme heben. Seit dem Altertum ist Hypnose bekannt, sorgte auf Jahrmärkten für Staunen und Grusel. Sie steht für Kontrollverlust, für Manipulation, gilt als Pforte zum Unbewussten.

Auch wenn ich weiß, dass sich Hypnose von ihrer mystisch-esoterischen Vergangenheit befreit hat und von der Wissenschaft mittlerweile als seriöse Methode zur Behandlung körperlicher und psychischer Leiden anerkannt ist, schwingen die Klischees in mir mit, als ich dem Hypnotiseur in einer Altbauwohnung gegenübersitze. Ich bin hier, weil ich besser schlafen möchte. „Er ist der beste Hypnotiseur Hamburgs“, hieß es. Meine Erwartungen sind dementsprechend hoch.",Jens Lubbadeh,1598535720,"Gesundheit,Suggestion",welt
