title;text
"Vier Sterne gehen auf - 23 Weltmeister kehren heim;""Deutschland im Freudentaumel: Die Sieger von Rio de Janeiro haben den vierten Stern nach Hause gebracht.  Zwei Tage nach dem Triumph im Endspiel der Fußball-Weltmeisterschaft gegen Argentinien begrüßten rund eine Million Fans die deutsche Nationalelf am Dienstag mit einem rauschenden Empfang in Berlin. “Ohne Euch wären wir nicht hier", wir sind alle Weltmeister”, bedankte sich Bundestrainer Jogi Löw bei den mehr als 400.000 Menschen alleine auf der Fanmeile vor dem Brandenburger Tor. Schon auf dem Weg vom Flughafen ins Zentrum der Hauptstadt hatten dem Team nach Polizeiangaben weitere 600.000 Menschen auf den Straßen zugejubelt.  Um 10.08 Uhr setzte die Sondermaschine der Lufthansa nach einem Nachtflug aus Rio in Berlin-Tegel auf, sehnsüchtig erwartet von Fans aus ganz Deutschland, von denen sich viele schon in der Nacht auf den Weg gemacht hatten. Vor der Landung war der Jumbo-Jet der Lufthansa mit der Aufschrift “Siegerflieger” bereits im Tiefflug über die Fanmeile geflogen. Der Abflug aus Brasilien hatte sich um zwei Stunden verzögert, weil ein Gepäckwagen die Maschine touchiert hatte. Pilot Uwe Strohdeicher hatte dann aber versprochen, “mit größtmöglicher Geschwindigkeit zu fliegen”. Nach einer Willkommensdusche der Berliner Flughafen-Feuerwehr verließ Mannschaftskapitän Philipp Lahm als Erster das Flugzeug mit der Sondernummer LH 2014 - in der Hand den WM-Pokal, auf den die Fans 24 Jahre warten mussten. Vom Flughafen ging es weiter in die Innenstadt, die letzten drei Kilometer im Schritttempo auf einem extra für diesen Zweck gebauten 23 Meter langen Lkw-Anhänger.  BERLINER UND GÄSTE FEIERN AUF DEN STRASSEN Die 1,2 Kilometer lange Fanmeile im Berliner Tiergarten war zu dem Zeitpunkt längst wegen Überfüllung geschlossen, trotzdem strömten immer mehr Menschen zum Brandenburger Tor und in die umliegenden Straßen. Jubelchöre brandeten durch die Straßen als der Weltmeier-Truck vorbeifuhr. Im Regierungsviertel blieben die Ausflugsdampfer auf der Spree stehen, auch ein Zug hielt an, als die Sieger-Elf unter einer Bahnbrücke hindurch fuhr. Auf den Baustellen lief zeitweise nichts mehr, auch aus den Büros strömten die Menschen auf die Straßen, um die Elf zu feiern. “Es ist unglaublich, was die Berliner uns für einen Empfang bereitet haben”, sagte der von der WM-Feier in Rio noch heisere Bastian Schweinsteiger, eingewickelt in eine schwarz-rot-goldene Fahne: “Das kenne ich selbst aus München nicht.” Teammanager Oliver Bierhof sagte: “Wir haben den Jungs immer wieder Bilder gezeigt von den Feiern in Deutschland. Es ist unser gemeinsamer Erfolg.”  Unter den Feiernden fanden sich auch etliche ausländische Fans und Touristen, die dem Weltmeister Respekt zollten. Die Brüder Mathew und Chris de Stefano aus Melbourne sagten, sie wollten einmal ihr Idol Miroslav Klose sehen. Ein junger Fan aus Guinea-Bissau in einem T-Shirt mit der Aufschrift “Jogis Joker für Rio” sagte, Deutschland sei klar das beste Team gewesen. GÖTZE: EIN DING DER GESCHICHTE Fast drei Stunden nach der Landung war es für die Menge auf der Fanmeile dann endlich so weit: Unter tosendem Beifall schritten um 13.02 als Erste Löw und sein Trainer-Stab durch das Brandenburger Tor. “Es war ein langer Weg zum Titel und am Ende auch ein wahnsinnig schwerer”, sagte Löw. Aber die Mannschaft habe “das Ding unbedingt gewinnen” wollen. DFB-Präsident Wolfgang Niersbach sagte der ARD: “Das ist ein Traum. Diese Begeisterung zu erleben. Ich wüsste nicht, was in unserem Land mehr dieses Wir-Gefühl auslösen kann als diese Fußball-Weltmeisterschaft.” Der Torschütze zum 1:0 Finalsieg gegen Argentinien, Mario Götze," sagte: “Es ist ein unbeschreibliches Gefühl. Das ist einfach ein Ding der Geschichte.” Mannschafts-Kapitän Lahm pflichtete bei: “Der Weg hierher war schon unglaublich.” Mitarbeit: Juliane Reichert; redigiert von Alexander Ratz. Bei Rückfragen wenden Sie sich bitte an die Redaktionsleitung unter den Telefonnummern 069-7565 1231 oder 030-2888 5168"""
"EU-Parlament wählt Juncker an die Spitze der EU-Kommission;""Der Luxemburger Jean-Claude Juncker wird neuer Präsident der EU-Kommission.  Das Europaparlament wählte den 59-Jährigen am Dienstag an die Spitze der mächtigen Brüsseler Behörde. Bei der Abstimmung im Straßburger Plenum erhielt Juncker im ersten Wahlgang 422 von 729 abgegeben Stimmen und erreichte damit die notwendige qualifizierte Mehrheit. Gegen Juncker votierten 250 Abgeordnete. Daneben gab es nach Angaben von Parlamentspräsident Martin Schulz 47 Enthaltungen und zehn ungültige Stimmen. Vor dem Votum hatten die Vorsitzenden der drei stärksten Fraktionen", der Europäischen Volkspartei (EVP), der Sozialisten und Sozialdemokraten (S&D;) sowie der Liberalen ihre Unterstützung zugesagt. Sein Amt ausüben kann der Christsoziale, wenn das EU-Parlament im Herbst auch sein Kabinett der Kommissare gebilligt hat. Die Staats- und Regierungschefs schlugen Ende Juni den bei der Europawahl siegreichen EVP-Spitzenkandidaten gegen den Widerstand Großbritanniens und Ungarns für das Amt vor. Junckers Kontrahent im Wahlkampf, der SPD-Politiker und Parlamentspräsident Schulz, hatte ebenfalls auf den Spitzenjob gehofft. Vor seiner Wahl sagte Juncker im EU-Parlament, dass er eine Erneuerung der Europäischen Union auf der Basis einer Agenda für Beschäftigung, Wachstum," Fairness und demokratischen Wandel anstrebe. Zur Schaffung neuer Arbeitsplätze sollten die öffentlichen Gelder sinnvoller eingesetzt und Vorschriften zurückgefahren fahren."""
Gewinnrückgang bei JP Morgan nicht so stark wie erwartet ;Ein schwacher Anleihen-Handel hat der US-Großbank JPMorgan erneut einen Gewinnrückgang eingebrockt.  Unter dem Strich verdiente der Branchenprimus den Angaben vom Dienstag zufolge im zweiten Quartal mit 5,99 Milliarden Dollar acht Prozent weniger als vor Jahresfrist. Pro Aktie war der Gewinn mit 1,46 Dollar aber höher als erwartet: Analysten hatten mit lediglich 1,29 Dollar gerechnet. Auch die Einnahmen lagen mit 25,3 Milliarden Dollar über den Prognosen. Schon im ersten Quartal hatte die Bank einen Gewinnrückgang um ein Fünftel auf 5,3 Milliarden Dollar ausgewiesen.
Israel akzeptiert Gaza-Feuerpause - Hamas zögert;Ungeachtet der ägyptischen Initiative für eine Feuerpause im Gazastreifen haben palästinensische Extremisten ihre Raketenangriffe auf Israel fortgesetzt.  Mehrere Raketen wurden auch nach einer vorgeschlagenen Frist für die Waffenruhe am Dienstag abgefeuert. Israel dagegen akzeptierte die Feuerpause. Die Streitkräfte stellten ihre Angriffe auf den Gazastreifen ein, bei denen nach palästinensischen Angaben bislang mindestens 184 Menschen getötet worden sind. Ein Vertreter der radikalislamischen Hamas erklärte, die Organisation habe über den ägyptischen Vorschlag noch nicht entschieden. Israel drohte mit einer Bodenoffensive, sollte der Raketenbeschuss anhalten. Die ägyptische Regierung hatte vorgeschlagen, dass beide Seiten ab Dienstagmorgen 08.00 MESZ eine Phase der Deeskalation einleiten und es innerhalb von zwölf Stunden keine Angriffe mehr gibt. Das israelische Sicherheitskabinett unter Leitung von Ministerpräsident Benjamin Netanjahu nahm die Initiative am Morgen an. Aus politischen Kreisen verlautete, es habe sechs Stimmen dafür und zwei dagegen gegeben. Der bewaffnete Arm der Hamas, die Kassam-Brigaden, erklärten zunächst, sich nicht an der Feuerpause zu beteiligen. “Unsere Schlacht mit dem Feind wird fortgesetzt und noch grausamer und heftiger geführt”, sagte ein Sprecher. Später erklärte aber das hochrangige Hamas-Mitglied Mussa Abu Marsuk, seine Organisation habe noch nicht entschieden. “Wir beraten immer noch.” Marsuk hielt sich in Ägypten auf, dessen neue Regierung sich mit der Hamas überworfen hat. Die Palästinenser fordern von Ägypten und Israel, die Grenzübergänge in den Gazastreifen nicht mehr zu blockieren. Die Regierung in Jerusalem soll zudem Hunderte Palästinenser freilassen. ISRAEL DROHT MIT BODENOFFENSIVE Israel stellte zwar nach eigenen Angaben seine Angriffe auf den Gazastreifen ein, drohte aber mit einer Bodenoffensive, wenn die Hamas weiter Raketen abfeuert. Dafür gebe es nach wie vor einen Kabinettsbeschluss, sagte Militärvertreter Amos Gilad im Armee-Hörfunk. Die Hamas sei durch die israelischen Angriffe aus der Luft und vom Mittelmeer aus geschwächt. Kurz vor der Einstellung der Angriffe hatte die Armee in dem Küstenstreifen 25 Ziele bombardiert. Nach palästinensischen Angaben kamen dabei ein 63-jähriger Mann und eine 52-jährige Frau ums Leben. In Israel ist durch den Raketenbeschuss der Hamas seit der Eskalation vor einer Woche bislang niemand getötet worden. Viele der Raketen können durch das Abwehrsystem “Irone Dome” abgeschossen werden. Israel beschloss unterdessen, drei weitere Startrampen in Betrieb zu nehmen, wie aus Regierungskreisen verlautete. Damit erhöht sich die Zahl der Raketen-Batterien auf zwölf. Das System kam auch am Dienstag zum Einsatz, als in Südisrael mehrere Raketen abgeschossen wurden. Zwar wurde eine Fabrik in Aschdod getroffen. Die Rettungskräfte erklärten jedoch, niemand sei verletzt worden. Nach israelischen Angaben wurden im Gazastreifen nach 08.00 Uhr mehr als 35 Raketen abgefeuert. Luftsirenen erklangen auch weit im Norden bis zu 130 Kilometer von dem Küstenstreifen entfernt. LOB FÜR ÄGYPTISCHEN VORSCHLAG International stieß die ägyptische Regierung mit ihrem Vorstoß auf Lob. Die Arabische Liga erklärte, damit würden Unschuldige gerettet. Auch Palästinenserpräsident Mahmud Abbas, der im besetzen Westjordanland regiert, appellierte an beide Seiten, die Vorschläge anzunehmen. Er hatte mit der Hamas im April eine Einheitsregierung gebildet. Unterdessen gingen die Bemühungen um eine Deeskalation weiter: US-Außenminister John Kerry wollte am Dienstag in Kairo über den Konflikt sprechen. Auch sein deutscher Kollege Frank-Walter Steinmeier hält sich in der Region auf. Die Aussicht auf eine Feuerpause beflügelte die israelischen Finanzmärkte. Die Landeswährung Schekel kletterte im Vergleich zum Dollar auf den höchsten Stand seit drei Jahren. Auch die Preise von Aktien und Anleihen zogen an.
Israel nimmt Ägyptens Vorschlag für Feuerpause in Gaza an;Israel hat den ägyptischen Vorschlag für eine Waffenruhe im Konflikt mit der Hamas im Gazastreifen angenommen.  Das Sicherheitskabinett unter Leitung von Ministerpräsident Benjamin Netanjahu habe den Plan am Dienstag gebilligt, verlautete aus Regierungskreisen. Der Vorschlag sieht eine Waffenruhe innerhalb von zwölf Stunden vor. Binnen 48 Stunden soll es dann Verhandlungen in der ägyptischen Hauptstadt geben. Der bewaffnete Arm der radikalislamischen Hamas lehnte den Vorstoß allerdings ab. Hingegen lobte Palästinenserpräsident Mahmud Abbas den Friedensplan ebenso wie die USA, deren Außenminister John Kerry in Kairo die diplomatischen Bemühungen um eine Konfliktlösung vorantreiben wollte. In Israel sondiert parallel Bundesaußenminister Frank-Walter Steinmeier.  Israel und die Hamas greifen sich seit einer Woche an. Während die Islamisten vom Gazastreifen aus Raketen auf den jüdischen Staat abfeuern, bombardiert die israelische Luftwaffe Ziele in dem Küstenstreifen, der etwa halb so groß wie Hamburg ist und wo knapp zwei Millionen Menschen wohnen. Dabei wurden nach palästinensischen Angaben mindestens 182 Menschen getötet, die meisten von ihnen Zivilisten. Israel kann viele der Hamas-Raketen abschießen, so dass es dort noch keine Todesopfer gab. Die Raketen sorgen aber vor allem im Süden des Landes für Schrecken. Selbst in Großstädten weiter im Norden, etwa in Tel Aviv, gibt es immer Luftalarm. Die Hamas erklärte, ihr liege der ägyptische Plan nicht vor. Ein Sprecher des militärischen Hamas-Ablegers, der Kassam-Brigaden, lehnte die Vorschläge allerdings rundweg ab. “Unsere Schlacht mit dem Feind wird fortgesetzt und noch grausamer und heftiger geführt”, sagte er. Die Islamisten fordern unter anderem die Freilassung Hunderter Palästinenser und ein Ende der israelischen Blockade des Gazastreifens. Zudem soll Ägypten die Beschränkungen am Grenzübergang Rafah aufheben. In dem Vorschlag der Regierung in Kairo wird Rafah allerdings nicht konkret erwähnt. Grenzübergänge sollten geöffnet werden, wenn sich die Sicherheitslage stabilisiert habe, heißt es darin. Die Wirtschaftskrise des verarmten Gazastreifens hat sich verschärft, weil die neue ägyptische Regierung Schmugglertunnel an der Grenze zerstört hatte. ABBAS FÜR ANNAHME DES FRIEDENSPLANS Nach dem tagelangen Bombardement sehen israelische Vertreter die Hamas ausreichend geschwächt. Es gebe aber noch immer die Möglichkeit, Bodentruppen in das Gebiet zu schicken, um den Raketenbeschuss zu stoppen, sagte der israelische Gesandte in Kairo, Amos Gilad, im Hörfunk der Armee. Trotz der unklaren Erfolgsaussichten stieß der Vorschlag der ägyptischen Regierung auf Lob. So appellierte Palästinenserpräsident Abbas, die Initiative anzunehmen. Abbas hatte mit der Hamas im April eine Einheitsregierung gebildet und war damit in Israel auf heftige Kritik gestoßen. Auch die Arabische Liga begrüßte den Vorschlag aus Kairo: Mit ihm würden die Unschuldige geschützt. Bereits am Montag hatte US-Präsident Barack Obama seine Unterstützung signalisiert. Er hoffe, dass mit einer Feuerpause die Ruhe wiederhergestellt werden könne.
Pistolen-Hersteller SIG Sauer erneut von Ermittlern durchsucht;Der Pistolen- und Gewehrhersteller SIG Sauer gerät wegen fragwürdiger Exportgeschäfte immer stärker in Bedrängnis.  Eine Sprecherin der Staatsanwaltschaft Kiel bestätigte am Dienstag, dass die Behörde zum zweiten Mal binnen weniger Wochen Räume des Unternehmens durchsucht habe. Dahinter stehe der Vorwurf eines Verstoßes gegen das Außenwirtschaftsgesetz. Für die USA vorgesehene Pistolen-Lieferungen sollen nach Kolumbien gelangt sein. Auch eine Lieferung nach Kasachstan wird untersucht. Die Staatsanwaltschaft sprach von “sehr umfangreichen” Ermittlungen. Ein Ende sei noch nicht absehbar. Das Bundeswirtschaftsministerium hatte am Montag von schwerwiegenden Vorwürfen gesprochen und Aufklärung gefordert. Regierungskreisen zufolge werden vom zuständigen Bundesamt für Wirtschaft und Ausfuhrkontrolle (Bafa) derzeit keine  Ausfuhranträgen des Unternehmens genehmigt. Eine Zuverlässigkeitsprüfung sei eingeleitet worden.  Bei vorsätzlich ungenehmigten Ausfuhren von Rüstungsgütern droht den Verantwortlichen eine Freiheitsstrafe bis zu fünf Jahren oder eine Geldstrafe. Eine fahrlässig ungenehmigte Ausfuhr solcher Waren wird als Ordnungswidrigkeit geahndet und kann eine Geldbuße von bis zu 500.000 Euro nach sich ziehen.  Die SIG Sauer GmbH & Co KG hatte nach einer Durchsuchung ihrer Geschäftsräume durch die Staatsanwaltschaft Anfang Juli den Vorwurf eines Fehlverhaltens zurückgewiesen. Nach Darstellung des Unternehmens standen die Lieferungen im Einklang mit den betreffenden Gesetzen in Deutschland und den USA. Die Firma aus Schleswig-Holstein produziert mit fast 200 Mitarbeitern Gewehre und Pistolen für Sportschützen und Jäger sowie für den militärischen und den Sicherheitsbereich.
China pumpt jede Menge Geld in die Wirtschaft;Im Kampf gegen einen konjunkturellen Abschwung wird viel Geld in die chinesische Wirtschaft gepumpt.  Die Banken reichten im Juni 1,08 Billionen Yuan (128 Milliarden Euro) an neuen Krediten aus, fast 20 Prozent mehr als erwartet, wie aus am Dienstag veröffentlichten Daten der Zentralbank hervorgeht. Auch die Regierung zeigt sich spendierfreudig: Ihre Ausgaben erhöhten sich im Juni um 26,1 Prozent im Vergleich zum Vorjahresmonat auf 1,65 Billionen Yuan (195 Milliarden Euro). Mit dem Geld wird beispielsweise der Ausbau des Schienennetzes beschleunigt. Mehr Geld fließt auch in den öffentlichen Wohnungsbau. Grund für die Ausgabenfreude ist die Sorge vor einer stärkeren Konjunkturabkühlung. Für das zweiten Quartal rechnen Experten mit einem Wachstum von 7,4 Prozent. Einen schwächeren Wert gab es zuletzt vor knapp zwei Jahren. Viele Ökonomen erwarten nun neue staatliche Hilfen, um das offizielle Wachstumsziel beim Bruttoinlandsprodukt von 7,5 Prozent zu erreichen.
Medienbericht - Microsoft plant Stellenkahlschlag;Microsoft plant einem Medienbericht zufolge den womöglich größten Stellenabbau in seiner Geschichte.  Anlass sei die Integration des übernommenen Handygeschäfts von Nokia. Die Kürzungen könnten noch höher ausfallen als 2009, als 5800 Jobs gestrichen wurden, meldete die Nachrichtenagentur Bloomberg unter Berufung auf mit den Plänen vertrauten Personen. Betroffen könnten demnach neben der Nokia-Sparte auch Mitarbeiter in Microsoft-Bereichen sein, in denen es zu Überschneidungen komme. Die Kürzungen könnten noch in dieser Woche bekanntgegeben werden. Bei Microsoft war zunächst niemand für eine Stellungnahme erreichbar. Seit der Übernahme des Handygeschäfts von Nokia im Frühjahr hat der weltgrößte Softwarehersteller 127.000 Mitarbeiter. Das sind weit mehr als bei den Rivalen Apple und Google. An der Börse wird allgemein damit gerechnet, dass Microsoft-Chef Satya Nadella Streichungen vornehmen wird. Er hat angekündigt, sich bei der für den 22. Juli vorgesehenen Vorlage des Quartalsberichts im Detail zu organisatorischen und finanziellen Angelegenheiten zu äußern.
"Draghi will EZB-Chef bleiben - ""Grundlose Gerüchte"";EZB-Präsident Mario Draghi will bei der Notenbank bleiben und nicht Staatspräsident seines Heimatlandes Italien werden.  ”Ich bin bei der EZB und werde bei der EZB bleiben“", wies Draghi am Montagabend im Wirtschafts- und Währungsausschuss des Europa-Parlaments in Straßburg entsprechende Medienberichte zurück. ”Und alle gegenteiligen Gerüchte, die möglicherweise von interessierter Seite kommen, sind unbegründet. Mehrere Medien, unter anderem die deutsche Wochenzeitung “Die Zeit” hatten in den vergangenen Tagen berichtet, Draghi wolle die EZB verlassen und Nachfolger von Giorgio Napolitano werden, dem hochbetagten italienischen Staatoberhaupt. Draghi trat sein Amt als Chef der Europäischen Zentralbank (EZB) im November 2011 an. Seine Amtszeit dauert regulär acht Jahre, also bis Ende Oktober 2019. Draghi wird im September 67 Jahre alt, Napolitano ist 89. Erstmals 2006 zum Präsidenten gewählt, begann die laufende zweite Amtszeit des Ex-Kommunisten im vergangenen Mai. Er ist einer der ältesten Staatschefs. Viele Experten erwarten daher, dass er nicht mehr lange im Amt bleiben will und zurücktritt. EZB-Chef Draghi waren in der Vergangenheit immer wieder politische Ambitionen in Italien nachgesagt worden. Dort war er bis zu seinem Wechsel an die EZB-Spitze nach langer Karriere in Wissenschaft, Bankenwelt und Politik Gouverneur der Notenbank Banca d‘Italia. Draghi verteidigte vor den Europaabgeordneten die jüngsten geldpolitischen Entscheidungen der EZB. Diese hätten sich schon positiv auf den Finanzmärkten ausgewirkt und seien nötig, um den fragilen konjunkturellen Aufschwung zu stabilisieren. Die EZB hatte Anfang Juni ihren Leitzins auf das Rekordtief von 0,15 Prozent gekappt und außerdem erstmals einen Strafzins für Banken eingeführt, die Geld lieber bei ihr parken als es an Unternehmen und Haushalte als Kredite weiterzurreichen. Um die Kreditvergabe anzuregen will die EZB zudem in den kommenden zwei Jahren bis zu eine Billion Euro in das Finanzsystem pumpen, 400 Milliarden bereits in diesem Jahr. Draghi bekräftigte, die Notenbank sei entschlossen bei Bedarf abermals zu handeln, sollte die Teuerung weiter niedrig bleiben und die Gefahr einer für die Konjunktur hochriskanten Abwärtsspirale von Preisen, Nachfrage und Investitionen weiter zunehmen. “Der EZB-Rat ist sich darin einig, bei Bedarf auch unkonventionelle Maßnahmen zu ergreifen”, bekräftigte Draghi. Er ließ ausdrücklich die Möglichkeit offen, dass dazu auch massive Wertpapierkäufe gehören könnten - im Fachjargon “quantitative easing” oder “QE” genannt. “QE fällt voll und ganz unter unser Mandat.” Wegen der Nähe zur Staatsfinanzierung und möglicher Nebenwirkungen ist der Einsatz von QE vor allem in Deutschland umstritten.
Israel - 3 Raketen aus Ägypten treffen Hafenstadt - 4 Verletzte;Bei einem Raketenangriff auf die südisraelische Hafenstadt Eilat am Roten Meer sind am Dienstag vier Zivilisten verletzt worden.  Israelischen Sicherheitskreisen zufolge wurden die drei Raketen von ägyptischem Boden aus abgefeuert. Dafür verantwortlich seien vermutlich militante Islamisten auf der ägyptischen Halbinsel Sinai, die Ägyptens Vorstoß für eine Nahost-Waffenruhe übertönen wollten. Es war das erste Mal seit Beginn des jüngsten Konfliktes zwischen Israel und Palästinensern im Gazastreifen vor einer Woche, dass auch Eilat von Raketen getroffen wurde. Die bei Touristen beliebte Stadt liegt an der Grenze zu Ägypten und Jordanien.  In der vergangenen Woche hatte die radikal-islamische Hamas Hunderte Raketen vom Gazastreifen aus auf Ziele in Israel abgefeuert. Bei der Offensive der israelischen Armee gegen die Hamas wurden mindestens 180 Menschen getötet.
