title;text
"Erste Festnahme in Deutschland wegen VW-Dieselskandal;""Knapp zwei Jahre nach Bekanntwerden des Dieselskandals bei Volkswagen und der Konzerntochter Audi ist erstmals in Deutschland ein Manager verhaftet worden.  Die Münchner Staatsanwaltschaft bestätigte am Freitag", dass am Montag ein ehemaliger Audi-Mitarbeiter wegen des Verdachts des Betrugs und der unlauteren Werbung festgenommen worden sei und seither in Untersuchungshaft sitze. Details nannte eine Justizsprecherin nicht. Sie ließ offen, ob und wie die Festnahme mit der Anklage gegen den Mann in den USA zusammenhängt. Der Haftbefehl sei nicht auf Bitte der amerikanischen Behörde erlassen worden, sondern fuße auf eigenen Ermittlungen, die sich gegen mehrere Beschuldigte richteten. “Gegen Mitglieder des Vorstands wird nicht ermittelt”, sagte sie. VW und Audi äußerten sich nicht. Die US-Justiz hatte am Donnerstag Strafanzeige gegen den verhafteten ehemaligen Audi-Manager erhoben, dem sie Verschwörung zum Betrug und Verstöße gegen US-Umweltrecht vorwirft. Der Italiener, über dessen Festnahme “Spiegel”-Online zuerst berichtet hatte, soll demnach Mitarbeiter der Motorenentwicklung in Neckarsulm angewiesen haben, Betrugssoftware zu entwickeln, um Diesel-Abgaswerte zu manipulieren. Die Anklage gegen den 60-Jährigen stützt sich auf einen Kronzeugen, der den Ex-Manager schwer belastet.      Der Anklageschrift zufolge hatten Audi-Mitarbeiter über einen Zeitraum von mindestens sieben Jahren immer wieder darauf hingewiesen, dass die Software US-Vorschriften verletze, erklärte das US-Justizministerium. Der Manager habe diese Warnungen jedoch ignoriert und unterdrückt. Zugleich habe er seinen Mitarbeitern angeordnet, Falschinformationen an die US-Aufsichtsbehörden weiterzureichen, wonach die Audi-Dieselfahrzeuge nicht mit Systemen ausgestattet seien, welche Abgastests manipulierten. Die Ermittler stützten sich unter anderem auf Informationen eines nicht genannten Audi-Mitarbeiters, der mit den US-Behörden kooperiere und gegen den im Gegenzug nicht ermittelt werde. Volkswagen hatte im September 2015 zugegeben, bei weltweit elf Millionen Diesel-Pkw die Abgasreinigung manipuliert zu haben. Für den krisengeschüttelten Ingolstädter Oberklasse-Hersteller und seinen angeschlagenen Vorstandschef Rupert Stadler kommen die Negativ-Schlagzeilen erneut zur Unzeit: Audi will Anfang nächster Woche in Barcelona den neuen A8 präsentieren und so positive Signale setzen. Die Riesenshow mit 2000 geladenen Gästen aus aller Welt soll das Flaggschiff und seinen technischen Vorsprung vor der Konkurrenz ins Rampenlicht rücken. Schon im März hatte die Justiz unter Federführung der Münchner Staatsanwaltschaft bei Audi für Furore gesorgt: Ausgerechnet zur wichtigsten Pressekonferenz des Jahres, der Vorstellung der Bilanz, rückten Dutzende Ermittler zur Razzia am Firmensitz in Ingolstadt an. Auch Büros des Mutterkonzerns wurden durchsucht sowie die von VW mit der Aufklärung des Abgasskandals beauftragte US-Kanzlei Jones Day. Als Gegenstand der Ermittlungen nannte die Justiz damals den Verkauf von rund 80.000 Autos, die mit von Audi entwickelten großen 3-Liter-Dieselmotoren ausgestattet sind und auf dem US-Markt in den Jahren 2009 bis 2015 verkauft wurden. Audi hatte im November 2015, kurz nach der Konzernmutter VW, den Einsatz von Schummel-Software eingeräumt. In der Folge mussten mehrere Manager gehen, darunter auch Entwicklungsvorstände. Audi-Chef Stadler ist seit Ausbruch der Dieselkrise unter Dauerbeschuss. Fondsmanager Ingo Speich kritisierte, von den Vertretern des alten Systems, zu dem er neben VW-Chef Matthias Müller auch Stadler zählt, “kann man keine unabhängige Aufklärung erwarten”.  Der “Spiegel” berichtete am Freitag vorab ohne Angabe von Quellen, dass den Brüsseler Kartellwächtern Informationen vorlägen," wonach sich die Autokonzerne über die Größe von AdBlue-Tanks verständigt haben könnten; dies könne Untersuchungen wegen der Bildung eines Industriekartells nach sich ziehen. Die EU-Kommission äußerte sich dazu nicht."""
Bundesamt - Gefahr für Firmen durch Petya-Virus größer als gedacht;Die Bedrohung für deutsche Unternehmen durch den Computervirus Petya ist nach Angaben des Bundesamts für Sicherheit in der Informationstechnik (BSI) größer als bislang angenommen.  “In einigen Unternehmen in Deutschland stehen seit über einer Woche die Produktion oder andere kritische Geschäftsprozesse still”, erklärte BSI-Präsident Arne Schönbohm am Freitag. “Hier entstehen Schäden in Millionenhöhe - und das bei einem IT-Sicherheitsvorfall, bei dem Deutschland im Grunde mit einem blauen Auge davon gekommen ist.” Bekannt ist, dass etwa der Hamburger Kosmetikhersteller Beiersdorf Opfer von Petya geworden ist. Weltweit waren zahlreiche Konzerne betroffen, darunter der Reederei-Gigant Moeller Maersk. Bereits seit April seien in mehreren Wellen unterschiedliche Schadsoftwarevarianten über die Update-Funktion der in der Ukraine weit verbreiteten Buchhaltungssoftware M.E.Doc verteilt worden, gab das BSI bekannt. Damit könnten auch Unternehmen betroffen sein, die bei dem im Juni bekanntgewordenen Petya-Angriff davongekommen seien. Auch nach dem 13. April angelegte Datensicherungen (Backups) müssten als “potenziell kompromittiert” betrachtet werden. “Wir beobachten hier, ähnlich wie im Fall WannaCry, dass die Täter über die gleichen Verbreitungswege weitere Schadsoftware verteilt haben, die sich im Gegensatz zu Verschlüsselungstrojanern nicht sofort bemerkbar machen”, erläuterte Schönbohm. “Ihr Schadenspotential ist dabei allerdings mindestens ebenso hoch.” Das BSI rät dringend dazu, betroffene Computersysteme zu separieren und verstärkt zu überwachen, alle Passwörter zu ändern und infizierte Rechner nach Möglichkeit neu aufzusetzen.
G20-Gipfel nimmt Arbeit auf - Ringen um Klimaschutz;Begleitet von massiven Krawallen hat der Gipfel der 20 führenden Industrie- und Schwellenländer (G20) am Freitag in Hamburg seine Arbeit aufgenommen.  Im Zentrum der ersten Arbeitssitzung stand der Kampf gegen den Terror. Bundeskanzlerin Angela Merkel begrüßte die Teilnehmer offiziell mit Handschlag, darunter auch die Präsidenten der USA, Russlands und der Türkei, Donald Trump, Wladimir Putin und Recep Tayyip Erdogan. Trump und Putin wollten am Rande des Gipfels am Nachmittag zu ihrem ersten bilateralen Treffen zusammenkommen. Zeitgleich standen Beratungen der übrigen Staats- und Regierungschefs über den Klimaschutz an.  In der Terrorbekämpfung geht es vor allem um eine engere Zusammenarbeit der G20-Staaten beim Informationsaustausch und dem Trockenlegen der Finanzierungswege extremistischer Gruppen. Am Nachmittag stehen die Fragen Weltwirtschaft, Handel und Klimaschutz auf der Agenda der G20. Die Unterhändler der Regierungen beraten parallel immer noch über die Abschlusserklärung, in der besonders ein von Deutschland angestrebtes Bekenntnis zu Klimaschutz und Freihandel wegen der US-Positionen umstritten ist.  Hintergrund ist die Ankündigung von US-Präsident Trump, aus dem Pariser Klimaschutzabkommen auszutreten.[nL8N1JW5LL] Außenminister Sigmar Gabriel hatte Donnerstagabend nach einem Treffen Merkels mit Trump erklärt, dass es immer noch große Differenzen bei den Themen Handel und Klimaschutz gebe.[nL8N1JX5PC] Nachdem etliche asiatischen und europäische Länder Merkel bereits den Rücken in diesen Fragen gestärkt hatten, traf sich die Kanzlerin am Freitagmorgen mit Kanadas Ministerpräsident Justin Trudeau. Am Freitagmorgen forderten zudem auch die Brics-Schwellenländer (Brasilien, Russland, Indien, China und Südafrika) eine Umsetzung des Pariser Klimaschutzabkommens. Sie plädierten zudem für ein offenes und transparentes Handelssystem. Merkel hatte am Donnerstag betont, dass sie sich als Gastgeberin sowohl für deutsche und europäische Interessen einsetze, aber auch nach Kompromissen für die Gipfelerklärung suchen werde, die nur einstimmig verabschiedet werden kann.  “IN GEHOBENER KAMPFESSTIMMUNG” EU-Kommissionspräsident Jean-Claude Juncker drohte am Morgen in Hamburg im internationalen Stahlstreit im Falle neuer Strafzölle mit raschen Gegenmaßnahmen. “Ich möchte Ihnen mitteilen, dass wir innerhalb von wenigen Tagen - da brauchen wir keine zwei Monate - mit Gegenmaßnahmen reagieren werden, in der Hoffnung, dass all dies nicht notwendig sein wird”, sagte Juncker. “Wir sind in gehobener Kampfesstimmung.” Trump will die heimische Stahlbranche stärken und geht mit Strafzöllen unter anderem bereits gegen Salzgitter und die Dillinger Hütte vor. In Hamburg will er nach Angaben der US-Regierung von anderen G20-Ländern die Verringerung von Überkapazitäten verlangen.[nL8N1JQ65Z] Als unstrittig gelten in Hamburg dagegen die Finanzthemen. “Da gibt es keine größeren Probleme”, sagte ein G20-Teilnehmer am Freitag, ein anderer stimmte ihm zu. Die weitgehende Einigkeit gelte auch für das Thema Finanzregulierung, also strengere Regeln für Banken und Finanzwirtschaft, mit denen eine Wiederholung der Krise von 2008 ausgeschlossen werden soll. Entgegen Medienberichten habe die US-Regierung keine Abkehr von der bisherigen Linie bei diesem Thema signalisiert. ERSTES TREFFEN PUTIN - TRUMP Für große Aufmerksamkeit sorgt in Hamburg das erwartete erste Treffen zwischen Trump und Putin in der Amtszeit des US-Präsidenten. Trump hatte Russland bei einem Besuch in Polen am Donnerstag eine destabilisierende Rolle vorgeworfen. Erwartet werden Gespräche der beiden über den Krieg in Syrien, die Ukraine und Nordkorea. Dass sich beide während der Klimadiskussion der anderen G20-Teilnehmer treffen, wurde in der Bundesregierung nicht thematisiert. Außenminister Gabriel begrüßte das Treffen ausdrücklich: “Wenn das Verhältnis zwischen den USA und Russland so schlecht bleibt wie jetzt, ist das schlecht für die ganze Welt. Deshalb lohnt sich das Treffen.”  In der Nacht hatte es erhebliche Ausschreitungen mit G20-Gegnern in der Hansestadt gegeben, bei denen es viele Verletzte sowohl auf Seiten der Polizei als auch der Demonstranten gab. Die Hamburger Polizei bemüht sich deshalb mit Blick auf weitere Demonstrationen und auch von Aktionen gewaltbereiter Gruppen um Verstärkung aus anderen Bundesländern. “Wir haben bundesweit angefragt, ob Kräfte frei wären, und das wird geprüft”, sagt ein Polizeisprecher. Insgesamt sind bereits rund 15.000 Polizisten wegen des G20-Gipfels vor Ort seien.
Insider - Finanzregulierung in der G20 nicht strittig;Der G20-Gipfel der führenden Industrie- und Schwellenländer ist sich in den wichtigen Finanzthemen im wesentlichen einig.  “Da gibt es keine größeren Probleme”, sagte ein G20-Teilnehmer am Freitag und ein anderer stimmte ihm zu. Das habe sich bislang in den Vorgesprächen der Experten abgezeichnet. Die weitgehende Einigkeit gelte speziell auch für das Thema Finanzregulierung. Die US-Regierung habe keine Abkehr von der bisherigen Linie bei diesem Thema signalisiert. Nach der Krise von 2008 wurden weltweit strengere Regeln für die Banken eingeführt, die eine Wiederholung verhindern sollen.     Die G20-Finanzminister hatten in ihren Gipfelvorbereitungen bekräftigt, alle politischen Mittel einzusetzen, um ein Wirtschaftswachstum zu erreichen, das nachhaltig und ausgewogen ist sowie allen zugutekommen soll. Zudem wiederholten sie ihr Versprechen, auf unfaire Handelsvorteile durch gezielte Wechselkursbeeinflussung zu verzichten. Die G20 ist die weltweit wichtigste Schaltzentrale der internationalen Finanz- und Wirtschaftspolitik. Sie geht auf einen Prozess zurück, der auf der Ebene der Finanzminister begonnen hatte.
"Bundesrat gibt grünes Licht für ""Ehe für alle"";Die geplante Gleichstellung von Schwulen und Lesben bei der Ehe hat die letzte parlamentarische Hürde genommen.  Der Bundesrat billigte am Freitag die umstrittene Gesetzesänderung", durch die künftig auch gleichgeschlechtliche Paare die Ehe eingehen können. Sie dürfen damit auch gemeinsam Kinder adoptieren. Der Bundestag hatte bereits in der vergangenen Woche zugestimmt. Der baden-württembergische Ministerpräsident Winfried Kretschmann (Grüne) sagte an die Adresse von Kritikern, die Gesetzesänderung sei verfassungsgemäß. Eine Änderung des Grundgesetzes zur Öffnung der Ehe sei nicht notwendig. Artikel 6 besage, Ehe und Familie stünden unter dem besonderen Schutz der staatlichen Ordnung. Es sei aber keine Definition von Ehe in der Verfassung enthalten. Zudem gehe es nicht darum, was die Verfasser des Grundgesetzes unter dem Begriff Ehe verstanden hätten, sondern was Ehe heute im Jahr 2017 bedeute.  Auch die rheinland-pfälzische Ministerpräsidentin Malu Dreyer betonte, das Grundgesetz sei offen für Entwicklungen und wolle auf gesellschaftlichen Wandel reagieren. Die Gesetzesänderung sei ein “Meilenstein der Gleichbehandlung” für Schwule und Lesben. Der Staat erkenne an, dass Liebe und Verantwortung, die diese füreinander übernähmen nicht zweiter Klasse seien.  Der bayerische Justizminister Winfried Bausback betonte dagegen für seine Landesregierung, die Ehe sei eine Verbindung von Mann und Frau. Das Gesetz werfe schwierige verfassungsrechtliche Fragen auf, und es werde die bisherige Rechtsprechung des Verfassungsgerichts übergangen. Es bestehe die Gefahr, dass das Gesetz für verfassungswidrig erklärt werde. Von einer Anrufung des Vermittlungsausschusses sah Bayern aber ab.  Der neue schleswig-holsteinische Ministerpräsident Daniel Günther (CDU) begrüßte die Ehe für gleichgeschlechtliche Paare. Die Vielfalt von Lebensformen gehöre zu einer freien Gesellschaft. Menschen, die füreinander Verantwortung übernähmen, müssten mit allen rechtlichen Konsequenzen füreinander einstehen können. Bei der Abstimmung vergangene Woche im Bundestag hatten SPD, Linke und Grüne geschlossen mit Ja votiert, während aus der Union 75 Abgeordnete zustimmten. [nL8N1JR2V0] Insgesamt gab es 393 Ja- und 226 Nein-Stimmen sowie vier Enthaltungen.
US-Bomber überfliegen Südchinesisches Meer;Kurz vor einem Treffen von US-Präsident Donald Trump mit seinem chinesischen Kollegen Xi Jinping am Rande des G20-Gipfels haben zwei amerikanische Langstreckenbomber das von der Regierung in Peking beanspruchte Südchinesische Meer überflogen.  Das US-Militär bekräftigte damit faktisch, dass es das Gebiet als internationales Territorium ansieht. Ein chinesischer Außenamtssprecher sagte am Freitag, sein Land habe kein Problem mit dem Prinzip der Navigationsfreiheit. “Aber China ist entschieden dagegen, dass einzelne Staaten das Banner freier Navigation und Überflüge verwenden, um militärische Macht zur Schau zu tragen und der chinesischen Souveränität und Sicherheit zu schaden.” Die beiden Bomber vom Typ B-1B Lancer waren am Donnerstag von der Pazifikinsel Guam abgehoben, einem US-Außengebiet. Die US-Luftwaffe teilte dies am Freitag nur kurz vor dem offiziellen Beginn des G20-Gipfels in Hamburg mit. Es wurde erwartet, dass Trump und Xi dabei über die Nordkorea-Krise beraten würden.  Die Gebietsansprüche im Südchinesischen Meer sind seit Jahren Zankapfel zwischen den Anrainern. China beansprucht nahezu das gesamte Gebiet für sich. Die Volksrepublik hat auf kleinen Inseln und Riffen militärische Einrichtungen aufgebaut. Die USA haben dies kritisiert.
Samsung dank Chip-Boom auf Rekordkurs;Dank des Booms bei Speicherchips hat der südkoreanische Technologiekonzern Samsung einen Rekord-Quartalsgewinn eingefahren.  Wie der Apple-Smartphone-Rivale und weltgrößte Chip-Hersteller am Freitag mitteilte, schnellte der operative Gewinn nach ersten Berechnungen im Zeitraum April bis Juni um 72 Prozent auf umgerechnet 10,6 Milliarden Euro. Auch die Erlöse erreichten mit einem Plus von 18 Prozent auf 45 Milliarden Euro einen Rekord. Detaillierte Ergebnisse will Samsung Ende Juli bekanntgeben.  Analysten sehen das Ende der Fahnenstange noch nicht erreicht und erwarten weitere Bestmarken. Das knappe Angebot und die zugleich hohe Nachfrage nach mehr Speicherkapazität in Smartphones und Servern haben die Preise für Speicherchips (NAND) nach oben getrieben. Einer Studie der Investmentbank Nomura zufolge befindet sich die Branche daher derzeit in einem Super-Zyklus. Greg Roh von HMC Investement prognostizierte für Samsung angesichts des Booms für das dritte Quartal einen weiteren Anstieg des operativen Gewinns auf dann 11,4 Milliarden Euro.      Branchenprimus Samsung hatte jüngst angekündigt, durch eine Milliardeninvestition seine Marktführerschaft bei Speicherchips ausbauen zu wollen. Geplant sei, umgerechnet rund 16,4 Milliarden Euro in zwei südkoreanische Produktionsstandorte zu investieren. Bis zum Jahr 2021 könnten so 440.000 Arbeitsplätze entstehen. Auch in China solle die Fertigung erweitert werden. Einzelheiten wurden hier nicht genannt.
"Produktion deutscher Firmen läuft und läuft - ""Knoten geplatzt"";Einen so langen Aufwärtstrend hat es seit sechs Jahren nicht mehr gegeben: Die deutschen Unternehmen fuhren ihre Produktion im Mai den fünften Monat in Folge hoch.  Industrie", Baubranche und Energieversorger stellten zusammen 1,2 Prozent mehr her als im Vormonat, wie das Bundeswirtschaftsministerium am Freitag mitteilte. Ökonomen hatten nach zuletzt eher spärlichen Auftragszuwächsen lediglich ein Plus von 0,3 Prozent erwartet. Im April hatte die Fertigung um 0,7 Prozent zugelegt. “Die zum Jahresende 2016 starke Dynamik bei den Auftragseingängen übersetzt sich seit Jahresbeginn in eine lebhafte Ausweitung der Produktionszahlen”, erläuterte das Ministerium. Die Belebung habe die meisten Industriezweige erfasst, womit der Aufschwung an Breite gewinne. “Der Produktionsknoten hat sich gelöst”, sagte der Chefvolkswirt des Bankhauses Lampe, Alexander Krüger. “Endlich ist die hohe Erwartungshaltung, die zuletzt durch die Stimmungsindikatoren angefacht worden ist, bestätigt worden.” So hatte das Ifo-Geschäftsklima zuletzt zweimal in Folge Rekordstände erreicht. Auch im benachbarten Frankreich zog die Produktion mit 1,9 Prozent unerwartet deutlich an. Dass die beiden größten Volkswirtschaften der Währungsunion so kräftig in Fahrt kommen, könnte die Europäische Zentralbank (EZB) in die Bredouille bringen. “Die Rufe nach einer Straffung der Geldpolitik durch die EZB könnten aus einigen Ecken lauter werden”, sagte Analystin Jennifer McKeown von Capital Economics. “Aber die Bank wird wohl vorsichtig bleiben angesichts des fehlenden Inflationsdrucks aus anderen Euro-Ländern.” Die EZB hat ihren Leitzins auf null Prozent gedrückt und pumpt monatlich Milliarden in die Wirtschaft, um die Teuerungsrate wieder in Richtung Zwei-Prozent-Marke zu bringen. Zuletzt fiel sie aber auf 1,3 Prozent. EZB-Vertreter betonen regelmäßig, dass sie bei der geldpolitischen Wende sehr behutsam vorgehen müssten.[nL8N1JY188] Die deutschen Industriebetriebe weiteten ihre Produktion um 1,3 Prozent aus. Dabei fiel das Plus bei den Herstellern von Investitionsgütern wie Maschinen und Fahrzeugen mit 2,6 Prozent besonders stark aus. “Das ist für die Wettbewerbsfähigkeit der deutschen Wirtschaft besonders wichtig, denn hier hatte sich über Jahre ein Nachholbedarf aufgestaut”, sagte Ökonom Dirk Schlotböller vom Deutschen Industrie- und Handelskammertag (DIHK). “Gegen einen dauerhaften Investitionsaufschwung spricht allerdings weiterhin die Verunsicherung über die wirtschaftspolitische Entwicklung weltweit.” Die Energieerzeuger steigerten ihre Leistung sogar um 2,9 Prozent. Das Baugewerbe meldete dagegen ein Minus von 1,0 Prozent.
USA beschlagnahmen Nordkorea-Gelder auf Konten von acht Banken;Die Deutsche Bank und sieben weitere Großbanken sind wegen Geschäften mit nordkoreanischen Tarnfirmen ins Visier von US-Staatsanwälten geraten.  Eine Richterin in Washington erlaubte Ende Mai die Beschlagnahme von Geldern, wie aus Gerichtsunterlagen hervorgeht, die am Donnerstag veröffentlicht wurden. Die Banken hätten seit 2009 “verbotene” Transaktionen im Volumen von mehr als 700 Millionen Dollar für Unternehmen abgewickelt, die in Verbindung mit Nordkorea stehen. In den Gerichtsdokumenten wurde keiner der Banken vorgeworfen, wissentlich Sanktionen gegen Nordkorea verletzt zu haben.  Einige der Transaktionen wurden den Ermittlern zufolge im Auftrag von Dandong Zhicheng Metallic Material und vier verbundenen Tarnunternehmen abgewickelt, mit denen diese Sanktionen umgehen wollten. Von den Geschäften habe letztendlich Nordkorea und das nordkoreanische Militär profitiert.  Richterin Beryl Howell ordnete an, dass die Banken weiterhin Überweisungen der Unternehmen akzeptieren. Den Abzug von Geldern sollten sie aber verhindern und die Mittel beschlagnahmen. Neben der Deutschen Bank betrifft der Beschlagnahme-Beschluss die Bank of America, Bank of New York Mellon, Citigroup, HSBC, JPMorgan Chase, Standard Chartered und Wells Fargo. Die Bank of America, Deutsche Bank, JPMorgan und Wells Fargo lehnten eine Stellungnahme ab. Die anderen Banken äußerten sich zunächst nicht oder waren für eine Stellungnahme nicht zu erreichen.
ANALYSE-Trump streut Salz in die Ost-West-Wunde der EU;US-Präsident Donald Trump hat vor seinem Eintreffen auf dem G20-Gipfel in Hamburg mit einem Besuch in Polen ein Zeichen gesetzt.  Auch in der Bundesregierung hat man aufmerksam verfolgt, dass Trump nach seiner Visite bei Nato und EU im Mai nun mit Polen ausgerechnet ein Land besuchte, mit dem die EU-Kommission und viele EU-Partner gerade über Themen wie Flüchtlingsverteilung oder Rechtsstaatlichkeit streiten. Und der US-Präsident traf in Warschau auch noch eine Reihe weiterer osteuropäischer Staatenlenker. Das weckte in Berlin, Brüssel und Paris Erinnerungen an den Versuch der früheren Bush-Regierung, im Streit über den Irak-Krieg das “alte” und das “neue” Europa gegeneinander auszuspielen.  “Es gibt tatsächlich das Potenzial, dass sich die Spaltung innerhalb der EU vertieft”, sagt Jana Puglierin, Europa-Expertin der Deutschen Gesellschaft für Auswärtige Politik (DGAP). Immerhin wurde Trump vor dem symbolträchtigen Denkmal des Warschauer Aufstandes am Donnerstag für Sätze bejubelt wie “Polen ist das Herz Europas” - das streichelte die Seele von Gastgebern und Gast. Denn anderswo in Europa würde dieser US-Präsident nicht so herzlich empfangen werden - und dass Polen “das Herz Europas” ist, empfinden derzeit wohl nur wenige EU-Partner. Die mentale Ost-West-Kluft wird besonders deutlich, wenn Trump am Nachmittag in Hamburg eintrifft, wo er am Abend mit Bundeskanzlerin Angela Merkel sprechen wird. Denn auf dem G20-Gipfel werden die EU und Europa durch ganz andere Länder präsentiert: Deutschland, Frankreich, Italien und Großbritannien - sowie die Gastländer Spanien, die Niederlande und das Nicht-EU-Land Norwegen.  UNTERSCHIEDLICHE SICHTWEISEN AUF DIE WELT  Nicht einmal beim Vorbereitungstreffen der Europäer für den G20-Gipfel vergangene Woche in Berlin war ein osteuropäisches Land vertreten. Kanzlerin Merkel wies eine Ausgrenzung ausdrücklich zurück. “Das ist aber nun wirklich keine Entscheidung gegen jemanden”, betonte sie und verwies darauf, dass die Auswahl vielmehr mit der gemeinsamen G20-Agenda zu tun habe, an der man seit Jahren zusammenarbeite. Aber genau hierin besteht die Kluft: Auch viele Jahre nach dem EU-Beitritt ist die Perspektive und die Weltsicht der Osteuropäer nach Einschätzung von Experten eine völlig andere, oft nur regionale. “Für Polen etwa ist das Sicherheitsthema absolut überragend”, sagt DGAP-Expertin Puglierin. Dies sei besonders bei der nationalkonservativen PiS-Regierung unter der Führung von Parteichef Jaroslaw Kaczynski der Fall, die Russland als große Bedrohung empfinde. Deshalb richtet sich der Blick automatisch auf die Supermacht USA, die Schutz bieten können. “Es gibt nicht ohne Grund den Spruch, dass Polen das amerikafreundlichste Land ist - einschließlich der USA”, scherzt sie. EU-Diplomaten räumen ein, dass Polen neben Ungarn auch das EU-Land ist, in dem Trumps eigene EU-Skepsis noch am ehesten geteilt wird. Regelmäßig beschwert sich die Regierung in Warschau über eine zu große Einmischung der EU in nationale Angelegenheiten - was allerdings auch bei den engen Partnern der Visegrad-Gruppe (Slowakei, Tschechien, Ungarn) mittlerweile zu Unmut führt.  EU IST FÜR OSTEUROPA WICHTIGER ALS USA In der Bundesregierung aber wir die Gefahr einer echten Spaltung zurückgewiesen. Die Lage sei ganz anders als 2003, heißt es. Und nicht einmal damals gab es jenseits der Frage der Unterstützung des Irak-Krieges einen echten Bruch in der EU. “Tatsächlich wissen Kaczynski und seine Regierung, wie wenig verlässlich die Administration Trump und wie unvorhersehbar der direkte Einfluss von Russlands Präsident Wladimir Putin ins Weiße Haus ist”, sagt auch der Grünen-Politiker Manuel Sarrazin. Umfragen zeigen ohnehin, dass der Großteil der Polen viel EU-freundlicher ist als die nationalkonservative Regierung.  Das hat auch viel mit Finanzströmen zu tun. Die militärische Loyalität der USA glaubt sich Polen etwa durch die Bestellung amerikanischer Waffen sichern zu können und kauft deshalb Patriot-Raketen.[nL8N1JX1G3] Aber für die Wirtschaftsentwicklung des Landes sind andere Mächte längst viel wichtiger geworden. Dazu gehört China, das systematisch seine Kontakte in Osteuropa ausbaut und von der EU-Kommission mit mehr Argwohn beobachtet wird als die USA. Und die westlichen EU-Staaten verfügen nicht nur über die Firmen, die in Polen und anderen osteuropäischen Ländern massiv investieren: Über den EU-Haushalt werden auch Milliarden-Summen von den westlichen Nettozahlern nach Osten umverteilt. Mit dem Brexit haben die osteuropäischen Staaten zudem einen natürlichen Partner verloren. Denn die Briten haben sich ähnlich wie die Polen immer gegen einen zu großen Einfluss Brüssels gewehrt. Damit steigt die Bedeutung der westeuropäischen Länder weiter, die den finanziellen Hebel zunehmend auch als Druckmittel einsetzten, um etwa die Regierungen in Warschau und Budapest zum Einlenken im Streit über Rechtsstaatsdefizite zu bewegen. Dazu dienen auch Vorschläge aus Brüssel und Berlin, künftige EU-Strukturhilfemittel an die Einhaltung von Rechtsstaatlichkeit zu knüpfen.  Gerade der Ausstieg der europaskeptischen Briten, die Warschau immer als natürlichen Verbündeten angesehen hatte, wirkte wie ein Schock auf die Osteuropäer: Ausgerechnet die Briten gründeten die Brexit-Kampagne auf nationalistische Aufwallungen gegen zu viele osteuropäische EU-Bürger auf der Insel. Und verteidigt werden nun die Interessen der östlichen EU-Regierungen in den Brexit-Verhandlungen von der Bundesregierung und der EU-Kommission.
