title;text
Politik und Religionen senden Signal gegen Extremismus;Die Spitzen von Politik und Religionen haben in Berlin in demonstrativer Einigkeit zum Kampf gegen Extremismus und Fremdenfeindlichkeit aufgerufen.  “Die Terroristen wollen uns spalten”, sagte Bundespräsident Joachim Gauck am Dienstagabend bei einer Mahnwache vor dem Brandenburger Tor anlässlich der islamistischen Attentate in Paris. Muslime und andere religiöse Minderheiten sowie Zuwanderer seien aber Teil Deutschlands. “Wir lassen uns nicht auseinanderdividieren.” An der Kundgebung nahmen Bundeskanzlerin Angela Merkel, mehrere Minister sowie Repräsentanten der Bundestagsparteien teil. Auch Würdenträger der beiden christlichen Kirchen, der Muslime und Juden riefen vor rund 6000 Demonstranten dazu auf, Extremisten abzuwehren. “Ich danke den muslimischen Gemeinschaften und allen Muslimen, die hier und heute sagen: ‘Terror, nicht in unserem Namen’!”, sagte Gauck. Er warnte aber auch vor fundamentalistischen Strömungen und nannte den Kampf deutscher Freiwilliger in den Reihen der Extremistenmiliz Islamischer Staat (IS) eine Pervertierung von Religion. “Die Bluttaten von Paris waren ein Anschlag auf das freie Wort, auf die pluralistische Gesellschaft, auf das Recht auf Leben”, sagte Gauck. Er rufe den Fanatikern zu: “Wir schenken Euch nicht unsere Angst. Euer Hass ist unser Ansporn.” ZENTRALRAT DER MUSLIME: WERDEN HASS NICHT ZULASSEN Zu der Mahnwache hatten muslimische Verbände aufgerufen. “Wir werden es nicht zulassen, dass unsere Gesellschaft von Extremisten, die nur das Ziel haben, Hass und Zwietracht zu stiften, auseinandergerissen wird”, erklärte der Vorsitzende des Zentralrats der Muslime, Aiman Mazyek. “Wir stehen zusammen und zeigen Gesicht.” Vergangene Woche waren Extremisten in die Redaktionsräume der Satire-Zeitung “Charlie Hebdo” in Paris gestürmt und hatten zehn Redakteure und Zeichner sowie zwei Polizisten erschossen. Die Zeitung ist unter anderem wegen ihrer Mohammed-Karikaturen bekannt. Am Mittwoch erscheint die erste Ausgabe nach dem Angriff mit einer Millionen-Auflage und einer Mohammed-Karikatur auf der Titelseite.  Mit Blick auf die islamfeindliche Pegida-Bewegung kritisierte Gauck auch Fremdenfeindlichkeit. Anschläge auf Moscheen müssten von allen Deutschen abgewehrt werden. Dasselbe gelte für Angriffe auf Juden. Merkel ergriff am Abend nicht das Wort, sie hatte aber bereits am Morgen Muslime aufgefordert, sich von Extremisten abzugrenzen. Zugleich bekräftigte sie ihre Kritik an Pegida. “Bevölkerungsgruppen wegen ihres Glaubens oder ihrer Herkunft auszugrenzen, das ist unseres freiheitlichen Staates nicht würdig.” Pegida hatte am Montagabend bei ihrer ersten Kundgebung seit dem Anschlag von Paris zwar erneut einen Teilnehmerrekord verzeichnet. Zeitgleich demonstrierten nach Polizeiangaben bundesweit aber rund 100.000 Menschen gegen Pegida (“Patrioten Europas gegen die Islamisierung des Abendlandes”). In Dresden nahmen 25.000 Menschen an der Pegida-Kundgebung teil, 7000 mehr als in der Vorwoche. An Gegendemonstrationen beteiligten sich dort 7800 Menschen. In anderen Städten waren die Mengenverhältnisse umgekehrt. So standen in Leipzig 4800 Pegida-Anhängern 30.000 Anti-Pegida-Aktivisten gegenüber. Ein ähnliches Bild in München:  Während 18.500 Menschen zur Toleranz-Veranstaltung “München ist bunt” kamen, zog die islamkritische Bewegung lediglich rund 1500 Personen an. Auch in weiteren Städten waren die Anti-Pediga-Teilnehmer in der Überzahl. In der Union regte sich jedoch Widerstand gegen das Zugehen auf Muslime durch Merkel, die am Montag erklärt hatte, der Islam gehöre zu Deutschland. Er teile die Auffassung “in dieser Pauschalität nicht”, sagte der CDU-Innenpolitiker Wolfgang Bosbach der “Saarbrücker Zeitung” (Mittwochausgabe). Man müsse sich fragen, welchen Islam Merkel eigentlich meine. “Gilt das auch für seine islamistischen und salafistischen Strömungen?” Im “Handelsblatt” bekräftigte der stellvertretende Vorsitzende der Unionsfraktion, Hans-Peter Friedrich (CSU), seine Auffassung, dass der Islam zu Deutschland gehöre, lasse sich historisch nicht belegen. Der AfD-Vorsitzende Bernd Lucke, dessen Partei den Kontakt zur Pegida sucht, erklärte im “Handelsblatt”: “Der Islam ist Deutschland fremd.” Auch nach Jahrzehnten einer muslimischen Einwanderung sei der Islam den meisten Deutschen nicht vertraut. Dennoch gehörten Muslime, die sich an deutsche Werte und Rechtsordnung hielten, “selbstverständlich zu uns”.
Minister - Griechen-Rettungsprogramm wird wohl verlängert;Griechenland wird nach Einschätzung der Regierung wegen der bevorstehen Wahl voraussichtlich länger unter dem internationalen Rettungsschirm bleiben als geplant.  Die neue Regierung habe bis Ende Februar Zeit, die Überprüfung des Reformprogrammes abzuschließen, sagte Finanzminister Gikas Hardouvelis am Dienstag auf einer Pressekonferenz. “Das ist nicht viel Zeit, und die europäischen Partner verlangen wahrscheinlich eine Verlängerung.” In Griechenland wird am 25. Januar das Parlament gewählt. Umfragen zufolge liegt die linke Syriza-Partei vorn. Ihr Chef Alexis Tsipras will die im Gegenzug für Finanzhilfen von 240 Milliarden Euro zugesagten Reformen stoppen sowie mit den Euro-Partnern und dem Internationalen Währungsfonds einen Schuldenerlass vereinbaren. Das Hilfsprogramm ist bereits bis Ende Februar verlängert worden. Auch dieser Termin steht jetzt infrage. Nach dem Ende des Programms soll eine vorsorgliche Kreditlinie des Euro-Stabilisierungsfonds ESM die Rückkehr an den Kapitalmarkt stützen.
Weltbank kappt Wachstumsprognose - Euro-Zone und Japan schwächeln;Wegen der schleppenden wirtschaftlichen Entwicklung in der Euro-Zone und in Japan hat die Weltbank ihre Wachstumsprognose für die kommenden beiden Jahre gekappt.  Auch die niedrigeren Ölpreise könnten die Schwäche auf diesen Märkten sowie in mehreren Schwellenländern nicht ausgleichen, erklärte die Weltbank am Dienstag. “Die Weltwirtschaft fährt mit einem Motor, ... dem amerikanischen”, sagte Chefvolkswirt Kaushik Basu. Deswegen gebe es keine rosigen Aussichten. Die Experten gehen für 2015 nur noch von einem Zuwachs um drei Prozent aus. Vor einem halben Jahr lag die Prognose noch bei 3,4 Prozent. Für 2016 erwarten sie nun 3,3 statt 3,5 Prozent. Bei den Schwellenländern trugen Russland und Brasilien zu der pessimistischeren Einschätzung bei. Aber auch das langsamere Wachstum in China wirkt sich auf die Weltwirtschaft aus. Ein Lichtblick ist für die Weltbank neben den USA auch Großbritannien.
Großbritannien fordert EZB zum Kampf gegen Deflation auf;Der britische Finanzminister George Osborne hat die Europäische Zentralbank (EZB) zum Kampf gegen einen Preisverfall auf breiter Front aufgefordert.  Die EZB müsse alles in ihrer Macht Stehende  tun, um die Inflation anzuheizen, sagte Osborne laut dem vorab verbreiteten Auszug aus einer Rede, die der Finanzminister am Mittwoch halten will. Politiker sollten den Zentralbanken den Spielraum und die Unabhängigkeit einräumen, die für deren Arbeit nötig sei.  Die europäischen Währungshüter könnten bereits am 22. Januar auf ihrer geldpolitischen Sitzung breit angelegte Staatsanleihenkäufe beschließen, um eine Deflation zu verhindern und die Kreditvergabe in der Euro-Zone anzukurbeln. Dort waren die Preise zuletzt um 0,2 Prozent gesunken, die EZB strebt aber eigentlich eine Teuerung von knapp zwei Prozent an.  In Großbritannien, das nicht Mitglied der Euro-Zone ist, war die Inflation zuletzt auf 0,5 Prozent zurückgegangen. In Großbritannien sei die niedrige Teuerung fast ausschließlich auf externe Faktoren wie dem Ölpreis zurückzuführen und sei viel willkommener als in der Euro-Zone, sagte Osborne. Dort beschäftige sich die Debatte verständlicherweise viel stärker mit den Risiken einer Deflation. Die Euro-Zone ist Großbritanniens größter Handelspartner.
USA und Verbündete beraten über Anti-Terrorkampf;Die USA, Großbritannien, Australien, Neuseeland und Kanada wollen demnächst über Konsequenzen aus den Anschlägen von Paris beraten.  Im Februar werde ein Treffen in London stattfinden, sagte ein kanadischer Regierungsvertreter am Dienstag. Der kanadische Minister für öffentliche Sicherheit, Steven Blaney, hatte zuvor dem Fernsehsender CTV gesagt, das Treffen werde bereits am 22. Januar stattfinden.     Die fünf Länder haben sich in dem Bündnis “Five Eyes” (Fünf Augen) zusammengeschlossen. Sie stimmen sich bei Abhöraktionen ab und tauschen die Erkenntnisse untereinander aus. Der kanadische Regierungsvertreter fügte hinzu, das Treffen sei bereits vor den Anschlägen von Paris anberaumt worden. Der Kampf gegen Terror werde ein zentrales Thema sein.
US-Tech-Riesen einigen sich mit Klägern im Abwerbe-Streit;Im Rechtsstreit über Geheimabsprachen für ein Abwerbe-Verbot unter US-Technologiefirmen wie Apple und Google haben sich die Firmen auf einen neuen Vergleich mit den Klägern geeinigt.  Sein Klient werde die neue Vereinbarung unterstützen, sagte der Anwalt eines Klägers, der den ursprünglich ausgehandelten Vergleich abgelehnt hatte. Einen ersten Vergleich in Höhe von 324,5 Millionen Dollar hatte die zuständige Richterin Lucy Koh im vergangenen Jahr als zu niedrig zurückgewiesen. Apple, Google, Intel und Adobe müssten insgesamt mindestens 380 Millionen Dollar zahlen, erklärte Koh damals. Wie hoch die nun vereinbarte Summe ist, blieb zunächst offen. In einem Gerichtsdokument wurde keine Summe genannt und der Klägeranwalt wollte sich dazu nicht äußern. In einer 2011 eingereichten Sammelklage hatten etwa 64.000 Angestellte den Unternehmen vorgeworfen, auf höchster Ebene ein Verzicht auf gegenseitige Job-Angebote vereinbart zu haben. So veröffentlichte Richterin Koh eine E-Mail des ehemaligen Google-Chefs Eric Schmidt an den mittlerweile verstorbenen Apple-Gründer Steve Jobs. Darin verspricht er, einen Angestellten der Personalabteilung zu feuern, der einen Apple-Mitarbeiter abgeworben hatte.  Apple, Intel und Adobe lehnten eine Stellungnahme ab. Google war für eine Stellungnahme nicht zu erreichen.  In dem Gerichtsdokument hieß es, eine detaillierte Erklärung der neuen Vereinbarung werde bald vorgelegt. Richterin Koh wird dann voraussichtlich entscheiden, ob sie den neuen Vergleich annimmt oder ablehnt.
"Firmenbilanzen helfen Aktien - Ölpreis bereitet Sorge;""Ermutigende Firmenbilanzen und die Aussicht auf weitere Geldspritzen der EZB haben den europäischen Börsen am Dienstag Auftrieb gegeben.  Dax und EuroStoxx50 legten jeweils um 1",6 Prozent auf 9941,00 und 3133,86 Punkte zu. “Die Stimmung ist gar nicht schlecht, viele setzen jetzt auf die Unternehmen, die zumindest beim Export vom niedrigen Euro profitieren”, fasste ein Händler zusammen.  An der Wall Street lagen Dow-Jones- und S&P500; zum europäischen Handelsschluss je gut ein Prozent im Plus.  Generell positiv wurden die überraschend guten Quartalszahlen von Alcoa aufgenommen. Der US-Aluminiumkonzern hat im vierten Quartal bei Umsatz und Gewinn die Analystenerwartungen übertroffen. Doch nutzten die Aktionäre die Zahlen zu Gewinnmitnahmen, denn Alcoa hatte in den vergangenen fünf Handelstagen schon über acht Prozent zugelegt - mehr als der Gesamtmarkt mit knapp einem Prozent. In Europa setzten einige Anleger auf einen positiven Währungseffekt, da der niedrigere Euro die Wettbewerbsfähigkeit europäischer Konzerne auf dem Weltmarkt erhöht. Am Dienstag notierte der Euro bei etwa 1,1755 Dollar und damit so niedrig wie seit rund neun Jahren nicht mehr. Hauptgrund für die Euro-Schwäche ist die Erwartung eines umfangreichen EZB-Ankaufprogramms für Staatsanleihen. Schon bei ihrer Sitzung in der nächsten Woche könnten die Notenbanker dies beschließen, um damit über die Kreditvergabe die Konjunktur anzukurbeln. Damit könnte die EZB auch eine für die Konjunktur ruinöse Deflation verhindern, die auch angesichts der Talfahrt der Ölpreise droht. Nordseeöl der Sorte Brent verbilligte sich um bis zu 4,7 Prozent auf 45,19 Dollar je Barrel (159 Liter). Damit kostete Brent so wenig wie zuletzt während der Finanzkrise im Frühjahr 2009. Analysten sehen vorerst kein Ende der Talfahrt.  EINZELHÄNDLER GEFRAGT - MDAX WIEDER AUF REKORDHOCH Gefragt waren im Dax die Bankenaktien: Commerzbank führten nach einer Kaufempfehlung von JP Morgan mit einem Plus von 5,1 Prozent die Dax-Gewinnerliste an. Deutsche Bank gewannen 3,2 Prozent. Viele Anleger setzen offenbar darauf, dass die Branche aus dem Gröbsten heraus ist. Der EuroStoxx-Bankenindex legte um 2,2 Prozent zu. Am Mittwoch stehen in den USA Geschäftszahlen unter anderem von JP Morgan an. Die Titel legten in New York ebenfalls zu. Massiv unter Druck standen hingegen E.ON, die 2,1 Prozent verloren. “Das liegt an den fallenden Öl- und Strompreisen, charttechnischen Faktoren und einem kritischen Analystenkommentar von Morgan Stanley”, sagte ein Händler. RWE fielen um 1,4 Prozent, nachdem sie am Vortag mit einem Abschlag von 2,6 Prozent die rote Laterne gehalten hatten. Zudem waren Werte aus dem Einzelhandel gefragt. Die im MDax gelisteten Aktien von Metro stiegen um 4,5 Prozent. Ausgerechnet das einstige Sorgenkind Media-Saturn ließ im Weihnachtsgeschäft die Kassen klingeln. In London griffen die Anleger bei Morrisons zu, nachdem die Supermarktkette ihre Führungsspitze ausgetauscht hatte. Die Aktien gewannen 4,5 Prozent.  Analystenempfehlungen verhalfen Osram und Aareal Bank zu Kursgewinnen von knapp sechs und vier Prozent. Der MDax für die deutschen Nebenwerte legte ein Prozent auf 17.411,06 Zähler zu und schloss damit so hoch wie nie zuvor. Südzucker gerieten erneut unter die Räder. Die niedrigen Zuckerpreise machen Europas größtem Zuckerproduzenten schwer zu schaffen. Die Titel brachen um 5,"9 Prozent ein."""
"""Charlie Hebdo"" druckt erneut Mohammed-Karikaturen;Die französische Satirezeitung “Charlie Hebdo” will in ihrer ersten Ausgabe nach dem islamistischen Anschlag erneut Mohammed-Karikaturen drucken. Auf der Titelseite wird am Mittwoch der Prophet zu sehen sein - weinend", in der Hand ein Schild mit der Aufschrift “Je suis Charlie” (“Ich bin Charlie”). Der Spruch wurde nach dem Angriff in der vergangenen Woche, bei dem zwölf Menschen getötet wurden, zum weltweiten Symbol für das Gedenken an die Opfer und das Eintreten für Meinungs- und Pressefreiheit. Muslimische Geistliche äußerten sich über die Pläne beunruhigt. Der einflussreiche Großmufti von Ägypten warf der Redaktion Rassismus vor. Über der Mohammed-Darstellung auf der Titelseite wird der Satz prangen: “Tout est pardonné” (“Alles ist vergeben”). Der Anwalt des Blattes, Richard Malka, kündigte an, dass in der Zeitung weitere Mohammed-Karikaturen gedruckt würden. Die Redaktion mache sich auch über Politiker und andere Religionen lustig. “Wir machen keinen Rückzieher. Ansonsten wäre alles sinnlos”, betonte der Jurist. Die Wochenzeitung, die normalerweise eine Auflage von 60.000 hat, will bis zu drei Millionen Exemplare drucken. Internationale Ausgaben werden in 16 Sprachen übersetzt. Ein Zeitungshändler sagte in Paris, er habe bereits 200 Vorbestellungen. Weitere nehme er nicht an, weil er die Nachfrage nicht bewältigen könne. Die französische Regierung gab zu den Plänen von “Charlie Hebdo” zunächst keine Stellungnahme ab. Der Großmufti von Ägypten kritisierte die Redaktion scharf. “Diese Ausgabe wird in der französischen und allgemein in der westlichen Gesellschaft eine neue Welle des Hasses auslösen”, erklärte Schauki Allam. Es sei eine Provokation, die sich “gegen die Empfindungen von Muslimen in aller Welt richtet”. Muslimische Geistliche aus Frankreich forderten ihre Gemeinden auf, Ruhe zu bewahren und die Meinungsfreiheit zu achten. Manche äußerten sich über die Mohammed-Darstellung, die nach Ansicht vieler Muslime generell verboten sind, aber beunruhigt. “Jeder verantwortungsbewusste Muslim kann das nur schwer hinnehmen. Aber wir sollten das nicht verbieten”, sagte Abdelbaki Attaf, der für eine Moschee in Gennevilliers bei Paris verantwortlich ist. Das Gebetshaus wurde auch von einem der “Charlie”-Attentäter, Chérif Kouachi, gelegentlich besucht. Er und sein Bruder Said hatten die Redaktion gestürmt und zwölf Menschen erschossen, die meisten von ihnen Redakteure. Spezialeinheiten der Polizei erschossen die Extremisten am Freitag. Sicherheitsbehörden und Politiker sind in Sorge, dass es Nachahmungstäter und Vergeltungsaktionen geben könnte. Verteidigungsminister Jean-Yves Le Drian sagte, 10.000 Soldaten würden an Synagogen, Moscheen und auf Flughäfen eingesetzt. GEDENKEN IN ISRAEL - ABSCHIED VON DEN GETÖTETEN POLIZISTEN Auch ein jüdischer Supermarkt in Paris wurde in der vergangenen Woche Ziel eines islamistischen Anschlages. Amedy Coulibaly, der Mitglied derselben Dschihadistenzelle wie die Brüder Kouachi war, stürmte am Freitag das Geschäft und tötete vier Menschen. Sie wurden am Dienstag in Jerusalem in Anwesenheit Tausender Franzosen und Israelis beigesetzt. Ministerpräsident Benjamin Netanjahu sagte, die Opfer seien nun in ihrer richtigen Heimat angekommen. In Paris nahmen Hunderte Polizisten im Innenhof der Polizeipräfektur Abschied von ihren insgesamt drei getöteten Kollegen. Präsident Francois Hollande würdigte den Mut der beiden Männer und einen Frau, deren Särge in die französische Flagge gehüllt waren. Posthum wurden die drei Toten in die Ehrenlegion aufgenommen. Hollande heftete die höchste Auszeichnung, die Frankreich vergibt, an ihre Särge.
Freihandelsabkommen EU/USA steht auf der Kippe;Das angestrebte Freihandelsabkommen zwischen der Europäischen Union und den USA rückt in immer weitere Ferne.  Nach dem breiten Widerstand in einer Online-Konsultation gegen Klauseln zum sogenannten Investorenschutz (ISDS) will die EU-Kommission die Verhandlungen über diesen Punkt vorerst nicht wieder aufnehmen. Von den eingereichten 150.000 Antworten waren 97 Prozent hierzu  kritisch, wie die Brüsseler Behörde am Dienstag mitteilte. “Aus der Konsultation geht klar hervor, dass gegenüber dem Instrument der ISDS äußerste Skepsis herrscht”, sagte EU-Handelskommissarin Cecilia Malmström, die für die EU die Verhandlungen mit den USA leitet. Kritiker fürchten Rückschläge beim Verbraucherschutz, weil europäische Umweltschutz- und Lebensmittelgesetze durch internationale Schiedsgerichte ausgehebelt werden könnten.  Bundeswirtschaftsminister Sigmar Gabriel forderte die EU-Kommission auf, aus den Ergebnissen der Online-Konsultation Konsequenzen zu ziehen. Auf Basis von deren Ergebnissen solle sie nun einen Vorschlag vorlegen. Endgültig entscheiden wird sich die Frage, ob ein Investitionsschutz mit einem Streitschlichtungsverfahren Teil des Freihandelsabkommens (TTIP) wird, laut Gabriels Ministerium aber erst zum Ende der Verhandlungen. Gabriel hatte wiederholt erklärt, er könne sich ein Abkommen ohne Investorenschutz-Regeln vorstellen. Die EU-Kommission hatte angesichts einer wachsenden Protestwelle im Frühjahr vergangenen Jahres die Verhandlungen zu diesem Thema ausgesetzt. Kritik war vor allem aus Deutschland gekommen. Auch nach der Online-Konsultation bleibt offen, wann wieder über die umstrittenen Punkte gesprochen wird. Malmström machte deutlich, bevor die Kommission politische Empfehlungen zum weiteren Vorgehen abgebe, werde es noch Beratungen mit dem EU-Parlament, den EU-Staaten und anderen Interessengruppen wie Gewerkschaften, Verbraucherschützern und Unternehmen geben. Diese will sie Ende Februar aufnehmen.  Vom Freihandel erhoffen sich beide Seiten erhebliche Wachstumsimpulse, weswegen sich unter anderem die deutsche Exportwirtschaft dafür einsetzt. Bundeskanzlerin Angela Merkel hatte sich kürzlich für ein Abkommen noch in diesem Jahr ausgesprochen. Sonst droht TTIP Thema im US-Präsidentschaftswahlkampf 2016 zu werden.  Der Bundesverband der Deutschen Industrie (BDI), der die Initiative befürwortet, forderte die EU-Kommission auf, die Kritik ernst zu nehmen und als Folgerung den Investitionsschutz umfassend zu modernisieren. Allerdings warnte BDI-Präsident Ulrich Grillo davor, das Thema ganz aus dem Abkommen zu streichen. “Investitionsschutzverträge sind unverzichtbar für die weltweit aktive deutsche Wirtschaft.”  Auch die Internationale Handelskammer (ICC) bekräftigte, die Regelungen zum Schiedsverfahren zwischen Investoren und Staaten müssten Teil des Abkommens werden. Vergleichbare Regelungen mit anderen Ländern hätten in der Vergangenheit nicht dazu geführt, dass die staatliche Regulierungshoheit unterlaufen oder beschränkt wurde, argumentierte der deutsche ICC-Generalsekretär Oliver Wieck. Dagegen begrüßten TTIP-Kritiker den Ausgang der Online-Debatte. “Das Ergebnis der Konsultation spricht eine deutliche Sprache”, sagte Karl Bär, der Sprecher der selbstorganisierten Europäischen Bürgerinitiative Stop TTIP.
Merkel warnt vor Ausgrenzung von Bevölkerungsgruppen;Bundeskanzlerin Angela Merkel hat die Muslime in Deutschland dazu aufgefordert, sich von Extremisten abzugrenzen.  Zugleich bekräftigte sie am Dienstag ihre Kritik an der islamfeindlichen Pegida-Bewegung. “Bevölkerungsgruppen wegen ihres Glaubens oder ihrer Herkunft auszugrenzen, das ist unseres freiheitlichen Staates nicht würdig”, erklärte Merkel. Pegida hatte am Montagabend bei ihrer ersten Kundgebung seit dem Anschlag von Paris zwar erneut einen Teilnehmerrekord verzeichnet. Zeitgleich demonstrierten nach Polizeiangaben bundesweit aber rund 100.000 Menschen gegen Pegida.  Merkel sagte, Fremdenhass, Rassismus, Extremismus hätten in Deutschland keinen Platz. Am Dienstagabend wollte sie sich an einer von muslimischen Verbänden organisierten Mahnwache vor dem Brandenburger Tor anschließen, bei der Bundespräsident Joachim Gauck eine Rede halten wollte. Der Zentralrat der Muslime hatte zu der Kundgebung aufgerufen und die Morde in Paris verurteilt. Vergangene Woche waren Extremisten in die Redaktionsräume der Satire-Zeitung “Charlie Hebdo” gestürmt und hatten zehn Redakteure und Zeichner erschossen. Die Zeitung ist unter anderem wegen ihrer Mohammed-Karrikaturen bekannt. Am Mittwoch erscheint der erste Ausgabe nach den Anschlägen mit einer Millionen-Auflage und dem Propheten auf der Titelseite.  Bundesinnenminister Thomas de Maiziere forderte von Muslimen, die Radikalisierung junger Menschen in Moscheen zu verhindern. Er rief zum Kampf gegen Extremisten auf. “Dafür brauchen wir auch die Mitwirkung aller friedliebenden Muslime”, sagte der CDU-Politiker bei einer Fachtagung im Rahmen der Deutschen Islamkonferenz. Er würdigte zugleich, die überwältigende Mehrheit der Muslime habe nach den Anschlägen deutlich gemacht, dass Hass und Gewalt im Namen des Islam nicht zu rechtfertigen seien.  Der Sprecher des Koordinationsrates der Muslime, Erol Pürlü, nannte die Attentate von Paris einen abscheulichen Anschlag gegen die demokratischen Werte. Niemand sollte nach einer Rechtfertigung für den Terror suchen, weder im Islam noch in einer anderen Religion. “Terror hat eben keine Religion”, sagte Pürlü.  “DER ISLAM IST DEUTSCHLAND FREMD”  Pegida (“Patrioten Europas gegen die Islamisierung des Abendlandes”) ist vor allem in Ostdeutschland stark. Am Montagabend nahmen in Dresden 25.000 Menschen an der Kundgebung teil, 7000 mehr als in der Vorwoche. An Gegendemonstrationen beteiligten sich dort 7800 Menschen. Bundesweit protestierten nach Polizeizählungen jedoch rund 100.000 Bürger gegen die Bewegung. So standen in Leipzig 4800 Pegida-Anhängern 30.000 Anti-Pegida-Aktivisten gegenüber. Ein ähnliches Bild in München:  Während 18.500 Menschen zur Toleranz-Veranstaltung “München ist bunt” kamen, zog die islamkritische Bewegung lediglich rund 1500 Personen an. Auch in weiteren Städten waren die Anti-Pediga-Teilnehmer in der Überzahl. In der Union regte sich jedoch Widerstand gegen das Zugehen auf Muslime durch Merkel, die am Montag erklärt hatte, der Islam gehöre zu Deutschland. Er teile die Auffassung “in dieser Pauschalität nicht”, sagte der CDU-Innenpolitiker Wolfgang Bosbach der “Saarbrücker Zeitung” (Mittwochausgabe). Man müsse sich fragen, welchen Islam Merkel eigentlich meine. “Gilt das auch für seine islamistischen und salafistischen Strömungen?” Im “Handelsblatt” bekräftigte der stellvertretende Vorsitzende der Unionsfraktion, Hans-Peter Friedrich (CSU), seine Auffassung, dass der Islam zu Deutschland gehöre, lasse sich historisch nicht belegen. Der AfD-Vorsitzende Bernd Lucke, dessen Partei den Kontakt zur Pegida sucht, erklärte im “Handelsblatt”: “Der Islam ist Deutschland fremd.” Auch nach Jahrzehnten einer muslimischen Einwanderung sei der Islam den meisten Deutschen nicht vertraut. Dennoch gehörten Muslime, die sich an deutsche Werte und Rechtsordnung hielten, “selbstverständlich zu uns”.
