title;text
Deutscher Einzelhandel mit leichtem Umsatzrückgang im August;Die deutschen Einzelhändler haben im August weniger eingenommen.  Ihr Umsatz fiel um 0,4 Prozent niedriger aus als im Vormonat, wie das Statistische Bundesamt am Freitag mitteilte. Preisbereinigt (real) lag der Rückgang ebenfalls bei 0,4 Prozent. Von Reuters befragte Ökonomen hatten einen leichten Rückgang vorausgesagt, nachdem es im Juli noch einen Zuwachs in dieser Höhe gegeben hatte. Von Januar bis August setzten die Einzelhändler 2,3 Prozent und real 2,2 Prozent mehr um als im Vorjahreszeitraum. Besonders gut liefen in den ersten acht Monaten die Geschäfte im Internet- und Versandhandel sowie in Apotheken und mit kosmetischen, pharmazeutischen und medizinischen Produkten. Waren- und Kaufhäuser mussten dagegen reale Umsatzeinbußen hinnehmen. Die Stimmung der Verbraucher ist derzeit gut, da niedrige Energiepreise und steigende Löhne die Kaufkraft stärken und die Beschäftigung auf Rekordniveau liegt.
USA drohen Russland mit Abbruch von Syrien-Gesprächen;Die USA haben Russland damit gedroht, die Gespräche über eine Waffenstillstandsvereinbarung in Syrien zu beenden.  US-Außenminister John Kerry sagte am Donnerstag in New York, die Verhandlungen stünden kurz vor dem Abbruch. Angesichts der anhaltenden Angriffe auf die syrische Metropole Aleppo seien derartige Gespräche “irrational”. “Dies ist einer der Momente, an denen wir Alternativen verfolgen müssen.” Die russische Führung erklärte, die Offensive auf Aleppo werde fortgesetzt. Die Rhetorik aufseiten der Regierung in Washington sei in den vergangenen Tagen eher unkonstruktiv gewesen.  Vor rund eineinhalb Wochen war eine Waffenruhe in Syrien gescheitert. Die Kämpfe flammten wieder auf, nachdem die US-geführte Koalition versehentlich Stellungen der syrischen Armee aus der Luft angriff und einige Tage später ein Hilfskonvoi bombardiert wurde. Die USA werfen Russland und der syrischen Führung vor, den Angriff auf die unbewaffneten Helfer angeordnet zu haben. Russland weist die Vorwürfe zurück. Nach der Feuerpause leiteten die syrischen Einheiten eine Großoffensive auf Aleppo ein, die von Russland unterstützt wird. Aus dem Umfeld der US-Regierung verlautete, Russland werde in Kürze darüber informiert, dass die diplomatische Zusammenarbeit in Syrien beendet werde. Die USA wägen Regierungskreisen zufolge Möglichkeiten für eine härtere Reaktion auf die Offensive in Aleppo ab. Dazu zählten auch militärische Optionen wie eine bessere Ausrüstung der Rebellen durch US-Verbündete in der Region, sagten Insider der Nachrichtenagentur Reuters. Die Möglichkeiten seien jedoch begrenzt, weil Präsident Barack Obama wiederholt einen Militärschlag gegen die syrische Armee und einen größeren Einsatz von US-Truppen abgelehnt hat. Ein US-Angriff auf einen syrischen Luftwaffenstützpunkt sei unwahrscheinlich, weil es dabei zu russischen Opfern kommen könnte, was die Lage weiter verschärfen würde. Es sei daher unklar, ob Obama überhaupt andere Alternativen habe, als den Ton zu verschärfen. DEUTSCHLAND DRINGT AUF ERNEUTE FEUERPAUSE      Der Sprecher des russischen Präsidenten Wladimir Putin, Dmitri Peskow, gab den USA die Schuld an der erneuten Eskalation der Kämpfe. Die USA würden ihrer Verpflichtung nicht nachkommen, “moderate Rebellen von Terroristen” zu unterscheiden. Der russische Außenstaatssekretär Sergej Riabkow sagte Agenturmeldungen zufolge, die Wortwahl der USA in der Krise lasse sich nur als Unterstützung des Terrorismus interpretieren.    Die US-Botschafterin bei den Vereinten Nationen, Samantha Power erklärte hingegen, das russische Vorgehen in Syrien sei ein “Geschenk an die Extremisten-Miliz Islamischer Staat”, die vom Chaos des Bürgerkriegs profitiere.   Aus dem Auswärtigen Amt in Berlin verlautete, Außenminister Frank-Walter Steinmeier dringe darauf, dass die USA und Russland ihre Gespräche fortsetzten, um wenigstens eine vorübergehende Feuerpause zu erreichen. Die russische Seite müsse eine Waffenruhe von mehr als 48 Stunden mittragen und bei der syrischen Führung durchsetzen, damit humanitäre Hilfe für die Bevölkerung möglich sei. Ein Regierungssprecher erklärte, Bundeskanzlerin Angela Merkel habe Putin in einem Telefonat aufgefordert, alles zu versuchen, um die Lage der syrischen Bevölkerung zu verbessern. Kerry warf Russland und der syrischen Regierung vor, mit Angriffen auf Krankenhäuser, die Wasserversorgung und andere zivile Einrichtungen die Lage in Aleppo dramatisch verschärft zu haben. Die UN erklärten, aus dem belagerten Osten der Stadt müssten dringend bis zu 600 Verletzte in Sicherheit gebracht werden. Die Menschen könnten vor Ort nicht angemessen behandelt werden, sagte der stellvertretende UN-Beauftragte für Syrien, Ramsi Esseldine Ramsi, in Genf. In dem Stadtgebieten lebten rund 275.000 Menschen, es gebe dort aber nur 35 Ärzte und kaum noch Sanitätsmaterial.
Fed-Chefin - Ankauf von Aktien und Bonds könnte bei Abschwung helfen;Ein Ankauf von Aktien und Unternehmensanleihen könnte nach Ansicht von US-Notenbankchefin Janet Yellen der Wirtschaft im Falle eines Abschwungs helfen.  Neue Instrumente für die Zentralbank hätten allerdings keine Eile, sagte Yellen am Donnerstag bei einer Video-Konferenz in Kansas City. Derzeit sei es der Federal Reserve per Gesetz nicht erlaubt, Firmenbonds zu erwerben. Jedoch könnte der gegenwärtige Instrumentenkasten der Fed bei einem Konjunktureinbruch womöglich nicht ausreichend sein, wenn die Grenzen zum Beispiel beim Ankauf von langfristigen Staatsanleihen erreicht seien. Ein Ankauf von Aktien und Firmenbonds könnte Vor- und Nachteile haben. Bei einer Konferenz im vergangenen Monat hatte Yellen gesagt, dass bei einer Rezession andere Instrumente nötig werden könnten.
"""Bild"" - Ökostrom-Umlage soll deutlich steigen;Die Ökostrom-Umlage wird einem Medienbericht zufolge zum Jahreswechsel deutlich steigen.  Die sogenannte EEG-Umlage werde zum 1. Januar 2017 auf mindestens 7",1 Cent je Kilowattstunde von derzeit 6,35 Cent erhöht, berichtet “Bild” am Freitag unter Berufung auf Regierungskreise und das Umfeld der Bundesnetzagentur. Sogar ein Plus bis auf 7,3 Cent werde nicht ausgeschlossen. Das wäre ein Anstieg von fast 15 Prozent. Grund sei der weitere Ausbau der Erneuerbaren Energien. Die Mehrbelastung für einen durchschnittlichen Drei-Personen-Haushalt betrage demnach aufs Jahr gerechnet rund 35 Euro. In diesem Jahr war die Umlage um drei Prozent gestiegen. Über die EEG-Umlage wird die Differenz zwischen den staatlich garantierten, höheren Abnahmepreisen von Ökostrom und dem Börsenstrom-Tarif bezahlt. Das bedeutet: Je niedriger der Börsenpreis, desto höher die Umlage und ungekehrt. Mit dieser Umlage finanzieren die Stromkunden die Förderung des Ausbaus der erneuerbaren Energien.
Saudi-Arabien kritisiert US-Gesetz zu Anschlägen vom 11. September;Saudi-Arabien hat ein neues US-Gesetz für Klagen im Zusammenhang mit den Anschlägen vom 11. September 2001 scharf verurteilt.  Es sei ein Grund für große Besorgnis, teilte das Außenministerium in Riad am Donnerstag mit. Ohne Änderungen drohten ernste Konsequenzen. Der Kongress hatte am Mittwoch mit großer Mehrheit ein Veto von Präsident Barack Obama überstimmt und ein Gesetz verabschiedet, mit der Angehörige der Anschlagsopfer den Golfstaat auf Entschädigung verklagen können. Hintergrund ist, dass 15 der 19 Attentäter aus dem Königreich kamen.  Das Gesetz macht den Weg für Klagen gegen Saudi-Arabien in den USA frei, weil es bei Anschlägen auf amerikanischem Territorium eine Ausnahme vom Grundsatz der staatlichen Souveränität macht. Die Regierung in Riad hat wiederholt den Verdacht zurückgewiesen, dass sie die Attentäter vom 11. September unterstützt haben könnte. Saudi-Arabien ist einer der wichtigsten US-Verbündeten im Nahen Osten und in Konflikten wie den Bürgerkriegen in Syrien und Jemen eine bedeutende Macht. Das erzkonservative Königreich steht zugleich im Westen in der Kritik, etwa wegen der Menschenrechtslage oder der weltweiten Förderung einer besonders extremen Form des sunnitischen Glaubens, dem Wahhabismus. Dieser wird oft mit islamistischen Attentätern in Verbindung gebracht.
Tesla - Autopilot schuldlos an Unfall auf deutscher Autobahn;Der Autobahnunfall mit einem selbstfahrenden Tesla in Norddeutschland hat dem US-Elektroautobauer zufolge nichts mit der Computersteuerung zu tun.  Es habe keinen Fehler bei dem eingeschalteten “Autopilot”-Fahrassistenten gegeben, sagte eine Firmensprecherin am Donnerstag unter Berufung auf Aussagen des Fahrers. Ursache sei vielmehr gewesen, dass der beteiligte Reisebus plötzlich auf die Fahrbahn des Tesla gewechselt sei und mit dem E-Auto zusammengestoßen sei. Der Unfall sei unausweichlich gewesen. Der Wagen fuhr den Polizeiangaben zufolge am Mittwochnachmittag auf der A24 auf einen dänischen Reisebus auf, als dieser bei der Fahrt in Richtung Hamburg nach dem Überholen auf die rechte Spur zurückkehren wollte. Dabei sei der 50-jährige Tesla-Fahrer leicht verletzt worden. Die 29 Insassen des Busses seien mit dem Schrecken davongekommen. Die Polizei kündigte eine Überprüfung an, warum der Autopilot nicht funktioniert habe. In den vergangenen Monaten waren zwei tödliche Unfälle mit dem “Autopilot”-System in den USA und China bekanntgeworden. Die Unfälle haben in der Autobranche für Diskussionen gesorgt, denn zahlreiche Hersteller setzen für die Zukunft auf das sogenannte autonome Fahren. Der Erfolg steht und fällt mit der Sicherheit.
Preise und Konsumausgaben in Japan sinken;Enttäuschende Konjunkturdaten halten den Druck auf die japanische Regierung und die Notenbank im Kampf gegen die hartnäckige Wirtschaftsflaute hoch.  Die Verbraucherpreise fielen im August in der Kernrate ohne die schwankungsanfälligen Lebensmittelpreise überraschend kräftig um 0,5 Prozent und damit den sechsten Monat in Folge, wie die Regierung in Tokio am Freitag mitteilte. Zugleich sanken die Ausgaben der Privathaushalte binnen Jahresfrist um 4,6 Prozent und damit fast doppelt so stark wie von Experten erwartet. Es ist der stärkste Rückgang seit März. Ein Lichtblick kam von der Industrie. Hier legte die Produktion überraschend deutlich um 1,5 Prozent zu. Die Bank von Japan (BoJ) hatte erst kürzlich die Stoßrichtung ihrer ultralockeren Geldpolitik neu justiert, nachdem die Niedrigzinsen und die bisherigen Konjunkturspritzen nach dreieinhalb Jahren noch immer ohne durchschlagende Wirkung geblieben sind. Notenbank-Chef Haruhiko Kuroda hielt sich zuletzt alle Optionen offen, um die angestrebte Inflationsrate von zwei Prozent möglichst bald zu erreichen und die Gefahr einer Deflation - eines für die Wirtschaft schädlichen Preisverfalls auf breiter Front - zu bannen. Zudem dürfte Ministerpräsident Shinzo Abe unter Zugzwang bleiben, sein umfangreiches Konjunkturpaket um Strukturreformen und weitere Wachstumsanreize zu ergänzen.
Enttäuschende Konjunkturdaten belasten Tokioter Börse;Die Tokioter Börse hat am Freitag nachgegeben. Enttäuschende Konjunkturdaten drückten auf die Stimmung.  Die Verbraucherpreise und die Konsumausgaben gaben im August stärker nach als von Experten erwartet. Dies hielt den Druck auf Regierung und Notenbank im Kampf gegen die hartnäckige Wirtschaftsflaute Aufrecht. Auch ein überraschend kräftiger Anstieg der Industrieproduktion konnte die Anleger nicht ermutigen. Zudem belasteten negative Vorgaben aus den USA den Markt. Der Tokioter Leitindex Nikkei verlor im Vormittagshandel 1,6 Prozent auf 16.435 Punkte. Der breiter gefasste Topix gab 1,5 Prozent auf 1322 Zähler nach. Zu den größten Verlierern gehörten die Autobauer. So fielen die Aktien von Honda um 2,8 Prozent. Der Kurs des Rivalen Nissan sank um 2,5 Prozent. Der MSCI-Index für asiatische Aktien außerhalb Japans notierte 0,9 Prozent tiefer. Der Euro notierte am Devisenmarkt in Fernost wenig verändert bei 1,1216 Dollar. Auch zur japanischen Währung trat der Dollar auf der Stelle bei 101,10 Yen. Der Schweizer Franken lag zum Euro bei 1,0836 und zum Dollar bei 0,9657.
Chinas Industrie leicht im Aufschwung;Chinas Industrie hat im September leicht zugelegt. Der private Caixin/Markit-Einkaufsmanagerindex stieg wie von Experten erwartet minimal auf 50,1 Punkte.  Er lag damit knapp über der Marke von 50,0 Punkten, ab der Wachstum signalisiert wird und auf der er im Vormonat exakt gelegen hatte. Die Aufträge aus dem In- und Ausland nahmen zu, wie aus der Erhebung am Freitag hervorging. Auch die Produktion stieg, allerdings in dem geringsten Ausmaß seit drei Monaten. Der Stellenabbau bei den Unternehmen hielt zwar an, er verlangsamte sich aber auf den niedrigsten Wert seit neun Monaten. “Die Einkaufsmanager-Daten der vergangenen drei Monate deuten daraufhin, dass sich die chinesische Wirtschaft zu stabilisieren beginnt”, sagte Zhengsheng Zhong vom Analysehaus CEBM. Die zweitgrößte Volkswirtschaft der Welt nach den USA hatte sich nach jahrelangem Boom zuletzt abgekühlt. 2015 wuchs sie mit 6,9 Prozent so gering wie seit einem Vierteljahrhundert nicht mehr. Diese Jahr peilt die Regierung in Peking ein Wachstum von 6,5 bis sieben Prozent an. Sie will die Wirtschaft umbauen, unabhängiger vom Export und Überkapazitäten vor allem in der Stahl- und Kohle-Industrie abbauen.
Monopolkommission erwartet lange Prüfung von Bayers Monsanto-Kauf;Der Chef der Monopolkommission, Achim Wambach, erwartet eine langwierige Kartell-Untersuchung der Bayer-Übernahmepläne für den US-Saatgutriesen Monsanto.  “Die Behörden werden genau prüfen, ob die Fusion eine marktverschließende Wirkung hat”, sagte Wambach der “Rheinischen Post” (Freitagausgabe). “Da viele Länder und viele Produkte wie Reis-, Mais- und Soja-Saatgut betroffen sind, dürfte dies viele Monate dauern.” Es sei gut möglich, dass die Fusion nur unter Auflagen genehmigt werde und Bayer und Monsanto Beteiligungen verkaufen müssten. Die Kartellwächter würden zudem sicher berücksichtigen, dass sich durch die Fusion der US-Branchengiganten Dow Chemical und Dupont die Gewichte auf dem globalen Chemiemarkt verschieben, sagte der Vorsitzende des unabhängigen Expertengremiums, das die Bundesregierung in Fragen der Wettbewerbspolitik berät. Das müsse aber nicht heißen, dass die Fusionschancen von Bayer und Monsanto schwinden. Der Leverkusener Pharma- und Chemiekonzern will Monsanto für 66 Milliarden Dollar übernehmen. Damit würde Bayer zum weltweit größten Anbieter von Pflanzenschutzmitteln und Saatgut aufsteigen mit einem Marktanteil von über einem Viertel.
